 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -2.61241409e+03 -2.33409663e+01 
 1.02329299e+06 -2.61244498e+03 -2.38837818e+01 
 1.04712855e+06 -2.61247731e+03 -2.44391791e+01 
 1.07151931e+06 -2.61251117e+03 -2.50074469e+01 
 1.09647820e+06 -2.61254662e+03 -2.55888801e+01 
 1.12201845e+06 -2.61258374e+03 -2.61837803e+01 
 1.14815362e+06 -2.61262260e+03 -2.67924558e+01 
 1.17489755e+06 -2.61266330e+03 -2.74152217e+01 
 1.20226443e+06 -2.61270590e+03 -2.80523999e+01 
 1.23026877e+06 -2.61275051e+03 -2.87043193e+01 
 1.25892541e+06 -2.61279722e+03 -2.93713163e+01 
 1.28824955e+06 -2.61284612e+03 -3.00537344e+01 
 1.31825674e+06 -2.61289732e+03 -3.07519245e+01 
 1.34896288e+06 -2.61295093e+03 -3.14662452e+01 
 1.38038426e+06 -2.61300706e+03 -3.21970628e+01 
 1.41253754e+06 -2.61306583e+03 -3.29447514e+01 
 1.44543977e+06 -2.61312735e+03 -3.37096933e+01 
 1.47910839e+06 -2.61319177e+03 -3.44922787e+01 
 1.51356125e+06 -2.61325921e+03 -3.52929062e+01 
 1.54881662e+06 -2.61332982e+03 -3.61119826e+01 
 1.58489319e+06 -2.61340375e+03 -3.69499236e+01 
 1.62181010e+06 -2.61348115e+03 -3.78071532e+01 
 1.65958691e+06 -2.61356218e+03 -3.86841044e+01 
 1.69824365e+06 -2.61364701e+03 -3.95812191e+01 
 1.73780083e+06 -2.61373582e+03 -4.04989482e+01 
 1.77827941e+06 -2.61382880e+03 -4.14377519e+01 
 1.81970086e+06 -2.61392614e+03 -4.23980994e+01 
 1.86208714e+06 -2.61402804e+03 -4.33804697e+01 
 1.90546072e+06 -2.61413473e+03 -4.43853509e+01 
 1.94984460e+06 -2.61424641e+03 -4.54132412e+01 
 1.99526231e+06 -2.61436332e+03 -4.64646482e+01 
 2.04173794e+06 -2.61448571e+03 -4.75400893e+01 
 2.08929613e+06 -2.61461384e+03 -4.86400921e+01 
 2.13796209e+06 -2.61474796e+03 -4.97651938e+01 
 2.18776162e+06 -2.61488835e+03 -5.09159421e+01 
 2.23872114e+06 -2.61503532e+03 -5.20928946e+01 
 2.29086765e+06 -2.61518916e+03 -5.32966189e+01 
 2.34422882e+06 -2.61535019e+03 -5.45276933e+01 
 2.39883292e+06 -2.61551875e+03 -5.57867058e+01 
 2.45470892e+06 -2.61569518e+03 -5.70742552e+01 
 2.51188643e+06 -2.61587985e+03 -5.83909501e+01 
 2.57039578e+06 -2.61607314e+03 -5.97374097e+01 
 2.63026799e+06 -2.61627545e+03 -6.11142632e+01 
 2.69153480e+06 -2.61648719e+03 -6.25221500e+01 
 2.75422870e+06 -2.61670880e+03 -6.39617198e+01 
 2.81838293e+06 -2.61694074e+03 -6.54336320e+01 
 2.88403150e+06 -2.61718347e+03 -6.69385559e+01 
 2.95120923e+06 -2.61743750e+03 -6.84771708e+01 
 3.01995172e+06 -2.61770334e+03 -7.00501653e+01 
 3.09029543e+06 -2.61798154e+03 -7.16582373e+01 
 3.16227766e+06 -2.61827266e+03 -7.33020940e+01 
 3.23593657e+06 -2.61857729e+03 -7.49824512e+01 
 3.31131121e+06 -2.61889605e+03 -7.67000334e+01 
 3.38844156e+06 -2.61922958e+03 -7.84555730e+01 
 3.46736850e+06 -2.61957855e+03 -8.02498104e+01 
 3.54813389e+06 -2.61994368e+03 -8.20834931e+01 
 3.63078055e+06 -2.62032568e+03 -8.39573755e+01 
 3.71535229e+06 -2.62072533e+03 -8.58722180e+01 
 3.80189396e+06 -2.62114342e+03 -8.78287869e+01 
 3.89045145e+06 -2.62158078e+03 -8.98278533e+01 
 3.98107171e+06 -2.62203828e+03 -9.18701925e+01 
 4.07380278e+06 -2.62251682e+03 -9.39565831e+01 
 4.16869383e+06 -2.62301736e+03 -9.60878061e+01 
 4.26579519e+06 -2.62354086e+03 -9.82646442e+01 
 4.36515832e+06 -2.62408836e+03 -1.00487880e+02 
 4.46683592e+06 -2.62466092e+03 -1.02758297e+02 
 4.57088190e+06 -2.62525965e+03 -1.05076674e+02 
 4.67735141e+06 -2.62588571e+03 -1.07443789e+02 
 4.78630092e+06 -2.62654030e+03 -1.09860414e+02 
 4.89778819e+06 -2.62722468e+03 -1.12327314e+02 
 5.01187234e+06 -2.62794015e+03 -1.14845247e+02 
 5.12861384e+06 -2.62868807e+03 -1.17414962e+02 
 5.24807460e+06 -2.62946984e+03 -1.20037193e+02 
 5.37031796e+06 -2.63028694e+03 -1.22712662e+02 
 5.49540874e+06 -2.63114088e+03 -1.25442076e+02 
 5.62341325e+06 -2.63203324e+03 -1.28226120e+02 
 5.75439937e+06 -2.63296567e+03 -1.31065461e+02 
 5.88843655e+06 -2.63393987e+03 -1.33960739e+02 
 6.02559586e+06 -2.63495760e+03 -1.36912570e+02 
 6.16595002e+06 -2.63602071e+03 -1.39921537e+02 
 6.30957344e+06 -2.63713108e+03 -1.42988191e+02 
 6.45654229e+06 -2.63829067e+03 -1.46113047e+02 
 6.60693448e+06 -2.63950154e+03 -1.49296576e+02 
 6.76082975e+06 -2.64076577e+03 -1.52539207e+02 
 6.91830971e+06 -2.64208555e+03 -1.55841319e+02 
 7.07945784e+06 -2.64346313e+03 -1.59203239e+02 
 7.24435960e+06 -2.64490082e+03 -1.62625234e+02 
 7.41310241e+06 -2.64640102e+03 -1.66107508e+02 
 7.58577575e+06 -2.64796620e+03 -1.69650200e+02 
 7.76247117e+06 -2.64959891e+03 -1.73253370e+02 
 7.94328235e+06 -2.65130176e+03 -1.76917005e+02 
 8.12830516e+06 -2.65307745e+03 -1.80641002e+02 
 8.31763771e+06 -2.65492874e+03 -1.84425169e+02 
 8.51138038e+06 -2.65685847e+03 -1.88269215e+02 
 8.70963590e+06 -2.65886956e+03 -1.92172748e+02 
 8.91250938e+06 -2.66096499e+03 -1.96135259e+02 
 9.12010839e+06 -2.66314781e+03 -2.00156126e+02 
 9.33254301e+06 -2.66542114e+03 -2.04234598e+02 
 9.54992586e+06 -2.66778816e+03 -2.08369792e+02 
 9.77237221e+06 -2.67025210e+03 -2.12560683e+02 
 1.00000000e+07 -2.67281627e+03 -2.16806098e+02 
 1.02329299e+07 -2.67548402e+03 -2.21104707e+02 
 1.04712855e+07 -2.67825873e+03 -2.25455014e+02 
 1.07151931e+07 -2.68114386e+03 -2.29855351e+02 
 1.09647820e+07 -2.68414286e+03 -2.34303866e+02 
 1.12201845e+07 -2.68725923e+03 -2.38798522e+02 
 1.14815362e+07 -2.69049649e+03 -2.43337078e+02 
 1.17489755e+07 -2.69385817e+03 -2.47917092e+02 
 1.20226443e+07 -2.69734780e+03 -2.52535906e+02 
 1.23026877e+07 -2.70096889e+03 -2.57190640e+02 
 1.25892541e+07 -2.70472493e+03 -2.61878189e+02 
 1.28824955e+07 -2.70861940e+03 -2.66595208e+02 
 1.31825674e+07 -2.71265571e+03 -2.71338113e+02 
 1.34896288e+07 -2.71683721e+03 -2.76103073e+02 
 1.38038426e+07 -2.72116718e+03 -2.80886002e+02 
 1.41253754e+07 -2.72564880e+03 -2.85682560e+02 
 1.44543977e+07 -2.73028517e+03 -2.90488144e+02 
 1.47910839e+07 -2.73507922e+03 -2.95297891e+02 
 1.51356125e+07 -2.74003377e+03 -3.00106673e+02 
 1.54881662e+07 -2.74515144e+03 -3.04909098e+02 
 1.58489319e+07 -2.75043471e+03 -3.09699512e+02 
 1.62181010e+07 -2.75588582e+03 -3.14472002e+02 
 1.65958691e+07 -2.76150679e+03 -3.19220398e+02 
 1.69824365e+07 -2.76729939e+03 -3.23938283e+02 
 1.73780083e+07 -2.77326514e+03 -3.28618998e+02 
