 time            v(detp)         v(detn)        
 0.00000000e+00  2.82423046e+00  2.82423046e+00 
 2.00000000e-15  2.82423046e+00  2.82423046e+00 
 4.00000000e-15  2.82423046e+00  2.82423046e+00 
 8.00000000e-15  2.82423046e+00  2.82423046e+00 
 1.60000000e-14  2.82423046e+00  2.82423046e+00 
 3.20000000e-14  2.82423046e+00  2.82423046e+00 
 6.40000000e-14  2.82423046e+00  2.82423047e+00 
 1.28000000e-13  2.82423048e+00  2.82423048e+00 
 2.56000000e-13  2.82423050e+00  2.82423065e+00 
 4.56000000e-13  2.82422974e+00  2.82423121e+00 
 6.56000000e-13  2.82422633e+00  2.82423156e+00 
 8.56000000e-13  2.82421835e+00  2.82423085e+00 
 1.05600000e-12  2.82420466e+00  2.82422839e+00 
 1.25600000e-12  2.82418500e+00  2.82422365e+00 
 1.45600000e-12  2.82415992e+00  2.82421634e+00 
 1.65600000e-12  2.82413059e+00  2.82420627e+00 
 1.85600000e-12  2.82409850e+00  2.82419342e+00 
 2.05600000e-12  2.82406533e+00  2.82417777e+00 
 2.25600000e-12  2.82403262e+00  2.82415930e+00 
 2.45600000e-12  2.82400169e+00  2.82413800e+00 
 2.65600000e-12  2.82397347e+00  2.82411382e+00 
 2.85600000e-12  2.82394836e+00  2.82408676e+00 
 3.05600000e-12  2.82392630e+00  2.82405684e+00 
 3.25600000e-12  2.82390685e+00  2.82402411e+00 
 3.45600000e-12  2.82388936e+00  2.82398862e+00 
 3.65600000e-12  2.82387317e+00  2.82395042e+00 
 3.85600000e-12  2.82385771e+00  2.82390958e+00 
 4.05600000e-12  2.82384254e+00  2.82386623e+00 
 4.25600000e-12  2.82382738e+00  2.82382050e+00 
 4.45600000e-12  2.82381203e+00  2.82377257e+00 
 4.65600000e-12  2.82379642e+00  2.82372264e+00 
 4.85600000e-12  2.82378055e+00  2.82367092e+00 
 5.05600000e-12  2.82376448e+00  2.82361766e+00 
 5.25600000e-12  2.82374832e+00  2.82356311e+00 
 5.45600000e-12  2.82373223e+00  2.82350753e+00 
 5.65600000e-12  2.82371641e+00  2.82345121e+00 
 5.85600000e-12  2.82370106e+00  2.82339445e+00 
 6.05600000e-12  2.82368645e+00  2.82333756e+00 
 6.25600000e-12  2.82367285e+00  2.82328086e+00 
 6.45600000e-12  2.82366055e+00  2.82322471e+00 
 6.65600000e-12  2.82364986e+00  2.82316942e+00 
 6.85600000e-12  2.82364105e+00  2.82311533e+00 
 7.05600000e-12  2.82363441e+00  2.82306273e+00 
 7.25600000e-12  2.82363016e+00  2.82301191e+00 
 7.45600000e-12  2.82362849e+00  2.82296311e+00 
 7.65600000e-12  2.82362953e+00  2.82291651e+00 
 7.85600000e-12  2.82363340e+00  2.82287228e+00 
 8.05600000e-12  2.82364012e+00  2.82283055e+00 
 8.25600000e-12  2.82364973e+00  2.82279140e+00 
 8.45600000e-12  2.82366220e+00  2.82275492e+00 
 8.65600000e-12  2.82367750e+00  2.82272115e+00 
 8.85600000e-12  2.82369559e+00  2.82269013e+00 
 9.05600000e-12  2.82371642e+00  2.82266189e+00 
 9.25600000e-12  2.82373991e+00  2.82263644e+00 
 9.45600000e-12  2.82376601e+00  2.82261381e+00 
 9.65600000e-12  2.82379466e+00  2.82259400e+00 
 9.85600000e-12  2.82382581e+00  2.82257701e+00 
 1.00560000e-11  2.82385941e+00  2.82256286e+00 
 1.02560000e-11  2.82389539e+00  2.82255154e+00 
 1.04560000e-11  2.82393371e+00  2.82254305e+00 
 1.06560000e-11  2.82397432e+00  2.82253740e+00 
 1.08560000e-11  2.82401719e+00  2.82253457e+00 
 1.10560000e-11  2.82406226e+00  2.82253455e+00 
 1.12560000e-11  2.82410949e+00  2.82253735e+00 
 1.14560000e-11  2.82415885e+00  2.82254295e+00 
 1.16560000e-11  2.82421028e+00  2.82255133e+00 
 1.18560000e-11  2.82426376e+00  2.82256248e+00 
 1.20560000e-11  2.82431922e+00  2.82257639e+00 
 1.22560000e-11  2.82437664e+00  2.82259303e+00 
 1.24560000e-11  2.82443596e+00  2.82261237e+00 
 1.26560000e-11  2.82449715e+00  2.82263440e+00 
 1.28560000e-11  2.82456013e+00  2.82265908e+00 
 1.30560000e-11  2.82462486e+00  2.82268638e+00 
 1.32560000e-11  2.82469127e+00  2.82271626e+00 
 1.34560000e-11  2.82475927e+00  2.82274867e+00 
 1.36560000e-11  2.82482874e+00  2.82278357e+00 
 1.38560000e-11  2.82489951e+00  2.82282088e+00 
 1.40560000e-11  2.82497133e+00  2.82286053e+00 
 1.42560000e-11  2.82504378e+00  2.82290238e+00 
 1.44560000e-11  2.82511624e+00  2.82294625e+00 
 1.46560000e-11  2.82518780e+00  2.82299187e+00 
 1.48560000e-11  2.82525719e+00  2.82303879e+00 
 1.50560000e-11  2.82532284e+00  2.82308639e+00 
 1.52560000e-11  2.82538294e+00  2.82313384e+00 
 1.54560000e-11  2.82543568e+00  2.82318015e+00 
