 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.31825674e+06  9.49522767e+01  5.21890478e+03 -5.24660549e+02 -1.44399360e+02  1.35399228e+03  3.70982754e+02  1.15821273e+03  6.88879533e+02 -4.20499608e+03 -2.49130368e+03 -6.53241640e+01 -3.60009845e+03  9.49521817e+01  5.21890478e+03 
 1.34896288e+06  2.57463949e+02  5.28870702e+03 -5.26329120e+02 -1.41560132e+02  1.35826346e+03  3.63676926e+02  1.16986570e+03  6.77473592e+02 -4.24700590e+03 -2.44991247e+03 -1.77421171e+02 -3.64825498e+03  2.57463851e+02  5.28870703e+03 
 1.38038426e+06  4.21835804e+02  5.35201059e+03 -5.27932529e+02 -1.38758158e+02  1.36236765e+03  3.56467526e+02  1.18111101e+03  6.66078812e+02 -4.28754101e+03 -2.40857075e+03 -2.90801387e+02 -3.69192893e+03  4.21835702e+02  5.35201060e+03 
 1.41253754e+06  5.87678961e+02  5.40882691e+03 -5.29472919e+02 -1.35994154e+02  1.36631033e+03  3.49356350e+02  1.19195810e+03  6.54707857e+02 -4.32663595e+03 -2.36732402e+03 -4.05196565e+02 -3.73112818e+03  5.87678856e+02  5.40882692e+03 
 1.44543977e+06  7.54614482e+02  5.45919256e+03 -5.30952396e+02 -1.33268737e+02  1.37009692e+03  3.42344946e+02  1.20241661e+03  6.43372584e+02 -4.36432596e+03 -2.32621483e+03 -5.20345316e+02 -3.76587797e+03  7.54614373e+02  5.45919257e+03 
 1.47910839e+06  9.22274982e+02  5.50316776e+03 -5.32373023e+02 -1.30582438e+02  1.37373273e+03  3.35434637e+02  1.21249634e+03  6.32084062e+02 -4.40064677e+03 -2.28528290e+03 -6.35994220e+02 -3.79621985e+03  9.22274870e+02  5.50316778e+03 
 1.51356125e+06  1.09030606e+03  5.54083476e+03 -5.33736827e+02 -1.27935699e+02  1.37722296e+03  3.28626527e+02  1.22220720e+03  6.20852601e+02 -4.43563452e+03 -2.24456519e+03 -7.51898810e+02 -3.82221053e+03  1.09030594e+03  5.54083478e+03 
 1.54881662e+06  1.25836752e+03  5.57229615e+03 -5.35045788e+02 -1.25328886e+02  1.38057271e+03  3.21921515e+02  1.23155916e+03  6.09687775e+02 -4.46932556e+03 -2.20409601e+03 -8.67824425e+02 -3.84392080e+03  1.25836740e+03  5.57229618e+03 
 1.58489319e+06  1.42613443e+03  5.59767317e+03 -5.36301843e+02 -1.22762285e+02  1.38378693e+03  3.15320310e+02  1.24056224e+03  5.98598452e+02 -4.50175635e+03 -2.16390711e+03 -9.83546924e+02 -3.86143427e+03  1.42613430e+03  5.59767320e+03 
 1.62181010e+06  1.59329797e+03  5.61710393e+03 -5.37506885e+02 -1.20236115e+02  1.38687049e+03  3.08823438e+02  1.24922646e+03  5.87592817e+02 -4.53296331e+03 -2.12402775e+03 -1.09885329e+03 -3.87484623e+03  1.59329784e+03  5.61710397e+03 
 1.65958691e+06  1.75956613e+03  5.63074173e+03 -5.38662756e+02 -1.17750527e+02  1.38982813e+03  3.02431257e+02  1.25756179e+03  5.76678404e+02 -4.56298277e+03 -2.08448487e+03 -1.21354209e+03 -3.88426242e+03  1.75956600e+03  5.63074177e+03 
 1.69824365e+06  1.92466423e+03  5.63875330e+03 -5.39771255e+02 -1.15305609e+02  1.39266445e+03  2.96143964e+02  1.26557819e+03  5.65862120e+02 -4.59185082e+03 -2.04530315e+03 -1.32742385e+03 -3.88979783e+03  1.92466409e+03  5.63875334e+03 
 1.73780083e+06  2.08833523e+03  5.64131710e+03 -5.40834131e+02 -1.12901392e+02  1.39538394e+03  2.89961611e+02  1.27328549e+03  5.55150277e+02 -4.61960324e+03 -2.00650508e+03 -1.44032128e+03 -3.89157559e+03  2.08833510e+03  5.64131715e+03 
 1.77827941e+06  2.25034001e+03  5.63862168e+03 -5.41853084e+02 -1.10537852e+02  1.39799096e+03  2.83884110e+02  1.28069345e+03  5.44548617e+02 -4.64627543e+03 -1.96811115e+03 -1.55206941e+03 -3.88972576e+03  2.25033987e+03  5.63862174e+03 
 1.81970086e+06  2.41045736e+03  5.63086409e+03 -5.42829767e+02 -1.08214914e+02  1.40048976e+03  2.77911247e+02  1.28781172e+03  5.34062340e+02 -4.67190234e+03 -1.93013986e+03 -1.66251566e+03 -3.88438425e+03  2.41045722e+03  5.63086415e+03 
 1.86208714e+06  2.56848396e+03  5.61824832e+03 -5.43765785e+02 -1.05932459e+02  1.40288445e+03  2.72042685e+02  1.29464977e+03  5.23696135e+02 -4.69651840e+03 -1.89260788e+03 -1.77151978e+03 -3.87569178e+03  2.56848381e+03  5.61824838e+03 
 1.90546072e+06  2.72423417e+03  5.60098381e+03 -5.44662694e+02 -1.03690322e+02  1.40517902e+03  2.66277981e+02  1.30121696e+03  5.13454198e+02 -4.72015748e+03 -1.85553010e+03 -1.87895372e+03 -3.86379284e+03  2.72423402e+03  5.60098388e+03 
 1.94984460e+06  2.87753979e+03  5.57928413e+03 -5.45522001e+02 -1.01488298e+02  1.40737733e+03  2.60616588e+02  1.30752246e+03  5.03340270e+02 -4.74285284e+03 -1.81891979e+03 -1.98470145e+03 -3.84883472e+03  2.87753964e+03  5.57928421e+03 
 1.99526231e+06  3.02824961e+03  5.55336561e+03 -5.46345168e+02 -9.93261461e+01  1.40948313e+03  2.55057865e+02  1.31357528e+03  4.93357650e+02 -4.76463706e+03 -1.78278862e+03 -2.08865868e+03 -3.83096667e+03  3.02824946e+03  5.55336569e+03 
 2.04173794e+06  3.17622903e+03  5.52344614e+03 -5.47133609e+02 -9.72035915e+01  1.41150005e+03  2.49601088e+02  1.31938423e+03  4.83509230e+02 -4.78554208e+03 -1.74714679e+03 -2.19073254e+03 -3.81033898e+03  3.17622888e+03  5.52344623e+03 
 2.08929613e+06  3.32135947e+03  5.48974403e+03 -5.47888691e+02 -9.51203278e+01  1.41343158e+03  2.44245450e+02  1.32495793e+03  4.73797514e+02 -4.80559910e+03 -1.71200311e+03 -2.29084124e+03 -3.78710225e+03  3.32135931e+03  5.48974412e+03 
 2.13796209e+06  3.46353778e+03  5.45247700e+03 -5.48611737e+02 -9.30760206e+01  1.41528113e+03  2.38990075e+02  1.33030480e+03  4.64224641e+02 -4.82483858e+03 -1.67736508e+03 -2.38891364e+03 -3.76140666e+03  3.46353762e+03  5.45247710e+03 
 2.18776162e+06  3.60267567e+03  5.41186117e+03 -5.49304024e+02 -9.10703095e+01  1.41705195e+03  2.33834021e+02  1.33543307e+03  4.54792410e+02 -4.84329023e+03 -1.64323900e+03 -2.48488881e+03 -3.73340130e+03  3.60267550e+03  5.41186128e+03 
 2.23872114e+06  3.73869894e+03  5.36811027e+03 -5.49966787e+02 -8.91028108e+01  1.41874721e+03  2.28776286e+02  1.34035073e+03  4.45502298e+02 -4.86098302e+03 -1.60962998e+03 -2.57871560e+03 -3.70323360e+03  3.73869877e+03  5.36811038e+03 
 2.29086765e+06  3.87154685e+03  5.32143480e+03 -5.50601214e+02 -8.71731196e+01  1.42036997e+03  2.23815816e+02  1.34506558e+03  4.36355486e+02 -4.87794512e+03 -1.57654208e+03 -2.67035208e+03 -3.67104876e+03  3.87154668e+03  5.32143492e+03 
 2.34422882e+06  4.00117134e+03  5.27204139e+03 -5.51208456e+02 -8.52808121e+01  1.42192316e+03  2.18951507e+02  1.34958521e+03  4.27352871e+02 -4.89420391e+03 -1.54397836e+03 -2.75976511e+03 -3.63698932e+03  4.00117116e+03  5.27204151e+03 
 2.39883292e+06  4.12753632e+03  5.22013215e+03 -5.51789619e+02 -8.34254474e+01  1.42340962e+03  2.14182214e+02  1.35391697e+03  4.18495094e+02 -4.90978600e+03 -1.51194095e+03 -2.84692980e+03 -3.60119470e+03  4.12753615e+03  5.22013228e+03 
 2.45470892e+06  4.25061693e+03  5.16590420e+03 -5.52345770e+02 -8.16065695e+01  1.42483208e+03  2.09506753e+02  1.35806801e+03  4.09782551e+02 -4.92471723e+03 -1.48043110e+03 -2.93182899e+03 -3.56380088e+03  4.25061675e+03  5.16590434e+03 
 2.51188643e+06  4.37039875e+03  5.10954916e+03 -5.52877938e+02 -7.98237092e+01  1.42619317e+03  2.04923906e+02  1.36204528e+03  4.01215412e+02 -4.93902263e+03 -1.44944926e+03 -3.01445274e+03 -3.52494004e+03  4.37039857e+03  5.10954931e+03 
 2.57039578e+06  4.48687711e+03  5.05125282e+03 -5.53387113e+02 -7.80763857e+01  1.42749544e+03  2.00432427e+02  1.36585549e+03  3.92793641e+02 -4.95272648e+03 -1.41899514e+03 -3.09479782e+03 -3.48474034e+03  4.48687693e+03  5.05125298e+03 
 2.63026799e+06  4.60005632e+03  4.99119479e+03 -5.53874247e+02 -7.63641079e+01  1.42874131e+03  1.96031044e+02  1.36950515e+03  3.84517007e+02 -4.96585225e+03 -1.38906774e+03 -3.17286721e+03 -3.44332568e+03  4.60005614e+03  4.99119496e+03 
 2.69153480e+06  4.70994899e+03  4.92954828e+03 -5.54340258e+02 -7.46863762e+01  1.42993315e+03  1.91718463e+02  1.37300057e+03  3.76385101e+02 -4.97842271e+03 -1.35966544e+03 -3.24866960e+03 -3.40081554e+03  4.70994880e+03  4.92954845e+03 
 2.75422870e+06  4.81657530e+03  4.86647988e+03 -5.54786027e+02 -7.30426837e+01  1.43107320e+03  1.87493373e+02  1.37634782e+03  3.68397349e+02 -4.99045982e+03 -1.33078604e+03 -3.32221891e+03 -3.35732485e+03  4.81657512e+03  4.86648006e+03 
 2.81838293e+06  4.91996237e+03  4.80214944e+03 -5.55212403e+02 -7.14325175e+01  1.43216363e+03  1.83354447e+02  1.37955282e+03  3.60553028e+02 -5.00198483e+03 -1.30242678e+03 -3.39353384e+03 -3.31296387e+03  4.91996218e+03  4.80214963e+03 
 2.88403150e+06  5.02014356e+03  4.73670998e+03 -5.55620202e+02 -6.98553599e+01  1.43320654e+03  1.79300346e+02  1.38262124e+03  3.52851273e+02 -5.01301828e+03 -1.27458443e+03 -3.46263742e+03 -3.26783817e+03  5.02014336e+03  4.73671017e+03 
 2.95120923e+06  5.11715787e+03  4.67030763e+03 -5.56010206e+02 -6.83106894e+01  1.43420394e+03  1.75329722e+02  1.38555857e+03  3.45291096e+02 -5.02357996e+03 -1.24725527e+03 -3.52955653e+03 -3.22204854e+03  5.11715768e+03  4.67030783e+03 
 3.01995172e+06  5.21104937e+03  4.60308164e+03 -5.56383168e+02 -6.67979818e+01  1.43515773e+03  1.71441222e+02  1.38837013e+03  3.37871390e+02 -5.03368899e+03 -1.22043522e+03 -3.59432158e+03 -3.17569105e+03  5.21104917e+03  4.60308185e+03 
 3.09029543e+06  5.30186659e+03  4.53516440e+03 -5.56739812e+02 -6.53167111e+01  1.43606979e+03  1.67633486e+02  1.39106102e+03  3.30590946e+02 -5.04336380e+03 -1.19411979e+03 -3.65696604e+03 -3.12885704e+03  5.30186640e+03  4.53516463e+03 
 3.16227766e+06  5.38966203e+03  4.46668152e+03 -5.57080831e+02 -6.38663505e+01  1.43694188e+03  1.63905155e+02  1.39363617e+03  3.23448457e+02 -5.05262216e+03 -1.16830416e+03 -3.71752612e+03 -3.08163313e+03  5.38966183e+03  4.46668176e+03 
 3.23593657e+06  5.47449160e+03  4.39775189e+03 -5.57406892e+02 -6.24463729e+01  1.43777570e+03  1.60254868e+02  1.39610033e+03  3.16442532e+02 -5.06148118e+03 -1.14298321e+03 -3.77604040e+03 -3.03410137e+03  5.47449139e+03  4.39775213e+03 
 3.31131121e+06  5.55641419e+03  4.32848782e+03 -5.57718634e+02 -6.10562521e+01  1.43857291e+03  1.56681266e+02  1.39845807e+03  3.09571701e+02 -5.06995734e+03 -1.11815154e+03 -3.83254948e+03 -2.98633921e+03  5.55641398e+03  4.32848807e+03 
 3.38844156e+06  5.63549121e+03  4.25899516e+03 -5.58016671e+02 -5.96954630e+01  1.43933505e+03  1.53182995e+02  1.40071380e+03  3.02834427e+02 -5.07806651e+03 -1.09380352e+03 -3.88709574e+03 -2.93841970e+03  5.63549101e+03  4.25899542e+03 
 3.46736850e+06  5.71178618e+03  4.18937348e+03 -5.58301592e+02 -5.83634825e+01  1.44006365e+03  1.49758705e+02  1.40287176e+03  2.96229110e+02 -5.08582396e+03 -1.06993327e+03 -3.93972298e+03 -2.89041150e+03  5.71178598e+03  4.18937374e+03 
 3.54813389e+06  5.78536435e+03  4.11971619e+03 -5.58573960e+02 -5.70597901e+01  1.44076015e+03  1.46407054e+02  1.40493602e+03  2.89754096e+02 -5.09324439e+03 -1.04653476e+03 -3.99047620e+03 -2.84237909e+03  5.78536414e+03  4.11971647e+03 
 3.63078055e+06  5.85629229e+03  4.05011078e+03 -5.58834319e+02 -5.57838682e+01  1.44142593e+03  1.43126707e+02  1.40691051e+03  2.83407682e+02 -5.10034191e+03 -1.02360177e+03 -4.03940135e+03 -2.79438280e+03  5.85629208e+03  4.05011107e+03 
 3.71535229e+06  5.92463766e+03  3.98063898e+03 -5.59083186e+02 -5.45352028e+01  1.44206231e+03  1.39916338e+02  1.40879899e+03  2.77188127e+02 -5.10713010e+03 -1.00112792e+03 -4.08654507e+03 -2.74647902e+03  5.92463744e+03  3.98063928e+03 
 3.80189396e+06  5.99046880e+03  3.91137696e+03 -5.59321059e+02 -5.33132839e+01  1.44267058e+03  1.36774632e+02  1.41060509e+03  2.71093650e+02 -5.11362201e+03 -9.79106728e+02 -4.13195452e+03 -2.69872030e+03  5.99046859e+03  3.91137727e+03 
 3.89045145e+06  6.05385455e+03  3.84239554e+03 -5.59548415e+02 -5.21176058e+01  1.44325195e+03  1.33700286e+02  1.41233230e+03  2.65122442e+02 -5.11983018e+03 -9.57531601e+02 -4.17567717e+03 -2.65115550e+03  6.05385433e+03  3.84239586e+03 
 3.98107171e+06  6.11486390e+03  3.77376040e+03 -5.59765710e+02 -5.09476675e+01  1.44380760e+03  1.30692008e+02  1.41398395e+03  2.59272669e+02 -5.12576664e+03 -9.36395855e+02 -4.21776062e+03 -2.60382994e+03  6.11486369e+03  3.77376073e+03 
 4.07380278e+06  6.17356586e+03  3.70553229e+03 -5.59973384e+02 -4.98029729e+01  1.44433863e+03  1.27748520e+02  1.41556326e+03  2.53542475e+02 -5.13144296e+03 -9.15692734e+02 -4.25825246e+03 -2.55678553e+03  6.17356565e+03  3.70553263e+03 
 4.16869383e+06  6.23002918e+03  3.63776724e+03 -5.60171854e+02 -4.86830314e+01  1.44484613e+03  1.24868557e+02  1.41707331e+03  2.47929987e+02 -5.13687024e+03 -8.95415427e+02 -4.29720012e+03 -2.51006094e+03  6.23002896e+03  3.63776759e+03 
 4.26579519e+06  6.28432217e+03  3.57051678e+03 -5.60361523e+02 -4.75873580e+01  1.44533112e+03  1.22050869e+02  1.41851706e+03  2.42433322e+02 -5.14205913e+03 -8.75557080e+02 -4.33465072e+03 -2.46369171e+03  6.28432195e+03  3.57051714e+03 
 4.36515832e+06  6.33651259e+03  3.50382814e+03 -5.60542776e+02 -4.65154732e+01  1.44579458e+03  1.19294220e+02  1.41989736e+03  2.37050586e+02 -5.14701984e+03 -8.56110812e+02 -4.37065099e+03 -2.41771043e+03  6.33651237e+03  3.50382852e+03 
 4.46683592e+06  6.38666742e+03  3.43774448e+03 -5.60715980e+02 -4.54669038e+01  1.44623746e+03  1.16597392e+02  1.42121691e+03  2.31779881e+02 -5.15176218e+03 -8.37069724e+02 -4.40524715e+03 -2.37214689e+03  6.38666720e+03  3.43774487e+03 
 4.57088190e+06  6.43485279e+03  3.37230507e+03 -5.60881488e+02 -4.44411825e+01  1.44666067e+03  1.13959179e+02  1.42247835e+03  2.26619306e+02 -5.15629556e+03 -8.18426913e+02 -4.43848481e+03 -2.32702818e+03  6.43485257e+03  3.37230547e+03 
 4.67735141e+06  6.48113385e+03  3.30754548e+03 -5.61039639e+02 -4.34378485e+01  1.44706505e+03  1.11378395e+02  1.42368416e+03  2.21566961e+02 -5.16062899e+03 -8.00175478e+02 -4.47040889e+03 -2.28237886e+03  6.48113363e+03  3.30754589e+03 
 4.78630092e+06  6.52557465e+03  3.24349782e+03 -5.61190755e+02 -4.24564474e+01  1.44745145e+03  1.08853869e+02  1.42483676e+03  2.16620949e+02 -5.16477110e+03 -7.82308535e+02 -4.50106359e+03 -2.23822108e+03  6.52557442e+03  3.24349824e+03 
 4.89778819e+06  6.56823806e+03  3.18019090e+03 -5.61335145e+02 -4.14965313e+01  1.44782065e+03  1.06384447e+02  1.42593846e+03  2.11779378e+02 -5.16873020e+03 -7.64819222e+02 -4.53049227e+03 -2.19457473e+03  6.56823783e+03  3.18019134e+03 
 5.01187234e+06  6.60918572e+03  3.11765042e+03 -5.61473107e+02 -4.05576590e+01  1.44817341e+03  1.03968991e+02  1.42699144e+03  2.07040366e+02 -5.17251422e+03 -7.47700706e+02 -4.55873746e+03 -2.15145754e+03  6.60918549e+03  3.11765087e+03 
 5.12861384e+06  6.64847796e+03  3.05589915e+03 -5.61604922e+02 -3.96393960e+01  1.44851045e+03  1.01606383e+02  1.42799784e+03  2.02402039e+02 -5.17613076e+03 -7.30946193e+02 -4.58584075e+03 -2.10888524e+03  6.64847773e+03  3.05589961e+03 
 5.24807460e+06  6.68617372e+03  2.99495709e+03 -5.61730862e+02 -3.87413146e+01  1.44883246e+03  9.92955203e+01  1.42895968e+03  1.97862535e+02 -5.17958713e+03 -7.14548935e+02 -4.61184282e+03 -2.06687163e+03  6.68617349e+03  2.99495757e+03 
 5.37031796e+06  6.72233058e+03  2.93484169e+03 -5.61851186e+02 -3.78629938e+01  1.44914012e+03  9.70353182e+01  1.42987890e+03  1.93420007e+02 -5.18289029e+03 -6.98502232e+02 -4.63678338e+03 -2.02542876e+03  6.72233034e+03  2.93484218e+03 
 5.49540874e+06  6.75700464e+03  2.87556792e+03 -5.61966143e+02 -3.70040196e+01  1.44943405e+03  9.48247099e+01  1.43075736e+03  1.89072622e+02 -5.18604695e+03 -6.82799441e+02 -4.66070113e+03 -1.98456697e+03  6.75700440e+03  2.87556843e+03 
 5.62341325e+06  6.79025057e+03  2.81714852e+03 -5.62075970e+02 -3.61639848e+01  1.44971487e+03  9.26626460e+01  1.43159683e+03  1.84818562e+02 -5.18906350e+03 -6.67433979e+02 -4.68363377e+03 -1.94429506e+03  6.79025034e+03  2.81714904e+03 
 5.75439937e+06  6.82212156e+03  2.75959407e+03 -5.62180894e+02 -3.53424889e+01  1.44998314e+03  9.05480950e+01  1.43239904e+03  1.80656029e+02 -5.19194608e+03 -6.52399327e+02 -4.70561799e+03 -1.90462035e+03  6.82212132e+03  2.75959460e+03 
 5.88843655e+06  6.85266930e+03  2.70291317e+03 -5.62281132e+02 -3.45391387e+01  1.45023944e+03  8.84800429e+01  1.43316560e+03  1.76583242e+02 -5.19470057e+03 -6.37689037e+02 -4.72668946e+03 -1.86554877e+03  6.85266906e+03  2.70291372e+03 
 6.02559586e+06  6.88194399e+03  2.64711259e+03 -5.62376892e+02 -3.37535473e+01  1.45048428e+03  8.64574932e+01  1.43389809e+03  1.72598441e+02 -5.19733258e+03 -6.23296731e+02 -4.74688280e+03 -1.82708502e+03  6.88194375e+03  2.64711315e+03 
 6.16595002e+06  6.90999435e+03  2.59219733e+03 -5.62468372e+02 -3.29853351e+01  1.45071818e+03  8.44794670e+01  1.43459800e+03  1.68699884e+02 -5.19984749e+03 -6.09216108e+02 -4.76623161e+03 -1.78923255e+03  6.90999411e+03  2.59219791e+03 
 6.30957344e+06  6.93686761e+03  2.53817084e+03 -5.62555762e+02 -3.22341290e+01  1.45094162e+03  8.25450030e+01  1.43526676e+03  1.64885854e+02 -5.20225046e+03 -5.95440945e+02 -4.78476848e+03 -1.75199377e+03  6.93686736e+03  2.53817144e+03 
 6.45654229e+06  6.96260952e+03  2.48503505e+03 -5.62639245e+02 -3.14995627e+01  1.45115507e+03  8.06531570e+01  1.43590574e+03  1.61154652e+02 -5.20454642e+03 -5.81965099e+02 -4.80252496e+03 -1.71537000e+03  6.96260927e+03  2.48503566e+03 
 6.60693448e+06  6.98726437e+03  2.43279051e+03 -5.62718993e+02 -3.07812767e+01  1.45135897e+03  7.88030020e+01  1.43651626e+03  1.57504606e+02 -5.20674008e+03 -5.68782508e+02 -4.81953160e+03 -1.67936167e+03  6.98726412e+03  2.43279114e+03 
 6.76082975e+06  7.01087503e+03  2.38143652e+03 -5.62795173e+02 -3.00789180e+01  1.45155374e+03  7.69936284e+01  1.43709956e+03  1.53934062e+02 -5.20883595e+03 -5.55887196e+02 -4.83581797e+03 -1.64396828e+03  7.01087478e+03  2.38143717e+03 
 6.91830971e+06  7.03348291e+03  2.33097119e+03 -5.62867943e+02 -2.93921405e+01  1.45173980e+03  7.52241431e+01  1.43765686e+03  1.50441393e+02 -5.21083836e+03 -5.43273272e+02 -4.85141265e+03 -1.60918856e+03  7.03348266e+03  2.33097185e+03 
 7.07945784e+06  7.05512806e+03  2.28139154e+03 -5.62937455e+02 -2.87206043e+01  1.45191753e+03  7.34936700e+01  1.43818930e+03  1.47024996e+02 -5.21275143e+03 -5.30934932e+02 -4.86634325e+03 -1.57502046e+03  7.05512781e+03  2.28139222e+03 
 7.24435960e+06  7.07584913e+03  2.23269361e+03 -5.63003855e+02 -2.80639761e+01  1.45208730e+03  7.18013496e+01  1.43869798e+03  1.43683290e+02 -5.21457911e+03 -5.18866460e+02 -4.88063642e+03 -1.54146128e+03  7.07584887e+03  2.23269431e+03 
 7.41310241e+06  7.09568342e+03  2.18487253e+03 -5.63067281e+02 -2.74219290e+01  1.45224946e+03  7.01463386e+01  1.43918395e+03  1.40414720e+02 -5.21632520e+03 -5.07062229e+02 -4.89431792e+03 -1.50850767e+03  7.09568316e+03  2.18487324e+03 
 7.58577575e+06  7.11466693e+03  2.13792258e+03 -5.63127865e+02 -2.67941425e+01  1.45240436e+03  6.85278101e+01  1.43964822e+03  1.37217754e+02 -5.21799329e+03 -4.95516700e+02 -4.90741256e+03 -1.47615571e+03  7.11466667e+03  2.13792332e+03 
 7.76247117e+06  7.13283436e+03  2.09183731e+03 -5.63185734e+02 -2.61803022e+01  1.45255231e+03  6.69449530e+01  1.44009174e+03  1.34090886e+02 -5.21958685e+03 -4.84224425e+02 -4.91994428e+03 -1.44440094e+03  7.13283410e+03  2.09183806e+03 
 7.94328235e+06  7.15021915e+03  2.04660954e+03 -5.63241010e+02 -2.55801000e+01  1.45269364e+03  6.53969723e+01  1.44051544e+03  1.31032635e+02 -5.22110919e+03 -4.73180044e+02 -4.93193616e+03 -1.41323846e+03  7.15021889e+03  2.04661031e+03 
 8.12830516e+06  7.16685352e+03  2.00223148e+03 -5.63293808e+02 -2.49932337e+01  1.45282862e+03  6.38830882e+01  1.44092021e+03  1.28041543e+02 -5.22256346e+03 -4.62378290e+02 -4.94341040e+03 -1.38266290e+03  7.16685326e+03  2.00223227e+03 
 8.31763771e+06  7.18276849e+03  1.95869479e+03 -5.63344238e+02 -2.44194074e+01  1.45295756e+03  6.24025365e+01  1.44130687e+03  1.25116178e+02 -5.22395269e+03 -4.51813982e+02 -4.95438841e+03 -1.35266852e+03  7.18276822e+03  1.95869560e+03 
 8.51138038e+06  7.19799392e+03  1.91599060e+03 -5.63392407e+02 -2.38583308e+01  1.45308071e+03  6.09545681e+01  1.44167623e+03  1.22255132e+02 -5.22527977e+03 -4.41482032e+02 -4.96489079e+03 -1.32324923e+03  7.19799365e+03  1.91599143e+03 
 8.70963590e+06  7.21255854e+03  1.87410958e+03 -5.63438416e+02 -2.33097196e+01  1.45319834e+03  5.95384486e+01  1.44202907e+03  1.19457023e+02 -5.22654747e+03 -4.31377439e+02 -4.97493735e+03 -1.29439862e+03  7.21255826e+03  1.87411044e+03 
