 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -1.40694043e+03 -2.63870225e+01 
 1.02329299e+06 -1.40696309e+03 -2.57650777e+01 
 1.04712855e+06 -1.40698469e+03 -2.51567560e+01 
 1.07151931e+06 -1.40700528e+03 -2.45617376e+01 
 1.09647820e+06 -1.40702491e+03 -2.39797093e+01 
 1.12201845e+06 -1.40704361e+03 -2.34103650e+01 
 1.14815362e+06 -1.40706143e+03 -2.28534049e+01 
 1.17489755e+06 -1.40707841e+03 -2.23085358e+01 
 1.20226443e+06 -1.40709457e+03 -2.17754706e+01 
 1.23026877e+06 -1.40710996e+03 -2.12539285e+01 
 1.25892541e+06 -1.40712460e+03 -2.07436346e+01 
 1.28824955e+06 -1.40713854e+03 -2.02443200e+01 
 1.31825674e+06 -1.40715179e+03 -1.97557214e+01 
 1.34896288e+06 -1.40716438e+03 -1.92775811e+01 
 1.38038426e+06 -1.40717635e+03 -1.88096470e+01 
 1.41253754e+06 -1.40718772e+03 -1.83516723e+01 
 1.44543977e+06 -1.40719850e+03 -1.79034152e+01 
 1.47910839e+06 -1.40720874e+03 -1.74646392e+01 
 1.51356125e+06 -1.40721843e+03 -1.70351128e+01 
 1.54881662e+06 -1.40722762e+03 -1.66146092e+01 
 1.58489319e+06 -1.40723631e+03 -1.62029066e+01 
 1.62181010e+06 -1.40724452e+03 -1.57997874e+01 
 1.65958691e+06 -1.40725228e+03 -1.54050389e+01 
 1.69824365e+06 -1.40725960e+03 -1.50184526e+01 
 1.73780083e+06 -1.40726649e+03 -1.46398245e+01 
 1.77827941e+06 -1.40727296e+03 -1.42689546e+01 
 1.81970086e+06 -1.40727904e+03 -1.39056470e+01 
 1.86208714e+06 -1.40728474e+03 -1.35497099e+01 
 1.90546072e+06 -1.40729006e+03 -1.32009553e+01 
 1.94984460e+06 -1.40729503e+03 -1.28591992e+01 
 1.99526231e+06 -1.40729964e+03 -1.25242610e+01 
 2.04173794e+06 -1.40730391e+03 -1.21959640e+01 
 2.08929613e+06 -1.40730784e+03 -1.18741348e+01 
 2.13796209e+06 -1.40731146e+03 -1.15586035e+01 
 2.18776162e+06 -1.40731476e+03 -1.12492037e+01 
 2.23872114e+06 -1.40731775e+03 -1.09457721e+01 
 2.29086765e+06 -1.40732044e+03 -1.06481486e+01 
 2.34422882e+06 -1.40732283e+03 -1.03561763e+01 
 2.39883292e+06 -1.40732493e+03 -1.00697011e+01 
 2.45470892e+06 -1.40732674e+03 -9.78857208e+00 
 2.51188643e+06 -1.40732827e+03 -9.51264111e+00 
 2.57039578e+06 -1.40732952e+03 -9.24176284e+00 
 2.63026799e+06 -1.40733049e+03 -8.97579464e+00 
 2.69153480e+06 -1.40733119e+03 -8.71459652e+00 
 2.75422870e+06 -1.40733161e+03 -8.45803110e+00 
 2.81838293e+06 -1.40733177e+03 -8.20596349e+00 
 2.88403150e+06 -1.40733165e+03 -7.95826126e+00 
 2.95120923e+06 -1.40733126e+03 -7.71479435e+00 
 3.01995172e+06 -1.40733059e+03 -7.47543504e+00 
 3.09029543e+06 -1.40732966e+03 -7.24005783e+00 
 3.16227766e+06 -1.40732844e+03 -7.00853946e+00 
 3.23593657e+06 -1.40732695e+03 -6.78075878e+00 
 3.31131121e+06 -1.40732518e+03 -6.55659674e+00 
 3.38844156e+06 -1.40732312e+03 -6.33593630e+00 
 3.46736850e+06 -1.40732078e+03 -6.11866242e+00 
 3.54813389e+06 -1.40731814e+03 -5.90466195e+00 
 3.63078055e+06 -1.40731520e+03 -5.69382364e+00 
 3.71535229e+06 -1.40731196e+03 -5.48603804e+00 
 3.80189396e+06 -1.40730841e+03 -5.28119748e+00 
 3.89045145e+06 -1.40730454e+03 -5.07919604e+00 
 3.98107171e+06 -1.40730035e+03 -4.87992944e+00 
 4.07380278e+06 -1.40729582e+03 -4.68329508e+00 
 4.16869383e+06 -1.40729094e+03 -4.48919196e+00 
 4.26579519e+06 -1.40728572e+03 -4.29752062e+00 
 4.36515832e+06 -1.40728013e+03 -4.10818314e+00 
 4.46683592e+06 -1.40727417e+03 -3.92108309e+00 
 4.57088190e+06 -1.40726782e+03 -3.73612549e+00 
 4.67735141e+06 -1.40726107e+03 -3.55321679e+00 
 4.78630092e+06 -1.40725391e+03 -3.37226482e+00 
 4.89778819e+06 -1.40724632e+03 -3.19317881e+00 
 5.01187234e+06 -1.40723829e+03 -3.01586929e+00 
 5.12861384e+06 -1.40722981e+03 -2.84024814e+00 
 5.24807460e+06 -1.40722085e+03 -2.66622851e+00 
 5.37031796e+06 -1.40721140e+03 -2.49372485e+00 
 5.49540874e+06 -1.40720144e+03 -2.32265285e+00 
 5.62341325e+06 -1.40719095e+03 -2.15292946e+00 
 5.75439937e+06 -1.40717991e+03 -1.98447285e+00 
 5.88843655e+06 -1.40716830e+03 -1.81720244e+00 
 6.02559586e+06 -1.40715610e+03 -1.65103885e+00 
 6.16595002e+06 -1.40714328e+03 -1.48590390e+00 
 6.30957344e+06 -1.40712983e+03 -1.32172065e+00 
 6.45654229e+06 -1.40711570e+03 -1.15841338e+00 
 6.60693448e+06 -1.40710088e+03 -9.95907557e-01 
