 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -2.26359229e+03 -8.40109301e+01 
 1.02329299e+06 -2.26369955e+03 -8.30346341e+01 
 1.04712855e+06 -2.26380444e+03 -8.21020947e+01 
 1.07151931e+06 -2.26390717e+03 -8.12128258e+01 
 1.09647820e+06 -2.26400796e+03 -8.03663629e+01 
 1.12201845e+06 -2.26410703e+03 -7.95622631e+01 
 1.14815362e+06 -2.26420459e+03 -7.88001049e+01 
 1.17489755e+06 -2.26430083e+03 -7.80794875e+01 
 1.20226443e+06 -2.26439597e+03 -7.74000315e+01 
 1.23026877e+06 -2.26449020e+03 -7.67613777e+01 
 1.25892541e+06 -2.26458373e+03 -7.61631878e+01 
 1.28824955e+06 -2.26467674e+03 -7.56051435e+01 
 1.31825674e+06 -2.26476945e+03 -7.50869469e+01 
 1.34896288e+06 -2.26486204e+03 -7.46083201e+01 
 1.38038426e+06 -2.26495470e+03 -7.41690048e+01 
 1.41253754e+06 -2.26504764e+03 -7.37687626e+01 
 1.44543977e+06 -2.26514105e+03 -7.34073746e+01 
 1.47910839e+06 -2.26523513e+03 -7.30846410e+01 
 1.51356125e+06 -2.26533007e+03 -7.28003817e+01 
 1.54881662e+06 -2.26542608e+03 -7.25544352e+01 
 1.58489319e+06 -2.26552336e+03 -7.23466593e+01 
 1.62181010e+06 -2.26562211e+03 -7.21769306e+01 
 1.65958691e+06 -2.26572253e+03 -7.20451440e+01 
 1.69824365e+06 -2.26582485e+03 -7.19512136e+01 
 1.73780083e+06 -2.26592927e+03 -7.18950714e+01 
 1.77827941e+06 -2.26603602e+03 -7.18766681e+01 
 1.81970086e+06 -2.26614532e+03 -7.18959724e+01 
 1.86208714e+06 -2.26625740e+03 -7.19529710e+01 
 1.90546072e+06 -2.26637249e+03 -7.20476690e+01 
 1.94984460e+06 -2.26649084e+03 -7.21800889e+01 
 1.99526231e+06 -2.26661268e+03 -7.23502713e+01 
 2.04173794e+06 -2.26673829e+03 -7.25582741e+01 
 2.08929613e+06 -2.26686791e+03 -7.28041729e+01 
 2.13796209e+06 -2.26700182e+03 -7.30880608e+01 
 2.18776162e+06 -2.26714031e+03 -7.34100479e+01 
 2.23872114e+06 -2.26728365e+03 -7.37702616e+01 
 2.29086765e+06 -2.26743214e+03 -7.41688462e+01 
 2.34422882e+06 -2.26758610e+03 -7.46059631e+01 
 2.39883292e+06 -2.26774585e+03 -7.50817902e+01 
 2.45470892e+06 -2.26791171e+03 -7.55965219e+01 
 2.51188643e+06 -2.26808402e+03 -7.61503692e+01 
 2.57039578e+06 -2.26826316e+03 -7.67435592e+01 
 2.63026799e+06 -2.26844947e+03 -7.73763352e+01 
 2.69153480e+06 -2.26864336e+03 -7.80489562e+01 
 2.75422870e+06 -2.26884522e+03 -7.87616968e+01 
 2.81838293e+06 -2.26905546e+03 -7.95148471e+01 
 2.88403150e+06 -2.26927451e+03 -8.03087125e+01 
 2.95120923e+06 -2.26950283e+03 -8.11436130e+01 
 3.01995172e+06 -2.26974088e+03 -8.20198833e+01 
 3.09029543e+06 -2.26998915e+03 -8.29378726e+01 
 3.16227766e+06 -2.27024814e+03 -8.38979439e+01 
 3.23593657e+06 -2.27051839e+03 -8.49004738e+01 
 3.31131121e+06 -2.27080043e+03 -8.59458521e+01 
 3.38844156e+06 -2.27109484e+03 -8.70344815e+01 
 3.46736850e+06 -2.27140221e+03 -8.81667769e+01 
 3.54813389e+06 -2.27172317e+03 -8.93431650e+01 
 3.63078055e+06 -2.27205836e+03 -9.05640840e+01 
 3.71535229e+06 -2.27240845e+03 -9.18299826e+01 
 3.80189396e+06 -2.27277414e+03 -9.31413195e+01 
 3.89045145e+06 -2.27315616e+03 -9.44985631e+01 
 3.98107171e+06 -2.27355527e+03 -9.59021901e+01 
 4.07380278e+06 -2.27397227e+03 -9.73526852e+01 
 4.16869383e+06 -2.27440796e+03 -9.88505401e+01 
 4.26579519e+06 -2.27486322e+03 -1.00396252e+02 
 4.36515832e+06 -2.27533893e+03 -1.01990325e+02 
 4.46683592e+06 -2.27583602e+03 -1.03633265e+02 
 4.57088190e+06 -2.27635546e+03 -1.05325581e+02 
 4.67735141e+06 -2.27689826e+03 -1.07067785e+02 
 4.78630092e+06 -2.27746546e+03 -1.08860388e+02 
 4.89778819e+06 -2.27805815e+03 -1.10703900e+02 
 5.01187234e+06 -2.27867746e+03 -1.12598829e+02 
 5.12861384e+06 -2.27932457e+03 -1.14545678e+02 
 5.24807460e+06 -2.28000071e+03 -1.16544943e+02 
 5.37031796e+06 -2.28070714e+03 -1.18597114e+02 
 5.49540874e+06 -2.28144518e+03 -1.20702670e+02 
 5.62341325e+06 -2.28221620e+03 -1.22862077e+02 
 5.75439937e+06 -2.28302164e+03 -1.25075786e+02 
 5.88843655e+06 -2.28386295e+03 -1.27344235e+02 
 6.02559586e+06 -2.28474167e+03 -1.29667838e+02 
 6.16595002e+06 -2.28565940e+03 -1.32046989e+02 
 6.30957344e+06 -2.28661777e+03 -1.34482056e+02 
 6.45654229e+06 -2.28761848e+03 -1.36973379e+02 
 6.60693448e+06 -2.28866330e+03 -1.39521267e+02 
 6.76082975e+06 -2.28975405e+03 -1.42125994e+02 
 6.91830971e+06 -2.29089262e+03 -1.44787793e+02 
 7.07945784e+06 -2.29208095e+03 -1.47506859e+02 
 7.24435960e+06 -2.29332106e+03 -1.50283335e+02 
 7.41310241e+06 -2.29461501e+03 -1.53117318e+02 
 7.58577575e+06 -2.29596496e+03 -1.56008846e+02 
 7.76247117e+06 -2.29737311e+03 -1.58957899e+02 
 7.94328235e+06 -2.29884172e+03 -1.61964391e+02 
 8.12830516e+06 -2.30037314e+03 -1.65028167e+02 
 8.31763771e+06 -2.30196976e+03 -1.68148994e+02 
 8.51138038e+06 -2.30363405e+03 -1.71326561e+02 
 8.70963590e+06 -2.30536853e+03 -1.74560468e+02 
 8.91250938e+06 -2.30717581e+03 -1.77850222e+02 
 9.12010839e+06 -2.30905851e+03 -1.81195233e+02 
 9.33254301e+06 -2.31101937e+03 -1.84594803e+02 
 9.54992586e+06 -2.31306114e+03 -1.88048124e+02 
 9.77237221e+06 -2.31518663e+03 -1.91554266e+02 
 1.00000000e+07 -2.31739873e+03 -1.95112176e+02 
 1.02329299e+07 -2.31970034e+03 -1.98720667e+02 
 1.04712855e+07 -2.32209443e+03 -2.02378413e+02 
 1.07151931e+07 -2.32458399e+03 -2.06083940e+02 
