 time            v(detp)         v(detn)        
 0.00000000e+00  2.83947487e+00  2.83947487e+00 
 2.00000000e-15  2.83947487e+00  2.83947487e+00 
 4.00000000e-15  2.83947487e+00  2.83947487e+00 
 8.00000000e-15  2.83947488e+00  2.83947487e+00 
 1.60000000e-14  2.83947490e+00  2.83947488e+00 
 3.20000000e-14  2.83947538e+00  2.83947504e+00 
 6.40000000e-14  2.83948186e+00  2.83947711e+00 
 1.28000000e-13  2.83954624e+00  2.83948907e+00 
 2.56000000e-13  2.83998558e+00  2.83932671e+00 
 4.56000000e-13  2.84154460e+00  2.83680643e+00 
 6.56000000e-13  2.84413194e+00  2.82854055e+00 
 8.56000000e-13  2.84779734e+00  2.81119116e+00 
 1.05600000e-12  2.85257971e+00  2.78216489e+00 
 1.25600000e-12  2.85844639e+00  2.73999794e+00 
 1.45600000e-12  2.86528276e+00  2.68456371e+00 
 1.65600000e-12  2.87291022e+00  2.61696700e+00 
 1.85600000e-12  2.88112841e+00  2.53925059e+00 
 2.05600000e-12  2.88973660e+00  2.45400543e+00 
 2.25600000e-12  2.89854920e+00  2.36403394e+00 
 2.45600000e-12  2.90739408e+00  2.27209051e+00 
 2.65600000e-12  2.91611460e+00  2.18072191e+00 
 2.85600000e-12  2.92456505e+00  2.09217028e+00 
 3.05600000e-12  2.93261257e+00  2.00833065e+00 
 3.25600000e-12  2.94013720e+00  1.93073126e+00 
 3.45600000e-12  2.94703826e+00  1.86052978e+00 
 3.65600000e-12  2.95324028e+00  1.79850787e+00 
 3.85600000e-12  2.95870103e+00  1.74507068e+00 
 4.05600000e-12  2.96341267e+00  1.70025699e+00 
 4.25600000e-12  2.96739656e+00  1.66377922e+00 
 4.45600000e-12  2.97069103e+00  1.63509467e+00 
 4.65600000e-12  2.97334080e+00  1.61349904e+00 
 4.85600000e-12  2.97538982e+00  1.59821719e+00 
 5.05600000e-12  2.97687891e+00  1.58847499e+00 
 5.25600000e-12  2.97784516e+00  1.58354440e+00 
 5.45600000e-12  2.97832262e+00  1.58276700e+00 
 5.65600000e-12  2.97834268e+00  1.58556129e+00 
 5.85600000e-12  2.97793487e+00  1.59142143e+00 
 6.05600000e-12  2.97712707e+00  1.59991081e+00 
 6.25600000e-12  2.97594597e+00  1.61065418e+00 
 6.45600000e-12  2.97441714e+00  1.62332914e+00 
 6.65600000e-12  2.97256533e+00  1.63765845e+00 
 6.85600000e-12  2.97041446e+00  1.65340293e+00 
 7.05600000e-12  2.96798779e+00  1.67035552e+00 
 7.25600000e-12  2.96530795e+00  1.68833636e+00 
 7.45600000e-12  2.96239693e+00  1.70718771e+00 
 7.65600000e-12  2.95927622e+00  1.72677080e+00 
 7.85600000e-12  2.95596681e+00  1.74696348e+00 
 8.05600000e-12  2.95248917e+00  1.76765688e+00 
 8.25600000e-12  2.94886328e+00  1.78875374e+00 
 8.45600000e-12  2.94510864e+00  1.81016659e+00 
 8.65600000e-12  2.94124430e+00  1.83181644e+00 
 8.85600000e-12  2.93728879e+00  1.85363152e+00 
 9.05600000e-12  2.93326021e+00  1.87554640e+00 
 9.25600000e-12  2.92917615e+00  1.89750115e+00 
 9.45600000e-12  2.92505370e+00  1.91944069e+00 
 9.65600000e-12  2.92090945e+00  1.94131421e+00 
 9.85600000e-12  2.91675949e+00  1.96307480e+00 
 1.00560000e-11  2.91261934e+00  1.98467900e+00 
 1.02560000e-11  2.90850400e+00  2.00608660e+00 
 1.04560000e-11  2.90442790e+00  2.02726038e+00 
 1.06560000e-11  2.90040489e+00  2.04816600e+00 
 1.08560000e-11  2.89644823e+00  2.06877199e+00 
 1.10560000e-11  2.89257065e+00  2.08904979e+00 
 1.12560000e-11  2.88878432e+00  2.10897392e+00 
 1.14560000e-11  2.88510102e+00  2.12852246e+00 
 1.16560000e-11  2.88153235e+00  2.14767770e+00 
 1.18560000e-11  2.87809014e+00  2.16642738e+00 
 1.20560000e-11  2.87478733e+00  2.18476662e+00 
 1.22560000e-11  2.87163944e+00  2.20270139e+00 
 1.24560000e-11  2.86866737e+00  2.22025406e+00 
 1.26560000e-11  2.86590215e+00  2.23747299e+00 
 1.28560000e-11  2.86339287e+00  2.25444796e+00 
 1.30560000e-11  2.86121821e+00  2.27133371e+00 
 1.32560000e-11  2.85949968e+00  2.28838066e+00 
 1.34560000e-11  2.85840806e+00  2.30596290e+00 
 1.36560000e-11  2.85814670e+00  2.32457885e+00 
 1.38560000e-11  2.85890052e+00  2.34479707e+00 
 1.40560000e-11  2.86077013e+00  2.36714808e+00 
 1.42560000e-11  2.86373409e+00  2.39199846e+00 
 1.44560000e-11  2.86766077e+00  2.41943987e+00 
 1.46560000e-11  2.87235295e+00  2.44920211e+00 
 1.48560000e-11  2.87759967e+00  2.48059368e+00 
 1.50560000e-11  2.88322143e+00  2.51247364e+00 
 1.52560000e-11  2.88910466e+00  2.54324627e+00 
 1.54560000e-11  2.89522121e+00  2.57087021e+00 
 1.56560000e-11  2.90162531e+00  2.59291445e+00 
 1.58560000e-11  2.90842262e+00  2.60673527e+00 
 1.60560000e-11  2.91571929e+00  2.60981351e+00 
 1.62560000e-11  2.92357471e+00  2.60018223e+00 
 1.64560000e-11  2.93197999e+00  2.57678931e+00 
 1.66560000e-11  2.94086497e+00  2.53965802e+00 
 1.68560000e-11  2.95011956e+00  2.48981371e+00 
 1.70560000e-11  2.95961501e+00  2.42904856e+00 
 1.72560000e-11  2.96921874e+00  2.35962997e+00 
 1.74560000e-11  2.97880269e+00  2.28403072e+00 
 1.76560000e-11  2.98824693e+00  2.20471668e+00 
 1.78560000e-11  2.99744090e+00  2.12399855e+00 
 1.80560000e-11  3.00628339e+00  2.04394011e+00 
 1.82560000e-11  3.01468198e+00  1.96631104e+00 
 1.84560000e-11  3.02255273e+00  1.89257209e+00 
 1.86560000e-11  3.02982031e+00  1.82388143e+00 
 1.88560000e-11  3.03641891e+00  1.76111285e+00 
 1.90560000e-11  3.04229410e+00  1.70487835e+00 
 1.92560000e-11  3.04740547e+00  1.65555039e+00 
 1.94560000e-11  3.05172944e+00  1.61328190e+00 
 1.96560000e-11  3.05526109e+00  1.57802576e+00 
 1.98560000e-11  3.05801367e+00  1.54955761e+00 
 2.00560000e-11  3.06001552e+00  1.52750617e+00 
 2.02560000e-11  3.06130522e+00  1.51139149e+00 
 2.04560000e-11  3.06192666e+00  1.50066754e+00 
 2.06560000e-11  3.06192530e+00  1.49476285e+00 
 2.08560000e-11  3.06134590e+00  1.49311353e+00 
 2.10560000e-11  3.06023153e+00  1.49518631e+00 
 2.12560000e-11  3.05862314e+00  1.50049183e+00 
 2.14560000e-11  3.05655955e+00  1.50859034e+00 
 2.16560000e-11  3.05407764e+00  1.51909218e+00 
 2.18560000e-11  3.05121241e+00  1.53165520e+00 
 2.20560000e-11  3.04799722e+00  1.54598050e+00 
 2.22560000e-11  3.04446392e+00  1.56180768e+00 
 2.24560000e-11  3.04064292e+00  1.57890992e+00 
 2.26560000e-11  3.03656336e+00  1.59708955e+00 
 2.28560000e-11  3.03225315e+00  1.61617389e+00 
 2.30560000e-11  3.02773906e+00  1.63601175e+00 
 2.32560000e-11  3.02304678e+00  1.65647029e+00 
 2.34560000e-11  3.01820094e+00  1.67743239e+00 
 2.36560000e-11  3.01322523e+00  1.69879464e+00 
 2.38560000e-11  3.00814225e+00  1.72046496e+00 
 2.40560000e-11  3.00297372e+00  1.74236139e+00 
 2.42560000e-11  2.99774044e+00  1.76441089e+00 
 2.44560000e-11  2.99246222e+00  1.78654809e+00 
 2.46560000e-11  2.98715796e+00  1.80871454e+00 
 2.48560000e-11  2.98184557e+00  1.83085798e+00 
