 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.69238308e+00  2.69238308e+00 
 5.00000000e-15  1.80000314e+00  1.79999686e+00  2.69238436e+00  2.69238181e+00 
 1.00000000e-14  1.80000628e+00  1.79999372e+00  2.69238524e+00  2.69238092e+00 
 2.00000000e-14  1.80001257e+00  1.79998743e+00  2.69238646e+00  2.69237970e+00 
 4.00000000e-14  1.80002513e+00  1.79997487e+00  2.69238708e+00  2.69237908e+00 
 8.00000000e-14  1.80005027e+00  1.79994973e+00  2.69238642e+00  2.69237975e+00 
 1.60000000e-13  1.80010053e+00  1.79989947e+00  2.69238293e+00  2.69238323e+00 
 3.20000000e-13  1.80020106e+00  1.79979894e+00  2.69236895e+00  2.69239721e+00 
 6.40000000e-13  1.80040212e+00  1.79959788e+00  2.69231870e+00  2.69244746e+00 
 1.14000000e-12  1.80071628e+00  1.79928372e+00  2.69219698e+00  2.69256917e+00 
 1.64000000e-12  1.80103042e+00  1.79896958e+00  2.69203675e+00  2.69272937e+00 
 2.14000000e-12  1.80134456e+00  1.79865544e+00  2.69184690e+00  2.69291919e+00 
 2.64000000e-12  1.80165868e+00  1.79834132e+00  2.69163170e+00  2.69313437e+00 
 3.14000000e-12  1.80197279e+00  1.79802721e+00  2.69139396e+00  2.69337208e+00 
 3.64000000e-12  1.80228688e+00  1.79771312e+00  2.69113585e+00  2.69363015e+00 
 4.14000000e-12  1.80260095e+00  1.79739905e+00  2.69085930e+00  2.69390667e+00 
 4.64000000e-12  1.80291499e+00  1.79708501e+00  2.69056598e+00  2.69419995e+00 
 5.14000000e-12  1.80322900e+00  1.79677100e+00  2.69025744e+00  2.69450845e+00 
 5.64000000e-12  1.80354297e+00  1.79645703e+00  2.68993505e+00  2.69483080e+00 
 6.14000000e-12  1.80385692e+00  1.79614308e+00  2.68960010e+00  2.69516570e+00 
 6.64000000e-12  1.80417082e+00  1.79582918e+00  2.68925373e+00  2.69551204e+00 
 7.14000000e-12  1.80448469e+00  1.79551531e+00  2.68889698e+00  2.69586874e+00 
 7.64000000e-12  1.80479851e+00  1.79520149e+00  2.68853081e+00  2.69623488e+00 
 8.14000000e-12  1.80511228e+00  1.79488772e+00  2.68815608e+00  2.69660958e+00 
 8.64000000e-12  1.80542601e+00  1.79457399e+00  2.68777357e+00  2.69699205e+00 
 9.14000000e-12  1.80573968e+00  1.79426032e+00  2.68738401e+00  2.69738158e+00 
 9.64000000e-12  1.80605329e+00  1.79394671e+00  2.68698803e+00  2.69777753e+00 
 1.01400000e-11  1.80636684e+00  1.79363316e+00  2.68658624e+00  2.69817929e+00 
 1.06400000e-11  1.80668033e+00  1.79331967e+00  2.68617917e+00  2.69858633e+00 
 1.11400000e-11  1.80699375e+00  1.79300625e+00  2.68576732e+00  2.69899816e+00 
 1.16400000e-11  1.80730711e+00  1.79269289e+00  2.68535112e+00  2.69941434e+00 
 1.21400000e-11  1.80762039e+00  1.79237961e+00  2.68493099e+00  2.69983446e+00 
 1.26400000e-11  1.80793360e+00  1.79206640e+00  2.68450728e+00  2.70025815e+00 
 1.31400000e-11  1.80824673e+00  1.79175327e+00  2.68408035e+00  2.70068507e+00 
 1.36400000e-11  1.80855978e+00  1.79144022e+00  2.68365049e+00  2.70111492e+00 
 1.41400000e-11  1.80887274e+00  1.79112726e+00  2.68321799e+00  2.70154742e+00 
 1.46400000e-11  1.80918562e+00  1.79081438e+00  2.68278309e+00  2.70198231e+00 
 1.51400000e-11  1.80949840e+00  1.79050160e+00  2.68234603e+00  2.70241937e+00 
 1.56400000e-11  1.80981109e+00  1.79018891e+00  2.68190702e+00  2.70285839e+00 
 1.61400000e-11  1.81012369e+00  1.78987631e+00  2.68146625e+00  2.70329917e+00 
 1.66400000e-11  1.81043618e+00  1.78956382e+00  2.68102389e+00  2.70374154e+00 
 1.71400000e-11  1.81074857e+00  1.78925143e+00  2.68058011e+00  2.70418534e+00 
 1.76400000e-11  1.81106086e+00  1.78893914e+00  2.68013505e+00  2.70463042e+00 
 1.81400000e-11  1.81137304e+00  1.78862696e+00  2.67968884e+00  2.70507666e+00 
 1.86400000e-11  1.81168510e+00  1.78831490e+00  2.67924160e+00  2.70552392e+00 
 1.91400000e-11  1.81199705e+00  1.78800295e+00  2.67879344e+00  2.70597211e+00 
 1.96400000e-11  1.81230888e+00  1.78769112e+00  2.67834447e+00  2.70642111e+00 
 2.01400000e-11  1.81262059e+00  1.78737941e+00  2.67789477e+00  2.70687085e+00 
 2.06400000e-11  1.81293217e+00  1.78706783e+00  2.67744444e+00  2.70732123e+00 
 2.11400000e-11  1.81324363e+00  1.78675637e+00  2.67699354e+00  2.70777217e+00 
 2.16400000e-11  1.81355496e+00  1.78644504e+00  2.67654214e+00  2.70822361e+00 
 2.21400000e-11  1.81386615e+00  1.78613385e+00  2.67609032e+00  2.70867549e+00 
 2.26400000e-11  1.81417720e+00  1.78582280e+00  2.67563813e+00  2.70912773e+00 
 2.31400000e-11  1.81448812e+00  1.78551188e+00  2.67518562e+00  2.70958030e+00 
 2.36400000e-11  1.81479889e+00  1.78520111e+00  2.67473285e+00  2.71003314e+00 
 2.41400000e-11  1.81510952e+00  1.78489048e+00  2.67427986e+00  2.71048620e+00 
 2.46400000e-11  1.81542000e+00  1.78458000e+00  2.67382669e+00  2.71093944e+00 
 2.51400000e-11  1.81573032e+00  1.78426968e+00  2.67337337e+00  2.71139282e+00 
 2.56400000e-11  1.81604049e+00  1.78395951e+00  2.67291996e+00  2.71184632e+00 
 2.61400000e-11  1.81635050e+00  1.78364950e+00  2.67246647e+00  2.71229989e+00 
 2.66400000e-11  1.81666035e+00  1.78333965e+00  2.67201294e+00  2.71275351e+00 
 2.71400000e-11  1.81697004e+00  1.78302996e+00  2.67155939e+00  2.71320714e+00 
 2.76400000e-11  1.81727956e+00  1.78272044e+00  2.67110586e+00  2.71366077e+00 
 2.81400000e-11  1.81758891e+00  1.78241109e+00  2.67065236e+00  2.71411436e+00 
 2.86400000e-11  1.81789808e+00  1.78210192e+00  2.67019892e+00  2.71456790e+00 
 2.91400000e-11  1.81820708e+00  1.78179292e+00  2.66974555e+00  2.71502137e+00 
 2.96400000e-11  1.81851590e+00  1.78148410e+00  2.66929229e+00  2.71547475e+00 
 3.01400000e-11  1.81882453e+00  1.78117547e+00  2.66883914e+00  2.71592801e+00 
