 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.71959726e+00  2.71959726e+00 
 5.00000000e-15  1.80000491e+00  1.79999509e+00  2.71960077e+00  2.71959375e+00 
 1.00000000e-14  1.80000982e+00  1.79999018e+00  2.71960502e+00  2.71958950e+00 
 2.00000000e-14  1.80001963e+00  1.79998037e+00  2.71961401e+00  2.71958051e+00 
 4.00000000e-14  1.80003927e+00  1.79996073e+00  2.71963214e+00  2.71956238e+00 
 8.00000000e-14  1.80007854e+00  1.79992146e+00  2.71966544e+00  2.71952907e+00 
 1.60000000e-13  1.80015708e+00  1.79984292e+00  2.71972138e+00  2.71947313e+00 
 3.20000000e-13  1.80031416e+00  1.79968584e+00  2.71979045e+00  2.71940405e+00 
 6.40000000e-13  1.80062832e+00  1.79937168e+00  2.71977742e+00  2.71941698e+00 
 1.14000000e-12  1.80111918e+00  1.79888082e+00  2.71946240e+00  2.71973137e+00 
 1.64000000e-12  1.80161004e+00  1.79838996e+00  2.71894816e+00  2.72024415e+00 
 2.14000000e-12  1.80210088e+00  1.79789912e+00  2.71838278e+00  2.72080699e+00 
 2.64000000e-12  1.80259170e+00  1.79740830e+00  2.71784003e+00  2.72134609e+00 
 3.14000000e-12  1.80308249e+00  1.79691751e+00  2.71733054e+00  2.72185090e+00 
 3.64000000e-12  1.80357325e+00  1.79642675e+00  2.71683002e+00  2.72234581e+00 
 4.14000000e-12  1.80406398e+00  1.79593602e+00  2.71630406e+00  2.72286536e+00 
 4.64000000e-12  1.80455466e+00  1.79544534e+00  2.71572513e+00  2.72343716e+00 
 5.14000000e-12  1.80504531e+00  1.79495469e+00  2.71507902e+00  2.72407562e+00 
 5.64000000e-12  1.80553590e+00  1.79446410e+00  2.71436537e+00  2.72478137e+00 
 6.14000000e-12  1.80602644e+00  1.79397356e+00  2.71359326e+00  2.72554568e+00 
 6.64000000e-12  1.80651691e+00  1.79348309e+00  2.71277687e+00  2.72635477e+00 
 7.14000000e-12  1.80700733e+00  1.79299267e+00  2.71193063e+00  2.72719449e+00 
 7.64000000e-12  1.80749767e+00  1.79250233e+00  2.71106702e+00  2.72805255e+00 
 8.14000000e-12  1.80798794e+00  1.79201206e+00  2.71019482e+00  2.72892018e+00 
 8.64000000e-12  1.80847813e+00  1.79152187e+00  2.70931966e+00  2.72979174e+00 
 9.14000000e-12  1.80896824e+00  1.79103176e+00  2.70844414e+00  2.73066459e+00 
 9.64000000e-12  1.80945826e+00  1.79054174e+00  2.70756932e+00  2.73153767e+00 
 1.01400000e-11  1.80994819e+00  1.79005181e+00  2.70669504e+00  2.73241115e+00 
 1.06400000e-11  1.81043802e+00  1.78956198e+00  2.70582105e+00  2.73328534e+00 
 1.11400000e-11  1.81092774e+00  1.78907226e+00  2.70494687e+00  2.73416070e+00 
 1.16400000e-11  1.81141736e+00  1.78858264e+00  2.70407245e+00  2.73503726e+00 
 1.21400000e-11  1.81190686e+00  1.78809314e+00  2.70319769e+00  2.73591501e+00 
 1.26400000e-11  1.81239625e+00  1.78760375e+00  2.70232284e+00  2.73679358e+00 
 1.31400000e-11  1.81288551e+00  1.78711449e+00  2.70144799e+00  2.73767273e+00 
 1.36400000e-11  1.81337465e+00  1.78662535e+00  2.70057348e+00  2.73855204e+00 
 1.41400000e-11  1.81386366e+00  1.78613634e+00  2.69969936e+00  2.73943134e+00 
 1.46400000e-11  1.81435253e+00  1.78564747e+00  2.69882586e+00  2.74031037e+00 
 1.51400000e-11  1.81484125e+00  1.78515875e+00  2.69795293e+00  2.74118911e+00 
 1.56400000e-11  1.81532983e+00  1.78467017e+00  2.69708065e+00  2.74206739e+00 
 1.61400000e-11  1.81581826e+00  1.78418174e+00  2.69620891e+00  2.74294527e+00 
 1.66400000e-11  1.81630654e+00  1.78369346e+00  2.69533773e+00  2.74382262e+00 
 1.71400000e-11  1.81679465e+00  1.78320535e+00  2.69446698e+00  2.74469952e+00 
 1.76400000e-11  1.81728259e+00  1.78271741e+00  2.69359670e+00  2.74557585e+00 
 1.81400000e-11  1.81777037e+00  1.78222963e+00  2.69272678e+00  2.74645168e+00 
