 frequency       v(out)          v(out)         
 1.69824365e+00 -3.07351458e+03  8.39231209e-04 
 1.70804772e+00 -3.07351458e+03  8.44076144e-04 
 1.71790839e+00 -3.07351458e+03  8.48949049e-04 
 1.72782598e+00 -3.07351458e+03  8.53850085e-04 
 1.73780083e+00 -3.07351458e+03  8.58779415e-04 
 1.74783326e+00 -3.07351458e+03  8.63737203e-04 
 1.75792361e+00 -3.07351458e+03  8.68723612e-04 
 1.76807222e+00 -3.07351458e+03  8.73738809e-04 
 1.77827941e+00 -3.07351458e+03  8.78782958e-04 
 1.78854553e+00 -3.07351458e+03  8.83856227e-04 
 1.79887092e+00 -3.07351458e+03  8.88958785e-04 
 1.80925591e+00 -3.07351458e+03  8.94090800e-04 
 1.81970086e+00 -3.07351458e+03  8.99252442e-04 
 1.83020611e+00 -3.07351458e+03  9.04443883e-04 
 1.84077200e+00 -3.07351458e+03  9.09665295e-04 
 1.85139889e+00 -3.07351458e+03  9.14916850e-04 
 1.86208714e+00 -3.07351458e+03  9.20198723e-04 
 1.87283708e+00 -3.07351458e+03  9.25511088e-04 
 1.88364909e+00 -3.07351458e+03  9.30854122e-04 
 1.89452351e+00 -3.07351458e+03  9.36228001e-04 
 1.90546072e+00 -3.07351458e+03  9.41632904e-04 
 1.91646106e+00 -3.07351458e+03  9.47069010e-04 
 1.92752491e+00 -3.07351458e+03  9.52536499e-04 
 1.93865264e+00 -3.07351458e+03  9.58035553e-04 
 1.94984460e+00 -3.07351458e+03  9.63566352e-04 
 1.96110118e+00 -3.07351458e+03  9.69129082e-04 
 1.97242274e+00 -3.07351458e+03  9.74723925e-04 
 1.98380966e+00 -3.07351458e+03  9.80351067e-04 
 1.99526231e+00 -3.07351458e+03  9.86010696e-04 
 2.00678109e+00 -3.07351458e+03  9.91702998e-04 
 2.01836636e+00 -3.07351458e+03  9.97428162e-04 
 2.03001852e+00 -3.07351458e+03  1.00318638e-03 
 2.04173794e+00 -3.07351458e+03  1.00897784e-03 
 2.05352503e+00 -3.07351458e+03  1.01480273e-03 
 2.06538016e+00 -3.07351458e+03  1.02066125e-03 
 2.07730373e+00 -3.07351458e+03  1.02655359e-03 
 2.08929613e+00 -3.07351458e+03  1.03247995e-03 
 2.10135777e+00 -3.07351458e+03  1.03844052e-03 
 2.11348904e+00 -3.07351458e+03  1.04443550e-03 
 2.12569035e+00 -3.07351458e+03  1.05046509e-03 
 2.13796209e+00 -3.07351458e+03  1.05652950e-03 
 2.15030468e+00 -3.07351458e+03  1.06262891e-03 
 2.16271852e+00 -3.07351458e+03  1.06876353e-03 
 2.17520403e+00 -3.07351458e+03  1.07493357e-03 
 2.18776162e+00 -3.07351458e+03  1.08113923e-03 
 2.20039171e+00 -3.07351458e+03  1.08738071e-03 
 2.21309471e+00 -3.07351458e+03  1.09365823e-03 
 2.22587104e+00 -3.07351458e+03  1.09997199e-03 
 2.23872114e+00 -3.07351458e+03  1.10632220e-03 
 2.25164542e+00 -3.07351458e+03  1.11270906e-03 
 2.26464431e+00 -3.07351458e+03  1.11913280e-03 
 2.27771824e+00 -3.07351458e+03  1.12559363e-03 
 2.29086765e+00 -3.07351458e+03  1.13209175e-03 
 2.30409298e+00 -3.07351458e+03  1.13862739e-03 
 2.31739465e+00 -3.07351458e+03  1.14520076e-03 
 2.33077312e+00 -3.07351458e+03  1.15181207e-03 
 2.34422882e+00 -3.07351458e+03  1.15846156e-03 
 2.35776220e+00 -3.07351458e+03  1.16514943e-03 
 2.37137371e+00 -3.07351458e+03  1.17187591e-03 
 2.38506380e+00 -3.07351458e+03  1.17864122e-03 
 2.39883292e+00 -3.07351458e+03  1.18544559e-03 
 2.41268153e+00 -3.07351458e+03  1.19228924e-03 
 2.42661010e+00 -3.07351458e+03  1.19917240e-03 
 2.44061907e+00 -3.07351458e+03  1.20609530e-03 
 2.45470892e+00 -3.07351458e+03  1.21305817e-03 
 2.46888010e+00 -3.07351458e+03  1.22006123e-03 
 2.48313311e+00 -3.07351458e+03  1.22710472e-03 
 2.49746839e+00 -3.07351458e+03  1.23418887e-03 
 2.51188643e+00 -3.07351458e+03  1.24131392e-03 
