 frequency       v(finalp,finaln) v(finalp,finaln)
 1.04712855e+07 -4.10361254e+03  6.91195865e+00 
 1.07151931e+07 -4.10350214e+03  7.39365195e+00 
 1.09647820e+07 -4.10338702e+03  7.87699558e+00 
 1.12201845e+07 -4.10326699e+03  8.36210052e+00 
 1.14815362e+07 -4.10314188e+03  8.84907019e+00 
 1.17489755e+07 -4.10301152e+03  9.33800009e+00 
 1.20226443e+07 -4.10287570e+03  9.82897746e+00 
 1.23026877e+07 -4.10273426e+03  1.03220809e+01 
 1.25892541e+07 -4.10258698e+03  1.08173799e+01 
 1.28824955e+07 -4.10243368e+03  1.13149347e+01 
 1.31825674e+07 -4.10227416e+03  1.18147956e+01 
 1.34896288e+07 -4.10210821e+03  1.23170025e+01 
 1.38038426e+07 -4.10193563e+03  1.28215848e+01 
 1.41253754e+07 -4.10175621e+03  1.33285610e+01 
 1.44543977e+07 -4.10156975e+03  1.38379377e+01 
 1.47910839e+07 -4.10137602e+03  1.43497100e+01 
 1.51356125e+07 -4.10117483e+03  1.48638603e+01 
 1.54881662e+07 -4.10096596e+03  1.53803587e+01 
 1.58489319e+07 -4.10074919e+03  1.58991620e+01 
 1.62181010e+07 -4.10052433e+03  1.64202134e+01 
 1.65958691e+07 -4.10029116e+03  1.69434427e+01 
 1.69824365e+07 -4.10004948e+03  1.74687654e+01 
 1.73780083e+07 -4.09979908e+03  1.79960826e+01 
 1.77827941e+07 -4.09953977e+03  1.85252808e+01 
 1.81970086e+07 -4.09927136e+03  1.90562319e+01 
 1.86208714e+07 -4.09899366e+03  1.95887927e+01 
 1.90546072e+07 -4.09870648e+03  2.01228050e+01 
 1.94984460e+07 -4.09840967e+03  2.06580956e+01 
 1.99526231e+07 -4.09810305e+03  2.11944764e+01 
 2.04173794e+07 -4.09778649e+03  2.17317443e+01 
 2.08929613e+07 -4.09745983e+03  2.22696819e+01 
 2.13796209e+07 -4.09712296e+03  2.28080570e+01 
 2.18776162e+07 -4.09677576e+03  2.33466239e+01 
 2.23872114e+07 -4.09641813e+03  2.38851233e+01 
 2.29086765e+07 -4.09605000e+03  2.44232831e+01 
 2.34422882e+07 -4.09567131e+03  2.49608193e+01 
 2.39883292e+07 -4.09528202e+03  2.54974364e+01 
 2.45470892e+07 -4.09488209e+03  2.60328289e+01 
 2.51188643e+07 -4.09447155e+03  2.65666819e+01 
 2.57039578e+07 -4.09405040e+03  2.70986729e+01 
 2.63026799e+07 -4.09361870e+03  2.76284724e+01 
 2.69153480e+07 -4.09317652e+03  2.81557460e+01 
 2.75422870e+07 -4.09272396e+03  2.86801557e+01 
 2.81838293e+07 -4.09226115e+03  2.92013616e+01 
