 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 3.01400000e-11  1.83764906e+00  1.76235094e+00  2.64535644e+00  2.73941314e+00 
 3.06400000e-11  1.83826596e+00  1.76173404e+00  2.64445396e+00  2.74031605e+00 
 3.11400000e-11  1.83888248e+00  1.76111752e+00  2.64355191e+00  2.74121854e+00 
 3.16400000e-11  1.83949862e+00  1.76050138e+00  2.64265032e+00  2.74212059e+00 
 3.21400000e-11  1.84011437e+00  1.75988563e+00  2.64174922e+00  2.74302216e+00 
 3.26400000e-11  1.84072972e+00  1.75927028e+00  2.64084865e+00  2.74392322e+00 
 3.31400000e-11  1.84134467e+00  1.75865533e+00  2.63994862e+00  2.74482375e+00 
 3.36400000e-11  1.84195921e+00  1.75804079e+00  2.63904916e+00  2.74572372e+00 
 3.41400000e-11  1.84257334e+00  1.75742666e+00  2.63815031e+00  2.74662311e+00 
 3.46400000e-11  1.84318704e+00  1.75681296e+00  2.63725207e+00  2.74752189e+00 
 3.51400000e-11  1.84380032e+00  1.75619968e+00  2.63635448e+00  2.74842003e+00 
 3.56400000e-11  1.84441317e+00  1.75558683e+00  2.63545755e+00  2.74931753e+00 
 3.61400000e-11  1.84502558e+00  1.75497442e+00  2.63456131e+00  2.75021435e+00 
 3.66400000e-11  1.84563755e+00  1.75436245e+00  2.63366577e+00  2.75111049e+00 
 3.71400000e-11  1.84624906e+00  1.75375094e+00  2.63277096e+00  2.75200591e+00 
 3.76400000e-11  1.84686012e+00  1.75313988e+00  2.63187689e+00  2.75290060e+00 
 3.81400000e-11  1.84747072e+00  1.75252928e+00  2.63098358e+00  2.75379454e+00 
 3.86400000e-11  1.84808085e+00  1.75191915e+00  2.63009105e+00  2.75468772e+00 
 3.91400000e-11  1.84869050e+00  1.75130950e+00  2.62919932e+00  2.75558012e+00 
 3.96400000e-11  1.84929967e+00  1.75070033e+00  2.62830840e+00  2.75647171e+00 
 4.01400000e-11  1.84990836e+00  1.75009164e+00  2.62741831e+00  2.75736249e+00 
