 time            v(detp)         v(detn)        
 0.00000000e+00  2.39423039e+00  2.39423039e+00 
 2.00000000e-15  2.39423039e+00  2.39423039e+00 
 4.00000000e-15  2.39423039e+00  2.39423039e+00 
 8.00000000e-15  2.39423039e+00  2.39423039e+00 
 1.60000000e-14  2.39423041e+00  2.39423039e+00 
 3.20000000e-14  2.39423071e+00  2.39423046e+00 
 6.40000000e-14  2.39423476e+00  2.39423109e+00 
 1.28000000e-13  2.39427944e+00  2.39422435e+00 
 2.56000000e-13  2.39467104e+00  2.39382406e+00 
 4.56000000e-13  2.39659304e+00  2.38922318e+00 
 6.56000000e-13  2.40047849e+00  2.37510711e+00 
 8.56000000e-13  2.40651744e+00  2.34758738e+00 
 1.05600000e-12  2.41452718e+00  2.30601978e+00 
 1.25600000e-12  2.42386931e+00  2.25276692e+00 
 1.45600000e-12  2.43366397e+00  2.19215598e+00 
 1.65600000e-12  2.44293739e+00  2.12934007e+00 
 1.85600000e-12  2.45072723e+00  2.06946753e+00 
 2.05600000e-12  2.45604789e+00  2.01732573e+00 
 2.25600000e-12  2.45802131e+00  1.97694963e+00 
 2.45600000e-12  2.45611362e+00  1.95107156e+00 
 2.65600000e-12  2.45029899e+00  1.94072078e+00 
 2.85600000e-12  2.44089679e+00  1.94518605e+00 
 3.05600000e-12  2.42833000e+00  1.96246633e+00 
 3.25600000e-12  2.41302932e+00  1.98991718e+00 
 3.45600000e-12  2.39540288e+00  2.02481454e+00 
 3.65600000e-12  2.37583877e+00  2.06468592e+00 
 3.85600000e-12  2.35469495e+00  2.10745595e+00 
 4.05600000e-12  2.33230015e+00  2.15147777e+00 
 4.25600000e-12  2.30895192e+00  2.19550119e+00 
 4.45600000e-12  2.28491921e+00  2.23861227e+00 
 4.65600000e-12  2.26044263e+00  2.28017120e+00 
 4.85600000e-12  2.23573569e+00  2.31975337e+00 
 5.05600000e-12  2.21098628e+00  2.35710259e+00 
 5.25600000e-12  2.18635832e+00  2.39209055e+00 
 5.45600000e-12  2.16199486e+00  2.42468757e+00 
 5.65600000e-12  2.13802072e+00  2.45493738e+00 
 5.85600000e-12  2.11454701e+00  2.48294094e+00 
 6.05600000e-12  2.09167577e+00  2.50884241e+00 
 6.25600000e-12  2.06950658e+00  2.53282257e+00 
 6.45600000e-12  2.04814284e+00  2.55509572e+00 
 6.65600000e-12  2.02769952e+00  2.57591269e+00 
 6.85600000e-12  2.00831243e+00  2.59556737e+00 
 7.05600000e-12  1.99014509e+00  2.61440228e+00 
 7.25600000e-12  1.97338429e+00  2.63280047e+00 
 7.45600000e-12  1.95822293e+00  2.65116234e+00 
 7.65600000e-12  1.94482816e+00  2.66986058e+00 
 7.85600000e-12  1.93331029e+00  2.68919091e+00 
 8.05600000e-12  1.92370485e+00  2.70933399e+00 
 8.25600000e-12  1.91597523e+00  2.73034345e+00 
 8.45600000e-12  1.91002941e+00  2.75215656e+00 
 8.65600000e-12  1.90574289e+00  2.77462122e+00 
 8.85600000e-12  1.90297890e+00  2.79752695e+00 
 9.05600000e-12  1.90160320e+00  2.82063443e+00 
 9.25600000e-12  1.90149197e+00  2.84369788e+00 
 9.45600000e-12  1.90253525e+00  2.86648149e+00 
 9.65600000e-12  1.90463678e+00  2.88876917e+00 
 9.85600000e-12  1.90771277e+00  2.91037076e+00 
 1.00560000e-11  1.91168972e+00  2.93112472e+00 
 1.02560000e-11  1.91650272e+00  2.95089957e+00 
 1.04560000e-11  1.92209356e+00  2.96959376e+00 
 1.06560000e-11  1.92840967e+00  2.98713521e+00 
 1.08560000e-11  1.93540297e+00  3.00347968e+00 
 1.10560000e-11  1.94302928e+00  3.01860903e+00 
 1.12560000e-11  1.95124770e+00  3.03252845e+00 
 1.14560000e-11  1.96001983e+00  3.04526376e+00 
 1.16560000e-11  1.96930894e+00  3.05685731e+00 
 1.18560000e-11  1.97907958e+00  3.06736455e+00 
 1.20560000e-11  1.98929754e+00  3.07685026e+00 
 1.22560000e-11  1.99992985e+00  3.08538522e+00 
 1.24560000e-11  2.01094475e+00  3.09304292e+00 
 1.26560000e-11  2.02231192e+00  3.09989694e+00 
 1.28560000e-11  2.03400301e+00  3.10601833e+00 
 1.30560000e-11  2.04599324e+00  3.11147305e+00 
 1.32560000e-11  2.05826456e+00  3.11631817e+00 
 1.34560000e-11  2.07081288e+00  3.12059537e+00 
 1.36560000e-11  2.08366193e+00  3.12431696e+00 
 1.38560000e-11  2.09688767e+00  3.12743583e+00 
 1.40560000e-11  2.11065218e+00  3.12978125e+00 
 1.42560000e-11  2.12523921e+00  3.13092959e+00 
 1.44560000e-11  2.14108372e+00  3.12996879e+00 
 1.46560000e-11  2.15879926e+00  3.12514304e+00 
 1.48560000e-11  2.17919601e+00  3.11348586e+00 
 1.50560000e-11  2.20324418e+00  3.09074140e+00 
 1.52560000e-11  2.23192896e+00  3.05190491e+00 
 1.54560000e-11  2.26600924e+00  2.99242378e+00 
 1.56560000e-11  2.30577063e+00  2.90968424e+00 
 1.58560000e-11  2.35086745e+00  2.80416228e+00 
 1.60560000e-11  2.40028170e+00  2.67974246e+00 
 1.62560000e-11  2.45235996e+00  2.54317725e+00 
 1.64560000e-11  2.50485691e+00  2.40286084e+00 
 1.66560000e-11  2.55513265e+00  2.26724225e+00 
 1.68560000e-11  2.60092671e+00  2.14308633e+00 
 1.70560000e-11  2.64077536e+00  2.03475929e+00 
 1.72560000e-11  2.67379269e+00  1.94481844e+00 
 1.74560000e-11  2.69923986e+00  1.87481066e+00 
 1.76560000e-11  2.71662102e+00  1.82573261e+00 
 1.78560000e-11  2.72594145e+00  1.79778833e+00 
 1.80560000e-11  2.72764443e+00  1.79000313e+00 
 1.82560000e-11  2.72248351e+00  1.80005982e+00 
 1.84560000e-11  2.71131529e+00  1.82470577e+00 
 1.86560000e-11  2.69498042e+00  1.86043396e+00 
 1.88560000e-11  2.67427989e+00  1.90397199e+00 
 1.90560000e-11  2.64996558e+00  1.95251342e+00 
 1.92560000e-11  2.62272744e+00  2.00377892e+00 
 1.94560000e-11  2.59318829e+00  2.05599455e+00 
 1.96560000e-11  2.56190128e+00  2.10782761e+00 
 1.98560000e-11  2.52935234e+00  2.15831219e+00 
 2.00560000e-11  2.49596342e+00  2.20677663e+00 
 2.02560000e-11  2.46209787e+00  2.25278128e+00 
 2.04560000e-11  2.42806566e+00  2.29606612e+00 
 2.06560000e-11  2.39412962e+00  2.33650896e+00 
 2.08560000e-11  2.36051111e+00  2.37409176e+00 
 2.10560000e-11  2.32739639e+00  2.40887470e+00 
 2.12560000e-11  2.29494244e+00  2.44097611e+00 
 2.14560000e-11  2.26328423e+00  2.47055893e+00 
 2.16560000e-11  2.23254207e+00  2.49781949e+00 
 2.18560000e-11  2.20283081e+00  2.52298584e+00 
 2.20560000e-11  2.17427202e+00  2.54632283e+00 
 2.22560000e-11  2.14700910e+00  2.56814333e+00 
 2.24560000e-11  2.12122395e+00  2.58882519e+00 
 2.26560000e-11  2.09714653e+00  2.60882104e+00 
 2.28560000e-11  2.07504072e+00  2.62864140e+00 
 2.30560000e-11  2.05515833e+00  2.64879616e+00 
 2.32560000e-11  2.03768558e+00  2.66971511e+00 
 2.34560000e-11  2.02268583e+00  2.69166322e+00 
 2.36560000e-11  2.01010122e+00  2.71471264e+00 
 2.38560000e-11  1.99978992e+00  2.73876338e+00 
 2.40560000e-11  1.99155682e+00  2.76358305e+00 
 2.42560000e-11  1.98520902e+00  2.78887673e+00 
 2.44560000e-11  1.98056458e+00  2.81432085e+00 
 2.46560000e-11  1.97745629e+00  2.83959193e+00 
 2.48560000e-11  1.97574086e+00  2.86439233e+00 
 2.50560000e-11  1.97529558e+00  2.88846115e+00 
 2.52560000e-11  1.97601616e+00  2.91158084e+00 
 2.54560000e-11  1.97781234e+00  2.93357828e+00 
 2.56560000e-11  1.98060537e+00  2.95432463e+00 
 2.58560000e-11  1.98432495e+00  2.97373257e+00 
 2.60560000e-11  1.98890789e+00  2.99175337e+00 
 2.62560000e-11  1.99429624e+00  3.00837245e+00 
 2.64560000e-11  2.00043617e+00  3.02360507e+00 
 2.66560000e-11  2.00727668e+00  3.03749026e+00 
 2.68560000e-11  2.01476926e+00  3.05008630e+00 
 2.70560000e-11  2.02286762e+00  3.06146498e+00 
 2.72560000e-11  2.03152766e+00  3.07170726e+00 
 2.74560000e-11  2.04070720e+00  3.08089859e+00 
 2.76560000e-11  2.05036651e+00  3.08912552e+00 
 2.78560000e-11  2.06046884e+00  3.09647198e+00 
 2.80560000e-11  2.07098262e+00  3.10301598e+00 
 2.82560000e-11  2.08188566e+00  3.10882436e+00 
 2.84560000e-11  2.09317451e+00  3.11394404e+00 
 2.86560000e-11  2.10488184e+00  3.11838301e+00 
 2.88560000e-11  2.11710486e+00  3.12207037e+00 
 2.90560000e-11  2.13004095e+00  3.12477207e+00 
 2.92560000e-11  2.14402109e+00  3.12592702e+00 
 2.94560000e-11  2.15953789e+00  3.12436435e+00 
 2.96560000e-11  2.17727199e+00  3.11792102e+00 
 2.98560000e-11  2.19809719e+00  3.10313831e+00 
 3.00560000e-11  2.22300757e+00  3.07538378e+00 
 3.02560000e-11  2.25292992e+00  3.02965542e+00 
 3.04560000e-11  2.28846685e+00  2.96195421e+00 
 3.06560000e-11  2.32967254e+00  2.87072813e+00 
 3.08560000e-11  2.37593160e+00  2.75777221e+00 
 3.10560000e-11  2.42593319e+00  2.62824322e+00 
 3.12560000e-11  2.47769791e+00  2.48982731e+00 
 3.14560000e-11  2.52864474e+00  2.35133351e+00 
 3.16560000e-11  2.57622836e+00  2.22052956e+00 
 3.18560000e-11  2.61864582e+00  2.10292583e+00 
 3.20560000e-11  2.65483063e+00  2.00197151e+00 
 3.22560000e-11  2.68395626e+00  1.91973230e+00 
 3.24560000e-11  2.70542357e+00  1.85757813e+00 
 3.26560000e-11  2.71898917e+00  1.81634339e+00 
 3.28560000e-11  2.72476135e+00  1.79589807e+00 
 3.30560000e-11  2.72330789e+00  1.79478699e+00 
 3.32560000e-11  2.71542578e+00  1.81034380e+00 
 3.34560000e-11  2.70195186e+00  1.83918157e+00 
 3.36560000e-11  2.68370055e+00  1.87786497e+00 
 3.38560000e-11  2.66144115e+00  1.92328736e+00 
 3.40560000e-11  2.63589256e+00  1.97283965e+00 
 3.42560000e-11  2.60770849e+00  2.02443355e+00 
 3.44560000e-11  2.57747742e+00  2.07646474e+00 
 3.46560000e-11  2.54571846e+00  2.12774171e+00 
 3.48560000e-11  2.51288719e+00  2.17741266e+00 
 3.50560000e-11  2.47937700e+00  2.22489564e+00 
 3.52560000e-11  2.44552653e+00  2.26982063e+00 
 3.54560000e-11  2.41162322e+00  2.31198072e+00 
 3.56560000e-11  2.37791091e+00  2.35129384e+00 
 3.58560000e-11  2.34459425e+00  2.38777174e+00 
 3.60560000e-11  2.31184590e+00  2.42149655e+00 
 3.62560000e-11  2.27981160e+00  2.45260277e+00 
 3.64560000e-11  2.24861831e+00  2.48126499e+00 
 3.66560000e-11  2.21838178e+00  2.50769039e+00 
 3.68560000e-11  2.18921709e+00  2.53211881e+00 
 3.70560000e-11  2.16125010e+00  2.55482862e+00 
 3.72560000e-11  2.13463514e+00  2.57615278e+00 
 3.74560000e-11  2.10957037e+00  2.59649509e+00 
 3.76560000e-11  2.08630081e+00  2.61633205e+00 
 3.78560000e-11  2.06509269e+00  2.63618252e+00 
 3.80560000e-11  2.04617872e+00  2.65653554e+00 
 3.82560000e-11  2.02970860e+00  2.67777186e+00 
 3.84560000e-11  2.01570157e+00  2.70008891e+00 
 3.86560000e-11  2.00406324e+00  2.72349257e+00 
 3.88560000e-11  1.99462262e+00  2.74782449e+00 
 3.90560000e-11  1.98719023e+00  2.77283058e+00 
 3.92560000e-11  1.98157658e+00  2.79820140e+00 
 3.94560000e-11  1.97759974e+00  2.82360691e+00 
 3.96560000e-11  1.97510175e+00  2.84873104e+00 
 3.98560000e-11  1.97394602e+00  2.87328717e+00 
 4.00560000e-11  1.97401746e+00  2.89702952e+00 
 4.02560000e-11  1.97521688e+00  2.91975571e+00 
 4.04560000e-11  1.97745906e+00  2.94130884e+00 
 4.06560000e-11  1.98066830e+00  2.96157483e+00 
 4.08560000e-11  1.98477751e+00  2.98048089e+00 
 4.10560000e-11  1.98972536e+00  2.99799077e+00 
 4.12560000e-11  1.99545596e+00  3.01410152e+00 
 4.14560000e-11  2.00191640e+00  3.02883738e+00 
 4.16560000e-11  2.00905696e+00  3.04224518e+00 
 4.18560000e-11  2.01682981e+00  3.05438850e+00 
 4.20560000e-11  2.02518977e+00  3.06534319e+00 
 4.22560000e-11  2.03409330e+00  3.07519216e+00 
 4.24560000e-11  2.04349933e+00  3.08402184e+00 
