 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06  4.83685808e+02  2.42923697e+03 -3.32633264e+02 -9.07786957e+01  7.31504713e+02  1.97645319e+02  4.72986305e+02  4.61274538e+02 -1.45928295e+03 -1.41380509e+03 -3.25646092e+02 -1.63595820e+03  4.84070329e+02  2.43134731e+03 
 1.02329299e+06  5.52992368e+02  2.45686813e+03 -3.34368235e+02 -8.96571319e+01  7.35269582e+02  1.95183784e+02  4.83958218e+02  4.58792033e+02 -1.49285557e+03 -1.40600220e+03 -3.72316759e+02 -1.65456901e+03  5.53435703e+02  2.45900356e+03 
 1.04712855e+06  6.23227643e+02  2.48199820e+03 -3.36060420e+02 -8.85168049e+01  7.38940901e+02  1.92682344e+02  4.94778339e+02  4.56053168e+02 -1.52595467e+03 -1.39741913e+03 -4.19612858e+02 -1.67149564e+03  6.23730597e+02  2.48415661e+03 
 1.07151931e+06  6.94239592e+02  2.50460459e+03 -3.37709656e+02 -8.73595823e+01  7.42518367e+02  1.90145059e+02  5.05436679e+02  4.53068501e+02 -1.55855012e+03 -1.38808862e+03 -4.67432003e+02 -1.68672289e+03  6.94802839e+02  2.50678387e+03 
 1.09647820e+06  7.65877263e+02  2.52467566e+03 -3.39315876e+02 -8.61872978e+01  7.46001886e+02  1.87575913e+02  5.15924067e+02  4.49848948e+02 -1.59061430e+03 -1.37804446e+03 -5.15672542e+02 -1.70024293e+03  7.66501349e+02  2.52687367e+03 
 1.12201845e+06  8.37991686e+02  2.54221035e+03 -3.40879103e+02 -8.50017461e+01  7.49391562e+02  1.84978799e+02  5.26232157e+02  4.46405707e+02 -1.62212213e+03 -1.36732125e+03 -5.64234156e+02 -1.71205504e+03  8.38677028e+02  2.54442496e+03 
 1.14815362e+06  9.10436680e+02  2.55721774e+03 -3.42399451e+02 -8.38046788e+01  7.52687688e+02  1.82357518e+02  5.36353427e+02  4.42750194e+02 -1.65305106e+03 -1.35595424e+03 -6.13018406e+02 -1.72216532e+03  9.11183571e+02  2.55944683e+03 
 1.17489755e+06  9.83069610e+02  2.56971655e+03 -3.43877114e+02 -8.25977998e+01  7.55890733e+02  1.79715761e+02  5.46281165e+02  4.38893983e+02 -1.68338105e+03 -1.34397909e+03 -6.61929242e+02 -1.73058640e+03  9.83878221e+02  2.57195801e+03 
 1.20226443e+06  1.05575206e+03  2.57973459e+03 -3.45312364e+02 -8.13827624e+01  7.59001334e+02  1.77057109e+02  5.56009461e+02  4.34848740e+02 -1.71309450e+03 -1.33143173e+03 -7.10873453e+02 -1.73733700e+03  1.05662245e+03  2.58198634e+03 
 1.23026877e+06  1.12835045e+03  2.58730817e+03 -3.46705543e+02 -8.01611663e+01  7.62020278e+02  1.74385024e+02  5.65533187e+02  4.30626173e+02 -1.74217619e+03 -1.31834815e+03 -7.59761081e+02 -1.74244156e+03  1.12928255e+03  2.58956816e+03 
 1.25892541e+06  1.20073654e+03  2.59248147e+03 -3.48057064e+02 -7.89345545e+01  7.64948497e+02  1.71702841e+02  5.74847975e+02  4.26237972e+02 -1.77061324e+03 -1.30476428e+03 -8.08505771e+02 -1.74592985e+03  1.20173018e+03  2.59474768e+03 
 1.28824955e+06  1.27278791e+03  2.59530588e+03 -3.49367398e+02 -7.77044119e+01  7.67787056e+02  1.69013770e+02  5.83950197e+02  4.21695764e+02 -1.79839504e+03 -1.29071579e+03 -8.57025079e+02 -1.74783647e+03  1.27384281e+03  2.59757634e+03 
 1.31825674e+06  1.34438830e+03  2.59583932e+03 -3.50637072e+02 -7.64721631e+01  7.70537137e+02  1.66320888e+02  5.92836930e+02  4.17011064e+02 -1.82551310e+03 -1.27623800e+03 -9.05240723e+02 -1.74820043e+03  1.34550409e+03  2.59811212e+03 
 1.34896288e+06  1.41542795e+03  2.59414561e+03 -3.51866667e+02 -7.52391719e+01  7.73200034e+02  1.63627136e+02  6.01505932e+02  4.12195234e+02 -1.85196103e+03 -1.26136571e+03 -9.53078787e+02 -1.74706469e+03  1.41660417e+03  2.59641888e+03 
 1.38038426e+06  1.48580383e+03  2.59029372e+03 -3.53056807e+02 -7.40067395e+01  7.75777136e+02  1.60935320e+02  6.09955610e+02  4.07259448e+02 -1.87773439e+03 -1.24613311e+03 -1.00046988e+03 -1.74447572e+03  1.48703990e+03  2.59256565e+03 
 1.41253754e+06  1.55541976e+03  2.58435717e+03 -3.54208161e+02 -7.27761048e+01  7.78269923e+02  1.58248112e+02  6.18184981e+02  4.02214651e+02 -1.90283061e+03 -1.23057368e+03 -1.04734924e+03 -1.74048302e+03  1.55671506e+03  2.58662603e+03 
 1.44543977e+06  1.62418656e+03  2.57641334e+03 -3.55321433e+02 -7.15484440e+01  7.80679951e+02  1.55568042e+02  6.26193644e+02  3.97071535e+02 -1.92724888e+03 -1.21472009e+03 -1.09365682e+03 -1.73513870e+03  1.62554037e+03  2.57867745e+03 
 1.47910839e+06  1.69202209e+03  2.56654283e+03 -3.56397357e+02 -7.03248705e+01  7.83008844e+02  1.52897507e+02  6.33981742e+02  3.91840510e+02 -1.95099004e+03 -1.19860411e+03 -1.13933729e+03 -1.72849704e+03  1.69343362e+03  2.56880058e+03 
 1.51356125e+06  1.75885119e+03  2.55482887e+03 -3.57436700e+02 -6.91064356e+01  7.85258286e+02  1.50238768e+02  6.41549925e+02  3.86531681e+02 -1.97405644e+03 -1.18225659e+03 -1.18434004e+03 -1.72061408e+03  1.76031959e+03  2.55707872e+03 
 1.54881662e+06  1.82460567e+03  2.54135668e+03 -3.58440248e+02 -6.78941292e+01  7.87430010e+02  1.47593950e+02  6.48899317e+02  3.81154829e+02 -1.99645190e+03 -1.16570733e+03 -1.22861917e+03 -1.71154722e+03  1.82613003e+03  2.54359719e+03 
 1.58489319e+06  1.88922419e+03  2.52621300e+03 -3.59408810e+02 -6.66888806e+01  7.89525791e+02  1.44965050e+02  6.56031477e+02  3.75719393e+02 -2.01818153e+03 -1.14898508e+03 -1.27213334e+03 -1.70135487e+03  1.89080355e+03  2.52844276e+03 
 1.62181010e+06  1.95265210e+03  2.50948547e+03 -3.60343209e+02 -6.54915593e+01  7.91547435e+02  1.42353933e+02  6.62948369e+02  3.70234462e+02 -2.03925165e+03 -1.13211752e+03 -1.31484576e+03 -1.69009605e+03  1.95428544e+03  2.51170319e+03 
 1.65958691e+06  2.01484124e+03  2.49126222e+03 -3.61244284e+02 -6.43029769e+01  7.93496777e+02  1.39762338e+02  6.69652321e+02  3.64708759e+02 -2.05966970e+03 -1.11513118e+03 -1.35672401e+03 -1.67783012e+03  2.01652752e+03  2.49346666e+03 
 1.69824365e+06  2.07574980e+03  2.47163138e+03 -3.62112880e+02 -6.31238881e+01  7.95375670e+02  1.37191881e+02  6.76145996e+02  3.59150636e+02 -2.07944409e+03 -1.09805144e+03 -1.39773992e+03 -1.66461641e+03  2.07748793e+03  2.47382138e+03 
 1.73780083e+06  2.13534200e+03  2.45068065e+03 -3.62949851e+02 -6.19549921e+01  7.97185979e+02  1.34644059e+02  6.82432358e+02  3.53568072e+02 -2.09858417e+03 -1.08090255e+03 -1.43786940e+03 -1.65051399e+03  2.13713087e+03  2.45285513e+03 
 1.77827941e+06  2.19358790e+03  2.42849696e+03 -3.63756052e+02 -6.07969349e+01  7.98929577e+02  1.32120250e+02  6.88514641e+02  3.47968665e+02 -2.11710006e+03 -1.06370756e+03 -1.47709229e+03 -1.63558140e+03  2.19542636e+03  2.43065492e+03 
 1.81970086e+06  2.25046308e+03  2.40516609e+03 -3.64532342e+02 -5.96503103e+01  8.00608335e+02  1.29621724e+02  6.94396317e+02  3.42359638e+02 -2.13500263e+03 -1.04648838e+03 -1.51539214e+03 -1.61987642e+03  2.25234997e+03  2.40730660e+03 
 1.86208714e+06  2.30594838e+03  2.38077242e+03 -3.65279578e+02 -5.85156622e+01  8.02224123e+02  1.27149640e+02  7.00081070e+02  3.36747834e+02 -2.15230333e+03 -1.02926576e+03 -1.55275605e+03 -1.60345586e+03  2.30788252e+03  2.38289460e+03 
 1.90546072e+06  2.36002960e+03  2.35539856e+03 -3.65998610e+02 -5.73934864e+01  8.03778799e+02  1.24705054e+02  7.05572766e+02  3.31139726e+02 -2.16901419e+03 -1.01205931e+03 -1.58917446e+03 -1.58637536e+03  2.36200979e+03  2.35750165e+03 
 1.94984460e+06  2.41269719e+03  2.32912523e+03 -3.66690288e+02 -5.62842323e+01  8.05274210e+02  1.22288920e+02  7.10875428e+02  3.25541416e+02 -2.18514768e+03 -9.94887487e+02 -1.62464093e+03 -1.56868927e+03  2.41472224e+03  2.33120849e+03 
 1.99526231e+06  2.46394598e+03  2.30203096e+03 -3.67355450e+02 -5.51883051e+01  8.06712184e+02  1.19902100e+02  7.15993211e+02  3.19958645e+02 -2.20071667e+03 -9.77767664e+02 -1.65915198e+03 -1.55045049e+03  2.46601467e+03  2.30409375e+03 
 2.04173794e+06  2.51377483e+03  2.27419197e+03 -3.67994927e+02 -5.41060677e+01  8.08094531e+02  1.17545362e+02  7.20930379e+02  3.14396798e+02 -2.21573434e+03 -9.60716117e+02 -1.69270685e+03 -1.53171034e+03  2.51588596e+03  2.27623371e+03 
 2.08929613e+06  2.56218637e+03  2.24568201e+03 -3.68609539e+02 -5.30378424e+01  8.09423033e+02  1.15219387e+02  7.25691285e+02  3.08860914e+02 -2.23021413e+03 -9.43748065e+02 -1.72530731e+03 -1.51251850e+03  2.56433874e+03  2.24770218e+03 
 2.13796209e+06  2.60918670e+03  2.21657224e+03 -3.69200094e+02 -5.19839131e+01  8.10699451e+02  1.12924774e+02  7.30280348e+02  3.03355695e+02 -2.24416967e+03 -9.26877697e+02 -1.75695745e+03 -1.49292288e+03  2.61137910e+03  2.21857039e+03 
 2.18776162e+06  2.65478507e+03  2.18693113e+03 -3.69767387e+02 -5.09445274e+01  8.11925511e+02  1.10662042e+02  7.34702038e+02  2.97885516e+02 -2.25761472e+03 -9.10118202e+02 -1.78766352e+03 -1.47296959e+03  2.65701631e+03  2.18890685e+03 
 2.23872114e+06  2.69899365e+03  2.15682441e+03 -3.70312201e+02 -4.99198979e+01  8.13102912e+02  1.08431637e+02  7.38960855e+02  2.92454433e+02 -2.27056313e+03 -8.93481804e+02 -1.81743370e+03 -1.45270291e+03  2.70126255e+03  2.15877737e+03 
 2.29086765e+06  2.74182722e+03  2.12631502e+03 -3.70835300e+02 -4.89102045e+01  8.14233320e+02  1.06233933e+02  7.43061315e+02  2.87066199e+02 -2.28302878e+03 -8.76979795e+02 -1.84627794e+03 -1.43216521e+03  2.74413261e+03  2.12824493e+03 
 2.34422882e+06  2.78330293e+03  2.09546304e+03 -3.71337436e+02 -4.79155964e+01  8.15318363e+02  1.04069238e+02  7.47007937e+02  2.81724269e+02 -2.29502557e+03 -8.60622571e+02 -1.87420781e+03 -1.41139698e+03  2.78564365e+03  2.09736968e+03 
