 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -3.66994503e+02  3.49673908e+01 -1.18744547e+02 -1.75426503e+02  2.24682871e+02  3.31716212e+02 -8.21569239e+01  2.04953677e+02  1.79341735e+02 -4.47800039e+02  2.16726596e+02 -2.06392818e+01 -3.67214910e+02  3.49847309e+01 
 1.02329299e+06 -3.84284553e+02  4.86394750e+01 -1.22526540e+02 -1.76893258e+02  2.31836314e+02  3.34485465e+02 -8.02161746e+01  2.13254671e+02  1.75093312e+02 -4.65931465e+02  2.26937515e+02 -2.87124739e+01 -3.84515475e+02  4.86647540e+01 
 1.04712855e+06 -4.01720527e+02  6.36382391e+01 -1.26370263e+02 -1.78289414e+02  2.39106344e+02  3.37121070e+02 -7.79552480e+01  2.21685852e+02  1.70145222e+02 -4.84346767e+02  2.37234665e+02 -3.75690926e+01 -4.01962070e+02  6.36722408e+01 
 1.07151931e+06 -4.19229923e+02  8.00190145e+01 -1.30273064e+02 -1.79611787e+02  2.46487943e+02  3.39617016e+02 -7.53619727e+01  2.30233007e+02  1.64470899e+02 -5.03014866e+02  2.47575239e+02 -4.72418143e+01 -4.19482155e+02  8.00625564e+01 
 1.09647820e+06 -4.36733632e+02  9.78333400e+01 -1.34232086e+02 -1.80857307e+02  2.53975695e+02  3.41967501e+02 -7.24249406e+01  2.38880811e+02  1.58045451e+02 -5.21902253e+02  2.57912522e+02 -5.77610762e+01 -4.36996572e+02  9.78872708e+01 
 1.12201845e+06 -4.54146072e+02  1.17128220e+02 -1.38244266e+02 -1.82023030e+02  2.61563802e+02  3.44166965e+02 -6.91336149e+01  2.47612871e+02  1.50845889e+02 -5.40973090e+02  2.68195983e+02 -6.91546381e+01 -4.54419692e+02  1.17193418e+02 
 1.14815362e+06 -4.71375417e+02  1.37945375e+02 -1.42306344e+02 -1.83106156e+02  2.69246091e+02  3.46210120e+02 -6.54784360e+01  2.56411780e+02  1.42851364e+02 -5.60189321e+02  2.78371398e+02 -8.14471394e+01 -4.71659635e+02  1.38022742e+02 
 1.17489755e+06 -4.88323907e+02  1.60320489e+02 -1.46414874e+02 -1.84104042e+02  2.77016036e+02  3.48091980e+02 -6.14509244e+01  2.65259183e+02  1.34043389e+02 -5.79510825e+02  2.88381041e+02 -9.46596563e+01 -4.88618584e+02  1.60410951e+02 
 1.20226443e+06 -5.04888254e+02  1.84282476e+02 -1.50566227e+02 -1.85014221e+02  2.84866770e+02  3.49807886e+02 -5.70437778e+01  2.74135853e+02  1.24406052e+02 -5.98895580e+02  2.98163924e+02 -1.08809267e+02 -5.05193192e+02  1.84386978e+02 
 1.23026877e+06 -5.20960139e+02  2.09852768e+02 -1.54756610e+02 -1.85834414e+02  2.92791113e+02  3.51353537e+02 -5.22509621e+01  2.83021784e+02  1.13926214e+02 -6.18299859e+02  3.07656084e+02 -1.23908630e+02 -5.21275075e+02  2.09972267e+02 
 1.25892541e+06 -5.36426801e+02  2.37044634e+02 -1.58982073e+02 -1.86562542e+02  3.00781590e+02  3.52725016e+02 -4.70677952e+01  2.91896286e+02  1.02593690e+02 -6.37678448e+02  3.16790938e+02 -1.39965587e+02 -5.36751410e+02  2.37180098e+02 
 1.28824955e+06 -5.51171719e+02  2.65862559e+02 -1.63238525e+02 -1.87196743e+02  3.08830461e+02  3.53918809e+02 -4.14910209e+01  3.00738093e+02  9.04014153e+01 -6.56984878e+02  3.25499681e+02 -1.56982791e+02 -5.51505605e+02  2.66014960e+02 
 1.31825674e+06 -5.65075374e+02  2.96301677e+02 -1.67521750e+02 -1.87735379e+02  3.16929745e+02  3.54931832e+02 -3.55188735e+01  3.09525484e+02  7.73455815e+01 -6.76171690e+02  3.33711737e+02 -1.74957372e+02 -5.65418073e+02  2.96471986e+02 
 1.34896288e+06 -5.78016095e+02  3.28347279e+02 -1.71827418e+02 -1.88177050e+02  3.25071258e+02  3.55761446e+02 -2.91511298e+01  3.18236405e+02  6.34257521e+01 -6.95190698e+02  3.41355261e+02 -1.93880652e+02 -5.78367070e+02  3.28536460e+02 
 1.38038426e+06 -5.89870974e+02  3.61974410e+02 -1.76151111e+02 -1.88520598e+02  3.33246636e+02  3.56405476e+02 -2.23891503e+01  3.26848601e+02  4.86449511e+01 -7.13993286e+02  3.48357674e+02 -2.13737899e+02 -5.90229618e+02  3.62183414e+02 
 1.41253754e+06 -6.00516844e+02  3.97147558e+02 -1.80488331e+02 -1.88765119e+02  3.41447376e+02  3.56862223e+02 -1.52359060e+01  3.35339753e+02  3.30097219e+01 -7.32530698e+02  3.54646248e+02 -2.34508147e+02 -6.00882479e+02  3.97377316e+02 
 1.44543977e+06 -6.09831312e+02  4.33820448e+02 -1.84834526e+02 -1.88909966e+02  3.49664867e+02  3.57130478e+02 -7.69599181e+00  3.43687615e+02  1.65301559e+01 -7.50754344e+02  3.60148708e+02 -2.56164079e+02 -6.10203185e+02  4.34071868e+02 
 1.47910839e+06 -6.17693821e+02  4.71935959e+02 -1.89185104e+02 -1.88954756e+02  3.57890428e+02  3.57209525e+02  2.24373774e-01  3.51870157e+02 -7.80108806e-01 -7.68616112e+02  3.64793864e+02 -2.78671969e+02 -6.18071110e+02  4.72209916e+02 
 1.51356125e+06 -6.23986742e+02  5.11426146e+02 -1.93535457e+02 -1.88899369e+02  3.66115343e+02  3.57099150e+02  8.51736416e+00  3.59865707e+02 -1.89039215e+01 -7.86068676e+02  3.68512257e+02 -3.01991701e+02 -6.24368556e+02  5.11723479e+02 
 1.54881662e+06 -6.28596474e+02  5.52212400e+02 -1.97880975e+02 -1.88743949e+02  3.74330900e+02  3.56799639e+02  1.71735740e+01  3.67653090e+02 -3.78206837e+01 -8.03065797e+02  3.71236803e+02 -3.26076862e+02 -6.28981855e+02  5.52533902e+02 
 1.58489319e+06 -6.31414535e+02  5.94205725e+02 -2.02217070e+02 -1.88488907e+02  3.82528425e+02  3.56311781e+02  2.61820632e+01  3.75211764e+02 -5.75064450e+01 -8.19562628e+02  3.72903443e+02 -3.50874906e+02 -6.31802461e+02  5.94552139e+02 
 1.62181010e+06 -6.32338633e+02  6.37307146e+02 -2.06539194e+02 -1.88134914e+02  3.90699322e+02  3.55636855e+02  3.55304139e+01  3.82521953e+02 -7.79340295e+01 -8.35515997e+02  3.73451770e+02 -3.76327393e+02 -6.32728020e+02  6.37679160e+02 
 1.65958691e+06 -6.31273690e+02  6.81408236e+02 -2.10842858e+02 -1.87682899e+02  3.98835106e+02  3.54776631e+02  4.52048017e+01  3.89564772e+02 -9.90731901e+01 -8.50884684e+02  3.72825639e+02 -4.02370303e+02 -6.31663400e+02  6.81806476e+02 
 1.69824365e+06 -6.28132818e+02  7.26391771e+02 -2.15123649e+02 -1.87134043e+02  4.06927437e+02  3.53733351e+02  5.51900781e+01  3.96322343e+02 -1.20890791e+02 -8.65629673e+02  3.70973741e+02 -4.28934419e+02 -6.28521660e+02  7.26816795e+02 
 1.73780083e+06 -6.22838223e+02  7.72132482e+02 -2.19377249e+02 -1.86489770e+02  4.14968159e+02  3.52509718e+02  6.54698648e+01  4.02777906e+02 -1.43351011e+02 -8.79714393e+02  3.67850135e+02 -4.55945778e+02 -6.23224960e+02  7.72584780e+02 
 1.77827941e+06 -6.15322014e+02  8.18497928e+02 -2.23599454e+02 -1.85751739e+02  4.22949326e+02  3.51108882e+02  7.60266575e+01  4.08915914e+02 -1.66415574e+02 -8.93104927e+02  3.63414730e+02 -4.83326177e+02 -6.15705368e+02  8.18977911e+02 
 1.81970086e+06 -6.05526932e+02  8.65349444e+02 -2.27786185e+02 -1.84921835e+02  4.30863235e+02  3.49534413e+02  8.68419391e+01  4.14722120e+02 -1.90043997e+02 -9.05770204e+02  3.57633709e+02 -5.10993738e+02 -6.05905590e+02  8.65857445e+02 
