 time            v(detp)         v(detn)        
 0.00000000e+00  2.01622196e+00  2.01622194e+00 
 1.00000000e-14  2.01625158e+00  2.01625156e+00 
 2.00000000e-14  2.01627524e+00  2.01627521e+00 
 4.00000000e-14  2.01631125e+00  2.01631122e+00 
 8.00000000e-14  2.01634348e+00  2.01634346e+00 
 1.60000000e-13  2.01635242e+00  2.01635240e+00 
 3.20000000e-13  2.01634574e+00  2.01634572e+00 
 6.40000000e-13  2.01642735e+00  2.01642734e+00 
 1.28000000e-12  2.01686116e+00  2.01686124e+00 
 2.28000000e-12  2.01785626e+00  2.01786297e+00 
 3.28000000e-12  2.01894222e+00  2.01898576e+00 
 4.28000000e-12  2.01991959e+00  2.02004919e+00 
 5.28000000e-12  2.02069160e+00  2.02093123e+00 
 6.28000000e-12  2.02126761e+00  2.02154434e+00 
 7.28000000e-12  2.02175331e+00  2.02183210e+00 
 8.28000000e-12  2.02231880e+00  2.02177329e+00 
 9.28000000e-12  2.02315054e+00  2.02138403e+00 
 1.02800000e-11  2.02440155e+00  2.02071672e+00 
 1.12800000e-11  2.02615301e+00  2.01985681e+00 
 1.22800000e-11  2.02839496e+00  2.01891743e+00 
 1.32800000e-11  2.03102635e+00  2.01803008e+00 
 1.42800000e-11  2.03387017e+00  2.01732912e+00 
 1.52800000e-11  2.03669850e+00  2.01692907e+00 
 1.62800000e-11  2.03926482e+00  2.01689713e+00 
 1.72800000e-11  2.04134173e+00  2.01722996e+00 
 1.82800000e-11  2.04276061e+00  2.01784789e+00 
 1.92800000e-11  2.04344524e+00  2.01861420e+00 
 2.02800000e-11  2.04343027e+00  2.01937280e+00 
 2.12800000e-11  2.04285860e+00  2.01998637e+00 
 2.22800000e-11  2.04195843e+00  2.02036000e+00 
 2.32800000e-11  2.04100523e+00  2.02044781e+00 
 2.42800000e-11  2.04027581e+00  2.02024894e+00 
 2.52800000e-11  2.04000158e+00  2.01980098e+00 
 2.62800000e-11  2.04032944e+00  2.01917492e+00 
 2.72800000e-11  2.04129826e+00  2.01847072e+00 
 2.82800000e-11  2.04283550e+00  2.01780955e+00 
 2.92800000e-11  2.04477217e+00  2.01731887e+00 
 3.02800000e-11  2.04687135e+00  2.01710901e+00 
 3.12800000e-11  2.04886582e+00  2.01724476e+00 
 3.22800000e-11  2.05050183e+00  2.01772163e+00 
 3.32800000e-11  2.05158403e+00  2.01845989e+00 
 3.42800000e-11  2.05201305e+00  2.01932393e+00 
 3.52800000e-11  2.05180576e+00  2.02015956e+00 
 3.62800000e-11  2.05109240e+00  2.02083179e+00 
 3.72800000e-11  2.05009182e+00  2.02124827e+00 
 3.82800000e-11  2.04907123e+00  2.02136596e+00 
 3.92800000e-11  2.04829828e+00  2.02118732e+00 
 4.02800000e-11  2.04799346e+00  2.02075388e+00 
 4.12800000e-11  2.04829144e+00  2.02014100e+00 
 4.22800000e-11  2.04921922e+00  2.01945290e+00 
 4.32800000e-11  2.05069443e+00  2.01881389e+00 
 4.42800000e-11  2.05254161e+00  2.01835260e+00 
 4.52800000e-11  2.05452128e+00  2.01817784e+00 
 4.62800000e-11  2.05636782e+00  2.01835023e+00 
 4.72800000e-11  2.05783315e+00  2.01885943e+00 
 4.82800000e-11  2.05873102e+00  2.01962029e+00 
 4.92800000e-11  2.05897332e+00  2.02049408e+00 
 5.02800000e-11  2.05858856e+00  2.02132667e+00 
 5.12800000e-11  2.05771711e+00  2.02198551e+00 
 5.22800000e-11  2.05658503e+00  2.02238168e+00 
 5.32800000e-11  2.05546285e+00  2.02247548e+00 
 5.42800000e-11  2.05461718e+00  2.02227224e+00 
 5.52800000e-11  2.05426312e+00  2.02181605e+00 
 5.62800000e-11  2.05452652e+00  2.02118480e+00 
 5.72800000e-11  2.05542369e+00  2.02048513e+00 
 5.82800000e-11  2.05686163e+00  2.01984318e+00 
