 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06  7.47536287e+02 -6.90057776e+02 -2.16878492e+02 -2.21704130e+02  4.56188671e+02  4.65372262e+02 -9.41993952e+00  4.51946580e+02  1.95157955e+01 -9.86021763e+02  4.97648016e+02 -4.59354902e+02  7.47872283e+02 -6.90355220e+02 
 1.02329299e+06  7.49074125e+02 -7.40988261e+02 -2.21984031e+02 -2.21757702e+02  4.66905936e+02  4.65462475e+02  1.01102140e+00  4.62672876e+02 -3.26652373e+00 -1.00937493e+03  4.98673164e+02 -4.93258852e+02  7.49411426e+02 -7.41307991e+02 
 1.04712855e+06  7.48247064e+02 -7.93131055e+02 -2.27089337e+02 -2.21693720e+02  4.77621709e+02  4.65305927e+02  1.19303275e+01  4.73151787e+02 -2.71120149e+01 -1.03218612e+03  4.98124087e+02 -5.27969877e+02  7.48584664e+02 -7.93473623e+02 
 1.07151931e+06  7.44949005e+02 -8.46345480e+02 -2.32189003e+02 -2.21512350e+02  4.88324642e+02  4.64903031e+02  2.33254900e+01  4.83355569e+02 -5.19932550e+01 -1.05439495e+03  4.95930155e+02 -5.63394331e+02  7.45285852e+02 -8.46711380e+02 
 1.09647820e+06  7.39084880e+02 -9.00480934e+02 -2.37277644e+02 -2.21214074e+02  4.99003437e+02  4.64254848e+02  3.51820099e+01  4.93257323e+02 -7.78784466e+01 -1.07594287e+03  4.92028082e+02 -5.99431966e+02  7.39419880e+02 -9.00870596e+02 
 1.12201845e+06  7.30571677e+02 -9.55377954e+02 -2.42349922e+02 -2.20799677e+02  5.09646903e+02  4.63363087e+02  4.74834549e+01  5.02831166e+02 -1.04731587e+02 -1.09677360e+03  4.86362607e+02 -6.35976633e+02  7.30903700e+02 -9.55791740e+02 
 1.14815362e+06  7.19339340e+02 -1.01086939e+03 -2.47400568e+02 -2.20270248e+02  5.20243992e+02  4.62230087e+02  6.02115528e+01  5.12052395e+02 -1.32512673e+02 -1.11683342e+03  4.78887094e+02 -6.72917069e+02  7.19667224e+02 -1.01130759e+03 
 1.17489755e+06  7.05331527e+02 -1.06678171e+03 -2.52424404e+02 -2.19627171e+02  5.30783854e+02  4.60858805e+02  7.33463017e+01  5.20897642e+02 -1.61177944e+02 -1.13607153e+03  4.69564035e+02 -7.10137749e+02  7.05654085e+02 -1.06724454e+03 
 1.20226443e+06  6.88506228e+02 -1.12293629e+03 -2.57416361e+02 -2.18872114e+02  5.41255875e+02  4.59252800e+02  8.68660944e+01  5.29345014e+02 -1.90680153e+02 -1.15444037e+03  4.58365462e+02 -7.47519790e+02  6.88822255e+02 -1.12342390e+03 
 1.23026877e+06  6.68836216e+02 -1.17915095e+03 -2.62371504e+02 -2.18007026e+02  5.51649719e+02  4.57416206e+02  1.00747856e+02  5.37374219e+02 -2.20968870e+02 -1.17189589e+03  4.45273248e+02 -7.84941897e+02  6.69144493e+02 -1.17966338e+03 
