 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -9.38291954e+01  6.22590848e+03 -5.91104990e+02 -2.35790044e+02  1.35720347e+03  5.36839566e+02  9.80312089e+02  9.25592891e+02 -3.81527448e+03 -3.54678006e+03  5.25756925e+01 -3.48364568e+03 -9.40043954e+01  6.23586833e+03 
 8.70963590e+06  1.03270880e+04  2.25448069e+03 -6.83758108e+02 -3.10177698e+01  1.56641953e+03  7.01059139e+01  1.55170343e+03  1.40808463e+02 -5.94703134e+03 -5.27666919e+02 -5.77818709e+03 -1.26254875e+03  1.03435301e+04  2.25844990e+03 
 8.91250938e+06  1.03425936e+04  2.20475657e+03 -6.83822548e+02 -3.03006560e+01  1.56656470e+03  6.84682259e+01  1.55213968e+03  1.37576776e+02 -5.94859260e+03 -5.15519375e+02 -5.78686296e+03 -1.23475282e+03  1.03590605e+04  2.20865523e+03 
 9.12010839e+06  1.03574243e+04  2.15601724e+03 -6.83884099e+02 -2.95993486e+01  1.56670336e+03  6.68662613e+01  1.55255642e+03  1.34415704e+02 -5.95008388e+03 -5.03637714e+02 -5.79516117e+03 -1.20750850e+03  1.03739148e+04  2.15984713e+03 
 9.33254301e+06  1.03716084e+04  2.10824879e+03 -6.83942889e+02 -2.89134933e+01  1.56683580e+03  6.52992094e+01  1.55295452e+03  1.31323723e+02 -5.95150830e+03 -4.92016133e+02 -5.80309760e+03 -1.18080803e+03  1.03881216e+04  2.11201166e+03 
 9.54992586e+06  1.03851733e+04  2.06143706e+03 -6.83999043e+02 -2.82427423e+01  1.56696230e+03  6.37662752e+01  1.55333481e+03  1.28299341e+02 -5.95286885e+03 -4.80648934e+02 -5.81068755e+03 -1.15464349e+03  1.04017081e+04  2.06513465e+03 
 9.77237221e+06  1.03981451e+04  2.01556769e+03 -6.84052677e+02 -2.75867551e+01  1.56708313e+03  6.22666795e+01  1.55369807e+03  1.25341087e+02 -5.95416838e+03 -4.69530523e+02 -5.81794566e+03 -1.12900688e+03  1.04147006e+04  2.01920172e+03 
 1.00000000e+07  1.04105490e+04  1.97062616e+03 -6.84103904e+02 -2.69451979e+01  1.56719853e+03  6.07996587e+01  1.55404507e+03  1.22447520e+02 -5.95540962e+03 -4.58655409e+02 -5.82488604e+03 -1.10389008e+03  1.04271243e+04  1.97419833e+03 
 1.02329299e+07  1.04224092e+04  1.92659782e+03 -6.84152833e+02 -2.63177436e+01  1.56730875e+03  5.93644640e+01  1.55437653e+03  1.19617223e+02 -5.95659516e+03 -4.48018204e+02 -5.83152220e+03 -1.07928491e+03  1.04390035e+04  1.93010981e+03 
 1.04712855e+07  1.04337490e+04  1.88346788e+03 -6.84199565e+02 -2.57040719e+01  1.56741402e+03  5.79603619e+01  1.55469314e+03  1.16848805e+02 -5.95772751e+03 -4.37613619e+02 -5.83786714e+03 -1.05518311e+03  1.04503613e+04  1.88692137e+03 
 1.07151931e+07  1.04445905e+04  1.84122153e+03 -6.84244199e+02 -2.51038686e+01  1.56751457e+03  5.65866334e+01  1.55499557e+03  1.14140900e+02 -5.95880903e+03 -4.27436467e+02 -5.84393332e+03 -1.03157640e+03  1.04612202e+04  1.84461815e+03 
 1.09647820e+07  1.04549551e+04  1.79984388e+03 -6.84286830e+02 -2.45168263e+01  1.56761059e+03  5.52425740e+01  1.55528444e+03  1.11492170e+02 -5.95984201e+03 -4.17481658e+02 -5.84973269e+03 -1.00845648e+03  1.04716014e+04  1.80318526e+03 
 1.12201845e+07  1.04648634e+04  1.75932001e+03 -6.84327546e+02 -2.39426436e+01  1.56770231e+03  5.39274932e+01  1.55556037e+03  1.08901298e+02 -5.96082861e+03 -4.07744200e+02 -5.85527672e+03 -9.85815009e+02  1.04815255e+04  1.76260777e+03 
 1.14815362e+07  1.04743351e+04  1.71963502e+03 -6.84366433e+02 -2.33810254e+01  1.56778990e+03  5.26407146e+01  1.55582392e+03  1.06366995e+02 -5.96177092e+03 -3.98219197e+02 -5.86057640e+03 -9.63643673e+02  1.04910122e+04  1.72287076e+03 
 1.17489755e+07  1.04833888e+04  1.68077401e+03 -6.84403573e+02 -2.28316825e+01  1.56787356e+03  5.13815751e+01  1.55607565e+03  1.03887995e+02 -5.96267090e+03 -3.88901849e+02 -5.86564230e+03 -9.41934156e+02  1.05000805e+04  1.68395930e+03 
 1.20226443e+07  1.04920428e+04  1.64272215e+03 -6.84439045e+02 -2.22943319e+01  1.56795346e+03  5.01494254e+01  1.55631610e+03  1.01463056e+02 -5.96353047e+03 -3.79787448e+02 -5.87048450e+03 -9.20678168e+02  1.05087483e+04  1.64585854e+03 
 1.23026877e+07  1.05003143e+04  1.60546463e+03 -6.84472923e+02 -2.17686961e+01  1.56802977e+03  4.89436290e+01  1.55654575e+03  9.90909603e+01 -5.96435142e+03 -3.70871378e+02 -5.87511271e+03 -8.99867449e+02  1.05170330e+04  1.60855367e+03 
 1.25892541e+07  1.05082199e+04  1.56898674e+03 -6.84505278e+02 -2.12545035e+01  1.56810264e+03  4.77635623e+01  1.55676510e+03  9.67705142e+01 -5.96513549e+03 -3.62149115e+02 -5.87953621e+03 -8.79493781e+02  1.05249512e+04  1.57202995e+03 
 1.28824955e+07  1.05157756e+04  1.53327383e+03 -6.84536179e+02 -2.07514881e+01  1.56817224e+03  4.66086143e+01  1.55697461e+03  9.45005463e+01 -5.96588434e+03 -3.53616224e+02 -5.88376391e+03 -8.59548994e+02  1.05325190e+04  1.53627272e+03 
 1.31825674e+07  1.05229965e+04  1.49831138e+03 -6.84565692e+02 -2.02593892e+01  1.56823870e+03  4.54781865e+01  1.55717471e+03  9.22799083e+01 -5.96659953e+03 -3.45268355e+02 -5.88780432e+03 -8.40024975e+02  1.05397515e+04  1.50126743e+03 
 1.34896288e+07  1.05298973e+04  1.46408495e+03 -6.84593877e+02 -1.97779518e+01  1.56830218e+03  4.43716922e+01  1.55736583e+03  9.01074743e+01 -5.96728257e+03 -3.37101249e+02 -5.89166561e+03 -8.20913673e+02  1.05466633e+04  1.46699965e+03 
 1.38038426e+07  1.05364920e+04  1.43058024e+03 -6.84620795e+02 -1.93069259e+01  1.56836280e+03  4.32885567e+01  1.55754836e+03  8.79821408e+01 -5.96793492e+03 -3.29110728e+02 -5.89535561e+03 -8.02207107e+02  1.05532686e+04  1.43345504e+03 
 1.41253754e+07  1.05427939e+04  1.39778309e+03 -6.84646502e+02 -1.88460668e+01  1.56842069e+03  4.22282170e+01  1.55772270e+03  8.59028259e+01 -5.96855794e+03 -3.21292700e+02 -5.89888180e+03 -7.83897369e+02  1.05595805e+04  1.40061943e+03 
 1.44543977e+07  1.05488158e+04  1.36567947e+03 -6.84671053e+02 -1.83951347e+01  1.56847598e+03  4.11901212e+01  1.55788920e+03  8.38684690e+01 -5.96915294e+03 -3.13643153e+02 -5.90225136e+03 -7.65976630e+02  1.05656121e+04  1.36847878e+03 
 1.47910839e+07  1.05545701e+04  1.33425548e+03 -6.84694499e+02 -1.79538950e+01  1.56852878e+03  4.01737287e+01  1.55804823e+03  8.18780308e+01 -5.96972119e+03 -3.06158155e+02 -5.90547115e+03 -7.48437146e+02  1.05713756e+04  1.33701918e+03 
 1.51356125e+07  1.05600684e+04  1.30349741e+03 -6.84716891e+02 -1.75221177e+01  1.56857919e+03  3.91785096e+01  1.55820011e+03  7.99304925e+01 -5.97026389e+03 -2.98833856e+02 -5.90854775e+03 -7.31271257e+02  1.05768828e+04  1.30622689e+03 
 1.54881662e+07  1.05653221e+04  1.27339168e+03 -6.84738274e+02 -1.70995778e+01  1.56862734e+03  3.82039448e+01  1.55834516e+03  7.80248556e+01 -5.97078217e+03 -2.91666480e+02 -5.91148745e+03 -7.14471398e+02  1.05821448e+04  1.27608833e+03 
 1.58489319e+07  1.05703418e+04  1.24392491e+03 -6.84758696e+02 -1.66860546e+01  1.56867332e+03  3.72495254e+01  1.55848369e+03  7.61601416e+01 -5.97127714e+03 -2.84652329e+02 -5.91429627e+03 -6.98030093e+02  1.05871726e+04  1.24659009e+03 
 1.62181010e+07  1.05751379e+04  1.21508384e+03 -6.84778197e+02 -1.62813324e+01  1.56871722e+03  3.63147528e+01  1.55861599e+03  7.43353917e+01 -5.97174983e+03 -2.77787779e+02 -5.91697997e+03 -6.81939964e+02  1.05919764e+04  1.21771893e+03 
 1.65958691e+07  1.05797203e+04  1.18685544e+03 -6.84796821e+02 -1.58851995e+01  1.56875915e+03  3.53991382e+01  1.55874234e+03  7.25496660e+01 -5.97220126e+03 -2.71069279e+02 -5.91954407e+03 -6.66193733e+02  1.05965661e+04  1.18946178e+03 
 1.69824365e+07  1.05840983e+04  1.15922683e+03 -6.84814606e+02 -1.54974488e+01  1.56879918e+03  3.45022026e+01  1.55886301e+03  7.08020438e+01 -5.97263237e+03 -2.64493348e+02 -5.92199384e+03 -6.50784219e+02  1.06009511e+04  1.16180574e+03 
 1.73780083e+07  1.05882809e+04  1.13218530e+03 -6.84831590e+02 -1.51178775e+01  1.56883740e+03  3.36234764e+01  1.55897825e+03  6.90916226e+01 -5.97304407e+03 -2.58056577e+02 -5.92433434e+03 -6.35704345e+02  1.06051405e+04  1.13473812e+03 
 1.77827941e+07  1.05922769e+04  1.10571834e+03 -6.84847808e+02 -1.47462867e+01  1.56887391e+03  3.27624994e+01  1.55908830e+03  6.74175182e+01 -5.97343724e+03 -2.51755626e+02 -5.92657038e+03 -6.20947134e+02  1.06091430e+04  1.10824638e+03 
 1.81970086e+07  1.05960945e+04  1.07981363e+03 -6.84863296e+02 -1.43824818e+01  1.56890876e+03  3.19188203e+01  1.55919341e+03  6.57788640e+01 -5.97381270e+03 -2.45587220e+02 -5.92870660e+03 -6.06505717e+02  1.06129667e+04  1.08231819e+03 
 1.86208714e+07  1.05997415e+04  1.05445902e+03 -6.84878085e+02 -1.40262721e+01  1.56894203e+03  3.10919966e+01  1.55929377e+03  6.41748108e+01 -5.97417125e+03 -2.39548152e+02 -5.93074741e+03 -5.92373326e+02  1.06166196e+04  1.05694139e+03 
 1.90546072e+07  1.06032255e+04  1.02964255e+03 -6.84892207e+02 -1.36774708e+01  1.56897381e+03  3.02815944e+01  1.55938962e+03  6.26045266e+01 -5.97451365e+03 -2.33635278e+02 -5.93269704e+03 -5.78543300e+02  1.06201092e+04  1.03210401e+03 
 1.94984460e+07  1.06065538e+04  1.00535245e+03 -6.84905692e+02 -1.33358948e+01  1.56900414e+03  2.94871885e+01  1.55948115e+03  6.10671959e+01 -5.97484062e+03 -2.27845517e+02 -5.93455952e+03 -5.65009083e+02  1.06234429e+04  1.00779429e+03 
 1.99526231e+07  1.06097332e+04  9.81577151e+02 -6.84918569e+02 -1.30013647e+01  1.56903310e+03  2.87083614e+01  1.55956856e+03  5.95620197e+01 -5.97515285e+03 -2.22175852e+02 -5.93633872e+03 -5.51764225e+02  1.06266274e+04  9.84000616e+02 
 2.04173794e+07  1.06127704e+04  9.58305244e+02 -6.84930864e+02 -1.26737050e+01  1.56906075e+03  2.79447041e+01  1.55965203e+03  5.80882147e+01 -5.97545101e+03 -2.16623322e+02 -5.93803834e+03 -5.38802380e+02  1.06296695e+04  9.60711601e+02 
 2.08929613e+07  1.06156716e+04  9.35525526e+02 -6.84942604e+02 -1.23527433e+01  1.56908715e+03  2.71958150e+01  1.55973173e+03  5.66450136e+01 -5.97573572e+03 -2.11185029e+02 -5.93966191e+03 -5.26117309e+02  1.06325755e+04  9.37916026e+02 
 2.13796209e+07  1.06184429e+04  9.13226976e+02 -6.84953814e+02 -1.20383111e+01  1.56911235e+03  2.64613003e+01  1.55980784e+03  5.52316642e+01 -5.97600759e+03 -2.05858130e+02 -5.94121281e+03 -5.13702878e+02  1.06353513e+04  9.15602861e+02 
 2.18776162e+07  1.06210901e+04  8.91398756e+02 -6.84964517e+02 -1.17302428e+01  1.56913641e+03  2.57407736e+01  1.55988052e+03  5.38474292e+01 -5.97626719e+03 -2.00639840e+02 -5.94269427e+03 -5.01553055e+02  1.06380028e+04  8.93761264e+02 
 2.23872114e+07  1.06236187e+04  8.70030214e+02 -6.84974735e+02 -1.14283764e+01  1.56915937e+03  2.50338556e+01  1.55994992e+03  5.24915860e+01 -5.97651507e+03 -1.95527428e+02 -5.94410938e+03 -4.89661915e+02  1.06405355e+04  8.72380578e+02 
 2.29086765e+07  1.06260340e+04  8.49110882e+02 -6.84984492e+02 -1.11325531e+01  1.56918128e+03  2.43401742e+01  1.56001618e+03  5.11634264e+01 -5.97675176e+03 -1.90518216e+02 -5.94546109e+03 -4.78023634e+02  1.06429547e+04  8.51450328e+02 
 2.34422882e+07  1.06283409e+04  8.28630469e+02 -6.84993806e+02 -1.08426170e+01  1.56920220e+03  2.36593641e+01  1.56007945e+03  4.98622560e+01 -5.97697776e+03 -1.85609581e+02 -5.94675223e+03 -4.66632491e+02  1.06452655e+04  8.30960220e+02 
 2.39883292e+07  1.06305444e+04  8.08578868e+02 -6.85002699e+02 -1.05584156e+01  1.56922217e+03  2.29910664e+01  1.56013986e+03  4.85873941e+01 -5.97719355e+03 -1.80798948e+02 -5.94798548e+03 -4.55482865e+02  1.06474726e+04  8.10900142e+02 
 2.45470892e+07  1.06326491e+04  7.88946148e+02 -6.85011188e+02 -1.02797990e+01  1.56924122e+03  2.23349291e+01  1.56019753e+03  4.73381735e+01 -5.97739958e+03 -1.76083796e+02 -5.94916343e+03 -4.44569237e+02  1.06495807e+04  7.91260160e+02 
 2.51188643e+07  1.06346592e+04  7.69722552e+02 -6.85019292e+02 -1.00066204e+01  1.56925941e+03  2.16906062e+01  1.56025260e+03  4.61139397e+01 -5.97759629e+03 -1.71461648e+02 -5.95028854e+03 -4.33886186e+02  1.06515941e+04  7.72030514e+02 
 2.57039578e+07  1.06365791e+04  7.50898499e+02 -6.85027028e+02 -9.73873577e+00  1.56927676e+03  2.10577579e+01  1.56030518e+03  4.49140513e+01 -5.97778409e+03 -1.66930079e+02 -5.95136318e+03 -4.23428390e+02  1.06535172e+04  7.53201622e+02 
 2.63026799e+07  1.06384128e+04  7.32464578e+02 -6.85034412e+02 -9.47600392e+00  1.56929331e+03  2.04360505e+01  1.56035537e+03  4.37378789e+01 -5.97796339e+03 -1.62486707e+02 -5.95238958e+03 -4.13190623e+02  1.06553540e+04  7.34764070e+02 
 2.69153480e+07  1.06401641e+04  7.14411548e+02 -6.85041461e+02 -9.21828624e+00  1.56930910e+03  1.98251559e+01  1.56040329e+03  4.25848055e+01 -5.97813456e+03 -1.58129198e+02 -5.95336990e+03 -4.03167754e+02  1.06571082e+04  7.16708616e+02 
 2.75422870e+07  1.06418367e+04  6.96730333e+02 -6.85048188e+02 -8.96544675e+00  1.56932417e+03  1.92247518e+01  1.56044903e+03  4.14542259e+01 -5.97829797e+03 -1.53855260e+02 -5.95430620e+03 -3.93354748e+02  1.06587836e+04  6.99026184e+02 
 2.81838293e+07  1.06434341e+04  6.79412024e+02 -6.85054608e+02 -8.71735204e+00  1.56933854e+03  1.86345211e+01  1.56049270e+03  4.03455462e+01 -5.97845396e+03 -1.49662646e+02 -5.95520044e+03 -3.83746660e+02  1.06603836e+04  6.81707864e+02 
 2.88403150e+07  1.06449596e+04  6.62447870e+02 -6.85060735e+02 -8.47387114e+00  1.56935224e+03  1.80541524e+01  1.56053438e+03  3.92581840e+01 -5.97860286e+03 -1.45549149e+02 -5.95605449e+03 -3.74338639e+02  1.06619117e+04  6.64744908e+02 
 2.95120923e+07  1.06464164e+04  6.45829282e+02 -6.85066581e+02 -8.23487552e+00  1.56936531e+03  1.74833390e+01  1.56057416e+03  3.81915676e+01 -5.97874499e+03 -1.41512605e+02 -5.95687016e+03 -3.65125924e+02  1.06633710e+04  6.48128726e+02 
 3.01995172e+07  1.06478077e+04  6.29547826e+02 -6.85072160e+02 -8.00023896e+00  1.56937777e+03  1.69217795e+01  1.56061213e+03  3.71451363e+01 -5.97888066e+03 -1.37550886e+02 -5.95764914e+03 -3.56103840e+02  1.06647647e+04  6.31850887e+02 
 3.09029543e+07  1.06491363e+04  6.13595221e+02 -6.85077483e+02 -7.76983754e+00  1.56938965e+03  1.63691772e+01  1.56064837e+03  3.61183393e+01 -5.97901013e+03 -1.33661908e+02 -5.95839310e+03 -3.47267801e+02  1.06660956e+04  6.15903112e+02 
 3.16227766e+07  1.06504050e+04  5.97963338e+02 -6.85082561e+02 -7.54354954e+00  1.56940097e+03  1.58252401e+01  1.56068295e+03  3.51106365e+01 -5.97913370e+03 -1.29843620e+02 -5.95910357e+03 -3.38613306e+02  1.06673665e+04  6.00277276e+02 
 3.23593657e+07  1.06516165e+04  5.82644198e+02 -6.85087405e+02 -7.32125540e+00  1.56941176e+03  1.52896808e+01  1.56071595e+03  3.41214972e+01 -5.97925163e+03 -1.26094010e+02 -5.95978207e+03 -3.30135939e+02  1.06685801e+04  5.84965402e+02 
 3.31131121e+07  1.06527734e+04  5.67629962e+02 -6.85092025e+02 -7.10283765e+00  1.56942204e+03  1.47622161e+01  1.56074744e+03  3.31504005e+01 -5.97936415e+03 -1.22411100e+02 -5.96043002e+03 -3.21831365e+02  1.06697390e+04  5.69959657e+02 
 3.38844156e+07  1.06538780e+04  5.52912940e+02 -6.85096431e+02 -6.88818084e+00  1.56943183e+03  1.42425672e+01  1.56077748e+03  3.21968348e+01 -5.97947152e+03 -1.18792950e+02 -5.96104877e+03 -3.13695331e+02  1.06708457e+04  5.55252355e+02 
 3.46736850e+07  1.06549328e+04  5.38485577e+02 -6.85100632e+02 -6.67717151e+00  1.56944115e+03  1.37304594e+01  1.56080614e+03  3.12602975e+01 -5.97957395e+03 -1.15237649e+02 -5.96163965e+03 -3.05723663e+02  1.06719023e+04  5.40835947e+02 
 3.54813389e+07  1.06559399e+04  5.24340458e+02 -6.85104638e+02 -6.46969807e+00  1.56945002e+03  1.32256218e+01  1.56083348e+03  3.03402950e+01 -5.97967167e+03 -1.11743322e+02 -5.96220388e+03 -2.97912264e+02  1.06729112e+04  5.26703023e+02 
 3.63078055e+07  1.06569014e+04  5.10470299e+02 -6.85108456e+02 -6.26565084e+00  1.56945847e+03  1.27277874e+01  1.56085956e+03  2.94363421e+01 -5.97976489e+03 -1.08308125e+02 -5.96274266e+03 -2.90257115e+02  1.06738745e+04  5.12846308e+02 
 3.71535229e+07  1.06578194e+04  4.96867951e+02 -6.85112095e+02 -6.06492189e+00  1.56946650e+03  1.22366929e+01  1.56088442e+03  2.85479620e+01 -5.97985379e+03 -1.04930244e+02 -5.96325713e+03 -2.82754270e+02  1.06747942e+04  4.99258659e+02 
 3.80189396e+07  1.06586958e+04  4.83526391e+02 -6.85115563e+02 -5.86740505e+00  1.56947414e+03  1.17520784e+01  1.56090814e+03  2.76746860e+01 -5.97993858e+03 -1.01607896e+02 -5.96374837e+03 -2.75399858e+02  1.06756723e+04  4.85933061e+02 
 3.89045145e+07  1.06595325e+04  4.70438722e+02 -6.85118867e+02 -5.67299584e+00  1.56948141e+03  1.12736876e+01  1.56093074e+03  2.68160533e+01 -5.98001942e+03 -9.83393255e+01 -5.96421741e+03 -2.68190079e+02  1.06765106e+04  4.72862626e+02 
 3.98107171e+07  1.06603312e+04  4.57598171e+02 -6.85122013e+02 -5.48159141e+00  1.56948831e+03  1.08012673e+01  1.56095229e+03  2.59716106e+01 -5.98009649e+03 -9.51228061e+01 -5.96466524e+03 -2.61121202e+02  1.06773109e+04  4.60040590e+02 
 4.07380278e+07  1.06610936e+04  4.44998082e+02 -6.85125009e+02 -5.29309048e+00  1.56949486e+03  1.03345675e+01  1.56097283e+03  2.51409121e+01 -5.98016996e+03 -9.19566385e+01 -5.96509282e+03 -2.54189565e+02  1.06780748e+04  4.47460308e+02 
 4.16869383e+07  1.06618213e+04  4.32631921e+02 -6.85127861e+02 -5.10739329e+00  1.56950108e+03  9.87334119e+00  1.56099240e+03  2.43235191e+01 -5.98023998e+03 -8.88391495e+01 -5.96550104e+03 -2.47391574e+02  1.06788040e+04  4.35115256e+02 
 4.26579519e+07  1.06625159e+04  4.20493264e+02 -6.85130575e+02 -4.92440159e+00  1.56950698e+03  9.41734424e+00  1.56101104e+03  2.35189998e+01 -5.98030669e+03 -8.57686913e+01 -5.96589076e+03 -2.40723700e+02  1.06795000e+04  4.22999022e+02 
 4.36515832e+07  1.06631788e+04  4.08575801e+02 -6.85133157e+02 -4.74401850e+00  1.56951257e+03  8.96633525e+00  1.56102880e+03  2.27269293e+01 -5.98037024e+03 -8.27436409e+01 -5.96626281e+03 -2.34182477e+02  1.06801644e+04  4.11105308e+02 
 4.46683592e+07  1.06638115e+04  3.96873331e+02 -6.85135612e+02 -4.56614856e+00  1.56951787e+03  8.52007545e+00  1.56104570e+03  2.19468889e+01 -5.98043077e+03 -7.97623988e+01 -5.96661797e+03 -2.27764504e+02  1.06807984e+04  3.99427925e+02 
 4.57088190e+07  1.06644152e+04  3.85379757e+02 -6.85137945e+02 -4.39069759e+00  1.56952287e+03  8.07832857e+00  1.56106179e+03  2.11784666e+01 -5.98048840e+03 -7.68233887e+01 -5.96695699e+03 -2.21466437e+02  1.06814034e+04  3.87960790e+02 
 4.67735141e+07  1.06649912e+04  3.74089089e+02 -6.85140162e+02 -4.21757272e+00  1.56952761e+03  7.64086070e+00  1.56107711e+03  2.04212559e+01 -5.98054325e+03 -7.39250561e+01 -5.96728059e+03 -2.15284995e+02  1.06819807e+04  3.76697927e+02 
 4.78630092e+07  1.06655408e+04  3.62995434e+02 -6.85142267e+02 -4.04668228e+00  1.56953208e+03  7.20744018e+00  1.56109167e+03  1.96748568e+01 -5.98059544e+03 -7.10658680e+01 -5.96758946e+03 -2.09216955e+02  1.06825316e+04  3.65633459e+02 
 4.89778819e+07  1.06660651e+04  3.52093000e+02 -6.85144264e+02 -3.87793578e+00  1.56953629e+03  6.77783749e+00  1.56110552e+03  1.89388745e+01 -5.98064509e+03 -6.82443119e+01 -5.96788424e+03 -2.03259147e+02  1.06830572e+04  3.54761608e+02 
 5.01187234e+07  1.06665652e+04  3.41376090e+02 -6.85146158e+02 -3.71124387e+00  1.56954026e+03  6.35182511e+00  1.56111868e+03  1.82129197e+01 -5.98069229e+03 -6.54588949e+01 -5.96816555e+03 -1.97408460e+02  1.06835585e+04  3.44076694e+02 
 5.12861384e+07  1.06670422e+04  3.30839098e+02 -6.85147953e+02 -3.54651828e+00  1.56954400e+03  5.92917739e+00  1.56113118e+03  1.74966086e+01 -5.98073715e+03 -6.27081433e+01 -5.96843401e+03 -1.91661835e+02  1.06840368e+04  3.33573128e+02 
 5.24807460e+07  1.06674971e+04  3.20476510e+02 -6.85149652e+02 -3.38367175e+00  1.56954750e+03  5.50967047e+00  1.56114305e+03  1.67895623e+01 -5.98077976e+03 -5.99906013e+01 -5.96869016e+03 -1.86016266e+02  1.06844929e+04  3.23245414e+02 
 5.37031796e+07  1.06679308e+04  3.10282899e+02 -6.85151260e+02 -3.22261804e+00  1.56955078e+03  5.09308214e+00  1.56115432e+03  1.60914066e+01 -5.98082021e+03 -5.73048307e+01 -5.96893455e+03 -1.80468796e+02  1.06849278e+04  3.13088144e+02 
 5.49540874e+07  1.06683443e+04  3.00252924e+02 -6.85152779e+02 -3.06327185e+00  1.56955384e+03  4.67919171e+00  1.56116500e+03  1.54017723e+01 -5.98085859e+03 -5.46494099e+01 -5.96916770e+03 -1.75016521e+02  1.06853425e+04  3.03095995e+02 
 5.62341325e+07  1.06687384e+04  2.90381325e+02 -6.85154213e+02 -2.90554878e+00  1.56955670e+03  4.26777993e+00  1.56117511e+03  1.47202943e+01 -5.98089498e+03 -5.20229332e+01 -5.96939011e+03 -1.69656581e+02  1.06857378e+04  2.93263728e+02 
 5.75439937e+07  1.06691140e+04  2.80662923e+02 -6.85155564e+02 -2.74936526e+00  1.56955935e+03  3.85862884e+00  1.56118469e+03  1.40466120e+01 -5.98092945e+03 -4.94240101e+01 -5.96960224e+03 -1.64386165e+02  1.06861147e+04  2.83586186e+02 
 5.88843655e+07  1.06694719e+04  2.71092617e+02 -6.85156837e+02 -2.59463856e+00  1.56956181e+03  3.45152167e+00  1.56119375e+03  1.33803689e+01 -5.98096209e+03 -4.68512648e+01 -5.96980454e+03 -1.59202509e+02  1.06864737e+04  2.74058288e+02 
 6.02559586e+07  1.06698128e+04  2.61665380e+02 -6.85158032e+02 -2.44128672e+00  1.56956407e+03  3.04624271e+00  1.56120231e+03  1.27212123e+01 -5.98099295e+03 -4.43033348e+01 -5.96999744e+03 -1.54102890e+02  1.06868158e+04  2.64675030e+02 
 6.16595002e+07  1.06701375e+04  2.52376259e+02 -6.85159154e+02 -2.28922848e+00  1.56956615e+03  2.64257724e+00  1.56121039e+03  1.20687933e+01 -5.98102211e+03 -4.17788710e+01 -5.97018135e+03 -1.49084629e+02  1.06871417e+04  2.55431482e+02 
 6.30957344e+07  1.06704466e+04  2.43220369e+02 -6.85160204e+02 -2.13838328e+00  1.56956804e+03  2.24031137e+00  1.56121800e+03  1.14227665e+01 -5.98104963e+03 -3.92765366e+01 -5.97035666e+03 -1.44145088e+02  1.06874520e+04  2.46322785e+02 
 6.45654229e+07  1.06707407e+04  2.34192895e+02 -6.85161185e+02 -1.98867120e+00  1.56956976e+03  1.83923194e+00  1.56122517e+03  1.07827899e+01 -5.98107555e+03 -3.67950062e+01 -5.97052373e+03 -1.39281672e+02  1.06877474e+04  2.37344149e+02 
 6.60693448e+07  1.06710206e+04  2.25289088e+02 -6.85162098e+02 -1.84001291e+00  1.56957130e+03  1.43912642e+00  1.56123190e+03  1.01485245e+01 -5.98109995e+03 -3.43329656e+01 -5.97068293e+03 -1.34491820e+02  1.06880285e+04  2.28490848e+02 
 6.76082975e+07  1.06712868e+04  2.16504260e+02 -6.85162946e+02 -1.69232964e+00  1.56957266e+03  1.03978280e+00  1.56123821e+03  9.51963459e+00 -5.98112287e+03 -3.18891106e+01 -5.97083458e+03 -1.29773013e+02  1.06882960e+04  2.19758223e+02 
 6.91830971e+07  1.06715399e+04  2.07833785e+02 -6.85163730e+02 -1.54554314e+00  1.56957386e+03  6.40989452e-01  1.56124412e+03  8.89578704e+00 -5.98114436e+03 -2.94621467e+01 -5.97097902e+03 -1.25122766e+02  1.06885503e+04  2.11141676e+02 
 7.07945784e+07  1.06717804e+04  1.99273096e+02 -6.85164452e+02 -1.39957562e+00  1.56957490e+03  2.42535039e-01  1.56124963e+03  8.27665148e+00 -5.98116446e+03 -2.70507883e+01 -5.97111654e+03 -1.20538631e+02  1.06887921e+04  2.02636667e+02 
 7.24435960e+07  1.06720087e+04  1.90817681e+02 -6.85165114e+02 -1.25434973e+00  1.56957577e+03 -1.55791597e-01  1.56125476e+03  7.66190001e+00 -5.98118322e+03 -2.46537579e+01 -5.97124744e+03 -1.16018191e+02  1.06890218e+04  1.94238715e+02 
 7.41310241e+07  1.06722255e+04  1.82463083e+02 -6.85165716e+02 -1.10978850e+00  1.56957647e+03 -5.54201552e-01  1.56125952e+03  7.05120702e+00 -5.98120068e+03 -2.22697855e+01 -5.97137199e+03 -1.11559065e+02  1.06892399e+04  1.85943393e+02 
 7.58577575e+07  1.06724312e+04  1.74204896e+02 -6.85166261e+02 -9.65815341e-01  1.56957702e+03 -9.52905970e-01  1.56126393e+03  6.44424904e+00 -5.98121687e+03 -1.98976081e+01 -5.97149046e+03 -1.07158901e+02  1.06894469e+04  1.77746327e+02 
