 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.69455771e+00  2.69455771e+00 
 5.00000000e-15  1.80000491e+00  1.79999509e+00  2.69455763e+00  2.69455778e+00 
 1.00000000e-14  1.80000982e+00  1.79999018e+00  2.69455753e+00  2.69455789e+00 
 2.00000000e-14  1.80001963e+00  1.79998037e+00  2.69455730e+00  2.69455811e+00 
 4.00000000e-14  1.80003927e+00  1.79996073e+00  2.69455685e+00  2.69455857e+00 
 8.00000000e-14  1.80007854e+00  1.79992146e+00  2.69455617e+00  2.69455925e+00 
 1.60000000e-13  1.80015708e+00  1.79984292e+00  2.69455618e+00  2.69455924e+00 
 3.20000000e-13  1.80031416e+00  1.79968584e+00  2.69456442e+00  2.69455099e+00 
 6.40000000e-13  1.80062832e+00  1.79937168e+00  2.69462175e+00  2.69449365e+00 
 1.14000000e-12  1.80111918e+00  1.79888082e+00  2.69481627e+00  2.69429902e+00 
 1.64000000e-12  1.80161004e+00  1.79838996e+00  2.69511184e+00  2.69400318e+00 
 2.14000000e-12  1.80210088e+00  1.79789912e+00  2.69547663e+00  2.69363803e+00 
 2.64000000e-12  1.80259170e+00  1.79740830e+00  2.69589158e+00  2.69322258e+00 
 3.14000000e-12  1.80308249e+00  1.79691751e+00  2.69634663e+00  2.69276685e+00 
 3.64000000e-12  1.80357325e+00  1.79642675e+00  2.69683567e+00  2.69227698e+00 
 4.14000000e-12  1.80406398e+00  1.79593602e+00  2.69735422e+00  2.69175741e+00 
 4.64000000e-12  1.80455466e+00  1.79544534e+00  2.69789864e+00  2.69121182e+00 
 5.14000000e-12  1.80504531e+00  1.79495469e+00  2.69846580e+00  2.69064333e+00 
 5.64000000e-12  1.80553590e+00  1.79446410e+00  2.69905295e+00  2.69005467e+00 
 6.14000000e-12  1.80602644e+00  1.79397356e+00  2.69965769e+00  2.68944826e+00 
 6.64000000e-12  1.80651691e+00  1.79348309e+00  2.70027789e+00  2.68882623e+00 
 7.14000000e-12  1.80700733e+00  1.79299267e+00  2.70091169e+00  2.68819043e+00 
 7.64000000e-12  1.80749767e+00  1.79250233e+00  2.70155742e+00  2.68754254e+00 
 8.14000000e-12  1.80798794e+00  1.79201206e+00  2.70221363e+00  2.68688400e+00 
 8.64000000e-12  1.80847813e+00  1.79152187e+00  2.70287905e+00  2.68621611e+00 
 9.14000000e-12  1.80896824e+00  1.79103176e+00  2.70355253e+00  2.68553998e+00 
 9.64000000e-12  1.80945826e+00  1.79054174e+00  2.70423310e+00  2.68485661e+00 
 1.01400000e-11  1.80994819e+00  1.79005181e+00  2.70491986e+00  2.68416690e+00 
 1.06400000e-11  1.81043802e+00  1.78956198e+00  2.70561206e+00  2.68347160e+00 
 1.11400000e-11  1.81092774e+00  1.78907226e+00  2.70630900e+00  2.68277142e+00 
 1.16400000e-11  1.81141736e+00  1.78858264e+00  2.70701010e+00  2.68206694e+00 
 1.21400000e-11  1.81190686e+00  1.78809314e+00  2.70771482e+00  2.68135871e+00 
 1.26400000e-11  1.81239625e+00  1.78760375e+00  2.70842271e+00  2.68064719e+00 
 1.31400000e-11  1.81288551e+00  1.78711449e+00  2.70913334e+00  2.67993279e+00 
 1.36400000e-11  1.81337465e+00  1.78662535e+00  2.70984636e+00  2.67921589e+00 
 1.41400000e-11  1.81386366e+00  1.78613634e+00  2.71056146e+00  2.67849680e+00 
 1.46400000e-11  1.81435253e+00  1.78564747e+00  2.71127835e+00  2.67777582e+00 
 1.51400000e-11  1.81484125e+00  1.78515875e+00  2.71199677e+00  2.67705319e+00 
 1.56400000e-11  1.81532983e+00  1.78467017e+00  2.71271652e+00  2.67632915e+00 
 1.61400000e-11  1.81581826e+00  1.78418174e+00  2.71343739e+00  2.67560387e+00 
 1.66400000e-11  1.81630654e+00  1.78369346e+00  2.71415922e+00  2.67487755e+00 
 1.71400000e-11  1.81679465e+00  1.78320535e+00  2.71488186e+00  2.67415033e+00 
 1.76400000e-11  1.81728259e+00  1.78271741e+00  2.71560516e+00  2.67342235e+00 
 1.81400000e-11  1.81777037e+00  1.78222963e+00  2.71632901e+00  2.67269374e+00 
 1.86400000e-11  1.81825797e+00  1.78174203e+00  2.71705331e+00  2.67196461e+00 
 1.91400000e-11  1.81874539e+00  1.78125461e+00  2.71777796e+00  2.67123504e+00 
 1.96400000e-11  1.81923263e+00  1.78076737e+00  2.71850287e+00  2.67050514e+00 
 2.01400000e-11  1.81971967e+00  1.78028033e+00  2.71922798e+00  2.66977497e+00 
 2.06400000e-11  1.82020652e+00  1.77979348e+00  2.71995321e+00  2.66904460e+00 
 2.11400000e-11  1.82069317e+00  1.77930683e+00  2.72067851e+00  2.66831410e+00 
 2.16400000e-11  1.82117962e+00  1.77882038e+00  2.72140383e+00  2.66758352e+00 
 2.21400000e-11  1.82166586e+00  1.77833414e+00  2.72212911e+00  2.66685292e+00 
 2.26400000e-11  1.82215188e+00  1.77784812e+00  2.72285432e+00  2.66612234e+00 
 2.31400000e-11  1.82263769e+00  1.77736231e+00  2.72357942e+00  2.66539181e+00 
 2.36400000e-11  1.82312327e+00  1.77687673e+00  2.72430437e+00  2.66466138e+00 
 2.41400000e-11  1.82360862e+00  1.77639138e+00  2.72502915e+00  2.66393108e+00 
 2.46400000e-11  1.82409375e+00  1.77590625e+00  2.72575372e+00  2.66320095e+00 
 2.51400000e-11  1.82457863e+00  1.77542137e+00  2.72647806e+00  2.66247100e+00 
 2.56400000e-11  1.82506327e+00  1.77493673e+00  2.72720214e+00  2.66174127e+00 
 2.61400000e-11  1.82554766e+00  1.77445234e+00  2.72792594e+00  2.66101178e+00 
 2.66400000e-11  1.82603180e+00  1.77396820e+00  2.72864945e+00  2.66028255e+00 
 2.71400000e-11  1.82651569e+00  1.77348431e+00  2.72937264e+00  2.65955360e+00 
 2.76400000e-11  1.82699931e+00  1.77300069e+00  2.73009549e+00  2.65882495e+00 
 2.81400000e-11  1.82748267e+00  1.77251733e+00  2.73081800e+00  2.65809663e+00 
 2.86400000e-11  1.82796575e+00  1.77203425e+00  2.73154014e+00  2.65736863e+00 
 2.91400000e-11  1.82844856e+00  1.77155144e+00  2.73226190e+00  2.65664100e+00 
 2.96400000e-11  1.82893109e+00  1.77106891e+00  2.73298328e+00  2.65591372e+00 
 3.01400000e-11  1.82941333e+00  1.77058667e+00  2.73370424e+00  2.65518683e+00 
 3.06400000e-11  1.82989528e+00  1.77010472e+00  2.73442479e+00  2.65446033e+00 
 3.11400000e-11  1.83037694e+00  1.76962306e+00  2.73514491e+00  2.65373424e+00 
 3.16400000e-11  1.83085830e+00  1.76914170e+00  2.73586459e+00  2.65300857e+00 
 3.21400000e-11  1.83133935e+00  1.76866065e+00  2.73658382e+00  2.65228334e+00 
 3.26400000e-11  1.83182009e+00  1.76817991e+00  2.73730259e+00  2.65155854e+00 
 3.31400000e-11  1.83230052e+00  1.76769948e+00  2.73802089e+00  2.65083420e+00 
 3.36400000e-11  1.83278063e+00  1.76721937e+00  2.73873871e+00  2.65011032e+00 
 3.41400000e-11  1.83326042e+00  1.76673958e+00  2.73945603e+00  2.64938692e+00 
 3.46400000e-11  1.83373988e+00  1.76626012e+00  2.74017286e+00  2.64866401e+00 
 3.51400000e-11  1.83421900e+00  1.76578100e+00  2.74088917e+00  2.64794159e+00 
 3.56400000e-11  1.83469779e+00  1.76530221e+00  2.74160497e+00  2.64721967e+00 
 3.61400000e-11  1.83517624e+00  1.76482376e+00  2.74232024e+00  2.64649828e+00 
 3.66400000e-11  1.83565433e+00  1.76434567e+00  2.74303497e+00  2.64577740e+00 
 3.71400000e-11  1.83613208e+00  1.76386792e+00  2.74374916e+00  2.64505706e+00 
 3.76400000e-11  1.83660947e+00  1.76339053e+00  2.74446279e+00  2.64433727e+00 
 3.81400000e-11  1.83708650e+00  1.76291350e+00  2.74517586e+00  2.64361802e+00 
 3.86400000e-11  1.83756316e+00  1.76243684e+00  2.74588836e+00  2.64289934e+00 
 3.91400000e-11  1.83803945e+00  1.76196055e+00  2.74660028e+00  2.64218123e+00 
 3.96400000e-11  1.83851537e+00  1.76148463e+00  2.74731162e+00  2.64146369e+00 
 4.01400000e-11  1.83899091e+00  1.76100909e+00  2.74802236e+00  2.64074675e+00 
 4.06400000e-11  1.83946606e+00  1.76053394e+00  2.74873249e+00  2.64003040e+00 
 4.11400000e-11  1.83994082e+00  1.76005918e+00  2.74944201e+00  2.63931465e+00 
 4.16400000e-11  1.84041519e+00  1.75958481e+00  2.75015092e+00  2.63859952e+00 
 4.21400000e-11  1.84088916e+00  1.75911084e+00  2.75085919e+00  2.63788501e+00 
 4.26400000e-11  1.84136272e+00  1.75863728e+00  2.75156683e+00  2.63717113e+00 
 4.31400000e-11  1.84183588e+00  1.75816412e+00  2.75227382e+00  2.63645789e+00 
