 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.69824365e+06  2.69892617e+03  7.90711040e+03 -5.39771287e+02 -1.15305614e+02  1.48812871e+03  3.16443834e+02  1.35233104e+03  6.04650627e+02 -6.43906605e+03 -2.86808372e+03 -1.86142598e+03 -5.45458686e+03  2.69892598e+03  7.90711046e+03 
 1.73780083e+06  2.92843879e+03  7.91070529e+03 -5.40834163e+02 -1.12901396e+02  1.49103461e+03  3.09837692e+02  1.36056666e+03  5.93204507e+02 -6.47798265e+03 -2.81367789e+03 -2.01973985e+03 -5.45707959e+03  2.92843860e+03  7.91070536e+03 
 1.77827941e+06  3.15561489e+03  7.90692529e+03 -5.41853116e+02 -1.10537856e+02  1.49382034e+03  3.03343590e+02  1.36848242e+03  5.81876123e+02 -6.51538448e+03 -2.75983876e+03 -2.17644209e+03 -5.45448542e+03  3.15561469e+03  7.90692537e+03 
 1.81970086e+06  3.38014427e+03  7.89604671e+03 -5.42829800e+02 -1.08214919e+02  1.49649043e+03  2.96961297e+02  1.37608863e+03  5.70671032e+02 -6.55132052e+03 -2.70659229e+03 -2.33131872e+03 -5.44699494e+03  3.38014407e+03  7.89604679e+03 
 1.86208714e+06  3.60174183e+03  7.87835559e+03 -5.43765817e+02 -1.05932464e+02  1.49904927e+03  2.90690456e+02  1.38339541e+03  5.59594242e+02 -6.58583908e+03 -2.65396186e+03 -2.48417308e+03 -5.43480548e+03  3.60174162e+03  7.87835568e+03 
 1.90546072e+06  3.82014725e+03  7.85414565e+03 -5.44662726e+02 -1.03690326e+02  1.50150112e+03  2.84530592e+02  1.39041277e+03  5.48650240e+02 -6.61898764e+03 -2.60196836e+03 -2.63482561e+03 -5.41811963e+03  3.82014705e+03  7.85414575e+03 
 1.94984460e+06  4.03512466e+03  7.82371636e+03 -5.45522033e+02 -1.01488302e+02  1.50385012e+03  2.78481120e+02  1.39715050e+03  5.37843020e+02 -6.65081284e+03 -2.55063037e+03 -2.78311358e+03 -5.39714398e+03  4.03512445e+03  7.82371647e+03 
 1.99526231e+06  4.24646204e+03  7.78737108e+03 -5.46345200e+02 -9.93261501e+01  1.50610027e+03  2.72541357e+02  1.40361822e+03  5.27176110e+02 -6.68136038e+03 -2.49996426e+03 -2.92889076e+03 -5.37208778e+03  4.24646182e+03  7.78737119e+03 
 2.04173794e+06  4.45397061e+03  7.74541534e+03 -5.47133641e+02 -9.72035954e+01  1.50825544e+03  2.66710526e+02  1.40982536e+03  5.16652599e+02 -6.71067502e+03 -2.44998435e+03 -3.07202693e+03 -5.34316180e+03  4.45397039e+03  7.74541546e+03 
 2.08929613e+06  4.65748411e+03  7.69815529e+03 -5.47888723e+02 -9.51203317e+01  1.51031938e+03  2.60987768e+02  1.41578112e+03  5.06275162e+02 -6.73880052e+03 -2.40070299e+03 -3.21240740e+03 -5.31057721e+03  4.65748388e+03  7.69815542e+03 
 2.13796209e+06  4.85685791e+03  7.64589622e+03 -5.48611769e+02 -9.30760244e+01  1.51229570e+03  2.55372146e+02  1.42149452e+03  4.96046086e+02 -6.76577961e+03 -2.35213069e+03 -3.34993239e+03 -5.27454461e+03  4.85685768e+03  7.64589636e+03 
 2.18776162e+06  5.05196817e+03  7.58894120e+03 -5.49304057e+02 -9.10703132e+01  1.51418791e+03  2.49862653e+02  1.42697431e+03  4.85967292e+02 -6.79165396e+03 -2.30427628e+03 -3.48451649e+03 -5.23527307e+03  5.05196793e+03  7.58894135e+03 
 2.23872114e+06  5.24271086e+03  7.52758994e+03 -5.49966819e+02 -8.91028144e+01  1.51599938e+03  2.44458219e+02  1.43222907e+03  4.76040360e+02 -6.81646416e+03 -2.25714693e+03 -3.61608793e+03 -5.19296932e+03  5.24271063e+03  7.52759010e+03 
 2.29086765e+06  5.42900080e+03  7.46213761e+03 -5.50601247e+02 -8.71731231e+01  1.51773337e+03  2.39157716e+02  1.43726711e+03  4.66266549e+02 -6.84024973e+03 -2.21074835e+03 -3.74458796e+03 -5.14783698e+03  5.42900056e+03  7.46213778e+03 
 2.34422882e+06  5.61077061e+03  7.39287396e+03 -5.51208488e+02 -8.52808155e+01  1.51939303e+03  2.33959967e+02  1.44209655e+03  4.56646821e+02 -6.86304907e+03 -2.16508481e+03 -3.86997009e+03 -5.10007592e+03  5.61077036e+03  7.39287414e+03 
 2.39883292e+06  5.78796967e+03  7.32008243e+03 -5.51789651e+02 -8.34254507e+01  1.52098138e+03  2.28863746e+02  1.44672524e+03  4.47181859e+02 -6.88489949e+03 -2.12015930e+03 -3.99219941e+03 -5.04988166e+03  5.78796943e+03  7.32008262e+03 
 2.45470892e+06  5.96056311e+03  7.24403942e+03 -5.52345803e+02 -8.16065728e+01  1.52250135e+03  2.23867788e+02  1.45116083e+03  4.37872085e+02 -6.90583722e+03 -2.07597357e+03 -4.11125185e+03 -4.99744486e+03  5.96056287e+03  7.24403961e+03 
 2.51188643e+06  6.12853074e+03  7.16501363e+03 -5.52877971e+02 -7.98237125e+01  1.52395574e+03  2.18970794e+02  1.45541073e+03  4.28717684e+02 -6.92589736e+03 -2.03252827e+03 -4.22711350e+03 -4.94295090e+03  6.12853048e+03  7.16501384e+03 
 2.57039578e+06  6.29186597e+03  7.08326560e+03 -5.53387145e+02 -7.80763889e+01  1.52534727e+03  2.14171431e+02  1.45948212e+03  4.19718615e+02 -6.94511395e+03 -1.98982296e+03 -4.33977980e+03 -4.88657948e+03  6.29186572e+03  7.08326582e+03 
 2.63026799e+06  6.45057488e+03  6.99904719e+03 -5.53874279e+02 -7.63641110e+01  1.52667855e+03  2.09468339e+02  1.46338196e+03  4.10874631e+02 -6.96351994e+03 -1.94785627e+03 -4.44925495e+03 -4.82850435e+03  6.45057462e+03  6.99904742e+03 
 2.69153480e+06  6.60467514e+03  6.91260127e+03 -5.54340290e+02 -7.46863792e+01  1.52795208e+03  2.04860136e+02  1.46711697e+03  4.02185297e+02 -6.98114720e+03 -1.90662592e+03 -4.55555113e+03 -4.76889305e+03  6.60467488e+03  6.91260151e+03 
 2.75422870e+06  6.75419505e+03  6.82416148e+03 -5.54786060e+02 -7.30426867e+01  1.52917028e+03  2.00345422e+02  1.47069368e+03  3.93649998e+02 -6.99802657e+03 -1.86612881e+03 -4.65868786e+03 -4.70790674e+03  6.75419478e+03  6.82416173e+03 
 2.81838293e+06  6.89917263e+03  6.73395195e+03 -5.55212436e+02 -7.14325204e+01  1.53033546e+03  1.95922777e+02  1.47411837e+03  3.85267960e+02 -7.01418784e+03 -1.82636108e+03 -4.75869137e+03 -4.64570005e+03  6.89917236e+03  6.73395221e+03 
 2.88403150e+06  7.03965466e+03  6.64218726e+03 -5.55620234e+02 -6.98553627e+01  1.53144986e+03  1.91590772e+02  1.47739712e+03  3.77038263e+02 -7.02965979e+03 -1.78731820e+03 -4.85559393e+03 -4.58242099e+03  7.03965439e+03  6.64218753e+03 
 2.95120923e+06  7.17569585e+03  6.54907233e+03 -5.56010238e+02 -6.83106921e+01  1.53251562e+03  1.87347967e+02  1.48053581e+03  3.68959847e+02 -7.04447019e+03 -1.74899497e+03 -4.94943326e+03 -4.51821093e+03  7.17569558e+03  6.54907262e+03 
 3.01995172e+06  7.30735798e+03  6.45480243e+03 -5.56383201e+02 -6.67979845e+01  1.53353480e+03  1.83192915e+02  1.48354009e+03  3.61031532e+02 -7.05864586e+03 -1.71138563e+03 -5.04025200e+03 -4.45320457e+03  7.30735771e+03  6.45480273e+03 
 3.09029543e+06  7.43470912e+03  6.35956321e+03 -5.56739844e+02 -6.53167137e+01  1.53450937e+03  1.79124163e+02  1.48641543e+03  3.53252024e+02 -7.07221263e+03 -1.67448391e+03 -5.12809707e+03 -4.38752998e+03  7.43470885e+03  6.35956352e+03 
 3.16227766e+06  7.55782286e+03  6.26353079e+03 -5.57080863e+02 -6.38663531e+01  1.53544124e+03  1.75140258e+02  1.48916710e+03  3.45619928e+02 -7.08519541e+03 -1.63828306e+03 -5.21301926e+03 -4.32130866e+03  7.55782258e+03  6.26353112e+03 
 3.23593657e+06  7.67677763e+03  6.16687191e+03 -5.57406924e+02 -6.24463754e+01  1.53633223e+03  1.71239747e+02  1.49180017e+03  3.38133757e+02 -7.09761821e+03 -1.60277588e+03 -5.29507265e+03 -4.25465562e+03  7.67677735e+03  6.16687225e+03 
 3.31131121e+06  7.79165600e+03  6.06974404e+03 -5.57718666e+02 -6.10562546e+01  1.53718407e+03  1.67421178e+02  1.49431953e+03  3.30791941e+02 -7.10950414e+03 -1.56795481e+03 -5.37431420e+03 -4.18767952e+03  7.79165572e+03  6.06974439e+03 
 3.38844156e+06  7.90254409e+03  5.97229563e+03 -5.58016703e+02 -5.96954654e+01  1.53799847e+03  1.63683103e+02  1.49672989e+03  3.23592836e+02 -7.12087545e+03 -1.53381193e+03 -5.45080332e+03 -4.12048276e+03  7.90254380e+03  5.97229599e+03 
 3.46736850e+06  8.00953097e+03  5.87466628e+03 -5.58301624e+02 -5.83634849e+01  1.53877701e+03  1.60024081e+02  1.49903577e+03  3.16534733e+02 -7.13175355e+03 -1.50033904e+03 -5.52460145e+03 -4.05316164e+03  8.00953068e+03  5.87466666e+03 
 3.54813389e+06  8.11270812e+03  5.77698701e+03 -5.58573993e+02 -5.70597924e+01  1.53952125e+03  1.56442676e+02  1.50124153e+03  3.09615866e+02 -7.14215904e+03 -1.46752764e+03 -5.59577167e+03 -3.98580655e+03  8.11270782e+03  5.77698741e+03 
 3.63078055e+06  8.21216892e+03  5.67938049e+03 -5.58834351e+02 -5.57838704e+01  1.54023266e+03  1.52937463e+02  1.50335136e+03  3.02834414e+02 -7.15211173e+03 -1.43536903e+03 -5.66437842e+03 -3.91850212e+03  8.21216862e+03  5.67938090e+03 
 3.71535229e+06  8.30800822e+03  5.58196133e+03 -5.59083218e+02 -5.45352050e+01  1.54091267e+03  1.49507025e+02  1.50536930e+03  2.96188516e+02 -7.16163066e+03 -1.40385426e+03 -5.73048711e+03 -3.85132741e+03  8.30800792e+03  5.58196175e+03 
 3.80189396e+06  8.40032188e+03  5.48483633e+03 -5.59321091e+02 -5.33132860e+01  1.54156263e+03  1.46149957e+02  1.50729920e+03  2.89676270e+02 -7.17073412e+03 -1.37297424e+03 -5.79416387e+03 -3.78435612e+03  8.40032158e+03  5.48483676e+03 
 3.89045145e+06  8.48920641e+03  5.38810480e+03 -5.59548447e+02 -5.21176079e+01  1.54218386e+03  1.42864866e+02  1.50914481e+03  2.83295743e+02 -7.17943969e+03 -1.34271973e+03 -5.85547525e+03 -3.71765676e+03  8.48920611e+03  5.38810525e+03 
 3.98107171e+06  8.57475857e+03  5.29185885e+03 -5.59765743e+02 -5.09476695e+01  1.54277759e+03  1.39650371e+02  1.51090968e+03  2.77044974e+02 -7.18776426e+03 -1.31308135e+03 -5.91448803e+03 -3.65129287e+03  8.57475827e+03  5.29185932e+03 
 4.07380278e+06  8.65707513e+03  5.19618367e+03 -5.59973416e+02 -4.98029749e+01  1.54334502e+03  1.36505107e+02  1.51259724e+03  2.70921981e+02 -7.19572404e+03 -1.28404962e+03 -5.97126892e+03 -3.58532324e+03  8.65707482e+03  5.19618415e+03 
 4.16869383e+06  8.73625247e+03  5.10115782e+03 -5.60171887e+02 -4.86830334e+01  1.54388731e+03  1.33427723e+02  1.51421081e+03  2.64924763e+02 -7.20333459e+03 -1.25561500e+03 -6.02588443e+03 -3.51980207e+03  8.73625216e+03  5.10115832e+03 
 4.26579519e+06  8.81238642e+03  5.00685357e+03 -5.60361556e+02 -4.75873599e+01  1.54440554e+03  1.30416882e+02  1.51575352e+03  2.59051307e+02 -7.21061084e+03 -1.22776788e+03 -6.07840066e+03 -3.45477921e+03  8.81238611e+03  5.00685409e+03 
 4.36515832e+06  8.88557196e+03  4.91333716e+03 -5.60542808e+02 -4.65154751e+01  1.54490078e+03  1.27471265e+02  1.51722843e+03  2.53299590e+02 -7.21756714e+03 -1.20049860e+03 -6.12888311e+03 -3.39030039e+03  8.88557165e+03  4.91333769e+03 
 4.46683592e+06  8.95590305e+03  4.82066908e+03 -5.60716012e+02 -4.54669056e+01  1.54537402e+03  1.24589568e+02  1.51863844e+03  2.47667583e+02 -7.22421722e+03 -1.17379750e+03 -6.17739661e+03 -3.32640733e+03  8.95590273e+03  4.82066963e+03 
 4.57088190e+06  9.02347240e+03  4.72890441e+03 -5.60881521e+02 -4.44411842e+01  1.54582623e+03  1.21770505e+02  1.51998634e+03  2.42153255e+02 -7.23057427e+03 -1.14765488e+03 -6.22400510e+03 -3.26313805e+03  9.02347209e+03  4.72890497e+03 
 4.67735141e+06  9.08837138e+03  4.63809304e+03 -5.61039672e+02 -4.34378502e+01  1.54625834e+03  1.19012807e+02  1.52127481e+03  2.36754575e+02 -7.23665093e+03 -1.12206109e+03 -6.26877159e+03 -3.20052698e+03  9.08837106e+03  4.63809362e+03 
 4.78630092e+06  9.15068979e+03  4.54828000e+03 -5.61190788e+02 -4.24564491e+01  1.54667122e+03  1.16315223e+02  1.52250642e+03  2.31469517e+02 -7.24245933e+03 -1.09700645e+03 -6.31175806e+03 -3.13860519e+03  9.15068947e+03  4.54828059e+03 
 4.89778819e+06  9.21051581e+03  4.45950567e+03 -5.61335178e+02 -4.14965330e+01  1.54706573e+03  1.13676520e+02  1.52368363e+03  2.26296059e+02 -7.24801108e+03 -1.07248135e+03 -6.35302531e+03 -3.07740056e+03  9.21051549e+03  4.45950628e+03 
 5.01187234e+06  9.26793587e+03  4.37180610e+03 -5.61473139e+02 -4.05576607e+01  1.54744266e+03  1.11095483e+02  1.52480880e+03  2.21232190e+02 -7.25331732e+03 -1.04847620e+03 -6.39263296e+03 -3.01693796e+03  9.26793555e+03  4.37180673e+03 
 5.12861384e+06  9.32303456e+03  4.28521321e+03 -5.61604954e+02 -3.96393976e+01  1.54780281e+03  1.08570916e+02  1.52588419e+03  2.16275908e+02 -7.25838872e+03 -1.02498149e+03 -6.43063936e+03 -2.95723943e+03  9.32303424e+03  4.28521386e+03 
 5.24807460e+06  9.37589456e+03  4.19975507e+03 -5.61730894e+02 -3.87413162e+01  1.54814690e+03  1.06101641e+02  1.52691196e+03  2.11425224e+02 -7.26323550e+03 -1.00198774e+03 -6.46710154e+03 -2.89832436e+03  9.37589423e+03  4.19975574e+03 
 5.37031796e+06  9.42659656e+03  4.11545612e+03 -5.61851219e+02 -3.78629953e+01  1.54847564e+03  1.03686498e+02  1.52789418e+03  2.06678162e+02 -7.26786745e+03 -9.79485562e+02 -6.50207517e+03 -2.84020961e+03  9.42659623e+03  4.11545681e+03 
 5.49540874e+06  9.47521929e+03  4.03233737e+03 -5.61966176e+02 -3.70040211e+01  1.54878973e+03  1.01324350e+02  1.52883286e+03  2.02032764e+02 -7.27229396e+03 -9.57465640e+02 -6.53561454e+03 -2.78290970e+03  9.47521895e+03  4.03233808e+03 
 5.62341325e+06  9.52183937e+03  3.95041667e+03 -5.62076003e+02 -3.61639862e+01  1.54908979e+03  9.90140726e+01  1.52972988e+03  1.97487089e+02 -7.27652400e+03 -9.35918743e+02 -6.56777252e+03 -2.72643696e+03  9.52183904e+03  3.95041740e+03 
 5.75439937e+06  9.56653140e+03  3.86970887e+03 -5.62180927e+02 -3.53424904e+01  1.54937645e+03  9.67545651e+01  1.53058708e+03  1.93039215e+02 -7.28056618e+03 -9.14835729e+02 -6.59860056e+03 -2.67080164e+03  9.56653106e+03  3.86970962e+03 
 5.88843655e+06  9.60936786e+03  3.79022603e+03 -5.62281164e+02 -3.45391401e+01  1.54965031e+03  9.45447437e+01  1.53140619e+03  1.88687238e+02 -7.28442873e+03 -8.94207555e+02 -6.62814865e+03 -2.61601210e+03  9.60936752e+03  3.79022680e+03 
 6.02559586e+06  9.65041915e+03  3.71197763e+03 -5.62376924e+02 -3.37535487e+01  1.54991194e+03  9.23835436e+01  1.53218888e+03  1.84429278e+02 -7.28811954e+03 -8.74025279e+02 -6.65646536e+03 -2.56207488e+03  9.65041881e+03  3.71197842e+03 
 6.16595002e+06  9.68975359e+03  3.63497070e+03 -5.62468404e+02 -3.29853364e+01  1.55016187e+03  9.02699188e+01  1.53293677e+03  1.80263475e+02 -7.29164614e+03 -8.54280064e+02 -6.68359780e+03 -2.50899486e+03  9.68975325e+03  3.63497152e+03 
 6.30957344e+06  9.72743740e+03  3.55921006e+03 -5.62555795e+02 -3.22341302e+01  1.55040063e+03  8.82028420e+01  1.53365137e+03  1.76187991e+02 -7.29501578e+03 -8.34963183e+02 -6.70959167e+03 -2.45677538e+03  9.72743706e+03  3.55921090e+03 
 6.45654229e+06  9.76353475e+03  3.48469842e+03 -5.62639277e+02 -3.14995639e+01  1.55062871e+03  8.61813043e+01  1.53433415e+03  1.72201014e+02 -7.29823534e+03 -8.16066020e+02 -6.73449122e+03 -2.40541833e+03  9.76353440e+03  3.48469928e+03 
 6.60693448e+06  9.79810774e+03  3.41143656e+03 -5.62719026e+02 -3.07812779e+01  1.55084659e+03  8.42043154e+01  1.53498652e+03  1.68300754e+02 -7.30131146e+03 -7.97580079e+02 -6.75833930e+03 -2.35492428e+03  9.79810739e+03  3.41143744e+03 
 6.76082975e+06  9.83121648e+03  3.33942349e+03 -5.62795205e+02 -3.00789192e+01  1.55105472e+03  8.22709029e+01  1.53560981e+03  1.64485447e+02 -7.30425045e+03 -7.79496976e+02 -6.78117735e+03 -2.30529255e+03  9.83121612e+03  3.33942439e+03 
 6.91830971e+06  9.86291905e+03  3.26865655e+03 -5.62867976e+02 -2.93921417e+01  1.55125353e+03  8.03801128e+01  1.53620531e+03  1.60753353e+02 -7.30705838e+03 -7.61808452e+02 -6.80304544e+03 -2.25652135e+03  9.86291869e+03  3.26865748e+03 
 7.07945784e+06  9.89327159e+03  3.19913159e+03 -5.62937488e+02 -2.87206054e+01  1.55144344e+03  7.85310089e+01  1.53677424e+03  1.57102759e+02 -7.30974104e+03 -7.44506367e+02 -6.82398231e+03 -2.20860781e+03  9.89327123e+03  3.19913254e+03 
 7.24435960e+06  9.92232831e+03  3.13084303e+03 -5.63003888e+02 -2.80639772e+01  1.55162484e+03  7.67226726e+01  1.53731779e+03  1.53531975e+02 -7.31230396e+03 -7.27582706e+02 -6.84402535e+03 -2.16154814e+03  9.92232795e+03  3.13084401e+03 
 7.41310241e+06  9.95014152e+03  3.06378405e+03 -5.63067313e+02 -2.74219301e+01  1.55179812e+03  7.49542029e+01  1.53783707e+03  1.50039340e+02 -7.31475245e+03 -7.11029577e+02 -6.86321063e+03 -2.11533764e+03  9.95014116e+03  3.06378505e+03 
 7.58577575e+06  9.97676171e+03  2.99794664e+03 -5.63127898e+02 -2.67941436e+01  1.55196364e+03  7.32247163e+01  1.53833316e+03  1.46623217e+02 -7.31709158e+03 -6.94839213e+02 -6.88157298e+03 -2.06997080e+03  9.97676134e+03  2.99794767e+03 
 7.76247117e+06  1.00022375e+04  2.93332172e+03 -5.63185767e+02 -2.61803033e+01  1.55212173e+03  7.15333461e+01  1.53880709e+03  1.43281997e+02 -7.31932620e+03 -6.79003975e+02 -6.89914596e+03 -2.02544141e+03  1.00022372e+04  2.93332278e+03 
 7.94328235e+06  1.00266159e+04  2.86989926e+03 -5.63241043e+02 -2.55801010e+01  1.55227274e+03  6.98792426e+01  1.53925984e+03  1.40014097e+02 -7.32146093e+03 -6.63516348e+02 -6.91596192e+03 -1.98174254e+03  1.00266155e+04  2.86990034e+03 
 8.12830516e+06  1.00499419e+04  2.80766833e+03 -5.63293841e+02 -2.49932347e+01  1.55241698e+03  6.82615727e+01  1.53969235e+03  1.36817960e+02 -7.32350022e+03 -6.48368942e+02 -6.93205201e+03 -1.93886671e+03  1.00499415e+04  2.80766944e+03 
 8.31763771e+06  1.00722591e+04  2.74661721e+03 -5.63344271e+02 -2.44194084e+01  1.55255476e+03  6.66795198e+01  1.54010551e+03  1.33692054e+02 -7.32544831e+03 -6.33554496e+02 -6.94744626e+03 -1.89680584e+03  1.00722587e+04  2.74661835e+03 
 8.51138038e+06  1.00936094e+04  2.68673348e+03 -5.63392440e+02 -2.38583318e+01  1.55268635e+03  6.51322833e+01  1.54050020e+03  1.30634877e+02 -7.32730925e+03 -6.19065872e+02 -6.96217353e+03 -1.85555141e+03  1.00936090e+04  2.68673465e+03 
 8.70963590e+06  1.01140331e+04  2.62800406e+03 -5.63438448e+02 -2.33097205e+01  1.55281204e+03  6.36190786e+01  1.54087722e+03  1.27644951e+02 -7.32908691e+03 -6.04896058e+02 -6.97626162e+03 -1.81509441e+03  1.01140327e+04  2.62800526e+03 
