 time            v(detp)         v(detn)        
 0.00000000e+00  2.14096806e+00  2.14096806e+00 
 2.00000000e-15  2.14096806e+00  2.14096806e+00 
 4.00000000e-15  2.14096806e+00  2.14096806e+00 
 8.00000000e-15  2.14096807e+00  2.14096807e+00 
 1.60000000e-14  2.14096809e+00  2.14096808e+00 
 3.20000000e-14  2.14096845e+00  2.14096826e+00 
 6.40000000e-14  2.14097319e+00  2.14097037e+00 
 1.28000000e-13  2.14102437e+00  2.14098406e+00 
 2.56000000e-13  2.14144026e+00  2.14087408e+00 
 4.56000000e-13  2.14320922e+00  2.13867998e+00 
 6.56000000e-13  2.14635371e+00  2.13129350e+00 
 8.56000000e-13  2.15073429e+00  2.11629164e+00 
 1.05600000e-12  2.15606088e+00  2.09284320e+00 
 1.25600000e-12  2.16186148e+00  2.06157783e+00 
 1.45600000e-12  2.16761696e+00  2.02425460e+00 
 1.65600000e-12  2.17279671e+00  1.98330509e+00 
 1.85600000e-12  2.17688550e+00  1.94144882e+00 
 2.05600000e-12  2.17937806e+00  1.90142282e+00 
 2.25600000e-12  2.17979001e+00  1.86579370e+00 
 2.45600000e-12  2.17768266e+00  1.83678848e+00 
 2.65600000e-12  2.17271705e+00  1.81610978e+00 
 2.85600000e-12  2.16471202e+00  1.80475573e+00 
 3.05600000e-12  2.15367169e+00  1.80292941e+00 
 3.25600000e-12  2.13975688e+00  1.81010192e+00 
 3.45600000e-12  2.12323178e+00  1.82521788e+00 
 3.65600000e-12  2.10441460e+00  1.84694781e+00 
 3.85600000e-12  2.08364465e+00  1.87390125e+00 
 4.05600000e-12  2.06126002e+00  1.90476392e+00 
 4.25600000e-12  2.03758582e+00  1.93837069e+00 
 4.45600000e-12  2.01292640e+00  1.97373117e+00 
 4.65600000e-12  1.98756264e+00  2.01003008e+00 
 4.85600000e-12  1.96174960e+00  2.04661217e+00 
 5.05600000e-12  1.93571691e+00  2.08296310e+00 
 5.25600000e-12  1.90966853e+00  2.11868775e+00 
 5.45600000e-12  1.88378456e+00  2.15349114e+00 
 5.65600000e-12  1.85822193e+00  2.18716002e+00 
 5.85600000e-12  1.83311672e+00  2.21954812e+00 
 6.05600000e-12  1.80858527e+00  2.25056252e+00 
 6.25600000e-12  1.78472663e+00  2.28015331e+00 
 6.45600000e-12  1.76162372e+00  2.30830389e+00 
 6.65600000e-12  1.73934567e+00  2.33502402e+00 
 6.85600000e-12  1.71794887e+00  2.36034308e+00 
 7.05600000e-12  1.69747907e+00  2.38430550e+00 
 7.25600000e-12  1.67797220e+00  2.40696611e+00 
 7.45600000e-12  1.65945624e+00  2.42838732e+00 
 7.65600000e-12  1.64195182e+00  2.44863591e+00 
 7.85600000e-12  1.62547376e+00  2.46778140e+00 
 8.05600000e-12  1.61003161e+00  2.48589398e+00 
 8.25600000e-12  1.59563092e+00  2.50304365e+00 
 8.45600000e-12  1.58227368e+00  2.51929906e+00 
 8.65600000e-12  1.56995962e+00  2.53472742e+00 
 8.85600000e-12  1.55868673e+00  2.54939409e+00 
 9.05600000e-12  1.54845291e+00  2.56336348e+00 
 9.25600000e-12  1.53925735e+00  2.57670002e+00 
 9.45600000e-12  1.53110344e+00  2.58947105e+00 
 9.65600000e-12  1.52400276e+00  2.60175095e+00 
 9.85600000e-12  1.51798218e+00  2.61362901e+00 
 1.00560000e-11  1.51309393e+00  2.62522039e+00 
 1.02560000e-11  1.50942960e+00  2.63668124e+00 
 1.04560000e-11  1.50713263e+00  2.64822152e+00 
 1.06560000e-11  1.50639895e+00  2.66010340e+00 
 1.08560000e-11  1.50744959e+00  2.67260673e+00 
 1.10560000e-11  1.51047590e+00  2.68596119e+00 
 1.12560000e-11  1.51559330e+00  2.70028318e+00 
 1.14560000e-11  1.52279533e+00  2.71552447e+00 
 1.16560000e-11  1.53197247e+00  2.73149172e+00 
 1.18560000e-11  1.54296327e+00  2.74790741e+00 
 1.20560000e-11  1.55557944e+00  2.76445835e+00 
 1.22560000e-11  1.56964822e+00  2.78085468e+00 
 1.24560000e-11  1.58501579e+00  2.79684956e+00 
 1.26560000e-11  1.60154218e+00  2.81224419e+00 
 1.28560000e-11  1.61910709e+00  2.82689550e+00 
 1.30560000e-11  1.63760629e+00  2.84071059e+00 
 1.32560000e-11  1.65694871e+00  2.85363772e+00 
 1.34560000e-11  1.67705326e+00  2.86565519e+00 
 1.36560000e-11  1.69784743e+00  2.87675927e+00 
 1.38560000e-11  1.71926743e+00  2.88694912e+00 
 1.40560000e-11  1.74126147e+00  2.89620528e+00 
 1.42560000e-11  1.76379819e+00  2.90445305e+00 
 1.44560000e-11  1.78688475e+00  2.91149699e+00 
 1.46560000e-11  1.81060037e+00  2.91690673e+00 
 1.48560000e-11  1.83514632e+00  2.91983936e+00 
 1.50560000e-11  1.86089233e+00  2.91881826e+00 
 1.52560000e-11  1.88837869e+00  2.91156681e+00 
 1.54560000e-11  1.91824094e+00  2.89514953e+00 
 1.56560000e-11  1.95104802e+00  2.86647130e+00 
 1.58560000e-11  1.98714964e+00  2.82301950e+00 
 1.60560000e-11  2.02660220e+00  2.76355576e+00 
 1.62560000e-11  2.06914681e+00  2.68850757e+00 
 1.64560000e-11  2.11419232e+00  2.59995238e+00 
 1.66560000e-11  2.16064765e+00  2.50168864e+00 
 1.68560000e-11  2.20670907e+00  2.39883742e+00 
 1.70560000e-11  2.25028135e+00  2.29658795e+00 
 1.72560000e-11  2.28969628e+00  2.19936320e+00 
 1.74560000e-11  2.32390871e+00  2.11051848e+00 
 1.76560000e-11  2.35219811e+00  2.03239990e+00 
 1.78560000e-11  2.37412027e+00  1.96662914e+00 
 1.80560000e-11  2.38954117e+00  1.91429509e+00 
 1.82560000e-11  2.39847929e+00  1.87590171e+00 
 1.84560000e-11  2.40113049e+00  1.85128971e+00 
 1.86560000e-11  2.39787045e+00  1.83961729e+00 
 1.88560000e-11  2.38922054e+00  1.83946484e+00 
 1.90560000e-11  2.37578373e+00  1.84906591e+00 
