 time            v(finalp)       v(finaln)      
 1.80050000e-10  2.78314242e+00  2.81778180e+00 
 1.81050000e-10  2.78998883e+00  2.81133840e+00 
 1.82050000e-10  2.79605612e+00  2.80569816e+00 
 1.83050000e-10  2.80128460e+00  2.80090768e+00 
 1.84050000e-10  2.80565025e+00  2.79697647e+00 
 1.85050000e-10  2.80915982e+00  2.79388183e+00 
 1.86050000e-10  2.81184753e+00  2.79157632e+00 
 1.87050000e-10  2.81376882e+00  2.78999271e+00 
 1.88050000e-10  2.81499459e+00  2.78904984e+00 
 1.89050000e-10  2.81560604e+00  2.78865838e+00 
 1.90050000e-10  2.81569012e+00  2.78872599e+00 
 1.91050000e-10  2.81533561e+00  2.78916164e+00 
 1.92050000e-10  2.81462987e+00  2.78987910e+00 
 1.93050000e-10  2.81365623e+00  2.79079950e+00 
 1.94050000e-10  2.81249193e+00  2.79185298e+00 
 1.95050000e-10  2.81120650e+00  2.79297968e+00 
 1.96050000e-10  2.80986107e+00  2.79412971e+00 
 1.97050000e-10  2.80850766e+00  2.79526298e+00 
 1.98050000e-10  2.80718900e+00  2.79634859e+00 
 1.99000000e-10  2.80599879e+00  2.79731541e+00 
 1.99100000e-10  2.80587774e+00  2.79741293e+00 
 1.99300000e-10  2.80563790e+00  2.79760579e+00 
 1.99650000e-10  2.80522827e+00  2.79793487e+00 
 2.00000000e-10  2.80483243e+00  2.79825236e+00 
 2.00070000e-10  2.80475526e+00  2.79831417e+00 
 2.00210000e-10  2.80460203e+00  2.79843658e+00 
 2.00490000e-10  2.80430212e+00  2.79867580e+00 
 2.01050000e-10  2.80373029e+00  2.79913080e+00 
 2.02050000e-10  2.80280599e+00  2.79986114e+00 
 2.03050000e-10  2.80205324e+00  2.80044416e+00 
 2.04050000e-10  2.80160390e+00  2.80075437e+00 
 2.05050000e-10  2.80169722e+00  2.80055509e+00 
 2.06050000e-10  2.80266955e+00  2.79950486e+00 
 2.07050000e-10  2.80490844e+00  2.79719714e+00 
 2.08050000e-10  2.80878385e+00  2.79322079e+00 
 2.09050000e-10  2.81457712e+00  2.78722584e+00 
 2.10050000e-10  2.82242691e+00  2.77898119e+00 
 2.11050000e-10  2.83230377e+00  2.76841462e+00 
 2.12050000e-10  2.84401531e+00  2.75562917e+00 
 2.13050000e-10  2.85723552e+00  2.74089457e+00 
 2.14050000e-10  2.87154736e+00  2.72461685e+00 
 2.15050000e-10  2.88648726e+00  2.70729342e+00 
 2.16050000e-10  2.90158397e+00  2.68946257e+00 
 2.17050000e-10  2.91638809e+00  2.67165544e+00 
 2.18050000e-10  2.93049345e+00  2.65435669e+00 
 2.19050000e-10  2.94355305e+00  2.63797711e+00 
 2.20050000e-10  2.95529282e+00  2.62283917e+00 
 2.21050000e-10  2.96552375e+00  2.60917457e+00 
 2.22050000e-10  2.97415057e+00  2.59713100e+00 
 2.23050000e-10  2.98117319e+00  2.58678408e+00 
 2.24050000e-10  2.98667687e+00  2.57815073e+00 
 2.25050000e-10  2.99081067e+00  2.57120069e+00 
 2.26050000e-10  2.99375916e+00  2.56586456e+00 
 2.27050000e-10  2.99571545e+00  2.56203933e+00 
 2.28050000e-10  2.99686171e+00  2.55959378e+00 
 2.29050000e-10  2.99735923e+00  2.55837500e+00 
 2.30050000e-10  2.99734612e+00  2.55821592e+00 
 2.31050000e-10  2.99693922e+00  2.55894308e+00 
