 time            v(detp)         v(detn)        
 0.00000000e+00  7.17023642e-01  7.17023642e-01 
 1.00000000e-14  7.17209535e-01  7.17142312e-01 
 2.00000000e-14  7.17380622e-01  7.17245245e-01 
 4.00000000e-14  7.17689986e-01  7.17414440e-01 
 8.00000000e-14  7.18188367e-01  7.17611404e-01 
 1.60000000e-13  7.19082107e-01  7.17830414e-01 
 3.20000000e-13  7.20672873e-01  7.17906770e-01 
 6.40000000e-13  7.23212347e-01  7.17269238e-01 
 1.25495108e-12  7.26643351e-01  7.15550167e-01 
 2.25495108e-12  7.29324143e-01  7.14843465e-01 
 3.25495108e-12  7.29106603e-01  7.18114906e-01 
 4.06930022e-12  7.27253570e-01  7.24212964e-01 
 4.98551079e-12  7.23666187e-01  7.35234589e-01 
 5.98551079e-12  7.18139935e-01  7.52462063e-01 
 6.86753192e-12  7.12264290e-01  7.70797308e-01 
 7.85068877e-12  7.05191376e-01  7.91515453e-01 
 8.85068877e-12  6.98158133e-01  8.09592075e-01 
 9.85068877e-12  6.91994495e-01  8.22028781e-01 
 1.08506888e-11  6.87311164e-01  8.27032192e-01 
 1.18506888e-11  6.84562724e-01  8.23867147e-01 
 1.28506888e-11  6.83926372e-01  8.13532431e-01 
 1.38506888e-11  6.85271938e-01  7.99004709e-01 
 1.48506888e-11  6.88464451e-01  7.83577571e-01 
 1.58506888e-11  6.93622687e-01  7.69358312e-01 
 1.68506888e-11  7.01181747e-01  7.57142174e-01 
 1.78506888e-11  7.12020964e-01  7.46808388e-01 
 1.87993622e-11  7.26932177e-01  7.38077396e-01 
 1.97512566e-11  7.48507013e-01  7.29370309e-01 
 2.07512566e-11  7.77157180e-01  7.19780940e-01 
 2.17512566e-11  8.07704470e-01  7.10009843e-01 
 2.27512566e-11  8.36389280e-01  7.00499554e-01 
 2.37512566e-11  8.60398710e-01  6.91750726e-01 
 2.47512566e-11  8.77536092e-01  6.84293549e-01 
 2.57512566e-11  8.86114834e-01  6.78641596e-01 
 2.67512566e-11  8.85055476e-01  6.75247125e-01 
 2.74232879e-11  8.78722610e-01  6.74560773e-01 
 2.81036675e-11  8.67883256e-01  6.75197352e-01 
 2.87636322e-11  8.53755721e-01  6.77057468e-01 
 2.96718333e-11  8.31188483e-01  6.81234297e-01 
 3.06718333e-11  8.06576130e-01  6.87733941e-01 
 3.16271540e-11  7.85991711e-01  6.95942618e-01 
 3.26271540e-11  7.68301144e-01  7.07288838e-01 
 3.36271540e-11  7.53826505e-01  7.23056554e-01 
 3.46271540e-11  7.41049438e-01  7.45819973e-01 
 3.55044904e-11  7.30455873e-01  7.71172932e-01 
 3.64453138e-11  7.19550296e-01  8.00495929e-01 
 3.72989674e-11  7.10210054e-01  8.26267314e-01 
 3.82805910e-11  7.00333920e-01  8.52274640e-01 
 3.91764195e-11  6.92496244e-01  8.70881282e-01 
 4.01764195e-11  6.85448552e-01  8.84121116e-01 
 4.11764195e-11  6.80640217e-01  8.88120866e-01 
 4.21764195e-11  6.78470010e-01  8.82211225e-01 
 4.31764195e-11  6.79220316e-01  8.66698646e-01 
 4.40036958e-11  6.82148239e-01  8.48035586e-01 
 4.49143301e-11  6.87491546e-01  8.24953798e-01 
 4.59062133e-11  6.95663581e-01  8.01093663e-01 
 4.69062133e-11  7.06979098e-01  7.80553780e-01 
 4.79062133e-11  7.23325441e-01  7.63503410e-01 
 4.87635316e-11  7.43910566e-01  7.50640794e-01 
 4.97334309e-11  7.74421540e-01  7.36982161e-01 
 5.07225892e-11  8.09118462e-01  7.23842698e-01 
 5.17225892e-11  8.43895889e-01  7.11423019e-01 
 5.27225892e-11  8.75467857e-01  7.00061297e-01 
 5.37063237e-11  9.01126095e-01  6.90223987e-01 
 5.43380424e-11  9.13958622e-01  6.84913165e-01 
 5.49084392e-11  9.22607016e-01  6.80897966e-01 
 5.56115529e-11  9.28973161e-01  6.76888754e-01 
 5.63032325e-11  9.30311513e-01  6.74119905e-01 
 5.66735794e-11  9.28935022e-01  6.73390132e-01 
 5.70441983e-11  9.26082454e-01  6.73134569e-01 
 5.74233191e-11  9.21659009e-01  6.73297962e-01 
 5.78313254e-11  9.15252695e-01  6.73922093e-01 
 5.83053388e-11  9.05785019e-01  6.75224300e-01 
 5.90240294e-11  8.87758477e-01  6.78403269e-01 
 6.00240294e-11  8.57744760e-01  6.85470419e-01 
 6.10030540e-11  8.27754613e-01  6.95424249e-01 
 6.20030540e-11  8.00592927e-01  7.09417046e-01 
 6.30030540e-11  7.77715987e-01  7.30143351e-01 
 6.38506593e-11  7.60780969e-01  7.55343749e-01 
 6.46665094e-11  7.46086182e-01  7.84481773e-01 
 6.56476270e-11  7.30103420e-01  8.21662900e-01 
 6.65924783e-11  7.16291651e-01  8.56656033e-01 
 6.71751274e-11  7.08653420e-01  8.76945095e-01 
 6.76660403e-11  7.02775520e-01  8.92817109e-01 
 6.81882624e-11  6.97009131e-01  9.08115178e-01 
 6.87875981e-11  6.90960667e-01  9.23271833e-01 
 6.94134847e-11  6.85397703e-01  9.35954678e-01 
 7.01988698e-11  6.79621177e-01  9.46732594e-01 
 7.11988698e-11  6.74518700e-01  9.51373666e-01 
 7.17712032e-11  6.73061434e-01  9.49242812e-01 
 7.22369158e-11  6.72775242e-01  9.44885784e-01 
 7.27262081e-11  6.73277415e-01  9.37821583e-01 
 7.33047964e-11  6.74865364e-01  9.26353037e-01 
 7.39212779e-11  6.77819771e-01  9.10730011e-01 
 7.49212779e-11  6.85481687e-01  8.79646183e-01 
 7.58654168e-11  6.96240221e-01  8.47710327e-01 
 7.68654168e-11  7.12425565e-01  8.16292097e-01 
 7.78654168e-11  7.37473291e-01  7.88979287e-01 
 7.88654168e-11  7.72670493e-01  7.65236020e-01 
 7.97795383e-11  8.09433533e-01  7.46361776e-01 
 8.07795383e-11  8.50364932e-01  7.28314709e-01 
 8.16912141e-11  8.85941659e-01  7.13922077e-01 
 8.22356763e-11  9.05721379e-01  7.06326678e-01 
 8.27534403e-11  9.23061937e-01  6.99755006e-01 
 8.33302556e-11  9.40280045e-01  6.93076159e-01 
 8.39484868e-11  9.55850451e-01  6.86683994e-01 
 8.46827719e-11  9.69900658e-01  6.80192039e-01 
 8.56827719e-11  9.80321574e-01  6.73499380e-01 
 8.66827719e-11  9.79995092e-01  6.69718849e-01 
 8.73400592e-11  9.73797525e-01  6.69119599e-01 
 8.79375587e-11  9.64119946e-01  6.69954773e-01 
 8.86472203e-11  9.47961518e-01  6.72594925e-01 
 8.93721450e-11  9.26785715e-01  6.77250487e-01 
 9.03721450e-11  8.91752972e-01  6.87164115e-01 
 9.13721450e-11  8.54444061e-01  7.01782663e-01 
 9.23644503e-11  8.20121373e-01  7.23547053e-01 
 9.33644503e-11  7.89664722e-01  7.56849717e-01 
 9.43644503e-11  7.63596341e-01  7.97634944e-01 
 9.53523945e-11  7.41781965e-01  8.39993652e-01 
 9.62344739e-11  7.25130365e-01  8.76797052e-01 
 9.70617019e-11  7.11600229e-01  9.08805616e-01 
 9.75780607e-11  7.04213625e-01  9.27038035e-01 
 9.80975975e-11  6.97524971e-01  9.43630354e-01 
 9.87488630e-11  6.90031702e-01  9.61465667e-01 
 9.93485114e-11  6.84103448e-01  9.74580599e-01 
 1.00170004e-10  6.77495049e-01  9.86772464e-01 
 1.01170004e-10  6.72077960e-01  9.91856156e-01 
 1.01773460e-10  6.70502026e-01  9.89550039e-01 
 1.02260141e-10  6.70270697e-01  9.84714450e-01 
 1.02783163e-10  6.70994373e-01  9.76638690e-01 
 1.03370484e-10  6.72982884e-01  9.64216958e-01 
 1.04038334e-10  6.76836986e-01  9.46161422e-01 
 1.05038334e-10  6.86112771e-01  9.12678093e-01 
 1.06038334e-10  7.00563041e-01  8.74489079e-01 
 1.07032948e-10  7.22965928e-01  8.36939727e-01 
 1.08032948e-10  7.57739474e-01  8.02577483e-01 
 1.09032948e-10  8.00444822e-01  7.72982192e-01 
 1.09948978e-10  8.41834627e-01  7.50054885e-01 
 1.10841082e-10  8.81458261e-01  7.31053390e-01 
 1.11790450e-10  9.20793867e-01  7.13830846e-01 
 1.12358445e-10  9.42284116e-01  7.04971718e-01 
 1.12877856e-10  9.60159158e-01  6.97748886e-01 
 1.13446727e-10  9.77389921e-01  6.90673022e-01 
 1.14065469e-10  9.92934652e-01  6.83935200e-01 
 1.14776210e-10  1.00618672e+00  6.77465647e-01 
 1.15776210e-10  1.01567427e+00  6.70795640e-01 
 1.16475730e-10  1.01564392e+00  6.68124210e-01 
 1.16988215e-10  1.01206796e+00  6.67371461e-01 
 1.17481966e-10  1.00581898e+00  6.67604564e-01 
 1.18070739e-10  9.94944902e-01  6.69026235e-01 
 1.18642078e-10  9.81066283e-01  6.71673616e-01 
 1.19545871e-10  9.53292835e-01  6.78524486e-01 
 1.20545871e-10  9.15892793e-01  6.90671502e-01 
 1.21545871e-10  8.74686854e-01  7.09603247e-01 
 1.22545871e-10  8.34249119e-01  7.40321697e-01 
 1.23440055e-10  8.01565358e-01  7.77343725e-01 
 1.24416082e-10  7.71089732e-01  8.22297579e-01 
 1.25416082e-10  7.45200610e-01  8.68800440e-01 
 1.26381667e-10  7.24531151e-01  9.11417403e-01 
 1.27040044e-10  7.12606751e-01  9.38208025e-01 
 1.27560080e-10  7.04336870e-01  9.57580755e-01 
 1.28102865e-10  6.96643494e-01  9.75719658e-01 
 1.28727903e-10  6.88850002e-01  9.93538445e-01 
 1.29377355e-10  6.81982599e-01  1.00813444e+00 
 1.30289781e-10  6.74455994e-01  1.02114212e+00 
 1.31289781e-10  6.69328292e-01  1.02465901e+00 
 1.31921063e-10  6.68035355e-01  1.02095705e+00 
 1.32460008e-10  6.68209834e-01  1.01419890e+00 
 1.33086872e-10  6.69825418e-01  1.00237868e+00 
 1.33695202e-10  6.72918261e-01  9.87131611e-01 
 1.34658664e-10  6.81084260e-01  9.56461932e-01 
 1.35657688e-10  6.94831386e-01  9.17903811e-01 
 1.36657688e-10  7.17113510e-01  8.75360116e-01 
 1.37657688e-10  7.52827991e-01  8.33387342e-01 
 1.38524585e-10  7.91640202e-01  8.00648037e-01 
 1.39455417e-10  8.36335821e-01  7.70635625e-01 
 1.40455417e-10  8.84052538e-01  7.43959859e-01 
 1.41388544e-10  9.26043979e-01  7.23461781e-01 
 1.42024949e-10  9.52411132e-01  7.11640367e-01 
 1.42541649e-10  9.71998373e-01  7.03216338e-01 
 1.43092022e-10  9.90667796e-01  6.95238357e-01 
 1.43718464e-10  1.00872596e+00  6.87288519e-01 
 1.44385550e-10  1.02376002e+00  6.80154778e-01 
 1.45344691e-10  1.03697406e+00  6.72306617e-01 
 1.46194867e-10  1.03991271e+00  6.67984766e-01 
 1.46761482e-10  1.03717884e+00  6.66683042e-01 
 1.47269023e-10  1.03156560e+00  6.66632120e-01 
 1.47849816e-10  1.02163370e+00  6.67793975e-01 
 1.48397028e-10  1.00905781e+00  6.70140626e-01 
 1.49228996e-10  9.84654003e-01  6.76098005e-01 
 1.50228996e-10  9.48262938e-01  6.87814532e-01 
 1.51228996e-10  9.05987546e-01  7.06758387e-01 
 1.52228996e-10  8.61037567e-01  7.38484345e-01 
 1.53228996e-10  8.18856994e-01  7.82059255e-01 
 1.54174194e-10  7.84508933e-01  8.28122481e-01 
 1.55174194e-10  7.54434845e-01  8.77336551e-01 
 1.56041878e-10  7.32958896e-01  9.18213163e-01 
 1.56762675e-10  7.17921180e-01  9.49733935e-01 
 1.57269135e-10  7.08760934e-01  9.70096254e-01 
 1.57792647e-10  7.00345523e-01  9.89215482e-01 
 1.58426391e-10  6.91393017e-01  1.00928275e+00 
 1.59039018e-10  6.84028843e-01  1.02507092e+00 
 1.59848153e-10  6.76179523e-01  1.03986687e+00 
 1.60848153e-10  6.69553734e-01  1.04788177e+00 
 1.61460543e-10  6.67417176e-01  1.04699405e+00 
 1.61948911e-10  6.66856593e-01  1.04310510e+00 
 1.62473788e-10  6.67326058e-01  1.03586745e+00 
 1.63068856e-10  6.69177446e-01  1.02404779e+00 
 1.63737614e-10  6.73025959e-01  1.00656723e+00 
 1.64737614e-10  6.82717048e-01  9.73354240e-01 
 1.65737614e-10  6.98734625e-01  9.33164935e-01 
 1.66729933e-10  7.25710024e-01  8.88126749e-01 
 1.67729933e-10  7.66783964e-01  8.42285811e-01 
 1.68729933e-10  8.15393427e-01  8.01507811e-01 
 1.69646035e-10  8.61807767e-01  7.70141498e-01 
 1.70537262e-10  9.05950592e-01  7.44853996e-01 
 1.71486035e-10  9.49726300e-01  7.22708949e-01 
 1.72038847e-10  9.73076768e-01  7.11880507e-01 
 1.72559172e-10  9.93160294e-01  7.02906511e-01 
 1.73131688e-10  1.01272491e+00  6.94202752e-01 
 1.73750895e-10  1.03047742e+00  6.86074941e-01 
 1.74466330e-10  1.04607415e+00  6.78304816e-01 
 1.75466330e-10  1.05821983e+00  6.70362706e-01 
 1.76198520e-10  1.05965457e+00  6.66937514e-01 
 1.76729928e-10  1.05668086e+00  6.65860190e-01 
 1.77239135e-10  1.05071379e+00  6.65939347e-01 
 1.77905874e-10  1.03854855e+00  6.67582331e-01 
 1.78516388e-10  1.02339107e+00  6.70745358e-01 
 1.79516388e-10  9.91459559e-01  6.79659327e-01 
 1.80502552e-10  9.52748376e-01  6.94330525e-01 
 1.81502552e-10  9.07414811e-01  7.19538759e-01 
 1.82502552e-10  8.59399487e-01  7.59384286e-01 
 1.83385833e-10  8.19882518e-01  8.02258876e-01 
 1.84272967e-10  7.85652497e-01  8.47902459e-01 
 1.85272967e-10  7.53913539e-01  8.98763601e-01 
 1.86188979e-10  7.30365642e-01  9.42637342e-01 
 1.86814017e-10  7.16947501e-01  9.70234625e-01 
 1.87326564e-10  7.07365068e-01  9.90985762e-01 
 1.87875137e-10  6.98321306e-01  1.01091667e+00 
 1.88498870e-10  6.89399451e-01  1.03027947e+00 
 1.89164029e-10  6.81435731e-01  1.04660400e+00 
 1.90104997e-10  6.72823084e-01  1.06129186e+00 
 1.90953217e-10  6.67903465e-01  1.06561311e+00 
 1.91517165e-10  6.66300281e-01  1.06369590e+00 
 1.92019902e-10  6.66031116e-01  1.05878201e+00 
 1.92592504e-10  6.66988547e-01  1.04965901e+00 
 1.93128365e-10  6.69161220e-01  1.03791987e+00 
 1.93935871e-10  6.74836434e-01  1.01503292e+00 
 1.94935871e-10  6.86674607e-01  9.79333796e-01 
 1.95935871e-10  7.06552765e-01  9.36739038e-01 
 1.96929774e-10  7.40387389e-01  8.88742975e-01 
 1.97929774e-10  7.86547386e-01  8.40671096e-01 
 1.98895703e-10  8.36256706e-01  7.99838078e-01 
 1.99895703e-10  8.88323993e-01  7.64924689e-01 
 2.00766120e-10  9.31834753e-01  7.40152279e-01 
 2.01513282e-10  9.66560280e-01  7.22461660e-01 
 2.02020438e-10  9.88262899e-01  7.12159809e-01 
 2.02539631e-10  1.00851927e+00  7.02847897e-01 
 2.03177030e-10  1.03020514e+00  6.92852424e-01 
 2.03780413e-10  1.04710226e+00  6.84827388e-01 
 2.04583623e-10  1.06350079e+00  6.76194267e-01 
 2.05583623e-10  1.07342745e+00  6.68763009e-01 
 2.06206294e-10  1.07352790e+00  6.66206169e-01 
 2.06700041e-10  1.07026043e+00  6.65397561e-01 
 2.07220065e-10  1.06370018e+00  6.65661092e-01 
 2.07827385e-10  1.05221532e+00  6.67380223e-01 
 2.08482995e-10  1.03557094e+00  6.71046179e-01 
 2.09482995e-10  1.00290911e+00  6.80713004e-01 
 2.10480674e-10  9.62921242e-01  6.97010699e-01 
 2.11478793e-10  9.16172746e-01  7.25384952e-01 
 2.12478793e-10  8.65914587e-01  7.68293665e-01 
 2.13478793e-10  8.19506288e-01  8.19015018e-01 
 2.14390326e-10  7.83527613e-01  8.67329062e-01 
 2.15286364e-10  7.54312016e-01  9.13892513e-01 
 2.16237791e-10  7.29091481e-01  9.60076933e-01 
 2.16805035e-10  7.16601253e-01  9.85325625e-01 
 2.17326113e-10  7.06580602e-01  1.00654526e+00 
 2.17895341e-10  6.96995884e-01  1.02714419e+00 
 2.18515534e-10  6.88029958e-01  1.04609170e+00 
 2.19223263e-10  6.79593385e-01  1.06276079e+00 
 2.20223263e-10  6.70852582e-01  1.07648422e+00 
 2.20960131e-10  6.66982012e-01  1.07890442e+00 
 2.21492291e-10  6.65670900e-01  1.07652563e+00 
 2.21999594e-10  6.65578640e-01  1.07108516e+00 
 2.22669076e-10  6.67082644e-01  1.05942597e+00 
 2.23274854e-10  6.70166120e-01  1.04479181e+00 
 2.24274854e-10  6.79185559e-01  1.01334574e+00 
 2.25259510e-10  6.94383525e-01  9.74841940e-01 
 2.26259510e-10  7.21276007e-01  9.28696824e-01 
 2.27259510e-10  7.63201094e-01  8.77682789e-01 
 2.28138556e-10  8.07617731e-01  8.34620777e-01 
 2.29032936e-10  8.55439664e-01  7.96362037e-01 
