 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.71559339e+00  2.71559339e+00 
 5.00000000e-15  1.80000314e+00  1.79999686e+00  2.71559401e+00  2.71559276e+00 
 1.00000000e-14  1.80000628e+00  1.79999372e+00  2.71559442e+00  2.71559235e+00 
 2.00000000e-14  1.80001257e+00  1.79998743e+00  2.71559497e+00  2.71559180e+00 
 4.00000000e-14  1.80002513e+00  1.79997487e+00  2.71559531e+00  2.71559147e+00 
 8.00000000e-14  1.80005027e+00  1.79994973e+00  2.71559513e+00  2.71559164e+00 
 1.60000000e-13  1.80010053e+00  1.79989947e+00  2.71559258e+00  2.71559420e+00 
 3.20000000e-13  1.80020106e+00  1.79979894e+00  2.71557968e+00  2.71560708e+00 
 6.40000000e-13  1.80040212e+00  1.79959788e+00  2.71552591e+00  2.71566080e+00 
 1.14000000e-12  1.80071628e+00  1.79928372e+00  2.71537552e+00  2.71581087e+00 
 1.64000000e-12  1.80103042e+00  1.79896958e+00  2.71515409e+00  2.71603161e+00 
 2.14000000e-12  1.80134456e+00  1.79865544e+00  2.71487115e+00  2.71631345e+00 
 2.64000000e-12  1.80165868e+00  1.79834132e+00  2.71453463e+00  2.71664843e+00 
 3.14000000e-12  1.80197279e+00  1.79802721e+00  2.71415137e+00  2.71702972e+00 
 3.64000000e-12  1.80228688e+00  1.79771312e+00  2.71372738e+00  2.71745130e+00 
 4.14000000e-12  1.80260095e+00  1.79739905e+00  2.71326790e+00  2.71790794e+00 
 4.64000000e-12  1.80291499e+00  1.79708501e+00  2.71277756e+00  2.71839506e+00 
 5.14000000e-12  1.80322900e+00  1.79677100e+00  2.71226034e+00  2.71890869e+00 
 5.64000000e-12  1.80354297e+00  1.79645703e+00  2.71171978e+00  2.71944532e+00 
 6.14000000e-12  1.80385692e+00  1.79614308e+00  2.71115892e+00  2.72000194e+00 
 6.64000000e-12  1.80417082e+00  1.79582918e+00  2.71058046e+00  2.72057587e+00 
 7.14000000e-12  1.80448469e+00  1.79551531e+00  2.70998669e+00  2.72116482e+00 
 7.64000000e-12  1.80479851e+00  1.79520149e+00  2.70937967e+00  2.72176675e+00 
 8.14000000e-12  1.80511228e+00  1.79488772e+00  2.70876115e+00  2.72237990e+00 
 8.64000000e-12  1.80542601e+00  1.79457399e+00  2.70813267e+00  2.72300272e+00 
 9.14000000e-12  1.80573968e+00  1.79426032e+00  2.70749558e+00  2.72363387e+00 
 9.64000000e-12  1.80605329e+00  1.79394671e+00  2.70685103e+00  2.72427216e+00 
 1.01400000e-11  1.80636684e+00  1.79363316e+00  2.70620005e+00  2.72491658e+00 
 1.06400000e-11  1.80668033e+00  1.79331967e+00  2.70554353e+00  2.72556622e+00 
 1.11400000e-11  1.80699375e+00  1.79300625e+00  2.70488221e+00  2.72622030e+00 
 1.16400000e-11  1.80730711e+00  1.79269289e+00  2.70421680e+00  2.72687812e+00 
 1.21400000e-11  1.80762039e+00  1.79237961e+00  2.70354785e+00  2.72753909e+00 
 1.26400000e-11  1.80793360e+00  1.79206640e+00  2.70287589e+00  2.72820268e+00 
 1.31400000e-11  1.80824673e+00  1.79175327e+00  2.70220135e+00  2.72886843e+00 
 1.36400000e-11  1.80855978e+00  1.79144022e+00  2.70152463e+00  2.72953593e+00 
 1.41400000e-11  1.80887274e+00  1.79112726e+00  2.70084607e+00  2.73020483e+00 
 1.46400000e-11  1.80918562e+00  1.79081438e+00  2.70016595e+00  2.73087482e+00 
 1.51400000e-11  1.80949840e+00  1.79050160e+00  2.69948455e+00  2.73154564e+00 
 1.56400000e-11  1.80981109e+00  1.79018891e+00  2.69880208e+00  2.73221703e+00 
 1.61400000e-11  1.81012369e+00  1.78987631e+00  2.69811876e+00  2.73288879e+00 
 1.66400000e-11  1.81043618e+00  1.78956382e+00  2.69743475e+00  2.73356075e+00 
 1.71400000e-11  1.81074857e+00  1.78925143e+00  2.69675021e+00  2.73423273e+00 
 1.76400000e-11  1.81106086e+00  1.78893914e+00  2.69606530e+00  2.73490459e+00 
 1.81400000e-11  1.81137304e+00  1.78862696e+00  2.69538011e+00  2.73557621e+00 
 1.86400000e-11  1.81168510e+00  1.78831490e+00  2.69469478e+00  2.73624747e+00 
 1.91400000e-11  1.81199705e+00  1.78800295e+00  2.69400939e+00  2.73691828e+00 
 1.96400000e-11  1.81230888e+00  1.78769112e+00  2.69332404e+00  2.73758855e+00 
 2.01400000e-11  1.81262059e+00  1.78737941e+00  2.69263880e+00  2.73825820e+00 
 2.06400000e-11  1.81293217e+00  1.78706783e+00  2.69195375e+00  2.73892715e+00 
 2.11400000e-11  1.81324363e+00  1.78675637e+00  2.69126896e+00  2.73959536e+00 
 2.16400000e-11  1.81355496e+00  1.78644504e+00  2.69058449e+00  2.74026275e+00 
 2.21400000e-11  1.81386615e+00  1.78613385e+00  2.68990039e+00  2.74092928e+00 
 2.26400000e-11  1.81417720e+00  1.78582280e+00  2.68921672e+00  2.74159490e+00 
 2.31400000e-11  1.81448812e+00  1.78551188e+00  2.68853352e+00  2.74225957e+00 
