 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -1.59346909e+03 -3.51611165e+02 
 1.02329299e+06 -1.59610876e+03 -3.43993767e+02 
 1.04712855e+06 -1.59863474e+03 -3.36523165e+02 
 1.07151931e+06 -1.60105170e+03 -3.29197681e+02 
 1.09647820e+06 -1.60336414e+03 -3.22015570e+02 
 1.12201845e+06 -1.60557640e+03 -3.14975031e+02 
 1.14815362e+06 -1.60769265e+03 -3.08074208e+02 
 1.17489755e+06 -1.60971691e+03 -3.01311206e+02 
 1.20226443e+06 -1.61165303e+03 -2.94684088e+02 
 1.23026877e+06 -1.61350473e+03 -2.88190886e+02 
 1.25892541e+06 -1.61527555e+03 -2.81829604e+02 
 1.28824955e+06 -1.61696894e+03 -2.75598227e+02 
 1.31825674e+06 -1.61858817e+03 -2.69494718e+02 
 1.34896288e+06 -1.62013641e+03 -2.63517030e+02 
 1.38038426e+06 -1.62161667e+03 -2.57663105e+02 
 1.41253754e+06 -1.62303188e+03 -2.51930880e+02 
 1.44543977e+06 -1.62438481e+03 -2.46318291e+02 
 1.47910839e+06 -1.62567814e+03 -2.40823271e+02 
 1.51356125e+06 -1.62691444e+03 -2.35443761e+02 
 1.54881662e+06 -1.62809618e+03 -2.30177706e+02 
 1.58489319e+06 -1.62922570e+03 -2.25023058e+02 
 1.62181010e+06 -1.63030526e+03 -2.19977783e+02 
 1.65958691e+06 -1.63133704e+03 -2.15039859e+02 
 1.69824365e+06 -1.63232311e+03 -2.10207276e+02 
 1.73780083e+06 -1.63326546e+03 -2.05478044e+02 
 1.77827941e+06 -1.63416599e+03 -2.00850187e+02 
 1.81970086e+06 -1.63502653e+03 -1.96321751e+02 
 1.86208714e+06 -1.63584883e+03 -1.91890800e+02 
 1.90546072e+06 -1.63663454e+03 -1.87555422e+02 
 1.94984460e+06 -1.63738529e+03 -1.83313724e+02 
 1.99526231e+06 -1.63810259e+03 -1.79163838e+02 
 2.04173794e+06 -1.63878793e+03 -1.75103919e+02 
 2.08929613e+06 -1.63944269e+03 -1.71132147e+02 
 2.13796209e+06 -1.64006822e+03 -1.67246726e+02 
 2.18776162e+06 -1.64066582e+03 -1.63445887e+02 
 2.23872114e+06 -1.64123670e+03 -1.59727886e+02 
 2.29086765e+06 -1.64178205e+03 -1.56091005e+02 
 2.34422882e+06 -1.64230300e+03 -1.52533551e+02 
 2.39883292e+06 -1.64280060e+03 -1.49053860e+02 
 2.45470892e+06 -1.64327590e+03 -1.45650294e+02 
 2.51188643e+06 -1.64372989e+03 -1.42321241e+02 
 2.57039578e+06 -1.64416349e+03 -1.39065116e+02 
 2.63026799e+06 -1.64457762e+03 -1.35880361e+02 
 2.69153480e+06 -1.64497312e+03 -1.32765445e+02 
 2.75422870e+06 -1.64535083e+03 -1.29718863e+02 
 2.81838293e+06 -1.64571153e+03 -1.26739138e+02 
 2.88403150e+06 -1.64605597e+03 -1.23824818e+02 
 2.95120923e+06 -1.64638487e+03 -1.20974477e+02 
 3.01995172e+06 -1.64669891e+03 -1.18186717e+02 
 3.09029543e+06 -1.64699875e+03 -1.15460163e+02 
 3.16227766e+06 -1.64728502e+03 -1.12793468e+02 
 3.23593657e+06 -1.64755832e+03 -1.10185310e+02 
 3.31131121e+06 -1.64781921e+03 -1.07634391e+02 
 3.38844156e+06 -1.64806824e+03 -1.05139437e+02 
 3.46736850e+06 -1.64830594e+03 -1.02699202e+02 
 3.54813389e+06 -1.64853280e+03 -1.00312461e+02 
 3.63078055e+06 -1.64874931e+03 -9.79780130e+01 
 3.71535229e+06 -1.64895590e+03 -9.56946820e+01 
 3.80189396e+06 -1.64915302e+03 -9.34613142e+01 
 3.89045145e+06 -1.64934108e+03 -9.12767789e+01 
 3.98107171e+06 -1.64952048e+03 -8.91399676e+01 
 4.07380278e+06 -1.64969159e+03 -8.70497944e+01 
 4.16869383e+06 -1.64985478e+03 -8.50051946e+01 
 4.26579519e+06 -1.65001038e+03 -8.30051254e+01 
 4.36515832e+06 -1.65015872e+03 -8.10485647e+01 
 4.46683592e+06 -1.65030013e+03 -7.91345113e+01 
 4.57088190e+06 -1.65043488e+03 -7.72619841e+01 
 4.67735141e+06 -1.65056328e+03 -7.54300223e+01 
 4.78630092e+06 -1.65068558e+03 -7.36376844e+01 
 4.89778819e+06 -1.65080205e+03 -7.18840482e+01 
 5.01187234e+06 -1.65091293e+03 -7.01682107e+01 
 5.12861384e+06 -1.65101846e+03 -6.84892869e+01 
 5.24807460e+06 -1.65111886e+03 -6.68464105e+01 
 5.37031796e+06 -1.65121435e+03 -6.52387328e+01 
 5.49540874e+06 -1.65130512e+03 -6.36654226e+01 
 5.62341325e+06 -1.65139136e+03 -6.21256658e+01 
 5.75439937e+06 -1.65147326e+03 -6.06186652e+01 
 5.88843655e+06 -1.65155100e+03 -5.91436402e+01 
 6.02559586e+06 -1.65162473e+03 -5.76998262e+01 
 6.16595002e+06 -1.65169462e+03 -5.62864745e+01 
 6.30957344e+06 -1.65176081e+03 -5.49028518e+01 
 6.45654229e+06 -1.65182344e+03 -5.35482401e+01 
 6.60693448e+06 -1.65188264e+03 -5.22219363e+01 
 6.76082975e+06 -1.65193855e+03 -5.09232520e+01 
 6.91830971e+06 -1.65199128e+03 -4.96515128e+01 
 7.07945784e+06 -1.65204095e+03 -4.84060586e+01 
 7.24435960e+06 -1.65208765e+03 -4.71862428e+01 
 7.41310241e+06 -1.65213150e+03 -4.59914323e+01 
 7.58577575e+06 -1.65217258e+03 -4.48210073e+01 
 7.76247117e+06 -1.65221099e+03 -4.36743607e+01 
 7.94328235e+06 -1.65224680e+03 -4.25508982e+01 
 8.12830516e+06 -1.65228010e+03 -4.14500377e+01 
 8.31763771e+06 -1.65231095e+03 -4.03712093e+01 
 8.51138038e+06 -1.65233943e+03 -3.93138551e+01 
 8.70963590e+06 -1.65236560e+03 -3.82774286e+01 
 8.91250938e+06 -1.65238951e+03 -3.72613951e+01 
 9.12010839e+06 -1.65241122e+03 -3.62652307e+01 
 9.33254301e+06 -1.65243078e+03 -3.52884227e+01 
 9.54992586e+06 -1.65244824e+03 -3.43304691e+01 
 9.77237221e+06 -1.65246364e+03 -3.33908786e+01 
 1.00000000e+07 -1.65247700e+03 -3.24691701e+01 
 1.02329299e+07 -1.65248838e+03 -3.15648727e+01 
 1.04712855e+07 -1.65249779e+03 -3.06775258e+01 
 1.07151931e+07 -1.65250526e+03 -2.98066782e+01 
 1.09647820e+07 -1.65251081e+03 -2.89518886e+01 
 1.12201845e+07 -1.65251447e+03 -2.81127253e+01 
 1.14815362e+07 -1.65251625e+03 -2.72887658e+01 
 1.17489755e+07 -1.65251616e+03 -2.64795968e+01 
 1.20226443e+07 -1.65251421e+03 -2.56848142e+01 
 1.23026877e+07 -1.65251040e+03 -2.49040229e+01 
 1.25892541e+07 -1.65250475e+03 -2.41368364e+01 
 1.28824955e+07 -1.65249724e+03 -2.33828770e+01 
 1.31825674e+07 -1.65248787e+03 -2.26417757e+01 
 1.34896288e+07 -1.65247665e+03 -2.19131719e+01 
 1.38038426e+07 -1.65246356e+03 -2.11967136e+01 
 1.41253754e+07 -1.65244859e+03 -2.04920568e+01 
 1.44543977e+07 -1.65243172e+03 -1.97988660e+01 
 1.47910839e+07 -1.65241294e+03 -1.91168138e+01 
 1.51356125e+07 -1.65239224e+03 -1.84455810e+01 
 1.54881662e+07 -1.65236959e+03 -1.77848562e+01 
 1.58489319e+07 -1.65234496e+03 -1.71343363e+01 
 1.62181010e+07 -1.65231834e+03 -1.64937259e+01 
 1.65958691e+07 -1.65228969e+03 -1.58627378e+01 
 1.69824365e+07 -1.65225899e+03 -1.52410922e+01 
 1.73780083e+07 -1.65222621e+03 -1.46285177e+01 
 1.77827941e+07 -1.65219132e+03 -1.40247503e+01 
 1.81970086e+07 -1.65215427e+03 -1.34295338e+01 
 1.86208714e+07 -1.65211504e+03 -1.28426201e+01 
 1.90546072e+07 -1.65207359e+03 -1.22637684e+01 
 1.94984460e+07 -1.65202988e+03 -1.16927458e+01 
 1.99526231e+07 -1.65198388e+03 -1.11293272e+01 
 2.04173794e+07 -1.65193554e+03 -1.05732950e+01 
 2.08929613e+07 -1.65188484e+03 -1.00244391e+01 
 2.13796209e+07 -1.65183172e+03 -9.48255744e+00 
 2.18776162e+07 -1.65177615e+03 -8.94745510e+00 
 2.23872114e+07 -1.65171810e+03 -8.41894488e+00 
 2.29086765e+07 -1.65165751e+03 -7.89684701e+00 
 2.34422882e+07 -1.65159437e+03 -7.38098914e+00 
 2.39883292e+07 -1.65152862e+03 -6.87120625e+00 
 2.45470892e+07 -1.65146024e+03 -6.36734060e+00 
 2.51188643e+07 -1.65138918e+03 -5.86924157e+00 
 2.57039578e+07 -1.65131543e+03 -5.37676561e+00 
 2.63026799e+07 -1.65123895e+03 -4.88977608e+00 
 2.69153480e+07 -1.65115971e+03 -4.40814306e+00 
 2.75422870e+07 -1.65107769e+03 -3.93174325e+00 
 2.81838293e+07 -1.65099288e+03 -3.46045972e+00 
 2.88403150e+07 -1.65090524e+03 -2.99418168e+00 
 2.95120923e+07 -1.65081478e+03 -2.53280428e+00 
 3.01995172e+07 -1.65072148e+03 -2.07622828e+00 
 3.09029543e+07 -1.65062533e+03 -1.62435978e+00 
 3.16227766e+07 -1.65052635e+03 -1.17710988e+00 
 3.23593657e+07 -1.65042453e+03 -7.34394299e-01 
 3.31131121e+07 -1.65031989e+03 -2.96132982e-01 
 3.38844156e+07 -1.65021245e+03  1.37750309e-01 
 3.46736850e+07 -1.65010222e+03  5.67328468e-01 
 3.54813389e+07 -1.64998925e+03  9.92671533e-01 
 3.63078055e+07 -1.64987356e+03  1.41384720e+00 
 3.71535229e+07 -1.64975521e+03  1.83092137e+00 
 3.80189396e+07 -1.64963425e+03  2.24395871e+00 
 3.89045145e+07 -1.64951072e+03  2.65302329e+00 
 3.98107171e+07 -1.64938471e+03  3.05817913e+00 
 4.07380278e+07 -1.64925628e+03  3.45949090e+00 
 4.16869383e+07 -1.64912551e+03  3.85702453e+00 
 4.26579519e+07 -1.64899249e+03  4.25084791e+00 
 4.36515832e+07 -1.64885733e+03  4.64103150e+00 
 4.46683592e+07 -1.64872011e+03  5.02764907e+00 
 4.57088190e+07 -1.64858096e+03  5.41077830e+00 
 4.67735141e+07 -1.64843998e+03  5.79050149e+00 
 4.78630092e+07 -1.64829730e+03  6.16690617e+00 
 4.89778819e+07 -1.64815306e+03  6.54008575e+00 
 5.01187234e+07 -1.64800738e+03  6.91014013e+00 
 5.12861384e+07 -1.64786041e+03  7.27717623e+00 
 5.24807460e+07 -1.64771230e+03  7.64130859e+00 
 5.37031796e+07 -1.64756319e+03  8.00265983e+00 
 5.49540874e+07 -1.64741323e+03  8.36136113e+00 
 5.62341325e+07 -1.64726259e+03  8.71755264e+00 
 5.75439937e+07 -1.64711142e+03  9.07138380e+00 
 5.88843655e+07 -1.64695989e+03  9.42301372e+00 
 6.02559586e+07 -1.64680817e+03  9.77261137e+00 
 6.16595002e+07 -1.64665640e+03  1.01203558e+01 
 6.30957344e+07 -1.64650476e+03  1.04664362e+01 
 6.45654229e+07 -1.64635342e+03  1.08110522e+01 
 6.60693448e+07 -1.64620253e+03  1.11544134e+01 
 6.76082975e+07 -1.64605225e+03  1.14967401e+01 
 6.91830971e+07 -1.64590274e+03  1.18382624e+01 
 7.07945784e+07 -1.64575415e+03  1.21792204e+01 
 7.24435960e+07 -1.64560665e+03  1.25198640e+01 
 7.41310241e+07 -1.64546036e+03  1.28604529e+01 
 7.58577575e+07 -1.64531543e+03  1.32012556e+01 
 7.76247117e+07 -1.64517199e+03  1.35425499e+01 
 7.94328235e+07 -1.64503019e+03  1.38846217e+01 
 8.12830516e+07 -1.64489013e+03  1.42277653e+01 
 8.31763771e+07 -1.64475193e+03  1.45722827e+01 
 8.51138038e+07 -1.64461571e+03  1.49184832e+01 
 8.70963590e+07 -1.64448157e+03  1.52666826e+01 
 8.91250938e+07 -1.64434960e+03  1.56172034e+01 
 9.12010839e+07 -1.64421988e+03  1.59703739e+01 
 9.33254301e+07 -1.64409251e+03  1.63265278e+01 
 9.54992586e+07 -1.64396754e+03  1.66860037e+01 
 9.77237221e+07 -1.64384506e+03  1.70491449e+01 
 1.00000000e+08 -1.64372510e+03  1.74162988e+01 
 1.02329299e+08 -1.64360773e+03  1.77878163e+01 
 1.04712855e+08 -1.64349299e+03  1.81640521e+01 
 1.07151931e+08 -1.64338091e+03  1.85453635e+01 
 1.09647820e+08 -1.64327151e+03  1.89321105e+01 
 1.12201845e+08 -1.64316483e+03  1.93246558e+01 
 1.14815362e+08 -1.64306088e+03  1.97233638e+01 
 1.17489755e+08 -1.64295966e+03  2.01286012e+01 
 1.20226443e+08 -1.64286118e+03  2.05407360e+01 
 1.23026877e+08 -1.64276543e+03  2.09601380e+01 
 1.25892541e+08 -1.64267242e+03  2.13871783e+01 
 1.28824955e+08 -1.64258213e+03  2.18222294e+01 
 1.31825674e+08 -1.64249453e+03  2.22656650e+01 
 1.34896288e+08 -1.64240961e+03  2.27178601e+01 
 1.38038426e+08 -1.64232735e+03  2.31791909e+01 
 1.41253754e+08 -1.64224771e+03  2.36500347e+01 
 1.44543977e+08 -1.64217067e+03  2.41307706e+01 
 1.47910839e+08 -1.64209618e+03  2.46217786e+01 
 1.51356125e+08 -1.64202421e+03  2.51234406e+01 
 1.54881662e+08 -1.64195472e+03  2.56361401e+01 
 1.58489319e+08 -1.64188767e+03  2.61602625e+01 
 1.62181010e+08 -1.64182302e+03  2.66961952e+01 
 1.65958691e+08 -1.64176071e+03  2.72443279e+01 
 1.69824365e+08 -1.64170071e+03  2.78050527e+01 
 1.73780083e+08 -1.64164296e+03  2.83787647e+01 
 1.77827941e+08 -1.64158742e+03  2.89658616e+01 
 1.81970086e+08 -1.64153404e+03  2.95667447e+01 
 1.86208714e+08 -1.64148276e+03  3.01818187e+01 
 1.90546072e+08 -1.64143355e+03  3.08114922e+01 
 1.94984460e+08 -1.64138635e+03  3.14561778e+01 
 1.99526231e+08 -1.64134112e+03  3.21162928e+01 
 2.04173794e+08 -1.64129780e+03  3.27922592e+01 
 2.08929613e+08 -1.64125634e+03  3.34845041e+01 
 2.13796209e+08 -1.64121671e+03  3.41934602e+01 
 2.18776162e+08 -1.64117885e+03  3.49195657e+01 
 2.23872114e+08 -1.64114272e+03  3.56632654e+01 
 2.29086765e+08 -1.64110827e+03  3.64250103e+01 
 2.34422882e+08 -1.64107547e+03  3.72052584e+01 
 2.39883292e+08 -1.64104426e+03  3.80044750e+01 
 2.45470892e+08 -1.64101462e+03  3.88231328e+01 
 2.51188643e+08 -1.64098649e+03  3.96617128e+01 
 2.57039578e+08 -1.64095984e+03  4.05207041e+01 
 2.63026799e+08 -1.64093464e+03  4.14006047e+01 
 2.69153480e+08 -1.64091084e+03  4.23019216e+01 
 2.75422870e+08 -1.64088842e+03  4.32251714e+01 
 2.81838293e+08 -1.64086735e+03  4.41708806e+01 
 2.88403150e+08 -1.64084759e+03  4.51395860e+01 
 2.95120923e+08 -1.64082911e+03  4.61318350e+01 
 3.01995172e+08 -1.64081189e+03  4.71481861e+01 
 3.09029543e+08 -1.64079590e+03  4.81892094e+01 
 3.16227766e+08 -1.64078112e+03  4.92554868e+01 
 3.23593657e+08 -1.64076752e+03  5.03476125e+01 
 3.31131121e+08 -1.64075509e+03  5.14661935e+01 
 3.38844156e+08 -1.64074381e+03  5.26118500e+01 
 3.46736850e+08 -1.64073366e+03  5.37852157e+01 
 3.54813389e+08 -1.64072462e+03  5.49869383e+01 
 3.63078055e+08 -1.64071669e+03  5.62176800e+01 
 3.71535229e+08 -1.64070984e+03  5.74781179e+01 
 3.80189396e+08 -1.64070408e+03  5.87689447e+01 
 3.89045145e+08 -1.64069939e+03  6.00908686e+01 
 3.98107171e+08 -1.64069578e+03  6.14446142e+01 
 4.07380278e+08 -1.64069322e+03  6.28309231e+01 
 4.16869383e+08 -1.64069173e+03  6.42505541e+01 
 4.26579519e+08 -1.64069131e+03  6.57042836e+01 
 4.36515832e+08 -1.64069195e+03  6.71929067e+01 
 4.46683592e+08 -1.64069366e+03  6.87172370e+01 
 4.57088190e+08 -1.64069644e+03  7.02781076e+01 
 4.67735141e+08 -1.64070031e+03  7.18763717e+01 
 4.78630092e+08 -1.64070528e+03  7.35129028e+01 
 4.89778819e+08 -1.64071135e+03  7.51885957e+01 
 5.01187234e+08 -1.64071854e+03  7.69043666e+01 
 5.12861384e+08 -1.64072687e+03  7.86611543e+01 
 5.24807460e+08 -1.64073636e+03  8.04599204e+01 
 5.37031796e+08 -1.64074703e+03  8.23016501e+01 
 5.49540874e+08 -1.64075891e+03  8.41873530e+01 
 5.62341325e+08 -1.64077201e+03  8.61180635e+01 
 5.75439937e+08 -1.64078638e+03  8.80948417e+01 
 5.88843655e+08 -1.64080203e+03  9.01187741e+01 
 6.02559586e+08 -1.64081901e+03  9.21909745e+01 
 6.16595002e+08 -1.64083735e+03  9.43125844e+01 
 6.30957344e+08 -1.64085709e+03  9.64847744e+01 
 6.45654229e+08 -1.64087828e+03  9.87087444e+01 
 6.60693448e+08 -1.64090096e+03  1.00985725e+02 
 6.76082975e+08 -1.64092517e+03  1.03316978e+02 
 6.91830971e+08 -1.64095098e+03  1.05703798e+02 
 7.07945784e+08 -1.64097844e+03  1.08147511e+02 
 7.24435960e+08 -1.64100760e+03  1.10649481e+02 
 7.41310241e+08 -1.64103853e+03  1.13211103e+02 
 7.58577575e+08 -1.64107129e+03  1.15833812e+02 
 7.76247117e+08 -1.64110596e+03  1.18519078e+02 
 7.94328235e+08 -1.64114261e+03  1.21268411e+02 
 8.12830516e+08 -1.64118132e+03  1.24083361e+02 
 8.31763771e+08 -1.64122217e+03  1.26965518e+02 
 8.51138038e+08 -1.64126524e+03  1.29916517e+02 
 8.70963590e+08 -1.64131064e+03  1.32938034e+02 
 8.91250938e+08 -1.64135846e+03  1.36031792e+02 
 9.12010839e+08 -1.64140879e+03  1.39199561e+02 
 9.33254301e+08 -1.64146176e+03  1.42443158e+02 
 9.54992586e+08 -1.64151747e+03  1.45764452e+02 
 9.77237221e+08 -1.64157603e+03  1.49165363e+02 
 1.00000000e+09 -1.64163759e+03  1.52647864e+02 
 1.02329299e+09 -1.64170226e+03  1.56213985e+02 
 1.04712855e+09 -1.64177020e+03  1.59865811e+02 
 1.07151931e+09 -1.64184153e+03  1.63605490e+02 
 1.09647820e+09 -1.64191642e+03  1.67435229e+02 
 1.12201845e+09 -1.64199503e+03  1.71357301e+02 
 1.14815362e+09 -1.64207752e+03  1.75374044e+02 
 1.17489755e+09 -1.64216408e+03  1.79487866e+02 
 1.20226443e+09 -1.64225488e+03  1.83701247e+02 
 1.23026877e+09 -1.64235013e+03  1.88016740e+02 
 1.25892541e+09 -1.64245003e+03  1.92436977e+02 
 1.28824955e+09 -1.64255479e+03  1.96964671e+02 
 1.31825674e+09 -1.64266464e+03  2.01602619e+02 
 1.34896288e+09 -1.64277982e+03  2.06353703e+02 
 1.38038426e+09 -1.64290057e+03  2.11220901e+02 
 1.41253754e+09 -1.64302715e+03  2.16207281e+02 
 1.44543977e+09 -1.64315984e+03  2.21316015e+02 
 1.47910839e+09 -1.64329892e+03  2.26550376e+02 
 1.51356125e+09 -1.64344469e+03  2.31913747e+02 
 1.54881662e+09 -1.64359747e+03  2.37409623e+02 
 1.58489319e+09 -1.64375758e+03  2.43041619e+02 
 1.62181010e+09 -1.64392538e+03  2.48813475e+02 
 1.65958691e+09 -1.64410122e+03  2.54729059e+02 
 1.69824365e+09 -1.64428548e+03  2.60792380e+02 
 1.73780083e+09 -1.64447856e+03  2.67007585e+02 
 1.77827941e+09 -1.64468088e+03  2.73378977e+02 
 1.81970086e+09 -1.64489288e+03  2.79911015e+02 
 1.86208714e+09 -1.64511500e+03  2.86608326e+02 
 1.90546072e+09 -1.64534774e+03  2.93475712e+02 
 1.94984460e+09 -1.64559159e+03  3.00518159e+02 
 1.99526231e+09 -1.64584709e+03  3.07740852e+02 
 2.04173794e+09 -1.64611477e+03  3.15149179e+02 
 2.08929613e+09 -1.64639522e+03  3.22748747e+02 
 2.13796209e+09 -1.64668905e+03  3.30545392e+02 
 2.18776162e+09 -1.64699688e+03  3.38545197e+02 
 2.23872114e+09 -1.64731938e+03  3.46754500e+02 
 2.29086765e+09 -1.64765724e+03  3.55179914e+02 
 2.34422882e+09 -1.64801118e+03  3.63828343e+02 
