 frequency       v(finalp,finaln) v(finalp,finaln)
 7.58577575e+07 -2.07686539e+03  2.14594633e+01 
 7.76247117e+07 -2.07686251e+03  2.19766663e+01 
 7.94328235e+07 -2.07685949e+03  2.25055713e+01 
 8.12830516e+07 -2.07685630e+03  2.30464619e+01 
 8.31763771e+07 -2.07685296e+03  2.35996285e+01 
 8.51138038e+07 -2.07684945e+03  2.41653680e+01 
 8.70963590e+07 -2.07684575e+03  2.47439843e+01 
 8.91250938e+07 -2.07684186e+03  2.53357883e+01 
 9.12010839e+07 -2.07683778e+03  2.59410983e+01 
 9.33254301e+07 -2.07683348e+03  2.65602399e+01 
 9.54992586e+07 -2.07682895e+03  2.71935462e+01 
 9.77237221e+07 -2.07682420e+03  2.78413582e+01 
 1.00000000e+08 -2.07681919e+03  2.85040250e+01 
 1.02329299e+08 -2.07681392e+03  2.91819038e+01 
 1.04712855e+08 -2.07680837e+03  2.98753601e+01 
 1.07151931e+08 -2.07680253e+03  3.05847680e+01 
 1.09647820e+08 -2.07679638e+03  3.13105106e+01 
 1.12201845e+08 -2.07678990e+03  3.20529799e+01 
 1.14815362e+08 -2.07678307e+03  3.28125772e+01 
 1.17489755e+08 -2.07677588e+03  3.35897131e+01 
 1.20226443e+08 -2.07676830e+03  3.43848082e+01 
 1.23026877e+08 -2.07676032e+03  3.51982927e+01 
 1.25892541e+08 -2.07675190e+03  3.60306073e+01 
 1.28824955e+08 -2.07674302e+03  3.68822028e+01 
 1.31825674e+08 -2.07673365e+03  3.77535410e+01 
 1.34896288e+08 -2.07672378e+03  3.86450945e+01 
 1.38038426e+08 -2.07671335e+03  3.95573469e+01 
 1.41253754e+08 -2.07670236e+03  4.04907935e+01 
 1.44543977e+08 -2.07669075e+03  4.14459411e+01 
 1.47910839e+08 -2.07667850e+03  4.24233087e+01 
 1.51356125e+08 -2.07666557e+03  4.34234273e+01 
 1.54881662e+08 -2.07665191e+03  4.44468407e+01 
 1.58489319e+08 -2.07663748e+03  4.54941053e+01 
 1.62181010e+08 -2.07662224e+03  4.65657908e+01 
 1.65958691e+08 -2.07660614e+03  4.76624800e+01 
 1.69824365e+08 -2.07658912e+03  4.87847696e+01 
 1.73780083e+08 -2.07657114e+03  4.99332704e+01 
 1.77827941e+08 -2.07655213e+03  5.11086070e+01 
 1.81970086e+08 -2.07653204e+03  5.23114192e+01 
 1.86208714e+08 -2.07651080e+03  5.35423611e+01 
 1.90546072e+08 -2.07648833e+03  5.48021025e+01 
 1.94984460e+08 -2.07646457e+03  5.60913283e+01 
 1.99526231e+08 -2.07643944e+03  5.74107394e+01 
 2.04173794e+08 -2.07641286e+03  5.87610528e+01 
 2.08929613e+08 -2.07638474e+03  6.01430019e+01 
 2.13796209e+08 -2.07635499e+03  6.15573370e+01 
 2.18776162e+08 -2.07632352e+03  6.30048252e+01 
 2.23872114e+08 -2.07629022e+03  6.44862514e+01 
 2.29086765e+08 -2.07625499e+03  6.60024178e+01 
 2.34422882e+08 -2.07621771e+03  6.75541450e+01 
 2.39883292e+08 -2.07617826e+03  6.91422719e+01 
 2.45470892e+08 -2.07613652e+03  7.07676559e+01 
 2.51188643e+08 -2.07609235e+03  7.24311737e+01 
 2.57039578e+08 -2.07604562e+03  7.41337214e+01 
 2.63026799e+08 -2.07599617e+03  7.58762147e+01 
 2.69153480e+08 -2.07594386e+03  7.76595895e+01 
 2.75422870e+08 -2.07588852e+03  7.94848022e+01 
 2.81838293e+08 -2.07582999e+03  8.13528297e+01 
 2.88403150e+08 -2.07576807e+03  8.32646705e+01 
 2.95120923e+08 -2.07570259e+03  8.52213442e+01 
 3.01995172e+08 -2.07563334e+03  8.72238928e+01 
 3.09029543e+08 -2.07556013e+03  8.92733802e+01 
 3.16227766e+08 -2.07548272e+03  9.13708932e+01 
 3.23593657e+08 -2.07540091e+03  9.35175417e+01 
 3.31131121e+08 -2.07531444e+03  9.57144591e+01 
 3.38844156e+08 -2.07522308e+03  9.79628028e+01 
 3.46736850e+08 -2.07512656e+03  1.00263754e+02 
 3.54813389e+08 -2.07502461e+03  1.02618521e+02 
 3.63078055e+08 -2.07491694e+03  1.05028334e+02 
 3.71535229e+08 -2.07480327e+03  1.07494451e+02 
 3.80189396e+08 -2.07468328e+03  1.10018157e+02 
 3.89045145e+08 -2.07455664e+03  1.12600762e+02 
 3.98107171e+08 -2.07442303e+03  1.15243605e+02 
 4.07380278e+08 -2.07428209e+03  1.17948050e+02 
 4.16869383e+08 -2.07413346e+03  1.20715494e+02 
 4.26579519e+08 -2.07397674e+03  1.23547359e+02 
 4.36515832e+08 -2.07381155e+03  1.26445097e+02 
 4.46683592e+08 -2.07363746e+03  1.29410193e+02 
 4.57088190e+08 -2.07345405e+03  1.32444159e+02 
 4.67735141e+08 -2.07326086e+03  1.35548541e+02 
 4.78630092e+08 -2.07305742e+03  1.38724915e+02 
 4.89778819e+08 -2.07284324e+03  1.41974892e+02 
 5.01187234e+08 -2.07261781e+03  1.45300113e+02 
 5.12861384e+08 -2.07238059e+03  1.48702255e+02 
 5.24807460e+08 -2.07213103e+03  1.52183030e+02 
 5.37031796e+08 -2.07186856e+03  1.55744183e+02 
 5.49540874e+08 -2.07159256e+03  1.59387497e+02 
 5.62341325e+08 -2.07130241e+03  1.63114789e+02 
 5.75439937e+08 -2.07099745e+03  1.66927914e+02 
 5.88843655e+08 -2.07067699e+03  1.70828766e+02 
 6.02559586e+08 -2.07034033e+03  1.74819276e+02 
 6.16595002e+08 -2.06998673e+03  1.78901414e+02 
 6.30957344e+08 -2.06961539e+03  1.83077189e+02 
 6.45654229e+08 -2.06922552e+03  1.87348651e+02 
 6.60693448e+08 -2.06881628e+03  1.91717890e+02 
 6.76082975e+08 -2.06838678e+03  1.96187039e+02 
 6.91830971e+08 -2.06793611e+03  2.00758269e+02 
 7.07945784e+08 -2.06746331e+03  2.05433796e+02 
 7.24435960e+08 -2.06696738e+03  2.10215879e+02 
 7.41310241e+08 -2.06644728e+03  2.15106819e+02 
 7.58577575e+08 -2.06590193e+03  2.20108960e+02 
 7.76247117e+08 -2.06533020e+03  2.25224691e+02 
 7.94328235e+08 -2.06473090e+03  2.30456445e+02 
 8.12830516e+08 -2.06410280e+03  2.35806699e+02 
 8.31763771e+08 -2.06344463e+03  2.41277976e+02 
 8.51138038e+08 -2.06275503e+03  2.46872842e+02 
 8.70963590e+08 -2.06203262e+03  2.52593911e+02 
 8.91250938e+08 -2.06127594e+03  2.58443840e+02 
 9.12010839e+08 -2.06048347e+03  2.64425331e+02 
 9.33254301e+08 -2.05965363e+03  2.70541133e+02 
 9.54992586e+08 -2.05878477e+03  2.76794040e+02 
 9.77237221e+08 -2.05787518e+03  2.83186890e+02 
 1.00000000e+09 -2.05692306e+03  2.89722567e+02 
 1.02329299e+09 -2.05592656e+03  2.96403998e+02 
 1.04712855e+09 -2.05488372e+03  3.03234158e+02 
 1.07151931e+09 -2.05379253e+03  3.10216061e+02 
 1.09647820e+09 -2.05265088e+03  3.17352767e+02 
 1.12201845e+09 -2.05145659e+03  3.24647380e+02 
 1.14815362e+09 -2.05020737e+03  3.32103045e+02 
 1.17489755e+09 -2.04890085e+03  3.39722946e+02 
 1.20226443e+09 -2.04753457e+03  3.47510312e+02 
 1.23026877e+09 -2.04610596e+03  3.55468409e+02 
 1.25892541e+09 -2.04461235e+03  3.63600543e+02 
 1.28824955e+09 -2.04305099e+03  3.71910056e+02 
 1.31825674e+09 -2.04141898e+03  3.80400329e+02 
 1.34896288e+09 -2.03971335e+03  3.89074776e+02 
 1.38038426e+09 -2.03793100e+03  3.97936847e+02 
 1.41253754e+09 -2.03606870e+03  4.06990023e+02 
 1.44543977e+09 -2.03412312e+03  4.16237817e+02 
 1.47910839e+09 -2.03209079e+03  4.25683772e+02 
 1.51356125e+09 -2.02996814e+03  4.35331458e+02 
 1.54881662e+09 -2.02775144e+03  4.45184473e+02 
 1.58489319e+09 -2.02543684e+03  4.55246440e+02 
 1.62181010e+09 -2.02302036e+03  4.65521003e+02 
 1.65958691e+09 -2.02049787e+03  4.76011829e+02 
 1.69824365e+09 -2.01786512e+03  4.86722607e+02 
 1.73780083e+09 -2.01511767e+03  4.97657042e+02 
 1.77827941e+09 -2.01225098e+03  5.08818856e+02 
 1.81970086e+09 -2.00926034e+03  5.20211788e+02 
 1.86208714e+09 -2.00614089e+03  5.31839590e+02 
 1.90546072e+09 -2.00288760e+03  5.43706027e+02 
 1.94984460e+09 -1.99949530e+03  5.55814879e+02 
 1.99526231e+09 -1.99595865e+03  5.68169933e+02 
 2.04173794e+09 -1.99227214e+03  5.80774990e+02 
 2.08929613e+09 -1.98843011e+03  5.93633863e+02 
 2.13796209e+09 -1.98442671e+03  6.06750373e+02 
 2.18776162e+09 -1.98025593e+03  6.20128356e+02 
 2.23872114e+09 -1.97591159e+03  6.33771660e+02 
 2.29086765e+09 -1.97138731e+03  6.47684149e+02 
 2.34422882e+09 -1.96667655e+03  6.61869704e+02 
 2.39883292e+09 -1.96177258e+03  6.76332227e+02 
 2.45470892e+09 -1.95666848e+03  6.91075646e+02 
 2.51188643e+09 -1.95135714e+03  7.06103917e+02 
 2.57039578e+09 -1.94583124e+03  7.21421033e+02 
 2.63026799e+09 -1.94008327e+03  7.37031029e+02 
 2.69153480e+09 -1.93410552e+03  7.52937989e+02 
 2.75422870e+09 -1.92789004e+03  7.69146059e+02 
 2.81838293e+09 -1.92142867e+03  7.85659454e+02 
 2.88403150e+09 -1.91471303e+03  8.02482468e+02 
 2.95120923e+09 -1.90773449e+03  8.19619494e+02 
 3.01995172e+09 -1.90048414e+03  8.37075032e+02 
 3.09029543e+09 -1.89295283e+03  8.54853708e+02 
 3.16227766e+09 -1.88513112e+03  8.72960293e+02 
 3.23593657e+09 -1.87700926e+03  8.91399720e+02 
 3.31131121e+09 -1.86857717e+03  9.10177108e+02 
 3.38844156e+09 -1.85982444e+03  9.29297781e+02 
 3.46736850e+09 -1.85074024e+03  9.48767298e+02 
 3.54813389e+09 -1.84131339e+03  9.68591474e+02 
 3.63078055e+09 -1.83153219e+03  9.88776412e+02 
 3.71535229e+09 -1.82138452e+03  1.00932853e+03 
 3.80189396e+09 -1.81085767e+03  1.03025459e+03 
 3.89045145e+09 -1.79993837e+03  1.05156175e+03 
 3.98107171e+09 -1.78861269e+03  1.07325755e+03 
 4.07380278e+09 -1.77686600e+03  1.09535001e+03 
 4.16869383e+09 -1.76468284e+03  1.11784761e+03 
 4.26579519e+09 -1.75204692e+03  1.14075935e+03 
 4.36515832e+09 -1.73894097e+03  1.16409480e+03 
 4.46683592e+09 -1.72534662e+03  1.18786410e+03 
 4.57088190e+09 -1.71124435e+03  1.21207804e+03 
 4.67735141e+09 -1.69661332e+03  1.23674803e+03 
 4.78630092e+09 -1.68143123e+03  1.26188620e+03 
 4.89778819e+09 -1.66567416e+03  1.28750539e+03 
 5.01187234e+09 -1.64931644e+03  1.31361917e+03 
 5.12861384e+09 -1.63233040e+03  1.34024189e+03 
 5.24807460e+09 -1.61468623e+03  1.36738866e+03 
 5.37031796e+09 -1.59635167e+03  1.39507542e+03 
 5.49540874e+09 -1.57729186e+03  1.42331884e+03 
 5.62341325e+09 -1.55746898e+03  1.45213641e+03 
 5.75439937e+09 -1.53684198e+03  1.48154638e+03 
 5.88843655e+09 -1.51536626e+03  1.51156770e+03 
 6.02559586e+09 -1.49299330e+03  1.54222001e+03 
 6.16595002e+09 -1.46967024e+03  1.57352357e+03 
 6.30957344e+09 -1.44533948e+03  1.60549912e+03 
 6.45654229e+09 -1.41993818e+03  1.63816781e+03 
 6.60693448e+09 -1.39339771e+03  1.67155103e+03 
 6.76082975e+09 -1.36564311e+03  1.70567021e+03 
 6.91830971e+09 -1.33659244e+03  1.74054659e+03 
 7.07945784e+09 -1.30615607e+03  1.77620094e+03 
 7.24435960e+09 -1.27423593e+03  1.81265320e+03 
 7.41310241e+09 -1.24072463e+03  1.84992205e+03 
 7.58577575e+09 -1.20550459e+03  1.88802439e+03 
 7.76247117e+09 -1.16844696e+03  1.92697473e+03 
 7.94328235e+09 -1.12941055e+03  1.96678439e+03 
 8.12830516e+09 -1.08824055e+03  2.00746066e+03 
 8.31763771e+09 -1.04476727e+03  2.04900566e+03 
 8.51138038e+09 -9.98804577e+02  2.09141505e+03 
 8.70963590e+09 -9.50148372e+02  2.13467645e+03 
 8.91250938e+09 -8.98574829e+02  2.17876757e+03 
 9.12010839e+09 -8.43838535e+02  2.22365392e+03 
 9.33254301e+09 -7.85670487e+02  2.26928615e+03 
 9.54992586e+09 -7.23775979e+02  2.31559674e+03 
 9.77237221e+09 -6.57832374e+02  2.36249614e+03 
 1.00000000e+10 -5.87486816e+02  2.40986805e+03 
 1.02329299e+10 -5.12353940e+02  2.45756388e+03 
 1.04712855e+10 -4.32013638e+02  2.50539599e+03 
 1.07151931e+10 -3.46009038e+02  2.55312970e+03 
 1.09647820e+10 -2.53844848e+02  2.60047368e+03 
 1.12201845e+10 -1.54986313e+02  2.64706860e+03 
 1.14815362e+10 -4.88591339e+01  2.69247351e+03 
 1.17489755e+10  6.51491938e+01  2.73614986e+03 
 1.20226443e+10  1.87685984e+02  2.77744260e+03 
 1.23026877e+10  3.19427071e+02  2.81555818e+03 
 1.25892541e+10  4.61066496e+02  2.84953902e+03 
 1.28824955e+10  6.13300722e+02  2.87823444e+03 
 1.31825674e+10  7.76805480e+02  2.90026794e+03 
 1.34896288e+10  9.52202890e+02  2.91400154e+03 
 1.38038426e+10  1.14001593e+03  2.91749807e+03 
 1.41253754e+10  1.34060680e+03  2.90848367e+03 
 1.44543977e+10  1.55409532e+03  2.88431411e+03 
 1.47910839e+10  1.78025326e+03  2.84195032e+03 
 1.51356125e+10  2.01837120e+03  2.77795171e+03 
 1.54881662e+10  2.26709584e+03  2.68849890e+03 
 1.58489319e+10  2.52423925e+03  2.56946134e+03 
 1.62181010e+10  2.78656717e+03  2.41652942e+03 
 1.65958691e+10  3.04958292e+03  2.22543237e+03 
 1.69824365e+10  3.30733611e+03  1.99226269e+03 
 1.73780083e+10  3.55230095e+03  1.71391973e+03 
 1.77827941e+10  3.77538472e+03  1.38866797e+03 
 1.81970086e+10  3.96613673e+03  1.01677546e+03 
 1.86208714e+10  4.11322266e+03  6.01157248e+02 
 1.90546072e+10  4.20519993e+03  1.47904100e+02 
 1.94984460e+10  4.23156931e+03 -3.33455454e+02 
 1.99526231e+10  4.18399276e+03 -8.30109075e+02 
 2.04173794e+10  4.05748118e+03 -1.32662452e+03 
 2.08929613e+10  3.85130330e+03 -1.80610745e+03 
 2.13796209e+10  3.56938657e+03 -2.25169989e+03 
 2.18776162e+10  3.22008267e+03 -2.64815308e+03 
 2.23872114e+10  2.81532688e+03 -2.98317070e+03 
 2.29086765e+10  2.36937332e+03 -3.24827853e+03 
 2.34422882e+10  1.89737719e+03 -3.43910945e+03 
 2.39883292e+10  1.41409360e+03 -3.55514360e+03 
 2.45470892e+10  9.32884714e+02 -3.59905602e+03 
 2.51188643e+10  4.65116964e+02 -3.57586902e+03 
 2.57039578e+10  1.99302602e+01 -3.49209000e+03 
 2.63026799e+10 -3.95701695e+02 -3.35496125e+03 
 2.69153480e+10 -7.76723918e+02 -3.17188614e+03 
 2.75422870e+10 -1.11966234e+03 -2.95004444e+03 
 2.81838293e+10 -1.42227019e+03 -2.69617631e+03 
 2.88403150e+10 -1.68320711e+03 -2.41649875e+03 
 2.95120923e+10 -1.90177706e+03 -2.11671479e+03 
 3.01995172e+10 -2.07773443e+03 -1.80207956e+03 
 3.09029543e+10 -2.21115722e+03 -1.47749366e+03 
 3.16227766e+10 -2.30237985e+03 -1.14760148e+03 
 3.23593657e+10 -2.35197496e+03 -8.16878082e+02 
 3.31131121e+10 -2.36077206e+03 -4.89693196e+02 
 3.38844156e+10 -2.32990020e+03 -1.70345407e+02 
 3.46736850e+10 -2.26084155e+03  1.36937092e+02 
 3.54813389e+10 -2.15548292e+03  4.28029097e+02 
 3.63078055e+10 -2.01615293e+03  6.98970876e+02 
 3.71535229e+10 -1.84563360e+03  9.46053556e+02 
 3.80189396e+10 -1.64713727e+03  1.16591709e+03 
 3.89045145e+10 -1.42424263e+03  1.35564752e+03 
