 time            v(detp)         v(detn)        
 0.00000000e+00  1.30499269e+00  1.30499269e+00 
 2.00000000e-15  1.30499269e+00  1.30499269e+00 
 4.00000000e-15  1.30499269e+00  1.30499269e+00 
 8.00000000e-15  1.30499269e+00  1.30499269e+00 
 1.60000000e-14  1.30499269e+00  1.30499269e+00 
 3.20000000e-14  1.30499271e+00  1.30499271e+00 
 6.40000000e-14  1.30499284e+00  1.30499284e+00 
 1.28000000e-13  1.30499365e+00  1.30499367e+00 
 2.56000000e-13  1.30498205e+00  1.30498236e+00 
 4.56000000e-13  1.30476005e+00  1.30476286e+00 
 6.56000000e-13  1.30393909e+00  1.30394961e+00 
 8.56000000e-13  1.30208245e+00  1.30210929e+00 
 1.05600000e-12  1.29882016e+00  1.29887500e+00 
 1.25600000e-12  1.29387961e+00  1.29397659e+00 
 1.45600000e-12  1.28710684e+00  1.28726174e+00 
 1.65600000e-12  1.27847526e+00  1.27870456e+00 
 1.85600000e-12  1.26808552e+00  1.26840537e+00 
 2.05600000e-12  1.25616401e+00  1.25658911e+00 
 2.25600000e-12  1.24306346e+00  1.24360589e+00 
 2.45600000e-12  1.22924242e+00  1.22991048e+00 
 2.65600000e-12  1.21525170e+00  1.21604881e+00 
 2.85600000e-12  1.20172377e+00  1.20264733e+00 
 3.05600000e-12  1.18931911e+00  1.19035986e+00 
 3.25600000e-12  1.17866996e+00  1.17981177e+00 
 3.45600000e-12  1.17032139e+00  1.17154172e+00 
 3.65600000e-12  1.16463239e+00  1.16590381e+00 
 3.85600000e-12  1.16172143e+00  1.16301367e+00 
 4.05600000e-12  1.16148093e+00  1.16276297e+00 
 4.25600000e-12  1.16362512e+00  1.16486687e+00 
 4.45600000e-12  1.16777134e+00  1.16894473e+00 
 4.65600000e-12  1.17351300e+00  1.17459246e+00 
 4.85600000e-12  1.18046557e+00  1.18142817e+00 
 5.05600000e-12  1.18829425e+00  1.18911955e+00 
 5.25600000e-12  1.19671934e+00  1.19738919e+00 
 5.45600000e-12  1.20551646e+00  1.20601474e+00 
 5.65600000e-12  1.21451037e+00  1.21482271e+00 
 5.85600000e-12  1.22356829e+00  1.22368188e+00 
 6.05600000e-12  1.23259177e+00  1.23249513e+00 
 6.25600000e-12  1.24151025e+00  1.24119307e+00 
 6.45600000e-12  1.25027529e+00  1.24972829e+00 
 6.65600000e-12  1.25885577e+00  1.25807056e+00 
 6.85600000e-12  1.26723373e+00  1.26620270e+00 
 7.05600000e-12  1.27540144e+00  1.27411771e+00 
 7.25600000e-12  1.28335869e+00  1.28181602e+00 
 7.45600000e-12  1.29111086e+00  1.28930356e+00 
 7.65600000e-12  1.29866722e+00  1.29659017e+00 
