 time            v(vinp)         v(vout)        
 6.23875000e-08  1.25000000e+00  1.23967210e+00 
 6.24125000e-08  1.25000000e+00  1.23967713e+00 
 6.24375000e-08  1.25000000e+00  1.23968216e+00 
 6.24625000e-08  1.25000000e+00  1.23968717e+00 
 6.24875000e-08  1.25000000e+00  1.23969217e+00 
 6.25125000e-08  1.25000000e+00  1.23969716e+00 
 6.25375000e-08  1.25000000e+00  1.23970214e+00 
 6.25625000e-08  1.25000000e+00  1.23970711e+00 
 6.25875000e-08  1.25000000e+00  1.23971207e+00 
 6.26125000e-08  1.25000000e+00  1.23971702e+00 
 6.26375000e-08  1.25000000e+00  1.23972196e+00 
 6.26625000e-08  1.25000000e+00  1.23972689e+00 
 6.26875000e-08  1.25000000e+00  1.23973181e+00 
 6.27125000e-08  1.25000000e+00  1.23973672e+00 
 6.27375000e-08  1.25000000e+00  1.23974161e+00 
 6.27625000e-08  1.25000000e+00  1.23974650e+00 
 6.27875000e-08  1.25000000e+00  1.23975138e+00 
 6.28125000e-08  1.25000000e+00  1.23975625e+00 
 6.28375000e-08  1.25000000e+00  1.23976111e+00 
 6.28625000e-08  1.25000000e+00  1.23976596e+00 
 6.28875000e-08  1.25000000e+00  1.23977080e+00 
 6.29125000e-08  1.25000000e+00  1.23977562e+00 
 6.29375000e-08  1.25000000e+00  1.23978044e+00 
 6.29625000e-08  1.25000000e+00  1.23978526e+00 
 6.29875000e-08  1.25000000e+00  1.23979006e+00 
 6.30125000e-08  1.25000000e+00  1.23979485e+00 
 6.30375000e-08  1.25000000e+00  1.23979963e+00 
 6.30625000e-08  1.25000000e+00  1.23980440e+00 
 6.30875000e-08  1.25000000e+00  1.23980917e+00 
 6.31125000e-08  1.25000000e+00  1.23981392e+00 
 6.31375000e-08  1.25000000e+00  1.23981867e+00 
 6.31625000e-08  1.25000000e+00  1.23982341e+00 
 6.31875000e-08  1.25000000e+00  1.23982813e+00 
 6.32125000e-08  1.25000000e+00  1.23983285e+00 
 6.32375000e-08  1.25000000e+00  1.23983756e+00 
 6.32625000e-08  1.25000000e+00  1.23984227e+00 
 6.32875000e-08  1.25000000e+00  1.23984696e+00 
 6.33125000e-08  1.25000000e+00  1.23985164e+00 
 6.33375000e-08  1.25000000e+00  1.23985632e+00 
 6.33625000e-08  1.25000000e+00  1.23986098e+00 
 6.33875000e-08  1.25000000e+00  1.23986564e+00 
 6.34125000e-08  1.25000000e+00  1.23987029e+00 
 6.34375000e-08  1.25000000e+00  1.23987493e+00 
 6.34625000e-08  1.25000000e+00  1.23987957e+00 
 6.34875000e-08  1.25000000e+00  1.23988419e+00 
 6.35125000e-08  1.25000000e+00  1.23988881e+00 
 6.35375000e-08  1.25000000e+00  1.23989342e+00 
 6.35625000e-08  1.25000000e+00  1.23989802e+00 
 6.35875000e-08  1.25000000e+00  1.23990261e+00 
 6.36125000e-08  1.25000000e+00  1.23990719e+00 
 6.36375000e-08  1.25000000e+00  1.23991177e+00 
 6.36625000e-08  1.25000000e+00  1.23991633e+00 
 6.36875000e-08  1.25000000e+00  1.23992089e+00 
 6.37125000e-08  1.25000000e+00  1.23992544e+00 
 6.37375000e-08  1.25000000e+00  1.23992999e+00 
 6.37625000e-08  1.25000000e+00  1.23993452e+00 
 6.37875000e-08  1.25000000e+00  1.23993905e+00 
 6.38125000e-08  1.25000000e+00  1.23994357e+00 
 6.38375000e-08  1.25000000e+00  1.23994808e+00 
 6.38625000e-08  1.25000000e+00  1.23995258e+00 
 6.38875000e-08  1.25000000e+00  1.23995708e+00 
 6.39125000e-08  1.25000000e+00  1.23996157e+00 
 6.39375000e-08  1.25000000e+00  1.23996605e+00 
 6.39625000e-08  1.25000000e+00  1.23997052e+00 
 6.39875000e-08  1.25000000e+00  1.23997499e+00 
 6.40125000e-08  1.25000000e+00  1.23997945e+00 
 6.40375000e-08  1.25000000e+00  1.23998390e+00 
 6.40625000e-08  1.25000000e+00  1.23998834e+00 
 6.40875000e-08  1.25000000e+00  1.23999277e+00 
 6.41125000e-08  1.25000000e+00  1.23999720e+00 
 6.41375000e-08  1.25000000e+00  1.24000162e+00 
 6.41625000e-08  1.25000000e+00  1.24000604e+00 
 6.41875000e-08  1.25000000e+00  1.24001044e+00 
 6.42125000e-08  1.25000000e+00  1.24001484e+00 
 6.42375000e-08  1.25000000e+00  1.24001923e+00 
 6.42625000e-08  1.25000000e+00  1.24002362e+00 
 6.42875000e-08  1.25000000e+00  1.24002799e+00 
 6.43125000e-08  1.25000000e+00  1.24003236e+00 
 6.43375000e-08  1.25000000e+00  1.24003672e+00 
 6.43625000e-08  1.25000000e+00  1.24004108e+00 
 6.43875000e-08  1.25000000e+00  1.24004543e+00 
 6.44125000e-08  1.25000000e+00  1.24004977e+00 
 6.44375000e-08  1.25000000e+00  1.24005410e+00 
 6.44625000e-08  1.25000000e+00  1.24005843e+00 
 6.44875000e-08  1.25000000e+00  1.24006275e+00 
 6.45125000e-08  1.25000000e+00  1.24006706e+00 
 6.45375000e-08  1.25000000e+00  1.24007137e+00 
 6.45625000e-08  1.25000000e+00  1.24007567e+00 
 6.45875000e-08  1.25000000e+00  1.24007996e+00 
 6.46125000e-08  1.25000000e+00  1.24008424e+00 
 6.46375000e-08  1.25000000e+00  1.24008852e+00 
 6.46625000e-08  1.25000000e+00  1.24009279e+00 
 6.46875000e-08  1.25000000e+00  1.24009706e+00 
 6.47125000e-08  1.25000000e+00  1.24010131e+00 
 6.47375000e-08  1.25000000e+00  1.24010556e+00 
 6.47625000e-08  1.25000000e+00  1.24010981e+00 
 6.47875000e-08  1.25000000e+00  1.24011404e+00 
 6.48125000e-08  1.25000000e+00  1.24011827e+00 
 6.48375000e-08  1.25000000e+00  1.24012250e+00 
 6.48625000e-08  1.25000000e+00  1.24012671e+00 
 6.48875000e-08  1.25000000e+00  1.24013092e+00 
 6.49125000e-08  1.25000000e+00  1.24013513e+00 
 6.49375000e-08  1.25000000e+00  1.24013933e+00 
 6.49625000e-08  1.25000000e+00  1.24014352e+00 
 6.49875000e-08  1.25000000e+00  1.24014770e+00 
 6.50125000e-08  1.25000000e+00  1.24015188e+00 
 6.50375000e-08  1.25000000e+00  1.24015605e+00 
 6.50625000e-08  1.25000000e+00  1.24016021e+00 
 6.50875000e-08  1.25000000e+00  1.24016437e+00 
 6.51125000e-08  1.25000000e+00  1.24016852e+00 
 6.51375000e-08  1.25000000e+00  1.24017266e+00 
 6.51625000e-08  1.25000000e+00  1.24017680e+00 
 6.51875000e-08  1.25000000e+00  1.24018093e+00 
 6.52125000e-08  1.25000000e+00  1.24018506e+00 
 6.52375000e-08  1.25000000e+00  1.24018918e+00 
 6.52625000e-08  1.25000000e+00  1.24019329e+00 
 6.52875000e-08  1.25000000e+00  1.24019740e+00 
 6.53125000e-08  1.25000000e+00  1.24020150e+00 
 6.53375000e-08  1.25000000e+00  1.24020559e+00 
 6.53625000e-08  1.25000000e+00  1.24020968e+00 
 6.53875000e-08  1.25000000e+00  1.24021376e+00 
 6.54125000e-08  1.25000000e+00  1.24021783e+00 
 6.54375000e-08  1.25000000e+00  1.24022190e+00 
 6.54625000e-08  1.25000000e+00  1.24022596e+00 
 6.54875000e-08  1.25000000e+00  1.24023002e+00 
 6.55125000e-08  1.25000000e+00  1.24023407e+00 
 6.55375000e-08  1.25000000e+00  1.24023811e+00 
 6.55625000e-08  1.25000000e+00  1.24024215e+00 
 6.55875000e-08  1.25000000e+00  1.24024618e+00 
 6.56125000e-08  1.25000000e+00  1.24025020e+00 
 6.56375000e-08  1.25000000e+00  1.24025422e+00 
 6.56625000e-08  1.25000000e+00  1.24025823e+00 
 6.56875000e-08  1.25000000e+00  1.24026224e+00 
 6.57125000e-08  1.25000000e+00  1.24026624e+00 
 6.57375000e-08  1.25000000e+00  1.24027023e+00 
 6.57625000e-08  1.25000000e+00  1.24027422e+00 
 6.57875000e-08  1.25000000e+00  1.24027820e+00 
 6.58125000e-08  1.25000000e+00  1.24028218e+00 
 6.58375000e-08  1.25000000e+00  1.24028615e+00 
 6.58625000e-08  1.25000000e+00  1.24029011e+00 
 6.58875000e-08  1.25000000e+00  1.24029407e+00 
 6.59125000e-08  1.25000000e+00  1.24029802e+00 
 6.59375000e-08  1.25000000e+00  1.24030197e+00 
 6.59625000e-08  1.25000000e+00  1.24030591e+00 
 6.59875000e-08  1.25000000e+00  1.24030984e+00 
 6.60125000e-08  1.25000000e+00  1.24031377e+00 
 6.60375000e-08  1.25000000e+00  1.24031769e+00 
 6.60625000e-08  1.25000000e+00  1.24032161e+00 
 6.60875000e-08  1.25000000e+00  1.24032552e+00 
 6.61125000e-08  1.25000000e+00  1.24032942e+00 
 6.61375000e-08  1.25000000e+00  1.24033332e+00 
 6.61625000e-08  1.25000000e+00  1.24033721e+00 
 6.61875000e-08  1.25000000e+00  1.24034110e+00 
 6.62125000e-08  1.25000000e+00  1.24034498e+00 
 6.62375000e-08  1.25000000e+00  1.24034885e+00 
 6.62625000e-08  1.25000000e+00  1.24035272e+00 
 6.62875000e-08  1.25000000e+00  1.24035659e+00 
 6.63125000e-08  1.25000000e+00  1.24036045e+00 
 6.63375000e-08  1.25000000e+00  1.24036430e+00 
 6.63625000e-08  1.25000000e+00  1.24036814e+00 
 6.63875000e-08  1.25000000e+00  1.24037198e+00 
 6.64125000e-08  1.25000000e+00  1.24037582e+00 
 6.64375000e-08  1.25000000e+00  1.24037965e+00 
 6.64625000e-08  1.25000000e+00  1.24038347e+00 
 6.64875000e-08  1.25000000e+00  1.24038729e+00 
 6.65125000e-08  1.25000000e+00  1.24039110e+00 
 6.65375000e-08  1.25000000e+00  1.24039491e+00 
 6.65625000e-08  1.25000000e+00  1.24039871e+00 
 6.65875000e-08  1.25000000e+00  1.24040250e+00 
 6.66125000e-08  1.25000000e+00  1.24040629e+00 
 6.66375000e-08  1.25000000e+00  1.24041008e+00 
 6.66625000e-08  1.25000000e+00  1.24041385e+00 
 6.66875000e-08  1.25000000e+00  1.24041763e+00 
 6.67125000e-08  1.25000000e+00  1.24042139e+00 
 6.67375000e-08  1.25000000e+00  1.24042515e+00 
 6.67625000e-08  1.25000000e+00  1.24042891e+00 
 6.67875000e-08  1.25000000e+00  1.24043266e+00 
 6.68125000e-08  1.25000000e+00  1.24043641e+00 
 6.68375000e-08  1.25000000e+00  1.24044014e+00 
 6.68625000e-08  1.25000000e+00  1.24044388e+00 
 6.68875000e-08  1.25000000e+00  1.24044761e+00 
 6.69125000e-08  1.25000000e+00  1.24045133e+00 
 6.69375000e-08  1.25000000e+00  1.24045505e+00 
 6.69625000e-08  1.25000000e+00  1.24045876e+00 
 6.69875000e-08  1.25000000e+00  1.24046246e+00 
 6.70125000e-08  1.25000000e+00  1.24046616e+00 
 6.70375000e-08  1.25000000e+00  1.24046986e+00 
 6.70625000e-08  1.25000000e+00  1.24047355e+00 
 6.70875000e-08  1.25000000e+00  1.24047723e+00 
 6.71125000e-08  1.25000000e+00  1.24048091e+00 
 6.71375000e-08  1.25000000e+00  1.24048459e+00 
