 time            v(detp)         v(detn)        
 0.00000000e+00  2.81974012e+00  2.81974028e+00 
 1.00000000e-14  2.81981535e+00  2.81970837e+00 
 2.00000000e-14  2.81986434e+00  2.81967965e+00 
 4.00000000e-14  2.81993422e+00  2.81961760e+00 
 8.00000000e-14  2.82002221e+00  2.81947135e+00 
 1.60000000e-13  2.82019032e+00  2.81915916e+00 
 3.20000000e-13  2.82050143e+00  2.81866862e+00 
 6.40000000e-13  2.82044613e+00  2.81843609e+00 
 1.28000000e-12  2.81652707e+00  2.82090115e+00 
 1.88020729e-12  2.80793042e+00  2.82629816e+00 
 2.62626551e-12  2.79046232e+00  2.83591830e+00 
 3.52715234e-12  2.76005562e+00  2.84938625e+00 
 4.52715234e-12  2.71579455e+00  2.86392975e+00 
 5.52715234e-12  2.66422921e+00  2.87668255e+00 
 6.52715234e-12  2.61211156e+00  2.88749084e+00 
 7.52715234e-12  2.56573015e+00  2.89677919e+00 
 8.52715234e-12  2.52949765e+00  2.90501343e+00 
 9.52715234e-12  2.50560982e+00  2.91244999e+00 
 1.05271523e-11  2.49442732e+00  2.91919087e+00 
 1.15271523e-11  2.49494924e+00  2.92527328e+00 
 1.25271523e-11  2.50529909e+00  2.93071782e+00 
 1.35271523e-11  2.52324469e+00  2.93559060e+00 
 1.44139423e-11  2.54389880e+00  2.93960092e+00 
 1.53768015e-11  2.57010932e+00  2.94414729e+00 
 1.63768015e-11  2.60053823e+00  2.94827698e+00 
 1.73768015e-11  2.63378366e+00  2.94723719e+00 
 1.83768015e-11  2.67041980e+00  2.93577593e+00 
 1.93768015e-11  2.71071925e+00  2.91546889e+00 
 2.03768015e-11  2.75288917e+00  2.89151811e+00 
 2.13768015e-11  2.79168773e+00  2.86835759e+00 
 2.23768015e-11  2.81909383e+00  2.84876298e+00 
 2.33768015e-11  2.83380261e+00  2.83238165e+00 
 2.43768015e-11  2.84064914e+00  2.81653099e+00 
 2.53768015e-11  2.84290712e+00  2.79836573e+00 
 2.63768015e-11  2.84149801e+00  2.77726465e+00 
 2.73768015e-11  2.83925088e+00  2.75849791e+00 
 2.83768015e-11  2.83771940e+00  2.74705487e+00 
 2.93768015e-11  2.83555554e+00  2.74366946e+00 
 3.03768015e-11  2.83037270e+00  2.74701881e+00 
 3.13768015e-11  2.82067412e+00  2.75572247e+00 
 3.23768015e-11  2.80560475e+00  2.76889525e+00 
 3.33768015e-11  2.78372053e+00  2.78550352e+00 
 3.43768015e-11  2.75523729e+00  2.80404334e+00 
 3.53768015e-11  2.72204919e+00  2.82298458e+00 
 3.63768015e-11  2.68549236e+00  2.84061855e+00 
 3.73768015e-11  2.64886137e+00  2.85580315e+00 
 3.83768015e-11  2.61692908e+00  2.86846687e+00 
 3.93768015e-11  2.59347583e+00  2.87911026e+00 
 4.03768015e-11  2.58029132e+00  2.88820068e+00 
 4.13768015e-11  2.57744189e+00  2.89602613e+00 
 4.23768015e-11  2.58378672e+00  2.90273376e+00 
 4.33768015e-11  2.59754843e+00  2.90835854e+00 
 4.43768015e-11  2.61684322e+00  2.91279093e+00 
 4.53768015e-11  2.64018328e+00  2.91570764e+00 
 4.63768015e-11  2.66706227e+00  2.91618915e+00 
 4.73768015e-11  2.69787904e+00  2.91139564e+00 
 4.83768015e-11  2.73264447e+00  2.89854501e+00 
 4.93768015e-11  2.76897614e+00  2.87893979e+00 
 5.03768015e-11  2.79996049e+00  2.85706045e+00 
 5.13768015e-11  2.81933188e+00  2.83658416e+00 
 5.23768015e-11  2.82872343e+00  2.81769732e+00 
 5.33768015e-11  2.83267588e+00  2.79834197e+00 
 5.43768015e-11  2.83325928e+00  2.77539530e+00 
 5.53768015e-11  2.83051200e+00  2.74776200e+00 
 5.63768015e-11  2.82837693e+00  2.72276708e+00 
 5.73768015e-11  2.82887184e+00  2.70657940e+00 
 5.83768015e-11  2.83128749e+00  2.69991922e+00 
