 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.71559339e+00  2.71559339e+00 
 5.00000000e-15  1.80000471e+00  1.79999529e+00  2.71559433e+00  2.71559245e+00 
 1.00000000e-14  1.80000942e+00  1.79999058e+00  2.71559494e+00  2.71559183e+00 
 2.00000000e-14  1.80001885e+00  1.79998115e+00  2.71559577e+00  2.71559101e+00 
 4.00000000e-14  1.80003770e+00  1.79996230e+00  2.71559626e+00  2.71559051e+00 
 8.00000000e-14  1.80007540e+00  1.79992460e+00  2.71559600e+00  2.71559077e+00 
 1.60000000e-13  1.80015080e+00  1.79984920e+00  2.71559217e+00  2.71559460e+00 
 3.20000000e-13  1.80030159e+00  1.79969841e+00  2.71557283e+00  2.71561393e+00 
 6.40000000e-13  1.80060318e+00  1.79939682e+00  2.71549216e+00  2.71569450e+00 
 1.14000000e-12  1.80107442e+00  1.79892558e+00  2.71526650e+00  2.71591953e+00 
 1.64000000e-12  1.80154564e+00  1.79845436e+00  2.71493414e+00  2.71625040e+00 
 2.14000000e-12  1.80201684e+00  1.79798316e+00  2.71450938e+00  2.71667277e+00 
 2.64000000e-12  1.80248803e+00  1.79751197e+00  2.71400410e+00  2.71717466e+00 
 3.14000000e-12  1.80295919e+00  1.79704081e+00  2.71342856e+00  2.71774580e+00 
 3.64000000e-12  1.80343032e+00  1.79656968e+00  2.71279183e+00  2.71837716e+00 
 4.14000000e-12  1.80390142e+00  1.79609858e+00  2.71210178e+00  2.71906090e+00 
 4.64000000e-12  1.80437248e+00  1.79562752e+00  2.71136536e+00  2.71979013e+00 
 5.14000000e-12  1.80484349e+00  1.79515651e+00  2.71058861e+00  2.72055887e+00 
 5.64000000e-12  1.80531446e+00  1.79468554e+00  2.70977684e+00  2.72136187e+00 
 6.14000000e-12  1.80578538e+00  1.79421462e+00  2.70893465e+00  2.72219458e+00 
 6.64000000e-12  1.80625624e+00  1.79374376e+00  2.70806610e+00  2.72305297e+00 
 7.14000000e-12  1.80672703e+00  1.79327297e+00  2.70717468e+00  2.72393358e+00 
 7.64000000e-12  1.80719777e+00  1.79280223e+00  2.70626348e+00  2.72483333e+00 
 8.14000000e-12  1.80766843e+00  1.79233157e+00  2.70533516e+00  2.72574955e+00 
