 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -3.19149399e+03 -2.12419831e+03 
 1.02329299e+06 -3.22549232e+03 -2.08893862e+03 
 1.04712855e+06 -3.25822164e+03 -2.05387279e+03 
 1.07151931e+06 -3.28971878e+03 -2.01903490e+03 
 1.09647820e+06 -3.32002047e+03 -1.98445647e+03 
 1.12201845e+06 -3.34916329e+03 -1.95016657e+03 
 1.14815362e+06 -3.37718352e+03 -1.91619191e+03 
 1.17489755e+06 -3.40411708e+03 -1.88255700e+03 
 1.20226443e+06 -3.42999945e+03 -1.84928423e+03 
 1.23026877e+06 -3.45486561e+03 -1.81639399e+03 
 1.25892541e+06 -3.47874999e+03 -1.78390479e+03 
 1.28824955e+06 -3.50168640e+03 -1.75183334e+03 
 1.31825674e+06 -3.52370801e+03 -1.72019468e+03 
 1.34896288e+06 -3.54484729e+03 -1.68900226e+03 
 1.38038426e+06 -3.56513603e+03 -1.65826802e+03 
 1.41253754e+06 -3.58460525e+03 -1.62800254e+03 
 1.44543977e+06 -3.60328523e+03 -1.59821505e+03 
 1.47910839e+06 -3.62120550e+03 -1.56891360e+03 
 1.51356125e+06 -3.63839478e+03 -1.54010506e+03 
 1.54881662e+06 -3.65488102e+03 -1.51179524e+03 
 1.58489319e+06 -3.67069140e+03 -1.48398896e+03 
 1.62181010e+06 -3.68585230e+03 -1.45669014e+03 
 1.65958691e+06 -3.70038933e+03 -1.42990180e+03 
 1.69824365e+06 -3.71432730e+03 -1.40362621e+03 
 1.73780083e+06 -3.72769029e+03 -1.37786489e+03 
 1.77827941e+06 -3.74050159e+03 -1.35261867e+03 
 1.81970086e+06 -3.75278376e+03 -1.32788780e+03 
 1.86208714e+06 -3.76455863e+03 -1.30367192e+03 
 1.90546072e+06 -3.77584729e+03 -1.27997017e+03 
 1.94984460e+06 -3.78667015e+03 -1.25678121e+03 
 1.99526231e+06 -3.79704692e+03 -1.23410326e+03 
 2.04173794e+06 -3.80699664e+03 -1.21193415e+03 
 2.08929613e+06 -3.81653769e+03 -1.19027138e+03 
 2.13796209e+06 -3.82568784e+03 -1.16911208e+03 
 2.18776162e+06 -3.83446420e+03 -1.14845313e+03 
 2.23872114e+06 -3.84288332e+03 -1.12829114e+03 
 2.29086765e+06 -3.85096114e+03 -1.10862251e+03 
 2.34422882e+06 -3.85871306e+03 -1.08944341e+03 
 2.39883292e+06 -3.86615391e+03 -1.07074987e+03 
 2.45470892e+06 -3.87329803e+03 -1.05253775e+03 
 2.51188643e+06 -3.88015922e+03 -1.03480278e+03 
 2.57039578e+06 -3.88675082e+03 -1.01754059e+03 
 2.63026799e+06 -3.89308569e+03 -1.00074673e+03 
 2.69153480e+06 -3.89917622e+03 -9.84416644e+02 
 2.75422870e+06 -3.90503441e+03 -9.68545760e+02 
 2.81838293e+06 -3.91067181e+03 -9.53129448e+02 
 2.88403150e+06 -3.91609958e+03 -9.38163054e+02 
 2.95120923e+06 -3.92132851e+03 -9.23641912e+02 
 3.01995172e+06 -3.92636901e+03 -9.09561355e+02 
 3.09029543e+06 -3.93123117e+03 -8.95916723e+02 
 3.16227766e+06 -3.93592473e+03 -8.82703380e+02 
 3.23593657e+06 -3.94045911e+03 -8.69916714e+02 
 3.31131121e+06 -3.94484345e+03 -8.57552153e+02 
 3.38844156e+06 -3.94908659e+03 -8.45605166e+02 
 3.46736850e+06 -3.95319712e+03 -8.34071275e+02 
 3.54813389e+06 -3.95718336e+03 -8.22946058e+02 
 3.63078055e+06 -3.96105339e+03 -8.12225155e+02 
 3.71535229e+06 -3.96481508e+03 -8.01904272e+02 
 3.80189396e+06 -3.96847609e+03 -7.91979184e+02 
 3.89045145e+06 -3.97204385e+03 -7.82445744e+02 
 3.98107171e+06 -3.97552565e+03 -7.73299878e+02 
 4.07380278e+06 -3.97892858e+03 -7.64537594e+02 
 4.16869383e+06 -3.98225958e+03 -7.56154978e+02 
 4.26579519e+06 -3.98552545e+03 -7.48148202e+02 
 4.36515832e+06 -3.98873284e+03 -7.40513519e+02 
 4.46683592e+06 -3.99188828e+03 -7.33247266e+02 
 4.57088190e+06 -3.99499821e+03 -7.26345864e+02 
 4.67735141e+06 -3.99806896e+03 -7.19805817e+02 
 4.78630092e+06 -4.00110675e+03 -7.13623713e+02 
 4.89778819e+06 -4.00411776e+03 -7.07796219e+02 
 5.01187234e+06 -4.00710808e+03 -7.02320082e+02 
 5.12861384e+06 -4.01008375e+03 -6.97192128e+02 
 5.24807460e+06 -4.01305076e+03 -6.92409254e+02 
 5.37031796e+06 -4.01601508e+03 -6.87968431e+02 
 5.49540874e+06 -4.01898265e+03 -6.83866700e+02 
 5.62341325e+06 -4.02195938e+03 -6.80101163e+02 
 5.75439937e+06 -4.02495118e+03 -6.76668983e+02 
 5.88843655e+06 -4.02796398e+03 -6.73567382e+02 
 6.02559586e+06 -4.03100371e+03 -6.70793627e+02 
 6.16595002e+06 -4.03407632e+03 -6.68345035e+02 
 6.30957344e+06 -4.03718780e+03 -6.66218959e+02 
 6.45654229e+06 -4.04034416e+03 -6.64412785e+02 
 6.60693448e+06 -4.04355148e+03 -6.62923925e+02 
 6.76082975e+06 -4.04681588e+03 -6.61749808e+02 
 6.91830971e+06 -4.05014356e+03 -6.60887874e+02 
 7.07945784e+06 -4.05354076e+03 -6.60335566e+02 
 7.24435960e+06 -4.05701384e+03 -6.60090316e+02 
 7.41310241e+06 -4.06056922e+03 -6.60149542e+02 
 7.58577575e+06 -4.06421341e+03 -6.60510634e+02 
 7.76247117e+06 -4.06795302e+03 -6.61170944e+02 
 7.94328235e+06 -4.07179477e+03 -6.62127777e+02 
 8.12830516e+06 -4.07574548e+03 -6.63378374e+02 
 8.31763771e+06 -4.07981210e+03 -6.64919905e+02 
 8.51138038e+06 -4.08400168e+03 -6.66749453e+02 
 8.70963590e+06 -4.08832140e+03 -6.68864001e+02 
 8.91250938e+06 -4.09277857e+03 -6.71260416e+02 
 9.12010839e+06 -4.09738061e+03 -6.73935439e+02 
 9.33254301e+06 -4.10213510e+03 -6.76885662e+02 
 9.54992586e+06 -4.10704972e+03 -6.80107519e+02 
 9.77237221e+06 -4.11213229e+03 -6.83597263e+02 
 1.00000000e+07 -4.11739077e+03 -6.87350953e+02 
 1.02329299e+07 -4.12283323e+03 -6.91364434e+02 
 1.04712855e+07 -4.12846788e+03 -6.95633319e+02 
 1.07151931e+07 -4.13430304e+03 -7.00152968e+02 
 1.09647820e+07 -4.14034715e+03 -7.04918472e+02 
 1.12201845e+07 -4.14660876e+03 -7.09924627e+02 
 1.14815362e+07 -4.15309652e+03 -7.15165921e+02 
 1.17489755e+07 -4.15981915e+03 -7.20636508e+02 
 1.20226443e+07 -4.16678549e+03 -7.26330187e+02 
 1.23026877e+07 -4.17400440e+03 -7.32240383e+02 
 1.25892541e+07 -4.18148482e+03 -7.38360127e+02 
 1.28824955e+07 -4.18923572e+03 -7.44682028e+02 
 1.31825674e+07 -4.19726607e+03 -7.51198262e+02 
 1.34896288e+07 -4.20558486e+03 -7.57900541e+02 
 1.38038426e+07 -4.21420101e+03 -7.64780101e+02 
 1.41253754e+07 -4.22312342e+03 -7.71827680e+02 
 1.44543977e+07 -4.23236090e+03 -7.79033498e+02 
 1.47910839e+07 -4.24192214e+03 -7.86387239e+02 
 1.51356125e+07 -4.25181568e+03 -7.93878040e+02 
 1.54881662e+07 -4.26204990e+03 -8.01494469e+02 
 1.58489319e+07 -4.27263295e+03 -8.09224519e+02 
 1.62181010e+07 -4.28357272e+03 -8.17055593e+02 
 1.65958691e+07 -4.29487681e+03 -8.24974498e+02 
 1.69824365e+07 -4.30655247e+03 -8.32967438e+02 
 1.73780083e+07 -4.31860657e+03 -8.41020010e+02 
 1.77827941e+07 -4.33104554e+03 -8.49117207e+02 
 1.81970086e+07 -4.34387533e+03 -8.57243423e+02 
 1.86208714e+07 -4.35710134e+03 -8.65382455e+02 
 1.90546072e+07 -4.37072839e+03 -8.73517521e+02 
 1.94984460e+07 -4.38476066e+03 -8.81631274e+02 
 1.99526231e+07 -4.39920162e+03 -8.89705821e+02 
 2.04173794e+07 -4.41405402e+03 -8.97722751e+02 
 2.08929613e+07 -4.42931976e+03 -9.05663166e+02 
 2.13796209e+07 -4.44499992e+03 -9.13507717e+02 
 2.18776162e+07 -4.46109466e+03 -9.21236644e+02 
 2.23872114e+07 -4.47760317e+03 -9.28829822e+02 
 2.29086765e+07 -4.49452363e+03 -9.36266819e+02 
 2.34422882e+07 -4.51185320e+03 -9.43526946e+02 
 2.39883292e+07 -4.52958789e+03 -9.50589328e+02 
 2.45470892e+07 -4.54772263e+03 -9.57432965e+02 
 2.51188643e+07 -4.56625115e+03 -9.64036809e+02 
 2.57039578e+07 -4.58516601e+03 -9.70379842e+02 
 2.63026799e+07 -4.60445855e+03 -9.76441158e+02 
 2.69153480e+07 -4.62411886e+03 -9.82200046e+02 
 2.75422870e+07 -4.64413582e+03 -9.87636081e+02 
 2.81838293e+07 -4.66449707e+03 -9.92729214e+02 
 2.88403150e+07 -4.68518901e+03 -9.97459867e+02 
 2.95120923e+07 -4.70619683e+03 -1.00180902e+03 
 3.01995172e+07 -4.72750454e+03 -1.00575832e+03 
 3.09029543e+07 -4.74909498e+03 -1.00929016e+03 
 3.16227766e+07 -4.77094987e+03 -1.01238777e+03 
 3.23593657e+07 -4.79304990e+03 -1.01503532e+03 
 3.31131121e+07 -4.81537473e+03 -1.01721799e+03 
 3.38844156e+07 -4.83790307e+03 -1.01892207e+03 
 3.46736850e+07 -4.86061280e+03 -1.02013500e+03 
 3.54813389e+07 -4.88348100e+03 -1.02084550e+03 
 3.63078055e+07 -4.90648406e+03 -1.02104356e+03 
 3.71535229e+07 -4.92959778e+03 -1.02072057e+03 
 3.80189396e+07 -4.95279746e+03 -1.01986928e+03 
 3.89045145e+07 -4.97605801e+03 -1.01848394e+03 
 3.98107171e+07 -4.99935408e+03 -1.01656022e+03 
 4.07380278e+07 -5.02266010e+03 -1.01409533e+03 
 4.16869383e+07 -5.04595050e+03 -1.01108795e+03 
 4.26579519e+07 -5.06919971e+03 -1.00753827e+03 
 4.36515832e+07 -5.09238237e+03 -1.00344796e+03 
 4.46683592e+07 -5.11547335e+03 -9.98820159e+02 
 4.57088190e+07 -5.13844794e+03 -9.93659444e+02 
 4.67735141e+07 -5.16128190e+03 -9.87971780e+02 
 4.78630092e+07 -5.18395157e+03 -9.81764477e+02 
 4.89778819e+07 -5.20643397e+03 -9.75046133e+02 
 5.01187234e+07 -5.22870687e+03 -9.67826568e+02 
 5.12861384e+07 -5.25074891e+03 -9.60116753e+02 
 5.24807460e+07 -5.27253961e+03 -9.51928733e+02 
 5.37031796e+07 -5.29405951e+03 -9.43275544e+02 
 5.49540874e+07 -5.31529015e+03 -9.34171129e+02 
 5.62341325e+07 -5.33621417e+03 -9.24630249e+02 
 5.75439937e+07 -5.35681532e+03 -9.14668390e+02 
 5.88843655e+07 -5.37707853e+03 -9.04301670e+02 
 6.02559586e+07 -5.39698989e+03 -8.93546748e+02 
 6.16595002e+07 -5.41653667e+03 -8.82420730e+02 
 6.30957344e+07 -5.43570735e+03 -8.70941079e+02 
 6.45654229e+07 -5.45449160e+03 -8.59125522e+02 
 6.60693448e+07 -5.47288027e+03 -8.46991966e+02 
 6.76082975e+07 -5.49086541e+03 -8.34558415e+02 
 6.91830971e+07 -5.50844018e+03 -8.21842884e+02 
 7.07945784e+07 -5.52559889e+03 -8.08863331e+02 
 7.24435960e+07 -5.54233693e+03 -7.95637575e+02 
 7.41310241e+07 -5.55865073e+03 -7.82183241e+02 
 7.58577575e+07 -5.57453777e+03 -7.68517685e+02 
 7.76247117e+07 -5.58999645e+03 -7.54657949e+02 
 7.94328235e+07 -5.60502613e+03 -7.40620701e+02 
 8.12830516e+07 -5.61962703e+03 -7.26422191e+02 
 8.31763771e+07 -5.63380019e+03 -7.12078211e+02 
 8.51138038e+07 -5.64754741e+03 -6.97604056e+02 
 8.70963590e+07 -5.66087123e+03 -6.83014498e+02 
 8.91250938e+07 -5.67377484e+03 -6.68323752e+02 
 9.12010839e+07 -5.68626204e+03 -6.53545463e+02 
 9.33254301e+07 -5.69833720e+03 -6.38692681e+02 
 9.54992586e+07 -5.71000519e+03 -6.23777853e+02 
 9.77237221e+07 -5.72127135e+03 -6.08812814e+02 
 1.00000000e+08 -5.73214140e+03 -5.93808779e+02 
 1.02329299e+08 -5.74262147e+03 -5.78776344e+02 
 1.04712855e+08 -5.75271797e+03 -5.63725485e+02 
 1.07151931e+08 -5.76243759e+03 -5.48665563e+02 
 1.09647820e+08 -5.77178727e+03 -5.33605333e+02 
 1.12201845e+08 -5.78077412e+03 -5.18552950e+02 
 1.14815362e+08 -5.78940542e+03 -5.03515983e+02 
 1.17489755e+08 -5.79768858e+03 -4.88501425e+02 
 1.20226443e+08 -5.80563107e+03 -4.73515710e+02 
 1.23026877e+08 -5.81324047e+03 -4.58564729e+02 
 1.25892541e+08 -5.82052433e+03 -4.43653846e+02 
 1.28824955e+08 -5.82749026e+03 -4.28787916e+02 
 1.31825674e+08 -5.83414581e+03 -4.13971304e+02 
 1.34896288e+08 -5.84049854e+03 -3.99207906e+02 
 1.38038426e+08 -5.84655591e+03 -3.84501164e+02 
 1.41253754e+08 -5.85232532e+03 -3.69854093e+02 
 1.44543977e+08 -5.85781409e+03 -3.55269293e+02 
 1.47910839e+08 -5.86302943e+03 -3.40748975e+02 
 1.51356125e+08 -5.86797845e+03 -3.26294977e+02 
 1.54881662e+08 -5.87266811e+03 -3.11908786e+02 
 1.58489319e+08 -5.87710527e+03 -2.97591554e+02 
 1.62181010e+08 -5.88129662e+03 -2.83344121e+02 
 1.65958691e+08 -5.88524874e+03 -2.69167028e+02 
 1.69824365e+08 -5.88896805e+03 -2.55060538e+02 
 1.73780083e+08 -5.89246082e+03 -2.41024651e+02 
 1.77827941e+08 -5.89573318e+03 -2.27059122e+02 
