 time            v(detp)         v(detn)        
 0.00000000e+00  2.82423046e+00  2.82423046e+00 
 2.00000000e-15  2.82423046e+00  2.82423046e+00 
 4.00000000e-15  2.82423046e+00  2.82423046e+00 
 8.00000000e-15  2.82423046e+00  2.82423046e+00 
 1.60000000e-14  2.82423046e+00  2.82423046e+00 
 3.20000000e-14  2.82423046e+00  2.82423046e+00 
 6.40000000e-14  2.82423046e+00  2.82423046e+00 
 1.28000000e-13  2.82423046e+00  2.82423046e+00 
 2.56000000e-13  2.82423046e+00  2.82423047e+00 
 4.56000000e-13  2.82423045e+00  2.82423048e+00 
 6.56000000e-13  2.82423039e+00  2.82423048e+00 
 8.56000000e-13  2.82423025e+00  2.82423046e+00 
 1.05600000e-12  2.82422998e+00  2.82423040e+00 
 1.25600000e-12  2.82422956e+00  2.82423028e+00 
 1.45600000e-12  2.82422897e+00  2.82423008e+00 
 1.65600000e-12  2.82422819e+00  2.82422980e+00 
 1.85600000e-12  2.82422721e+00  2.82422941e+00 
 2.05600000e-12  2.82422603e+00  2.82422890e+00 
 2.25600000e-12  2.82422466e+00  2.82422827e+00 
 2.45600000e-12  2.82422310e+00  2.82422750e+00 
 2.65600000e-12  2.82422138e+00  2.82422659e+00 
 2.85600000e-12  2.82421951e+00  2.82422553e+00 
 3.05600000e-12  2.82421754e+00  2.82422432e+00 
 3.25600000e-12  2.82421549e+00  2.82422296e+00 
 3.45600000e-12  2.82421341e+00  2.82422144e+00 
 3.65600000e-12  2.82421133e+00  2.82421977e+00 
 3.85600000e-12  2.82420930e+00  2.82421796e+00 
 4.05600000e-12  2.82420736e+00  2.82421600e+00 
 4.25600000e-12  2.82420558e+00  2.82421390e+00 
 4.45600000e-12  2.82420398e+00  2.82421167e+00 
 4.65600000e-12  2.82420263e+00  2.82420932e+00 
 4.85600000e-12  2.82420157e+00  2.82420686e+00 
 5.05600000e-12  2.82420085e+00  2.82420429e+00 
 5.25600000e-12  2.82420051e+00  2.82420163e+00 
 5.45600000e-12  2.82420059e+00  2.82419889e+00 
 5.65600000e-12  2.82420113e+00  2.82419607e+00 
 5.85600000e-12  2.82420216e+00  2.82419320e+00 
 6.05600000e-12  2.82420371e+00  2.82419027e+00 
 6.25600000e-12  2.82420581e+00  2.82418732e+00 
 6.45600000e-12  2.82420848e+00  2.82418433e+00 
 6.65600000e-12  2.82421172e+00  2.82418134e+00 
 6.85600000e-12  2.82421556e+00  2.82417835e+00 
 7.05600000e-12  2.82421999e+00  2.82417536e+00 
 7.25600000e-12  2.82422502e+00  2.82417240e+00 
 7.45600000e-12  2.82423064e+00  2.82416948e+00 
 7.65600000e-12  2.82423683e+00  2.82416660e+00 
 7.85600000e-12  2.82424359e+00  2.82416377e+00 
 8.05600000e-12  2.82425090e+00  2.82416101e+00 
 8.25600000e-12  2.82425874e+00  2.82415833e+00 
 8.45600000e-12  2.82426707e+00  2.82415573e+00 
 8.65600000e-12  2.82427587e+00  2.82415322e+00 
 8.85600000e-12  2.82428511e+00  2.82415081e+00 
 9.05600000e-12  2.82429476e+00  2.82414851e+00 
 9.25600000e-12  2.82430478e+00  2.82414632e+00 
 9.45600000e-12  2.82431512e+00  2.82414426e+00 
 9.65600000e-12  2.82432576e+00  2.82414232e+00 
 9.85600000e-12  2.82433665e+00  2.82414052e+00 
 1.00560000e-11  2.82434774e+00  2.82413885e+00 
 1.02560000e-11  2.82435900e+00  2.82413732e+00 
 1.04560000e-11  2.82437039e+00  2.82413593e+00 
 1.06560000e-11  2.82438185e+00  2.82413468e+00 
 1.08560000e-11  2.82439335e+00  2.82413358e+00 
 1.10560000e-11  2.82440484e+00  2.82413262e+00 
 1.12560000e-11  2.82441628e+00  2.82413180e+00 
 1.14560000e-11  2.82442762e+00  2.82413112e+00 
 1.16560000e-11  2.82443881e+00  2.82413058e+00 
 1.18560000e-11  2.82444983e+00  2.82413017e+00 
 1.20560000e-11  2.82446062e+00  2.82412989e+00 
 1.22560000e-11  2.82447114e+00  2.82412973e+00 
 1.24560000e-11  2.82448136e+00  2.82412969e+00 
 1.26560000e-11  2.82449123e+00  2.82412975e+00 
 1.28560000e-11  2.82450071e+00  2.82412990e+00 
 1.30560000e-11  2.82450978e+00  2.82413015e+00 
 1.32560000e-11  2.82451839e+00  2.82413046e+00 
 1.34560000e-11  2.82452652e+00  2.82413085e+00 
 1.36560000e-11  2.82453414e+00  2.82413128e+00 
 1.38560000e-11  2.82454122e+00  2.82413176e+00 
 1.40560000e-11  2.82454774e+00  2.82413226e+00 
 1.42560000e-11  2.82455367e+00  2.82413277e+00 
 1.44560000e-11  2.82455900e+00  2.82413329e+00 
 1.46560000e-11  2.82456372e+00  2.82413379e+00 
 1.48560000e-11  2.82456782e+00  2.82413426e+00 
 1.50560000e-11  2.82457129e+00  2.82413468e+00 
 1.52560000e-11  2.82457412e+00  2.82413506e+00 
 1.54560000e-11  2.82457634e+00  2.82413536e+00 
