 time            v(detp)         v(detn)        
 0.00000000e+00  2.89648133e+00  2.89648133e+00 
 1.00000000e-14  2.89648133e+00  2.89648133e+00 
 2.00000000e-14  2.89648133e+00  2.89648133e+00 
 4.00000000e-14  2.89648133e+00  2.89648133e+00 
 8.00000000e-14  2.89648133e+00  2.89648133e+00 
 1.60000000e-13  2.89648133e+00  2.89648133e+00 
 3.20000000e-13  2.89648133e+00  2.89648133e+00 
 6.40000000e-13  2.89648133e+00  2.89648133e+00 
 1.28000000e-12  2.89648132e+00  2.89648132e+00 
 2.28000000e-12  2.89648128e+00  2.89648130e+00 
 3.28000000e-12  2.89648108e+00  2.89648139e+00 
 4.28000000e-12  2.89648053e+00  2.89648186e+00 
 5.28000000e-12  2.89647940e+00  2.89648302e+00 
 6.18932467e-12  2.89647765e+00  2.89648496e+00 
 7.12475358e-12  2.89647489e+00  2.89648809e+00 
 8.12475358e-12  2.89647067e+00  2.89649297e+00 
 9.12475358e-12  2.89646496e+00  2.89649959e+00 
 1.01247536e-11  2.89645769e+00  2.89650803e+00 
 1.08927370e-11  2.89645104e+00  2.89651573e+00 
 1.16187407e-11  2.89644392e+00  2.89652393e+00 
 1.23466001e-11  2.89643603e+00  2.89653297e+00 
 1.31437449e-11  2.89642662e+00  2.89654366e+00 
 1.36339898e-11  2.89642049e+00  2.89655058e+00 
 1.39584267e-11  2.89641631e+00  2.89655528e+00 
 1.42344815e-11  2.89641268e+00  2.89655934e+00 
 1.45040392e-11  2.89640908e+00  2.89656335e+00 
 1.48252076e-11  2.89640473e+00  2.89656818e+00 
 1.51691818e-11  2.89640001e+00  2.89657339e+00 
 1.56090478e-11  2.89639391e+00  2.89658009e+00 
 1.62013027e-11  2.89638561e+00  2.89658910e+00 
 1.71653577e-11  2.89637190e+00  2.89660367e+00 
 1.81653577e-11  2.89635743e+00  2.89661876e+00 
 1.91653577e-11  2.89634255e+00  2.89663410e+00 
 2.01653577e-11  2.89632707e+00  2.89665002e+00 
 2.11567074e-11  2.89631087e+00  2.89666675e+00 
 2.21567074e-11  2.89629342e+00  2.89668489e+00 
 2.31567074e-11  2.89627465e+00  2.89670458e+00 
 2.41567074e-11  2.89625441e+00  2.89672598e+00 
 2.49434090e-11  2.89623739e+00  2.89674407e+00 
 2.56561719e-11  2.89622113e+00  2.89676141e+00 
 2.63759821e-11  2.89620392e+00  2.89677981e+00 
 2.71240877e-11  2.89618524e+00  2.89679979e+00 
 2.81240877e-11  2.89615921e+00  2.89682764e+00 
 2.85416955e-11  2.89614801e+00  2.89683960e+00 
 2.88589107e-11  2.89613939e+00  2.89684880e+00 
 2.90969790e-11  2.89613286e+00  2.89685575e+00 
 2.93194914e-11  2.89612673e+00  2.89686228e+00 
 2.95483705e-11  2.89612038e+00  2.89686903e+00 
 2.97927747e-11  2.89611358e+00  2.89687626e+00 
 3.00827470e-11  2.89610546e+00  2.89688486e+00 
 3.04030818e-11  2.89609646e+00  2.89689438e+00 
 3.09022459e-11  2.89608237e+00  2.89690923e+00 
 3.16577515e-11  2.89606094e+00  2.89693162e+00 
 3.26577515e-11  2.89603239e+00  2.89696117e+00 
 3.36577515e-11  2.89600353e+00  2.89699080e+00 
 3.46577515e-11  2.89597419e+00  2.89702083e+00 
 3.56430235e-11  2.89594457e+00  2.89705115e+00 
 3.66295447e-11  2.89591397e+00  2.89708257e+00 
 3.76295447e-11  2.89588174e+00  2.89711580e+00 
 3.86295447e-11  2.89584813e+00  2.89715063e+00 
 3.95243741e-11  2.89581679e+00  2.89718326e+00 
 4.02420735e-11  2.89579076e+00  2.89721045e+00 
 4.09665881e-11  2.89576368e+00  2.89723879e+00 
 4.16913813e-11  2.89573584e+00  2.89726799e+00 
 4.25800761e-11  2.89570076e+00  2.89730481e+00 
 4.32846164e-11  2.89567232e+00  2.89733465e+00 
 4.36405856e-11  2.89565776e+00  2.89734992e+00 
 4.39221970e-11  2.89564617e+00  2.89736207e+00 
 4.41497687e-11  2.89563676e+00  2.89737193e+00 
 4.43744092e-11  2.89562743e+00  2.89738170e+00 
 4.46108332e-11  2.89561759e+00  2.89739200e+00 
 4.49097866e-11  2.89560511e+00  2.89740505e+00 
 4.51828981e-11  2.89559367e+00  2.89741700e+00 
 4.56368230e-11  2.89557461e+00  2.89743686e+00 
 4.62471486e-11  2.89554891e+00  2.89746354e+00 
 4.72471486e-11  2.89550664e+00  2.89750711e+00 
 4.82471486e-11  2.89546414e+00  2.89755067e+00 
 4.92471486e-11  2.89542122e+00  2.89759449e+00 
 5.02471486e-11  2.89537768e+00  2.89763892e+00 
 5.12204140e-11  2.89533446e+00  2.89768307e+00 
 5.22204140e-11  2.89528895e+00  2.89772968e+00 
 5.32204140e-11  2.89524211e+00  2.89777781e+00 
 5.42204140e-11  2.89519382e+00  2.89782760e+00 
 5.49715300e-11  2.89515656e+00  2.89786613e+00 
 5.56892533e-11  2.89512015e+00  2.89790385e+00 
 5.64105521e-11  2.89508280e+00  2.89794261e+00 
 5.71858484e-11  2.89504188e+00  2.89798512e+00 
 5.80778086e-11  2.89499396e+00  2.89803493e+00 
 5.84780339e-11  2.89497219e+00  2.89805755e+00 
 5.87811263e-11  2.89495561e+00  2.89807477e+00 
 5.90087967e-11  2.89494311e+00  2.89808776e+00 
 5.92280047e-11  2.89493104e+00  2.89810029e+00 
 5.94582712e-11  2.89491834e+00  2.89811347e+00 
 5.97066032e-11  2.89490461e+00  2.89812772e+00 
 5.99920112e-11  2.89488879e+00  2.89814412e+00 
 6.03388083e-11  2.89486954e+00  2.89816405e+00 
 6.08808938e-11  2.89483939e+00  2.89819521e+00 
 6.17302782e-11  2.89479205e+00  2.89824393e+00 
 6.27302782e-11  2.89473613e+00  2.89830117e+00 
 6.37302782e-11  2.89467991e+00  2.89835851e+00 
 6.47302782e-11  2.89462318e+00  2.89841627e+00 
 6.57053205e-11  2.89456715e+00  2.89847332e+00 
 6.67053205e-11  2.89450871e+00  2.89853290e+00 
 6.77053205e-11  2.89444905e+00  2.89859385e+00 
 6.87053205e-11  2.89438802e+00  2.89865636e+00 
 6.95481914e-11  2.89433544e+00  2.89871034e+00 
 7.02654282e-11  2.89428987e+00  2.89875722e+00 
 7.10033870e-11  2.89424219e+00  2.89880633e+00 
 7.17408355e-11  2.89419381e+00  2.89885624e+00 
 7.27408355e-11  2.89412717e+00  2.89892504e+00 
 7.32866382e-11  2.89409036e+00  2.89896305e+00 
 7.36072645e-11  2.89406861e+00  2.89898550e+00 
 7.38599057e-11  2.89405142e+00  2.89900325e+00 
 7.40833209e-11  2.89403619e+00  2.89901898e+00 
 7.43114912e-11  2.89402059e+00  2.89903507e+00 
 7.45543733e-11  2.89400397e+00  2.89905223e+00 
 7.48448896e-11  2.89398405e+00  2.89907277e+00 
 7.51506239e-11  2.89396306e+00  2.89909440e+00 
 7.56517199e-11  2.89392861e+00  2.89912986e+00 
 7.63692357e-11  2.89387921e+00  2.89918056e+00 
 7.73692357e-11  2.89381021e+00  2.89925108e+00 
 7.83692357e-11  2.89374097e+00  2.89932161e+00 
 7.93692357e-11  2.89367130e+00  2.89939244e+00 
 8.03581623e-11  2.89360174e+00  2.89946311e+00 
 8.13409089e-11  2.89353174e+00  2.89953427e+00 
 8.23409089e-11  2.89345938e+00  2.89960794e+00 
 8.33409089e-11  2.89338570e+00  2.89968309e+00 
 8.43409089e-11  2.89331059e+00  2.89975985e+00 
 8.50824382e-11  2.89325395e+00  2.89981784e+00 
 8.58878962e-11  2.89319153e+00  2.89988184e+00 
