 time            v(detp)         v(detn)        
 0.00000000e+00  2.39423039e+00  2.39423039e+00 
 2.00000000e-15  2.39423039e+00  2.39423039e+00 
 4.00000000e-15  2.39423039e+00  2.39423039e+00 
 8.00000000e-15  2.39423039e+00  2.39423039e+00 
 1.60000000e-14  2.39423039e+00  2.39423039e+00 
 3.20000000e-14  2.39423039e+00  2.39423039e+00 
 6.40000000e-14  2.39423043e+00  2.39423040e+00 
 1.28000000e-13  2.39423080e+00  2.39423034e+00 
 2.56000000e-13  2.39423403e+00  2.39422699e+00 
 4.56000000e-13  2.39424969e+00  2.39418685e+00 
 6.56000000e-13  2.39428206e+00  2.39405371e+00 
 8.56000000e-13  2.39433556e+00  2.39376515e+00 
 1.05600000e-12  2.39441464e+00  2.39326527e+00 
 1.25600000e-12  2.39452345e+00  2.39250686e+00 
 1.45600000e-12  2.39466586e+00  2.39145295e+00 
 1.65600000e-12  2.39484504e+00  2.39007764e+00 
 1.85600000e-12  2.39506338e+00  2.38836621e+00 
 2.05600000e-12  2.39532232e+00  2.38631478e+00 
 2.25600000e-12  2.39562230e+00  2.38392974e+00 
 2.45600000e-12  2.39596272e+00  2.38122694e+00 
 2.65600000e-12  2.39634197e+00  2.37823068e+00 
 2.85600000e-12  2.39675744e+00  2.37497273e+00 
 3.05600000e-12  2.39720558e+00  2.37149125e+00 
 3.25600000e-12  2.39768196e+00  2.36782962e+00 
 3.45600000e-12  2.39818138e+00  2.36403547e+00 
 3.65600000e-12  2.39869794e+00  2.36015950e+00 
 3.85600000e-12  2.39922513e+00  2.35625451e+00 
 4.05600000e-12  2.39975602e+00  2.35237433e+00 
 4.25600000e-12  2.40028329e+00  2.34857295e+00 
 4.45600000e-12  2.40079942e+00  2.34490354e+00 
 4.65600000e-12  2.40129679e+00  2.34141763e+00 
 4.85600000e-12  2.40176782e+00  2.33816435e+00 
 5.05600000e-12  2.40220509e+00  2.33518971e+00 
 5.25600000e-12  2.40260147e+00  2.33253596e+00 
 5.45600000e-12  2.40295024e+00  2.33024103e+00 
 5.65600000e-12  2.40324521e+00  2.32833812e+00 
 5.85600000e-12  2.40348078e+00  2.32685524e+00 
 6.05600000e-12  2.40365211e+00  2.32581497e+00 
 6.25600000e-12  2.40375513e+00  2.32523428e+00 
 6.45600000e-12  2.40378662e+00  2.32512439e+00 
 6.65600000e-12  2.40374431e+00  2.32549078e+00 
 6.85600000e-12  2.40362684e+00  2.32633328e+00 
 7.05600000e-12  2.40343382e+00  2.32764623e+00 
 7.25600000e-12  2.40316581e+00  2.32941873e+00 
 7.45600000e-12  2.40282433e+00  2.33163498e+00 
 7.65600000e-12  2.40241178e+00  2.33427465e+00 
 7.85600000e-12  2.40193145e+00  2.33731333e+00 
 8.05600000e-12  2.40138739e+00  2.34072304e+00 
 8.25600000e-12  2.40078437e+00  2.34447268e+00 
 8.45600000e-12  2.40012782e+00  2.34852866e+00 
 8.65600000e-12  2.39942368e+00  2.35285536e+00 
 8.85600000e-12  2.39867833e+00  2.35741568e+00 
 9.05600000e-12  2.39789850e+00  2.36217157e+00 
 9.25600000e-12  2.39709117e+00  2.36708451e+00 
 9.45600000e-12  2.39626342e+00  2.37211593e+00 
 9.65600000e-12  2.39542241e+00  2.37722766e+00 
 9.85600000e-12  2.39457524e+00  2.38238222e+00 
 1.00560000e-11  2.39372886e+00  2.38754319e+00 
 1.02560000e-11  2.39289005e+00  2.39267540e+00 
 1.04560000e-11  2.39206528e+00  2.39774516e+00 
 1.06560000e-11  2.39126072e+00  2.40272036e+00 
 1.08560000e-11  2.39048217e+00  2.40757063e+00 
 1.10560000e-11  2.38973500e+00  2.41226732e+00 
 1.12560000e-11  2.38902417e+00  2.41678353e+00 
 1.14560000e-11  2.38835421e+00  2.42109410e+00 
 1.16560000e-11  2.38772917e+00  2.42517553e+00 
 1.18560000e-11  2.38715268e+00  2.42900593e+00 
 1.20560000e-11  2.38662794e+00  2.43256491e+00 
 1.22560000e-11  2.38615773e+00  2.43583351e+00 
 1.24560000e-11  2.38574444e+00  2.43879407e+00 
 1.26560000e-11  2.38539011e+00  2.44143021e+00 
 1.28560000e-11  2.38509644e+00  2.44372670e+00 
 1.30560000e-11  2.38486481e+00  2.44566945e+00 
 1.32560000e-11  2.38469635e+00  2.44724547e+00 
 1.34560000e-11  2.38459194e+00  2.44844290e+00 
 1.36560000e-11  2.38455222e+00  2.44925104e+00 
 1.38560000e-11  2.38457762e+00  2.44966045e+00 
 1.40560000e-11  2.38466841e+00  2.44966301e+00 
 1.42560000e-11  2.38482465e+00  2.44925214e+00 
 1.44560000e-11  2.38504622e+00  2.44842290e+00 
 1.46560000e-11  2.38533281e+00  2.44717226e+00 
 1.48560000e-11  2.38568391e+00  2.44549927e+00 
 1.50560000e-11  2.38609880e+00  2.44340532e+00 
 1.52560000e-11  2.38657652e+00  2.44089437e+00 
 1.54560000e-11  2.38711581e+00  2.43797319e+00 
 1.56560000e-11  2.38771515e+00  2.43465158e+00 
 1.58560000e-11  2.38837266e+00  2.43094256e+00 
 1.60560000e-11  2.38908610e+00  2.42686253e+00 
 1.62560000e-11  2.38985284e+00  2.42243142e+00 
 1.64560000e-11  2.39066982e+00  2.41767272e+00 
 1.66560000e-11  2.39153352e+00  2.41261356e+00 
 1.68560000e-11  2.39243994e+00  2.40728460e+00 
 1.70560000e-11  2.39338462e+00  2.40171996e+00 
 1.72560000e-11  2.39436258e+00  2.39595705e+00 
 1.74560000e-11  2.39536837e+00  2.39003631e+00 
 1.76560000e-11  2.39639606e+00  2.38400091e+00 
 1.78560000e-11  2.39743927e+00  2.37789640e+00 
 1.80560000e-11  2.39849120e+00  2.37177025e+00 
 1.82560000e-11  2.39954468e+00  2.36567140e+00 
 1.84560000e-11  2.40059222e+00  2.35964974e+00 
 1.86560000e-11  2.40162608e+00  2.35375556e+00 
 1.88560000e-11  2.40263834e+00  2.34803895e+00 
 1.90560000e-11  2.40362097e+00  2.34254922e+00 
 1.92560000e-11  2.40456595e+00  2.33733432e+00 
 1.94560000e-11  2.40546531e+00  2.33244021e+00 
 1.96560000e-11  2.40631131e+00  2.32791030e+00 
 1.98560000e-11  2.40709646e+00  2.32378488e+00 
 2.00560000e-11  2.40781368e+00  2.32010064e+00 
 2.02560000e-11  2.40845636e+00  2.31689013e+00 
 2.04560000e-11  2.40901850e+00  2.31418139e+00 
 2.06560000e-11  2.40949476e+00  2.31199757e+00 
 2.08560000e-11  2.40988059e+00  2.31035663e+00 
 2.10560000e-11  2.41017227e+00  2.30927114e+00 
 2.12560000e-11  2.41036699e+00  2.30874814e+00 
 2.14560000e-11  2.41046288e+00  2.30878909e+00 
 2.16560000e-11  2.41045909e+00  2.30938989e+00 
 2.18560000e-11  2.41035577e+00  2.31054103e+00 
 2.20560000e-11  2.41015408e+00  2.31222777e+00 
 2.22560000e-11  2.40985618e+00  2.31443046e+00 
 2.24560000e-11  2.40946520e+00  2.31712485e+00 
 2.26560000e-11  2.40898520e+00  2.32028255e+00 
 2.28560000e-11  2.40842107e+00  2.32387147e+00 
 2.30560000e-11  2.40777850e+00  2.32785636e+00 
 2.32560000e-11  2.40706386e+00  2.33219937e+00 
 2.34560000e-11  2.40628413e+00  2.33686054e+00 
 2.36560000e-11  2.40544677e+00  2.34179841e+00 
 2.38560000e-11  2.40455963e+00  2.34697054e+00 
 2.40560000e-11  2.40363081e+00  2.35233404e+00 
 2.42560000e-11  2.40266861e+00  2.35784606e+00 
 2.44560000e-11  2.40168136e+00  2.36346419e+00 
 2.46560000e-11  2.40067736e+00  2.36914690e+00 
 2.48560000e-11  2.39966479e+00  2.37485386e+00 
 2.50560000e-11  2.39865160e+00  2.38054620e+00 
 2.52560000e-11  2.39764544e+00  2.38618676e+00 
 2.54560000e-11  2.39665361e+00  2.39174023e+00 
 2.56560000e-11  2.39568301e+00  2.39717328e+00 
 2.58560000e-11  2.39474006e+00  2.40245462e+00 
 2.60560000e-11  2.39383074e+00  2.40755498e+00 
 2.62560000e-11  2.39296050e+00  2.41244712e+00 
 2.64560000e-11  2.39213428e+00  2.41710576e+00 
 2.66560000e-11  2.39135653e+00  2.42150750e+00 
 2.68560000e-11  2.39063119e+00  2.42563071e+00 
 2.70560000e-11  2.38996171e+00  2.42945542e+00 
 2.72560000e-11  2.38935109e+00  2.43296320e+00 
 2.74560000e-11  2.38880192e+00  2.43613706e+00 
 2.76560000e-11  2.38831635e+00  2.43896136e+00 
 2.78560000e-11  2.38789618e+00  2.44142172e+00 
 2.80560000e-11  2.38754289e+00  2.44350494e+00 
 2.82560000e-11  2.38725764e+00  2.44519903e+00 
 2.84560000e-11  2.38704133e+00  2.44649319e+00 
 2.86560000e-11  2.38689459e+00  2.44737783e+00 
 2.88560000e-11  2.38681784e+00  2.44784470e+00 
 2.90560000e-11  2.38681128e+00  2.44788696e+00 
 2.92560000e-11  2.38687489e+00  2.44749934e+00 
 2.94560000e-11  2.38700848e+00  2.44667834e+00 
 2.96560000e-11  2.38721160e+00  2.44542242e+00 
 2.98560000e-11  2.38748363e+00  2.44373219e+00 
 3.00560000e-11  2.38782365e+00  2.44161070e+00 
 3.02560000e-11  2.38823054e+00  2.43906363e+00 
 3.04560000e-11  2.38870284e+00  2.43609954e+00 
 3.06560000e-11  2.38923878e+00  2.43273006e+00 
 3.08560000e-11  2.38983625e+00  2.42897008e+00 
 3.10560000e-11  2.39049276e+00  2.42483793e+00 
 3.12560000e-11  2.39120538e+00  2.42035544e+00 
 3.14560000e-11  2.39197075e+00  2.41554801e+00 
 3.16560000e-11  2.39278506e+00  2.41044461e+00 
 3.18560000e-11  2.39364401e+00  2.40507773e+00 
 3.20560000e-11  2.39454280e+00  2.39948319e+00 
 3.22560000e-11  2.39547615e+00  2.39370001e+00 
 3.24560000e-11  2.39643830e+00  2.38777011e+00 
 3.26560000e-11  2.39742301e+00  2.38173797e+00 
 3.28560000e-11  2.39842361e+00  2.37565028e+00 
 3.30560000e-11  2.39943305e+00  2.36955545e+00 
 3.32560000e-11  2.40044389e+00  2.36350315e+00 
 3.34560000e-11  2.40144842e+00  2.35754378e+00 
 3.36560000e-11  2.40243871e+00  2.35172787e+00 
 3.38560000e-11  2.40340667e+00  2.34610556e+00 
 3.40560000e-11  2.40434416e+00  2.34072594e+00 
 3.42560000e-11  2.40524306e+00  2.33563649e+00 
 3.44560000e-11  2.40609537e+00  2.33088247e+00 
 3.46560000e-11  2.40689332e+00  2.32650636e+00 
 3.48560000e-11  2.40762948e+00  2.32254734e+00 
 3.50560000e-11  2.40829683e+00  2.31904072e+00 
 3.52560000e-11  2.40888890e+00  2.31601757e+00 
 3.54560000e-11  2.40939984e+00  2.31350424e+00 
 3.56560000e-11  2.40982451e+00  2.31152209e+00 
 3.58560000e-11  2.41015859e+00  2.31008720e+00 
 3.60560000e-11  2.41039860e+00  2.30921016e+00 
 3.62560000e-11  2.41054203e+00  2.30889601e+00 
 3.64560000e-11  2.41058731e+00  2.30914421e+00 
 3.66560000e-11  2.41053390e+00  2.30994870e+00 
 3.68560000e-11  2.41038226e+00  2.31129805e+00 
 3.70560000e-11  2.41013387e+00  2.31317572e+00 
 3.72560000e-11  2.40979120e+00  2.31556034e+00 
 3.74560000e-11  2.40935767e+00  2.31842614e+00 
 3.76560000e-11  2.40883762e+00  2.32174334e+00 
 3.78560000e-11  2.40823620e+00  2.32547867e+00 
 3.80560000e-11  2.40755930e+00  2.32959588e+00 
 3.82560000e-11  2.40681351e+00  2.33405632e+00 
 3.84560000e-11  2.40600593e+00  2.33881946e+00 
 3.86560000e-11  2.40514415e+00  2.34384345e+00 
 3.88560000e-11  2.40423608e+00  2.34908566e+00 
 3.90560000e-11  2.40328988e+00  2.35450321e+00 
 3.92560000e-11  2.40231383e+00  2.36005339e+00 
 3.94560000e-11  2.40131624e+00  2.36569412e+00 
 3.96560000e-11  2.40030533e+00  2.37138430e+00 
 3.98560000e-11  2.39928917e+00  2.37708414e+00 
 4.00560000e-11  2.39827559e+00  2.38275542e+00 
 4.02560000e-11  2.39727208e+00  2.38836167e+00 
 4.04560000e-11  2.39628578e+00  2.39386833e+00 
 4.06560000e-11  2.39532338e+00  2.39924284e+00 
 4.08560000e-11  2.39439114e+00  2.40445466e+00 
 4.10560000e-11  2.39349480e+00  2.40947532e+00 
 4.12560000e-11  2.39263960e+00  2.41427831e+00 
 4.14560000e-11  2.39183030e+00  2.41883908e+00 
 4.16560000e-11  2.39107113e+00  2.42313489e+00 
 4.18560000e-11  2.39036583e+00  2.42714475e+00 
 4.20560000e-11  2.38971767e+00  2.43084928e+00 
 4.22560000e-11  2.38912947e+00  2.43423060e+00 
 4.24560000e-11  2.38860365e+00  2.43727223e+00 
