 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.69455771e+00  2.69455771e+00 
 5.00000000e-15  1.80000628e+00  1.79999372e+00  2.69455761e+00  2.69455780e+00 
 1.00000000e-14  1.80001257e+00  1.79998743e+00  2.69455748e+00  2.69455794e+00 
 2.00000000e-14  1.80002513e+00  1.79997487e+00  2.69455719e+00  2.69455823e+00 
 4.00000000e-14  1.80005027e+00  1.79994973e+00  2.69455661e+00  2.69455881e+00 
 8.00000000e-14  1.80010053e+00  1.79989947e+00  2.69455574e+00  2.69455968e+00 
 1.60000000e-13  1.80020106e+00  1.79979894e+00  2.69455576e+00  2.69455966e+00 
 3.20000000e-13  1.80040212e+00  1.79959788e+00  2.69456631e+00  2.69454911e+00 
 6.40000000e-13  1.80080425e+00  1.79919575e+00  2.69463969e+00  2.69447571e+00 
 1.14000000e-12  1.80143255e+00  1.79856745e+00  2.69488864e+00  2.69422657e+00 
 1.64000000e-12  1.80206085e+00  1.79793915e+00  2.69526693e+00  2.69384784e+00 
 2.14000000e-12  1.80268912e+00  1.79731088e+00  2.69573379e+00  2.69338038e+00 
 2.64000000e-12  1.80331737e+00  1.79668263e+00  2.69626483e+00  2.69284852e+00 
 3.14000000e-12  1.80394558e+00  1.79605442e+00  2.69684718e+00  2.69226507e+00 
 3.64000000e-12  1.80457376e+00  1.79542624e+00  2.69747299e+00  2.69163788e+00 
 4.14000000e-12  1.80520189e+00  1.79479811e+00  2.69813655e+00  2.69097267e+00 
 4.64000000e-12  1.80582997e+00  1.79417003e+00  2.69883319e+00  2.69027411e+00 
 5.14000000e-12  1.80645799e+00  1.79354201e+00  2.69955889e+00  2.68954621e+00 
 5.64000000e-12  1.80708595e+00  1.79291405e+00  2.70031016e+00  2.68879248e+00 
 6.14000000e-12  1.80771384e+00  1.79228616e+00  2.70108391e+00  2.68801599e+00 
 6.64000000e-12  1.80834165e+00  1.79165835e+00  2.70187741e+00  2.68721949e+00 
 7.14000000e-12  1.80896938e+00  1.79103062e+00  2.70268828e+00  2.68640535e+00 
 7.64000000e-12  1.80959702e+00  1.79040298e+00  2.70351438e+00  2.68557570e+00 
 8.14000000e-12  1.81022457e+00  1.78977543e+00  2.70435387e+00  2.68473241e+00 
 8.64000000e-12  1.81085201e+00  1.78914799e+00  2.70520509e+00  2.68387711e+00 
 9.14000000e-12  1.81147935e+00  1.78852065e+00  2.70606662e+00  2.68301125e+00 
 9.64000000e-12  1.81210658e+00  1.78789342e+00  2.70693715e+00  2.68213612e+00 
 1.01400000e-11  1.81273368e+00  1.78726632e+00  2.70781559e+00  2.68125284e+00 
 1.06400000e-11  1.81336066e+00  1.78663934e+00  2.70870094e+00  2.68036241e+00 
 1.11400000e-11  1.81398751e+00  1.78601249e+00  2.70959234e+00  2.67946570e+00 
 1.16400000e-11  1.81461422e+00  1.78538578e+00  2.71048901e+00  2.67856349e+00 
 1.21400000e-11  1.81524078e+00  1.78475922e+00  2.71139028e+00  2.67765645e+00 
 1.26400000e-11  1.81586720e+00  1.78413280e+00  2.71229555e+00  2.67674521e+00 
 1.31400000e-11  1.81649346e+00  1.78350654e+00  2.71320432e+00  2.67583028e+00 
 1.36400000e-11  1.81711955e+00  1.78288045e+00  2.71411610e+00  2.67491213e+00 
 1.41400000e-11  1.81774548e+00  1.78225452e+00  2.71503049e+00  2.67399119e+00 
 1.46400000e-11  1.81837123e+00  1.78162877e+00  2.71594713e+00  2.67306782e+00 
 1.51400000e-11  1.81899680e+00  1.78100320e+00  2.71686571e+00  2.67214234e+00 
 1.56400000e-11  1.81962219e+00  1.78037781e+00  2.71778594e+00  2.67121504e+00 
 1.61400000e-11  1.82024738e+00  1.77975262e+00  2.71870757e+00  2.67028618e+00 
 1.66400000e-11  1.82087237e+00  1.77912763e+00  2.71963038e+00  2.66935598e+00 
 1.71400000e-11  1.82149715e+00  1.77850285e+00  2.72055418e+00  2.66842464e+00 
 1.76400000e-11  1.82212172e+00  1.77787828e+00  2.72147880e+00  2.66749234e+00 
 1.81400000e-11  1.82274607e+00  1.77725393e+00  2.72240408e+00  2.66655923e+00 
 1.86400000e-11  1.82337020e+00  1.77662980e+00  2.72332988e+00  2.66562547e+00 
 1.91400000e-11  1.82399410e+00  1.77600590e+00  2.72425609e+00  2.66469116e+00 
 1.96400000e-11  1.82461776e+00  1.77538224e+00  2.72518260e+00  2.66375643e+00 
 2.01400000e-11  1.82524118e+00  1.77475882e+00  2.72610931e+00  2.66282137e+00 
 2.06400000e-11  1.82586435e+00  1.77413565e+00  2.72703614e+00  2.66188608e+00 
 2.11400000e-11  1.82648726e+00  1.77351274e+00  2.72796301e+00  2.66095064e+00 
 2.16400000e-11  1.82710991e+00  1.77289009e+00  2.72888986e+00  2.66001512e+00 
 2.21400000e-11  1.82773230e+00  1.77226770e+00  2.72981662e+00  2.65907958e+00 
 2.26400000e-11  1.82835441e+00  1.77164559e+00  2.73074324e+00  2.65814408e+00 
 2.31400000e-11  1.82897624e+00  1.77102376e+00  2.73166967e+00  2.65720869e+00 
 2.36400000e-11  1.82959779e+00  1.77040221e+00  2.73259587e+00  2.65627344e+00 
 2.41400000e-11  1.83021904e+00  1.76978096e+00  2.73352179e+00  2.65533838e+00 
 2.46400000e-11  1.83083999e+00  1.76916001e+00  2.73444740e+00  2.65440356e+00 
 2.51400000e-11  1.83146064e+00  1.76853936e+00  2.73537266e+00  2.65346901e+00 
 2.56400000e-11  1.83208098e+00  1.76791902e+00  2.73629755e+00  2.65253477e+00 
 2.61400000e-11  1.83270101e+00  1.76729899e+00  2.73722203e+00  2.65160086e+00 
 2.66400000e-11  1.83332071e+00  1.76667929e+00  2.73814608e+00  2.65066731e+00 
 2.71400000e-11  1.83394008e+00  1.76605992e+00  2.73906968e+00  2.64973417e+00 
 2.76400000e-11  1.83455912e+00  1.76544088e+00  2.73999279e+00  2.64880144e+00 
 2.81400000e-11  1.83517781e+00  1.76482219e+00  2.74091540e+00  2.64786915e+00 
 2.86400000e-11  1.83579616e+00  1.76420384e+00  2.74183750e+00  2.64693733e+00 
 2.91400000e-11  1.83641416e+00  1.76358584e+00  2.74275905e+00  2.64600600e+00 
 2.96400000e-11  1.83703179e+00  1.76296821e+00  2.74368005e+00  2.64507518e+00 
 3.01400000e-11  1.83764906e+00  1.76235094e+00  2.74460047e+00  2.64414488e+00 
 3.06400000e-11  1.83826596e+00  1.76173404e+00  2.74552031e+00  2.64321513e+00 
 3.11400000e-11  1.83888248e+00  1.76111752e+00  2.74643953e+00  2.64228594e+00 
 3.16400000e-11  1.83949862e+00  1.76050138e+00  2.74735814e+00  2.64135733e+00 
 3.21400000e-11  1.84011437e+00  1.75988563e+00  2.74827610e+00  2.64042932e+00 
 3.26400000e-11  1.84072972e+00  1.75927028e+00  2.74919342e+00  2.63950192e+00 
 3.31400000e-11  1.84134467e+00  1.75865533e+00  2.75011007e+00  2.63857515e+00 
 3.36400000e-11  1.84195921e+00  1.75804079e+00  2.75102605e+00  2.63764902e+00 
 3.41400000e-11  1.84257334e+00  1.75742666e+00  2.75194133e+00  2.63672354e+00 
 3.46400000e-11  1.84318704e+00  1.75681296e+00  2.75285591e+00  2.63579874e+00 
 3.51400000e-11  1.84380032e+00  1.75619968e+00  2.75376977e+00  2.63487462e+00 
 3.56400000e-11  1.84441317e+00  1.75558683e+00  2.75468290e+00  2.63395121e+00 
 3.61400000e-11  1.84502558e+00  1.75497442e+00  2.75559528e+00  2.63302850e+00 
 3.66400000e-11  1.84563755e+00  1.75436245e+00  2.75650692e+00  2.63210652e+00 
 3.71400000e-11  1.84624906e+00  1.75375094e+00  2.75741778e+00  2.63118527e+00 
 3.76400000e-11  1.84686012e+00  1.75313988e+00  2.75832787e+00  2.63026478e+00 
 3.81400000e-11  1.84747072e+00  1.75252928e+00  2.75923717e+00  2.62934504e+00 
 3.86400000e-11  1.84808085e+00  1.75191915e+00  2.76014566e+00  2.62842609e+00 
 3.91400000e-11  1.84869050e+00  1.75130950e+00  2.76105334e+00  2.62750792e+00 
 3.96400000e-11  1.84929967e+00  1.75070033e+00  2.76196019e+00  2.62659055e+00 
 4.01400000e-11  1.84990836e+00  1.75009164e+00  2.76286621e+00  2.62567400e+00 
 4.06400000e-11  1.85051655e+00  1.74948345e+00  2.76377137e+00  2.62475827e+00 
 4.11400000e-11  1.85112425e+00  1.74887575e+00  2.76467568e+00  2.62384337e+00 
 4.16400000e-11  1.85173144e+00  1.74826856e+00  2.76557911e+00  2.62292933e+00 
 4.21400000e-11  1.85233812e+00  1.74766188e+00  2.76648166e+00  2.62201614e+00 
 4.26400000e-11  1.85294428e+00  1.74705572e+00  2.76738332e+00  2.62110383e+00 
 4.31400000e-11  1.85354992e+00  1.74645008e+00  2.76828407e+00  2.62019240e+00 
 4.36400000e-11  1.85415504e+00  1.74584496e+00  2.76918390e+00  2.61928187e+00 
 4.41400000e-11  1.85475961e+00  1.74524039e+00  2.77008280e+00  2.61837224e+00 
 4.46400000e-11  1.85536365e+00  1.74463635e+00  2.77098077e+00  2.61746354e+00 
 4.51400000e-11  1.85596714e+00  1.74403286e+00  2.77187778e+00  2.61655576e+00 
 4.56400000e-11  1.85657008e+00  1.74342992e+00  2.77277383e+00  2.61564893e+00 
 4.61400000e-11  1.85717246e+00  1.74282754e+00  2.77366891e+00  2.61474305e+00 
 4.66400000e-11  1.85777428e+00  1.74222572e+00  2.77456300e+00  2.61383814e+00 
 4.71400000e-11  1.85837552e+00  1.74162448e+00  2.77545610e+00  2.61293421e+00 
 4.76400000e-11  1.85897619e+00  1.74102381e+00  2.77634820e+00  2.61203127e+00 
 4.81400000e-11  1.85957628e+00  1.74042372e+00  2.77723927e+00  2.61112933e+00 
 4.86400000e-11  1.86017578e+00  1.73982422e+00  2.77812932e+00  2.61022840e+00 
 4.91400000e-11  1.86077469e+00  1.73922531e+00  2.77901833e+00  2.60932850e+00 
 4.96400000e-11  1.86137299e+00  1.73862701e+00  2.77990629e+00  2.60842963e+00 
 5.01400000e-11  1.86197069e+00  1.73802931e+00  2.78079319e+00  2.60753181e+00 
 5.06400000e-11  1.86256778e+00  1.73743222e+00  2.78167902e+00  2.60663505e+00 
 5.11400000e-11  1.86316425e+00  1.73683575e+00  2.78256377e+00  2.60573936e+00 
 5.16400000e-11  1.86376010e+00  1.73623990e+00  2.78344742e+00  2.60484475e+00 
 5.21400000e-11  1.86435532e+00  1.73564468e+00  2.78432998e+00  2.60395124e+00 
 5.26400000e-11  1.86494990e+00  1.73505010e+00  2.78521141e+00  2.60305883e+00 
 5.31400000e-11  1.86554384e+00  1.73445616e+00  2.78609173e+00  2.60216754e+00 
 5.36400000e-11  1.86613714e+00  1.73386286e+00  2.78697091e+00  2.60127738e+00 
 5.41400000e-11  1.86672978e+00  1.73327022e+00  2.78784894e+00  2.60038835e+00 
 5.46400000e-11  1.86732177e+00  1.73267823e+00  2.78872581e+00  2.59950048e+00 
 5.51400000e-11  1.86791309e+00  1.73208691e+00  2.78960152e+00  2.59861378e+00 
 5.56400000e-11  1.86850374e+00  1.73149626e+00  2.79047605e+00  2.59772824e+00 
 5.61400000e-11  1.86909371e+00  1.73090629e+00  2.79134940e+00  2.59684390e+00 
 5.66400000e-11  1.86968300e+00  1.73031700e+00  2.79222154e+00  2.59596075e+00 
 5.71400000e-11  1.87027160e+00  1.72972840e+00  2.79309247e+00  2.59507881e+00 
 5.76400000e-11  1.87085951e+00  1.72914049e+00  2.79396219e+00  2.59419809e+00 
 5.81400000e-11  1.87144672e+00  1.72855328e+00  2.79483067e+00  2.59331860e+00 
 5.86400000e-11  1.87203323e+00  1.72796677e+00  2.79569792e+00  2.59244036e+00 
 5.91400000e-11  1.87261902e+00  1.72738098e+00  2.79656391e+00  2.59156337e+00 
 5.96400000e-11  1.87320410e+00  1.72679590e+00  2.79742864e+00  2.59068765e+00 
 6.01400000e-11  1.87378846e+00  1.72621154e+00  2.79829210e+00  2.58981321e+00 
 6.06400000e-11  1.87437208e+00  1.72562792e+00  2.79915427e+00  2.58894005e+00 
 6.11400000e-11  1.87495498e+00  1.72504502e+00  2.80001515e+00  2.58806819e+00 
 6.16400000e-11  1.87553713e+00  1.72446287e+00  2.80087473e+00  2.58719765e+00 
 6.21400000e-11  1.87611854e+00  1.72388146e+00  2.80173300e+00  2.58632843e+00 
 6.26400000e-11  1.87669919e+00  1.72330081e+00  2.80258994e+00  2.58546054e+00 
 6.31400000e-11  1.87727909e+00  1.72272091e+00  2.80344555e+00  2.58459400e+00 
 6.36400000e-11  1.87785823e+00  1.72214177e+00  2.80429981e+00  2.58372882e+00 
 6.41400000e-11  1.87843660e+00  1.72156340e+00  2.80515272e+00  2.58286500e+00 
 6.46400000e-11  1.87901419e+00  1.72098581e+00  2.80600426e+00  2.58200256e+00 
 6.51400000e-11  1.87959101e+00  1.72040899e+00  2.80685443e+00  2.58114152e+00 
 6.56400000e-11  1.88016704e+00  1.71983296e+00  2.80770321e+00  2.58028187e+00 
 6.61400000e-11  1.88074227e+00  1.71925773e+00  2.80855059e+00  2.57942364e+00 
 6.66400000e-11  1.88131671e+00  1.71868329e+00  2.80939657e+00  2.57856683e+00 
 6.71400000e-11  1.88189035e+00  1.71810965e+00  2.81024113e+00  2.57771146e+00 
 6.76400000e-11  1.88246318e+00  1.71753682e+00  2.81108427e+00  2.57685753e+00 
 6.81400000e-11  1.88303520e+00  1.71696480e+00  2.81192597e+00  2.57600506e+00 
 6.86400000e-11  1.88360639e+00  1.71639361e+00  2.81276622e+00  2.57515406e+00 
 6.91400000e-11  1.88417677e+00  1.71582323e+00  2.81360501e+00  2.57430454e+00 
 6.96400000e-11  1.88474631e+00  1.71525369e+00  2.81444234e+00  2.57345651e+00 
 7.01400000e-11  1.88531501e+00  1.71468499e+00  2.81527819e+00  2.57260998e+00 
 7.06400000e-11  1.88588287e+00  1.71411713e+00  2.81611256e+00  2.57176496e+00 
 7.11400000e-11  1.88644989e+00  1.71355011e+00  2.81694543e+00  2.57092147e+00 
 7.16400000e-11  1.88701605e+00  1.71298395e+00  2.81777679e+00  2.57007952e+00 
 7.21400000e-11  1.88758135e+00  1.71241865e+00  2.81860663e+00  2.56923911e+00 
 7.26400000e-11  1.88814579e+00  1.71185421e+00  2.81943495e+00  2.56840025e+00 
 7.31400000e-11  1.88870936e+00  1.71129064e+00  2.82026173e+00  2.56756297e+00 
 7.36400000e-11  1.88927205e+00  1.71072795e+00  2.82108697e+00  2.56672726e+00 
 7.41400000e-11  1.88983386e+00  1.71016614e+00  2.82191065e+00  2.56589315e+00 
 7.46400000e-11  1.89039479e+00  1.70960521e+00  2.82273276e+00  2.56506064e+00 
 7.51400000e-11  1.89095482e+00  1.70904518e+00  2.82355330e+00  2.56422974e+00 
 7.56400000e-11  1.89151395e+00  1.70848605e+00  2.82437225e+00  2.56340046e+00 
 7.61400000e-11  1.89207219e+00  1.70792781e+00  2.82518961e+00  2.56257282e+00 
 7.66400000e-11  1.89262951e+00  1.70737049e+00  2.82600537e+00  2.56174682e+00 
 7.71400000e-11  1.89318592e+00  1.70681408e+00  2.82681951e+00  2.56092249e+00 
 7.76400000e-11  1.89374141e+00  1.70625859e+00  2.82763203e+00  2.56009982e+00 
 7.81400000e-11  1.89429597e+00  1.70570403e+00  2.82844291e+00  2.55927882e+00 
 7.86400000e-11  1.89484960e+00  1.70515040e+00  2.82925216e+00  2.55845952e+00 
 7.91400000e-11  1.89540230e+00  1.70459770e+00  2.83005975e+00  2.55764192e+00 
 7.96400000e-11  1.89595406e+00  1.70404594e+00  2.83086568e+00  2.55682604e+00 
 8.01400000e-11  1.89650487e+00  1.70349513e+00  2.83166994e+00  2.55601187e+00 
 8.06400000e-11  1.89705472e+00  1.70294528e+00  2.83247253e+00  2.55519944e+00 
 8.11400000e-11  1.89760362e+00  1.70239638e+00  2.83327342e+00  2.55438876e+00 
 8.16400000e-11  1.89815155e+00  1.70184845e+00  2.83407262e+00  2.55357983e+00 
 8.21400000e-11  1.89869852e+00  1.70130148e+00  2.83487011e+00  2.55277267e+00 
 8.26400000e-11  1.89924451e+00  1.70075549e+00  2.83566588e+00  2.55196729e+00 
 8.31400000e-11  1.89978953e+00  1.70021047e+00  2.83645993e+00  2.55116370e+00 
 8.36400000e-11  1.90033355e+00  1.69966645e+00  2.83725225e+00  2.55036191e+00 
 8.41400000e-11  1.90087659e+00  1.69912341e+00  2.83804282e+00  2.54956194e+00 
 8.46400000e-11  1.90141863e+00  1.69858137e+00  2.83883164e+00  2.54876378e+00 
 8.51400000e-11  1.90195967e+00  1.69804033e+00  2.83961871e+00  2.54796746e+00 
 8.56400000e-11  1.90249971e+00  1.69750029e+00  2.84040400e+00  2.54717299e+00 
 8.61400000e-11  1.90303873e+00  1.69696127e+00  2.84118751e+00  2.54638037e+00 
 8.66400000e-11  1.90357674e+00  1.69642326e+00  2.84196923e+00  2.54558962e+00 
 8.71400000e-11  1.90411372e+00  1.69588628e+00  2.84274916e+00  2.54480075e+00 
 8.76400000e-11  1.90464968e+00  1.69535032e+00  2.84352729e+00  2.54401376e+00 
 8.81400000e-11  1.90518460e+00  1.69481540e+00  2.84430360e+00  2.54322868e+00 
 8.86400000e-11  1.90571849e+00  1.69428151e+00  2.84507808e+00  2.54244551e+00 
 8.91400000e-11  1.90625133e+00  1.69374867e+00  2.84585074e+00  2.54166425e+00 
 8.96400000e-11  1.90678312e+00  1.69321688e+00  2.84662155e+00  2.54088493e+00 
 9.01400000e-11  1.90731386e+00  1.69268614e+00  2.84739051e+00  2.54010756e+00 
 9.06400000e-11  1.90784354e+00  1.69215646e+00  2.84815762e+00  2.53933213e+00 
 9.11400000e-11  1.90837216e+00  1.69162784e+00  2.84892286e+00  2.53855867e+00 
 9.16400000e-11  1.90889970e+00  1.69110030e+00  2.84968622e+00  2.53778719e+00 
 9.21400000e-11  1.90942617e+00  1.69057383e+00  2.85044769e+00  2.53701769e+00 
 9.26400000e-11  1.90995156e+00  1.69004844e+00  2.85120727e+00  2.53625018e+00 
 9.31400000e-11  1.91047587e+00  1.68952413e+00  2.85196495e+00  2.53548468e+00 
 9.36400000e-11  1.91099909e+00  1.68900091e+00  2.85272071e+00  2.53472119e+00 
 9.41400000e-11  1.91152121e+00  1.68847879e+00  2.85347456e+00  2.53395973e+00 
 9.46400000e-11  1.91204223e+00  1.68795777e+00  2.85422647e+00  2.53320030e+00 
 9.51400000e-11  1.91256214e+00  1.68743786e+00  2.85497644e+00  2.53244292e+00 
 9.56400000e-11  1.91308094e+00  1.68691906e+00  2.85572445e+00  2.53168759e+00 
 9.61400000e-11  1.91359863e+00  1.68640137e+00  2.85647051e+00  2.53093433e+00 
 9.66400000e-11  1.91411519e+00  1.68588481e+00  2.85721461e+00  2.53018314e+00 
 9.71400000e-11  1.91463063e+00  1.68536937e+00  2.85795672e+00  2.52943403e+00 
 9.76400000e-11  1.91514494e+00  1.68485506e+00  2.85869684e+00  2.52868701e+00 
 9.81400000e-11  1.91565811e+00  1.68434189e+00  2.85943496e+00  2.52794209e+00 
 9.86400000e-11  1.91617014e+00  1.68382986e+00  2.86017108e+00  2.52719928e+00 
 9.91400000e-11  1.91668103e+00  1.68331897e+00  2.86090518e+00  2.52645859e+00 
 9.96400000e-11  1.91719076e+00  1.68280924e+00  2.86163725e+00  2.52572002e+00 
 1.00140000e-10  1.91769933e+00  1.68230067e+00  2.86236728e+00  2.52498359e+00 
 1.00640000e-10  1.91820675e+00  1.68179325e+00  2.86309526e+00  2.52424929e+00 
 1.01140000e-10  1.91871300e+00  1.68128700e+00  2.86382119e+00  2.52351715e+00 
 1.01640000e-10  1.91921807e+00  1.68078193e+00  2.86454504e+00  2.52278716e+00 
 1.02140000e-10  1.91972197e+00  1.68027803e+00  2.86526682e+00  2.52205934e+00 
 1.02640000e-10  1.92022469e+00  1.67977531e+00  2.86598650e+00  2.52133370e+00 
 1.03140000e-10  1.92072622e+00  1.67927378e+00  2.86670409e+00  2.52061023e+00 
 1.03640000e-10  1.92122656e+00  1.67877344e+00  2.86741956e+00  2.51988895e+00 
 1.04140000e-10  1.92172570e+00  1.67827430e+00  2.86813291e+00  2.51916986e+00 
 1.04640000e-10  1.92222364e+00  1.67777636e+00  2.86884413e+00  2.51845297e+00 
 1.05140000e-10  1.92272037e+00  1.67727963e+00  2.86955320e+00  2.51773829e+00 
 1.05640000e-10  1.92321590e+00  1.67678410e+00  2.87026011e+00  2.51702582e+00 
 1.06140000e-10  1.92371021e+00  1.67628979e+00  2.87096487e+00  2.51631557e+00 
 1.06640000e-10  1.92420329e+00  1.67579671e+00  2.87166744e+00  2.51560755e+00 
 1.07140000e-10  1.92469515e+00  1.67530485e+00  2.87236783e+00  2.51490176e+00 
 1.07640000e-10  1.92518578e+00  1.67481422e+00  2.87306601e+00  2.51419821e+00 
 1.08140000e-10  1.92567518e+00  1.67432482e+00  2.87376199e+00  2.51349690e+00 
 1.08640000e-10  1.92616333e+00  1.67383667e+00  2.87445575e+00  2.51279784e+00 
 1.09140000e-10  1.92665024e+00  1.67334976e+00  2.87514727e+00  2.51210104e+00 
 1.09640000e-10  1.92713590e+00  1.67286410e+00  2.87583655e+00  2.51140650e+00 
 1.10140000e-10  1.92762030e+00  1.67237970e+00  2.87652358e+00  2.51071422e+00 
 1.10640000e-10  1.92810345e+00  1.67189655e+00  2.87720834e+00  2.51002421e+00 
 1.11140000e-10  1.92858533e+00  1.67141467e+00  2.87789083e+00  2.50933649e+00 
 1.11640000e-10  1.92906594e+00  1.67093406e+00  2.87857103e+00  2.50865104e+00 
 1.12140000e-10  1.92954528e+00  1.67045472e+00  2.87924893e+00  2.50796788e+00 
 1.12640000e-10  1.93002334e+00  1.66997666e+00  2.87992452e+00  2.50728702e+00 
 1.13140000e-10  1.93050011e+00  1.66949989e+00  2.88059780e+00  2.50660845e+00 
 1.13640000e-10  1.93097560e+00  1.66902440e+00  2.88126874e+00  2.50593219e+00 
 1.14140000e-10  1.93144980e+00  1.66855020e+00  2.88193735e+00  2.50525824e+00 
 1.14640000e-10  1.93192269e+00  1.66807731e+00  2.88260361e+00  2.50458659e+00 
 1.15140000e-10  1.93239429e+00  1.66760571e+00  2.88326750e+00  2.50391727e+00 
 1.15640000e-10  1.93286458e+00  1.66713542e+00  2.88392903e+00  2.50325028e+00 
 1.16140000e-10  1.93333355e+00  1.66666645e+00  2.88458817e+00  2.50258561e+00 
 1.16640000e-10  1.93380122e+00  1.66619878e+00  2.88524493e+00  2.50192328e+00 
 1.17140000e-10  1.93426756e+00  1.66573244e+00  2.88589929e+00  2.50126328e+00 
 1.17640000e-10  1.93473257e+00  1.66526743e+00  2.88655123e+00  2.50060564e+00 
 1.18140000e-10  1.93519626e+00  1.66480374e+00  2.88720076e+00  2.49995034e+00 
 1.18640000e-10  1.93565861e+00  1.66434139e+00  2.88784787e+00  2.49929741e+00 
 1.19140000e-10  1.93611962e+00  1.66388038e+00  2.88849253e+00  2.49864683e+00 
 1.19640000e-10  1.93657929e+00  1.66342071e+00  2.88913476e+00  2.49799862e+00 
 1.20140000e-10  1.93703762e+00  1.66296238e+00  2.88977453e+00  2.49735279e+00 
 1.20640000e-10  1.93749458e+00  1.66250542e+00  2.89041183e+00  2.49670934e+00 
 1.21140000e-10  1.93795020e+00  1.66204980e+00  2.89104667e+00  2.49606827e+00 
 1.21640000e-10  1.93840445e+00  1.66159555e+00  2.89167903e+00  2.49542959e+00 
 1.22140000e-10  1.93885733e+00  1.66114267e+00  2.89230890e+00  2.49479331e+00 
 1.22640000e-10  1.93930884e+00  1.66069116e+00  2.89293628e+00  2.49415943e+00 
 1.23140000e-10  1.93975898e+00  1.66024102e+00  2.89356116e+00  2.49352797e+00 
 1.23640000e-10  1.94020774e+00  1.65979226e+00  2.89418353e+00  2.49289892e+00 
 1.24140000e-10  1.94065512e+00  1.65934488e+00  2.89480339e+00  2.49227229e+00 
 1.24640000e-10  1.94110111e+00  1.65889889e+00  2.89542072e+00  2.49164809e+00 
 1.25140000e-10  1.94154570e+00  1.65845430e+00  2.89603552e+00  2.49102633e+00 
