 frequency       v(finalp,finaln) v(finalp,finaln)
 3.38844156e+09 -2.20159211e+03  1.09112576e+03 
 3.46736850e+09 -2.18922016e+03  1.11426647e+03 
 3.54813389e+09 -2.17630090e+03  1.13779098e+03 
 3.63078055e+09 -2.16281171e+03  1.16169797e+03 
 3.71535229e+09 -2.14872918e+03  1.18598545e+03 
 3.80189396e+09 -2.13402909e+03  1.21065066e+03 
 3.89045145e+09 -2.11868640e+03  1.23569010e+03 
 3.98107171e+09 -2.10267521e+03  1.26109940e+03 
 4.07380278e+09 -2.08596880e+03  1.28687328e+03 
 4.16869383e+09 -2.06853956e+03  1.31300550e+03 
 4.26579519e+09 -2.05035901e+03  1.33948877e+03 
 4.36515832e+09 -2.03139782e+03  1.36631467e+03 
 4.46683592e+09 -2.01162573e+03  1.39347361e+03 
 4.57088190e+09 -1.99101162e+03  1.42095469e+03 
 4.67735141e+09 -1.96952345e+03  1.44874568e+03 
 4.78630092e+09 -1.94712832e+03  1.47683286e+03 
 4.89778819e+09 -1.92379241e+03  1.50520099e+03 
 5.01187234e+09 -1.89948104e+03  1.53383316e+03 
 5.12861384e+09 -1.87415865e+03  1.56271072e+03 
 5.24807460e+09 -1.84778882e+03  1.59181313e+03 
 5.37031796e+09 -1.82033430e+03  1.62111788e+03 
 5.49540874e+09 -1.79175702e+03  1.65060035e+03 
 5.62341325e+09 -1.76201812e+03  1.68023370e+03 
 5.75439937e+09 -1.73107800e+03  1.70998870e+03 
 5.88843655e+09 -1.69889634e+03  1.73983361e+03 
 6.02559586e+09 -1.66543215e+03  1.76973404e+03 
 6.16595002e+09 -1.63064383e+03  1.79965279e+03 
 6.30957344e+09 -1.59448924e+03  1.82954966e+03 
 6.45654229e+09 -1.55692575e+03  1.85938133e+03 
 6.60693448e+09 -1.51791036e+03  1.88910114e+03 
 6.76082975e+09 -1.47739972e+03  1.91865890e+03 
 6.91830971e+09 -1.43535032e+03  1.94800073e+03 
 7.07945784e+09 -1.39171854e+03  1.97706882e+03 
 7.24435960e+09 -1.34646081e+03  2.00580123e+03 
 7.41310241e+09 -1.29953373e+03  2.03413163e+03 
 7.58577575e+09 -1.25089428e+03  2.06198912e+03 
 7.76247117e+09 -1.20049995e+03  2.08929793e+03 
 7.94328235e+09 -1.14830896e+03  2.11597717e+03 
 8.12830516e+09 -1.09428050e+03  2.14194056e+03 
 8.31763771e+09 -1.03837496e+03  2.16709613e+03 
 8.51138038e+09 -9.80554224e+02  2.19134590e+03 
 8.70963590e+09 -9.20781965e+02  2.21458561e+03 
 8.91250938e+09 -8.59024015e+02  2.23670432e+03 
 9.12010839e+09 -7.95248743e+02  2.25758408e+03 
 9.33254301e+09 -7.29427494e+02  2.27709957e+03 
 9.54992586e+09 -6.61535080e+02  2.29511768e+03 
 9.77237221e+09 -5.91550325e+02  2.31149713e+03 
 1.00000000e+10 -5.19456689e+02  2.32608802e+03 
 1.02329299e+10 -4.45242953e+02  2.33873139e+03 
 1.04712855e+10 -3.68904011e+02  2.34925878e+03 
 1.07151931e+10 -2.90441748e+02  2.35749170e+03 
 1.09647820e+10 -2.09866039e+02  2.36324122e+03 
 1.12201845e+10 -1.27195879e+02  2.36630742e+03 
 1.14815362e+10 -4.24606643e+01  2.36647892e+03 
 1.17489755e+10  4.42983563e+01  2.36353242e+03 
 1.20226443e+10  1.33026436e+02  2.35723221e+03 
 1.23026877e+10  2.23653461e+02  2.34732981e+03 
 1.25892541e+10  3.16091826e+02  2.33356359e+03 
 1.28824955e+10  4.10234032e+02  2.31565851e+03 
 1.31825674e+10  5.05949950e+02  2.29332604e+03 
 1.34896288e+10  6.03083741e+02  2.26626420e+03 
 1.38038426e+10  7.01450356e+02  2.23415788e+03 
 1.41253754e+10  8.00831612e+02  2.19667944e+03 
 1.44543977e+10  9.00971767e+02  2.15348979e+03 
 1.47910839e+10  1.00157260e+03  2.10423993e+03 
 1.51356125e+10  1.10228790e+03  2.04857325e+03 
 1.54881662e+10  1.20271748e+03  1.98612861e+03 
 1.58489319e+10  1.30240053e+03  1.91654457e+03 
 1.62181010e+10  1.40080855e+03  1.83946494e+03 
 1.65958691e+10  1.49733780e+03  1.75454591e+03 
 1.69824365e+10  1.59130156e+03  1.66146528e+03 
 1.73780083e+10  1.68192229e+03  1.55993401e+03 
 1.77827941e+10  1.76832422e+03  1.44971057e+03 
 1.81970086e+10  1.84952683e+03  1.33061873e+03 
 1.86208714e+10  1.92443989e+03  1.20256889e+03 
 1.90546072e+10  1.99186126e+03  1.06558372e+03 
 1.94984460e+10  2.05047849e+03  9.19828092e+02 
 1.99526231e+10  2.09887606e+03  7.65643487e+02 
 2.04173794e+10  2.13555007e+03  6.03586362e+02 
 2.08929613e+10  2.15893289e+03  4.34469603e+02 
 2.13796209e+10  2.16742999e+03  2.59405187e+02 
 2.18776162e+10  2.15947176e+03  7.98451393e+01 
 2.23872114e+10  2.13358218e+03 -1.02383450e+02 
 2.29086765e+10  2.08846565e+03 -2.85055118e+02 
 2.34422882e+10  2.02311128e+03 -4.65541600e+02 
 2.39883292e+10  1.93691157e+03 -6.40834527e+02 
 2.45470892e+10  1.82978869e+03 -8.07603624e+02 
 2.51188643e+10  1.70231743e+03 -9.62297467e+02 
 2.57039578e+10  1.55582974e+03 -1.10129046e+03 
 2.63026799e+10  1.39248252e+03 -1.22107392e+03 
 2.69153480e+10  1.21526956e+03 -1.31848136e+03 
 2.75422870e+10  1.02796127e+03 -1.39092901e+03 
 2.81838293e+10  8.34963450e+02 -1.43664488e+03 
 2.88403150e+10  6.41097721e+02 -1.45485471e+03 
 2.95120923e+10  4.51320237e+02 -1.44589469e+03 
 3.01995172e+10  2.70408155e+02 -1.41122847e+03 
 3.09029543e+10  1.02651879e+02 -1.35335999e+03 
 3.16227766e+10 -4.84079457e+01 -1.27565071e+03 
 3.23593657e+10 -1.80166730e+02 -1.18206526e+03 
 3.31131121e+10 -2.91047076e+02 -1.07688027e+03 
 3.38844156e+10 -3.80492535e+02 -9.64394061e+02 
 3.46736850e+10 -4.48876652e+02 -8.48670101e+02 
 3.54813389e+10 -4.97350235e+02 -7.33337298e+02 
 3.63078055e+10 -5.27654073e+02 -6.21458024e+02 
 3.71535229e+10 -5.41923056e+02 -5.15463363e+02 
 3.80189396e+10 -5.42502491e+02 -4.17146785e+02 
 3.89045145e+10 -5.31790548e+02 -3.27702678e+02 
 3.98107171e+10 -5.12113850e+02 -2.47794851e+02 
