 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 3.01400000e-11  1.83764906e+00  1.76235094e+00  2.65864388e+00  2.78041405e+00 
 3.06400000e-11  1.83826596e+00  1.76173404e+00  2.65754124e+00  2.78149887e+00 
 3.11400000e-11  1.83888248e+00  1.76111752e+00  2.65643909e+00  2.78258204e+00 
 3.16400000e-11  1.83949862e+00  1.76050138e+00  2.65533751e+00  2.78366349e+00 
 3.21400000e-11  1.84011437e+00  1.75988563e+00  2.65423647e+00  2.78474325e+00 
 3.26400000e-11  1.84072972e+00  1.75927028e+00  2.65313605e+00  2.78582126e+00 
 3.31400000e-11  1.84134467e+00  1.75865533e+00  2.65203622e+00  2.78689755e+00 
 3.36400000e-11  1.84195921e+00  1.75804079e+00  2.65093706e+00  2.78797204e+00 
 3.41400000e-11  1.84257334e+00  1.75742666e+00  2.64983856e+00  2.78904477e+00 
 3.46400000e-11  1.84318704e+00  1.75681296e+00  2.64874077e+00  2.79011566e+00 
 3.51400000e-11  1.84380032e+00  1.75619968e+00  2.64764370e+00  2.79118475e+00 
 3.56400000e-11  1.84441317e+00  1.75558683e+00  2.64654740e+00  2.79225198e+00 
 3.61400000e-11  1.84502558e+00  1.75497442e+00  2.64545187e+00  2.79331736e+00 
 3.66400000e-11  1.84563755e+00  1.75436245e+00  2.64435717e+00  2.79438084e+00 
 3.71400000e-11  1.84624906e+00  1.75375094e+00  2.64326329e+00  2.79544243e+00 
 3.76400000e-11  1.84686012e+00  1.75313988e+00  2.64217030e+00  2.79650208e+00 
 3.81400000e-11  1.84747072e+00  1.75252928e+00  2.64107820e+00  2.79755981e+00 
 3.86400000e-11  1.84808085e+00  1.75191915e+00  2.63998705e+00  2.79861557e+00 
 3.91400000e-11  1.84869050e+00  1.75130950e+00  2.63889684e+00  2.79966936e+00 
 3.96400000e-11  1.84929967e+00  1.75070033e+00  2.63780763e+00  2.80072114e+00 
 4.01400000e-11  1.84990836e+00  1.75009164e+00  2.63671944e+00  2.80177092e+00 
 4.06400000e-11  1.85051655e+00  1.74948345e+00  2.63563231e+00  2.80281865e+00 
 4.11400000e-11  1.85112425e+00  1.74887575e+00  2.63454625e+00  2.80386435e+00 
 4.16400000e-11  1.85173144e+00  1.74826856e+00  2.63346133e+00  2.80490796e+00 
 4.21400000e-11  1.85233812e+00  1.74766188e+00  2.63237753e+00  2.80594949e+00 
 4.26400000e-11  1.85294428e+00  1.74705572e+00  2.63129492e+00  2.80698890e+00 
 4.31400000e-11  1.85354992e+00  1.74645008e+00  2.63021351e+00  2.80802620e+00 
 4.36400000e-11  1.85415504e+00  1.74584496e+00  2.62913335e+00  2.80906133e+00 
 4.41400000e-11  1.85475961e+00  1.74524039e+00  2.62805445e+00  2.81009432e+00 
 4.46400000e-11  1.85536365e+00  1.74463635e+00  2.62697687e+00  2.81112510e+00 
 4.51400000e-11  1.85596714e+00  1.74403286e+00  2.62590061e+00  2.81215370e+00 
 4.56400000e-11  1.85657008e+00  1.74342992e+00  2.62482573e+00  2.81318006e+00 
 4.61400000e-11  1.85717246e+00  1.74282754e+00  2.62375224e+00  2.81420419e+00 
 4.66400000e-11  1.85777428e+00  1.74222572e+00  2.62268020e+00  2.81522605e+00 
 4.71400000e-11  1.85837552e+00  1.74162448e+00  2.62160961e+00  2.81624564e+00 
 4.76400000e-11  1.85897619e+00  1.74102381e+00  2.62054053e+00  2.81726292e+00 
 4.81400000e-11  1.85957628e+00  1.74042372e+00  2.61947298e+00  2.81827791e+00 
 4.86400000e-11  1.86017578e+00  1.73982422e+00  2.61840701e+00  2.81929054e+00 
 4.91400000e-11  1.86077469e+00  1.73922531e+00  2.61734263e+00  2.82030084e+00 
 4.96400000e-11  1.86137299e+00  1.73862701e+00  2.61627991e+00  2.82130876e+00 
 5.01400000e-11  1.86197069e+00  1.73802931e+00  2.61521885e+00  2.82231430e+00 
 5.06400000e-11  1.86256778e+00  1.73743222e+00  2.61415951e+00  2.82331743e+00 
 5.11400000e-11  1.86316425e+00  1.73683575e+00  2.61310191e+00  2.82431815e+00 
 5.16400000e-11  1.86376010e+00  1.73623990e+00  2.61204611e+00  2.82531642e+00 
 5.21400000e-11  1.86435532e+00  1.73564468e+00  2.61099213e+00  2.82631225e+00 
 5.26400000e-11  1.86494990e+00  1.73505010e+00  2.60994001e+00  2.82730559e+00 
 5.31400000e-11  1.86554384e+00  1.73445616e+00  2.60888978e+00  2.82829646e+00 
 5.36400000e-11  1.86613714e+00  1.73386286e+00  2.60784150e+00  2.82928481e+00 
 5.41400000e-11  1.86672978e+00  1.73327022e+00  2.60679519e+00  2.83027064e+00 
 5.46400000e-11  1.86732177e+00  1.73267823e+00  2.60575090e+00  2.83125393e+00 
 5.51400000e-11  1.86791309e+00  1.73208691e+00  2.60470866e+00  2.83223468e+00 
 5.56400000e-11  1.86850374e+00  1.73149626e+00  2.60366853e+00  2.83321284e+00 
 5.61400000e-11  1.86909371e+00  1.73090629e+00  2.60263052e+00  2.83418843e+00 
 5.66400000e-11  1.86968300e+00  1.73031700e+00  2.60159469e+00  2.83516141e+00 
 5.71400000e-11  1.87027160e+00  1.72972840e+00  2.60056108e+00  2.83613178e+00 
 5.76400000e-11  1.87085951e+00  1.72914049e+00  2.59952973e+00  2.83709950e+00 
 5.81400000e-11  1.87144672e+00  1.72855328e+00  2.59850067e+00  2.83806459e+00 
 5.86400000e-11  1.87203323e+00  1.72796677e+00  2.59747395e+00  2.83902701e+00 
 5.91400000e-11  1.87261902e+00  1.72738098e+00  2.59644962e+00  2.83998676e+00 
 5.96400000e-11  1.87320410e+00  1.72679590e+00  2.59542771e+00  2.84094380e+00 
 6.01400000e-11  1.87378846e+00  1.72621154e+00  2.59440825e+00  2.84189815e+00 
 6.06400000e-11  1.87437208e+00  1.72562792e+00  2.59339130e+00  2.84284976e+00 
 6.11400000e-11  1.87495498e+00  1.72504502e+00  2.59237689e+00  2.84379864e+00 
 6.16400000e-11  1.87553713e+00  1.72446287e+00  2.59136507e+00  2.84474476e+00 
 6.21400000e-11  1.87611854e+00  1.72388146e+00  2.59035586e+00  2.84568811e+00 
 6.26400000e-11  1.87669919e+00  1.72330081e+00  2.58934932e+00  2.84662866e+00 
 6.31400000e-11  1.87727909e+00  1.72272091e+00  2.58834547e+00  2.84756641e+00 
 6.36400000e-11  1.87785823e+00  1.72214177e+00  2.58734436e+00  2.84850133e+00 
 6.41400000e-11  1.87843660e+00  1.72156340e+00  2.58634601e+00  2.84943341e+00 
 6.46400000e-11  1.87901419e+00  1.72098581e+00  2.58535048e+00  2.85036262e+00 
 6.51400000e-11  1.87959101e+00  1.72040899e+00  2.58435779e+00  2.85128896e+00 
 6.56400000e-11  1.88016704e+00  1.71983296e+00  2.58336798e+00  2.85221240e+00 
 6.61400000e-11  1.88074227e+00  1.71925773e+00  2.58238108e+00  2.85313291e+00 
 6.66400000e-11  1.88131671e+00  1.71868329e+00  2.58139713e+00  2.85405049e+00 
 6.71400000e-11  1.88189035e+00  1.71810965e+00  2.58041616e+00  2.85496510e+00 
 6.76400000e-11  1.88246318e+00  1.71753682e+00  2.57943820e+00  2.85587673e+00 
 6.81400000e-11  1.88303520e+00  1.71696480e+00  2.57846328e+00  2.85678535e+00 
 6.86400000e-11  1.88360639e+00  1.71639361e+00  2.57749144e+00  2.85769095e+00 
 6.91400000e-11  1.88417677e+00  1.71582323e+00  2.57652269e+00  2.85859349e+00 
 6.96400000e-11  1.88474631e+00  1.71525369e+00  2.57555708e+00  2.85949295e+00 
 7.01400000e-11  1.88531501e+00  1.71468499e+00  2.57459463e+00  2.86038931e+00 
 7.06400000e-11  1.88588287e+00  1.71411713e+00  2.57363537e+00  2.86128253e+00 
 7.11400000e-11  1.88644989e+00  1.71355011e+00  2.57267931e+00  2.86217261e+00 
 7.16400000e-11  1.88701605e+00  1.71298395e+00  2.57172651e+00  2.86305950e+00 
 7.21400000e-11  1.88758135e+00  1.71241865e+00  2.57077696e+00  2.86394318e+00 
 7.26400000e-11  1.88814579e+00  1.71185421e+00  2.56983071e+00  2.86482361e+00 
 7.31400000e-11  1.88870936e+00  1.71129064e+00  2.56888777e+00  2.86570079e+00 
 7.36400000e-11  1.88927205e+00  1.71072795e+00  2.56794817e+00  2.86657466e+00 
 7.41400000e-11  1.88983386e+00  1.71016614e+00  2.56701194e+00  2.86744520e+00 
 7.46400000e-11  1.89039479e+00  1.70960521e+00  2.56607909e+00  2.86831239e+00 
 7.51400000e-11  1.89095482e+00  1.70904518e+00  2.56514965e+00  2.86917619e+00 
 7.56400000e-11  1.89151395e+00  1.70848605e+00  2.56422365e+00  2.87003656e+00 
 7.61400000e-11  1.89207219e+00  1.70792781e+00  2.56330110e+00  2.87089349e+00 
 7.66400000e-11  1.89262951e+00  1.70737049e+00  2.56238203e+00  2.87174693e+00 
