 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.73780083e+06  7.62456756e+02  3.11655706e+03 -4.24388551e+02 -1.50543924e+02  5.18500832e+02  1.83208715e+02  3.49888382e+02  3.48051154e+02 -1.82352765e+03 -1.80913327e+03 -5.18344208e+02 -2.11934646e+03  7.62645871e+02  3.11752546e+03 
 1.77827941e+06  8.54722485e+02  3.13523153e+03 -4.26513062e+02 -1.47853277e+02  5.21077044e+02  1.79924828e+02  3.57776896e+02  3.44667642e+02 -1.86448810e+03 -1.79144578e+03 -5.81082385e+02 -2.13205045e+03  8.54938616e+02  3.13620730e+03 
 1.81970086e+06  9.47034416e+02  3.15059588e+03 -4.28562105e+02 -1.45181547e+02  5.23561439e+02  1.76664543e+02  3.65480935e+02  3.41143442e+02 -1.90448620e+03 -1.77303114e+03 -6.43852019e+02 -2.14250370e+03  9.47277590e+02  3.15157805e+03 
 1.86208714e+06  1.03921558e+03  3.16270747e+03 -4.30537572e+02 -1.42530476e+02  5.25956343e+02  1.73429957e+02  3.72998191e+02  3.37489051e+02 -1.94351029e+03 -1.75394399e+03 -7.06532771e+02 -2.15074524e+03  1.03948577e+03  3.16369513e+03 
 1.90546072e+06  1.13109708e+03  3.17163356e+03 -4.32441373e+02 -1.39901678e+02  5.28264097e+02  1.70223016e+02  3.80326957e+02  3.33714786e+02 -1.98155179e+03 -1.73423800e+03 -7.69009800e+02 -2.15682081e+03  1.13139421e+03  3.17262580e+03 
 1.94984460e+06  1.22251860e+03  3.17745038e+03 -4.34275428e+02 -1.37296647e+02  5.30487056e+02  1.67045517e+02  3.87466097e+02  3.29830743e+02 -2.01860511e+03 -1.71396569e+03 -8.31174088e+02 -2.16078223e+03  1.22284255e+03  3.17844630e+03 
 1.99526231e+06  1.31332877e+03  3.18024211e+03 -4.36041661e+02 -1.34716761e+02  5.32627578e+02  1.63899112e+02  3.94415012e+02  3.25846777e+02 -2.05466742e+03 -1.69317828e+03 -8.92922707e+02 -2.16268675e+03  1.31367937e+03  3.18124087e+03 
 2.04173794e+06  1.40338548e+03  3.18010004e+03 -4.37741995e+02 -1.32163280e+02  5.34688019e+02  1.60785318e+02  4.01173605e+02  3.21772475e+02 -2.08973852e+03 -1.67192561e+03 -9.54159014e+02 -2.16259645e+03  1.40376251e+03  3.18110079e+03 
 2.08929613e+06  1.49255604e+03  3.17712160e+03 -4.39378348e+02 -1.29637358e+02  5.36670723e+02  1.57705516e+02  4.07742248e+02  3.17617140e+02 -2.12382061e+03 -1.65025598e+03 -1.01479279e+03 -2.16057758e+03  1.49295925e+03  3.17812354e+03 
 2.13796209e+06  1.58071732e+03  3.17140946e+03 -4.40952624e+02 -1.27140042e+02  5.38578022e+02  1.54660958e+02  4.14121748e+02  3.13389768e+02 -2.15691815e+03 -1.62821613e+03 -1.07474031e+03 -2.15669995e+03  1.58114643e+03  3.17241182e+03 
 2.18776162e+06  1.66775581e+03  3.16307068e+03 -4.42466715e+02 -1.24672277e+02  5.40412227e+02  1.51652777e+02  4.20313312e+02  3.09099041e+02 -2.18903768e+03 -1.60585112e+03 -1.13392438e+03 -2.15103637e+03  1.66821049e+03  3.16407273e+03 
 2.23872114e+06  1.75356752e+03  3.15221588e+03 -4.43922492e+02 -1.22234914e+02  5.42175624e+02  1.48681985e+02  4.26318520e+02  3.04753311e+02 -2.22018762e+03 -1.58320430e+03 -1.19227429e+03 -2.14366206e+03  1.75404743e+03  3.15321690e+03 
 2.29086765e+06  1.83805795e+03  3.13895841e+03 -4.45321805e+02 -1.19828710e+02  5.43870472e+02  1.45749485e+02  4.32139282e+02  3.00360596e+02 -2.25037815e+03 -1.56031724e+03 -1.24972579e+03 -2.13465409e+03  1.83856270e+03  3.13995773e+03 
 2.34422882e+06  1.92114188e+03  3.12341363e+03 -4.46666477e+02 -1.17454334e+02  5.45498996e+02  1.42856071e+02  4.37777819e+02  2.95928571e+02 -2.27962102e+03 -1.53722976e+03 -1.30622091e+03 -2.12409091e+03  1.92167105e+03  3.12441061e+03 
 2.39883292e+06  2.00274316e+03  3.10569820e+03 -4.47958303e+02 -1.15112372e+02  5.47063386e+02  1.40002436e+02  4.43236623e+02  2.91464565e+02 -2.30792939e+03 -1.51397984e+03 -1.36170788e+03 -2.11205186e+03  2.00329634e+03  3.10669224e+03 
 2.45470892e+06  2.08279448e+03  3.08592940e+03 -4.49199048e+02 -1.12803330e+02  5.48565795e+02  1.37189180e+02  4.48518436e+02  2.86975561e+02 -2.33531769e+03 -1.49060367e+03 -1.41614094e+03 -2.09861668e+03  2.08337121e+03  3.08691994e+03 
 2.51188643e+06  2.16123706e+03  3.06422457e+03 -4.50390444e+02 -1.10527640e+02  5.50008334e+02  1.34416809e+02  4.53626214e+02  2.82468196e+02 -2.36180146e+03 -1.46713564e+03 -1.46948010e+03 -2.08386517e+03  2.16183687e+03  3.06521108e+03 
 2.57039578e+06  2.23802032e+03  3.04070050e+03 -4.51534189e+02 -1.08285662e+02  5.51393070e+02  1.31685744e+02  4.58563109e+02  2.77948763e+02 -2.38739725e+03 -1.44360832e+03 -1.52169098e+03 -2.06787673e+03  2.23864273e+03  3.04168247e+03 
 2.63026799e+06  2.31310153e+03  3.01547294e+03 -4.52631943e+02 -1.06077689e+02  5.52722028e+02  1.28996324e+02  4.63332437e+02  2.73423212e+02 -2.41212244e+03 -1.42005253e+03 -1.57274451e+03 -2.05073010e+03  2.31374604e+03  3.01644993e+03 
 2.69153480e+06  2.38644544e+03  2.98865618e+03 -4.53685332e+02 -1.03903953e+02  5.53997185e+02  1.26348816e+02  4.67937659e+02  2.68897162e+02 -2.43599515e+03 -1.39649733e+03 -1.62261673e+03 -2.03250297e+03  2.38711154e+03  2.98962775e+03 
 2.75422870e+06  2.45802387e+03  2.96036258e+03 -4.54695940e+02 -1.01764623e+02  5.55220471e+02  1.23743410e+02  4.72382356e+02  2.64375898e+02 -2.45903413e+03 -1.37297006e+03 -1.67128847e+03 -2.01327177e+03  2.45871104e+03  2.96132835e+03 
 2.81838293e+06  2.52781534e+03  2.93070225e+03 -4.55665314e+02 -9.96598163e+01  5.56393768e+02  1.21180233e+02  4.76670211e+02  2.59864386e+02 -2.48125861e+03 -1.34949642e+03 -1.71874513e+03 -1.99311136e+03  2.52852307e+03  2.93166186e+03 
 2.88403150e+06  2.59580464e+03  2.89978274e+03 -4.56594961e+02 -9.75895962e+01  5.57518910e+02  1.18659348e+02  4.80804985e+02  2.55367276e+02 -2.50268826e+03 -1.32610042e+03 -1.76497637e+03 -1.97209489e+03  2.59653240e+03  2.90073586e+03 
 2.95120923e+06  2.66198246e+03  2.86770872e+03 -4.57486348e+02 -9.55539778e+01  5.58597680e+02  1.16180759e+02  4.84790503e+02  2.50888913e+02 -2.52334305e+03 -1.30280453e+03 -1.80997584e+03 -1.95029353e+03  2.66272971e+03  2.86865508e+03 
 3.01995172e+06  2.72634491e+03  2.83458183e+03 -4.58340902e+02 -9.35529312e+01  5.59631811e+02  1.13744417e+02  4.88630635e+02  2.46433346e+02 -2.54324316e+03 -1.27962965e+03 -1.85374092e+03 -1.92777639e+03  2.72711113e+03  2.83552115e+03 
 3.09029543e+06  2.78889319e+03  2.80050039e+03 -4.59160007e+02 -9.15863844e+01  5.60622989e+02  1.11350221e+02  4.92329284e+02  2.42004337e+02 -2.56240896e+03 -1.25659521e+03 -1.89627240e+03 -1.90461034e+03  2.78967784e+03  2.80143245e+03 
 3.16227766e+06  2.84963318e+03  2.76555933e+03 -4.59945009e+02 -8.96542261e+01  5.61572847e+02  1.08998025e+02  4.95890365e+02  2.37605373e+02 -2.58086085e+03 -1.23371921e+03 -1.93757429e+03 -1.88085994e+03  2.85043572e+03  2.76648392e+03 
 3.23593657e+06  2.90857499e+03  2.72985001e+03 -4.60697213e+02 -8.77563094e+01  5.62482972e+02  1.06687637e+02  4.99317799e+02  2.33239673e+02 -2.59861927e+03 -1.21101825e+03 -1.97765347e+03 -1.85658731e+03  2.90939491e+03  2.73076698e+03 
 3.31131121e+06  2.96573269e+03  2.69346018e+03 -4.61417884e+02 -8.58924536e+01  5.63354899e+02  1.04418827e+02  5.02615497e+02  2.28910204e+02 -2.61570459e+03 -1.18850762e+03 -2.01651949e+03 -1.83185212e+03  2.96656946e+03  2.69436936e+03 
 3.38844156e+06  3.02112387e+03  2.65647385e+03 -4.62108246e+02 -8.40624475e+01  5.64190116e+02  1.02191327e+02  5.05787353e+02  2.24619685e+02 -2.63213707e+03 -1.16620135e+03 -2.05418432e+03 -1.80671151e+03  3.02197697e+03  2.65737515e+03 
 3.46736850e+06  3.07476930e+03  2.61897134e+03 -4.62769486e+02 -8.22660516e+01  5.64990062e+02  1.00004837e+02  5.08837228e+02  2.20370604e+02 -2.64793684e+03 -1.14411223e+03 -2.09066209e+03 -1.78122009e+03  3.07563822e+03  2.61986465e+03 
 3.54813389e+06  3.12669264e+03  2.58102918e+03 -4.63402750e+02 -8.05030006e+01  5.65756129e+02  9.78590225e+01  5.11768950e+02  2.16165225e+02 -2.66312378e+03 -1.12225193e+03 -2.12596887e+03 -1.75542990e+03  3.12757687e+03  2.58191443e+03 
 3.63078055e+06  3.17692008e+03  2.54272017e+03 -4.64009147e+02 -7.87730057e+01  5.66489664e+02  9.57535247e+01  5.14586297e+02  2.12005599e+02 -2.67771758e+03 -1.10063100e+03 -2.16012248e+03 -1.72939048e+03  3.17781912e+03  2.54359733e+03 
 3.71535229e+06  3.22548005e+03  2.50411342e+03 -4.64589749e+02 -7.70757565e+01  5.67191966e+02  9.36879572e+01  5.17292998e+02  2.07893576e+02 -2.69173761e+03 -1.07925894e+03 -2.19314225e+03 -1.70314879e+03  3.22639341e+03  2.50498246e+03 
 3.80189396e+06  3.27240296e+03  2.46527433e+03 -4.65145590e+02 -7.54109233e+01  5.67864290e+02  9.16619106e+01  5.19892724e+02  2.03830816e+02 -2.70520297e+03 -1.05814428e+03 -2.22504886e+03 -1.67674932e+03  3.27333015e+03  2.46613525e+03 
 3.89045145e+06  3.31772089e+03  2.42626471e+03 -4.65677668e+02 -7.37781588e+01  5.68507847e+02  8.96749547e+01  5.22389079e+02  1.99818794e+02 -2.71813238e+03 -1.03729460e+03 -2.25586411e+03 -1.65023412e+03  3.31866145e+03  2.42711753e+03 
 3.98107171e+06  3.36146738e+03  2.38714283e+03 -4.66186946e+02 -7.21770999e+01  5.69123805e+02  8.77266407e+01  5.24785604e+02  1.95858818e+02 -2.73054426e+03 -1.01671658e+03 -2.28561083e+03 -1.62364280e+03  3.36242085e+03  2.38798758e+03 
 4.07380278e+06  3.40367717e+03  2.34796348e+03 -4.66674354e+02 -7.06073695e+01  5.69713290e+02  8.58165029e+01  5.27085765e+02  1.91952030e+02 -2.74245660e+03 -9.96416078e+02 -2.31431263e+03 -1.59701262e+03  3.40464310e+03  2.34880022e+03 
 4.16869383e+06  3.44438602e+03  2.30877808e+03 -4.67140785e+02 -6.90685782e+01  5.70277386e+02  8.39440609e+01  5.29292953e+02  1.88099423e+02 -2.75388703e+03 -9.76398167e+02 -2.34199381e+03 -1.57037857e+03  3.44536395e+03  2.30960689e+03 
 4.26579519e+06  3.48363044e+03  2.26963479e+03 -4.67587103e+02 -6.75603252e+01  5.70817140e+02  8.21088212e+01  5.31410484e+02  1.84301844e+02 -2.76485276e+03 -9.56667170e+02 -2.36867922e+03 -1.54377338e+03  3.48461995e+03  2.27045576e+03 
 4.36515832e+06  3.52144758e+03  2.23057859e+03 -4.68014137e+02 -6.60822005e+01  5.71333558e+02  8.03102792e+01  5.33441591e+02  1.80560008e+02 -2.77537059e+03 -9.37226717e+02 -2.39439411e+03 -1.51722766e+03  3.52244825e+03  2.23139182e+03 
 4.46683592e+06  3.55787501e+03  2.19165139e+03 -4.68422687e+02 -6.46337857e+01  5.71827607e+02  7.85479203e+01  5.35389428e+02  1.76874501e+02 -2.78545689e+03 -9.18079786e+02 -2.41916403e+03 -1.49076991e+03  3.55888643e+03  2.19245699e+03 
 4.57088190e+06  3.59295059e+03  2.15289215e+03 -4.68813522e+02 -6.32146551e+01  5.72300220e+02  7.68212216e+01  5.37257066e+02  1.73245794e+02 -2.79512760e+03 -8.99228745e+02 -2.44301472e+03 -1.46442663e+03  3.59397236e+03  2.15369027e+03 
 4.67735141e+06  3.62671230e+03  2.11433701e+03 -4.69187380e+02 -6.18243774e+01  5.72752293e+02  7.51296535e+01  5.39047490e+02  1.69674244e+02 -2.80439822e+03 -8.80675391e+02 -2.46597200e+03 -1.43822239e+03  3.62774404e+03  2.11512779e+03 
 4.78630092e+06  3.65919815e+03  2.07601936e+03 -4.69544975e+02 -6.04625162e+01  5.73184687e+02  7.34726805e+01  5.40763605e+02  1.66160108e+02 -2.81328383e+03 -8.62420990e+02 -2.48806173e+03 -1.41217991e+03  3.66023948e+03  2.07680295e+03 
 4.89778819e+06  3.69044601e+03  2.03797001e+03 -4.69886989e+02 -5.91286313e+01  5.73598232e+02  7.18497628e+01  5.42408230e+02  1.62703545e+02 -2.82179903e+03 -8.44466314e+02 -2.50930966e+03 -1.38632015e+03  3.69149657e+03  2.03874659e+03 
 5.01187234e+06  3.72049358e+03  2.00021727e+03 -4.70214079e+02 -5.78222795e+01  5.73993722e+02  7.02603571e+01  5.43984098e+02  1.59304627e+02 -2.82995804e+03 -8.26811675e+02 -2.52974140e+03 -1.36066236e+03  3.72155300e+03  2.00098701e+03 
 5.12861384e+06  3.74937819e+03  1.96278708e+03 -4.70526877e+02 -5.65430153e+01  5.74371922e+02  6.87039178e+01  5.45493863e+02  1.55963343e+02 -2.83777459e+03 -8.09456958e+02 -2.54938237e+03 -1.33522418e+03  3.75044615e+03  1.96355017e+03 
 5.24807460e+06  3.77713683e+03  1.92570311e+03 -4.70825989e+02 -5.52903922e+01  5.74733567e+02  6.71798979e+01  5.46940093e+02  1.52679603e+02 -2.84526202e+03 -7.92401655e+02 -2.56825770e+03 -1.31002174e+03  3.77821298e+03  1.92645975e+03 
 5.37031796e+06  3.80380600e+03  1.88898690e+03 -4.71111997e+02 -5.40639628e+01  5.75079361e+02  6.56877498e+01  5.48325274e+02  1.49453250e+02 -2.85243322e+03 -7.75644894e+02 -2.58639221e+03 -1.28506967e+03  3.80489002e+03  1.88973730e+03 
 5.49540874e+06  3.82942166e+03  1.85265796e+03 -4.71385460e+02 -5.28632799e+01  5.75409981e+02  6.42269262e+01  5.49651812e+02  1.46284059e+02 -2.85930067e+03 -7.59185466e+02 -2.60381035e+03 -1.26038124e+03  3.83051324e+03  1.85340234e+03 
 5.62341325e+06  3.85401918e+03  1.81673386e+03 -4.71646914e+02 -5.16878968e+01  5.75726076e+02  6.27968808e+01  5.50922033e+02  1.43171747e+02 -2.86587643e+03 -7.43021853e+02 -2.62053619e+03 -1.23596842e+03  3.85511803e+03  1.81747243e+03 
 5.75439937e+06  3.87763330e+03  1.78123034e+03 -4.71896875e+02 -5.05373683e+01  5.76028270e+02  6.13970691e+01  5.52138184e+02  1.40115975e+02 -2.87217214e+03 -7.27152255e+02 -2.63659334e+03 -1.21184192e+03  3.87873913e+03  1.78196335e+03 
 5.88843655e+06  3.90029808e+03  1.74616146e+03 -4.72135834e+02 -4.94112507e+01  5.76317159e+02  6.00269486e+01  5.53302434e+02  1.37116354e+02 -2.87819906e+03 -7.11574614e+02 -2.65200495e+03 -1.18801130e+03  3.90141060e+03  1.74688913e+03 
 6.02559586e+06  3.92204685e+03  1.71153962e+03 -4.72364267e+02 -4.83091027e+01  5.76593317e+02  5.86859801e+01  5.54416878e+02  1.34172448e+02 -2.88396804e+03 -6.96286634e+02 -2.66679369e+03 -1.16448501e+03  3.92316580e+03  1.71226220e+03 
 6.16595002e+06  3.94291219e+03  1.67737571e+03 -4.72582627e+02 -4.72304858e+01  5.76857293e+02  5.73736274e+01  5.55483537e+02  1.31283782e+02 -2.88948956e+03 -6.81285805e+02 -2.68098173e+03 -1.14127046e+03  3.94403731e+03  1.67809346e+03 
 6.30957344e+06  3.96292594e+03  1.64367920e+03 -4.72791350e+02 -4.61749642e+01  5.77109615e+02  5.60893585e+01  5.56504359e+02  1.28449840e+02 -2.89477371e+03 -6.66569423e+02 -2.69459069e+03 -1.11837409e+03  3.96405696e+03  1.64439237e+03 
 6.45654229e+06  3.98211910e+03  1.61045821e+03 -4.72990852e+02 -4.51421058e+01  5.77350786e+02  5.48326454e+01  5.57481220e+02  1.25670074e+02 -2.89983022e+03 -6.52134607e+02 -2.70764168e+03 -1.09580144e+03  3.98325580e+03  1.61116705e+03 
 6.60693448e+06  4.00052192e+03  1.57771960e+03 -4.73181534e+02 -4.41314824e+01  5.77581292e+02  5.36029651e+01  5.58415930e+02  1.22943904e+02 -2.90466847e+03 -6.37978319e+02 -2.72015525e+03 -1.07355718e+03  4.00166406e+03  1.57842438e+03 
 6.76082975e+06  4.01816380e+03  1.54546906e+03 -4.73363778e+02 -4.31426695e+01  5.77801595e+02  5.23997995e+01  5.59310230e+02  1.20270724e+02 -2.90929748e+03 -6.24097379e+02 -2.73215140e+03 -1.05164518e+03  4.01931116e+03  1.54617005e+03 
 6.91830971e+06  4.03507333e+03  1.51371116e+03 -4.73537953e+02 -4.21752471e+01  5.78012140e+02  5.12226358e+01  5.60165796e+02  1.17649901e+02 -2.91372593e+03 -6.10488483e+02 -2.74364957e+03 -1.03006858e+03  4.03622569e+03  1.51440865e+03 
 7.07945784e+06  4.05127829e+03  1.48244949e+03 -4.73704409e+02 -4.12288000e+01  5.78213352e+02  5.00709670e+01  5.60984242e+02  1.15080782e+02 -2.91796219e+03 -5.97148215e+02 -2.75466864e+03 -1.00882981e+03  4.05243543e+03  1.48314375e+03 
 7.24435960e+06  4.06680561e+03  1.45168665e+03 -4.73863483e+02 -4.03029173e+01  5.78405640e+02  4.89442918e+01  5.61767118e+02  1.12562696e+02 -2.92201428e+03 -5.84073061e+02 -2.76522693e+03 -9.87930653e+02  4.06796735e+03  1.45237796e+03 
 7.41310241e+06  4.08168143e+03  1.42142438e+03 -4.74015499e+02 -3.93971935e+01  5.78589392e+02  4.78421153e+01  5.62515917e+02  1.10094953e+02 -2.92588995e+03 -5.71259423e+02 -2.77534222e+03 -9.67372301e+02  4.08284757e+03  1.42211302e+03 
 7.58577575e+06  4.09593106e+03  1.39166357e+03 -4.74160764e+02 -3.85112281e+01  5.78764983e+02  4.67639487e+01  5.63232072e+02  1.07676850e+02 -2.92959661e+03 -5.58703630e+02 -2.78503171e+03 -9.47155378e+02  4.09710141e+03  1.39234984e+03 
 7.76247117e+06  4.10957900e+03  1.36240439e+03 -4.74299576e+02 -3.76446256e+01  5.78932772e+02  4.57093097e+01  5.63916962e+02  1.05307672e+02 -2.93314141e+03 -5.46401948e+02 -2.79431207e+03 -9.27279997e+02  4.11075339e+03  1.36308858e+03 
 7.94328235e+06  4.12264897e+03  1.33364626e+03 -4.74432216e+02 -3.67969963e+01  5.79093099e+02  4.46777228e+01  5.64571910e+02  1.02986693e+02 -2.93653119e+03 -5.34350594e+02 -2.80319942e+03 -9.07745792e+02  4.12382723e+03  1.33432867e+03 
 8.12830516e+06  4.13516390e+03  1.30538801e+03 -4.74558957e+02 -3.59679559e+01  5.79246293e+02  4.36687189e+01  5.65198187e+02  1.00713180e+02 -2.93977256e+03 -5.22545739e+02 -2.81170935e+03 -8.88551956e+02  4.13634586e+03  1.30606893e+03 
 8.31763771e+06  4.14714593e+03  1.27762781e+03 -4.74680057e+02 -3.51571254e+01  5.79392668e+02  4.26818362e+01  5.65797014e+02  9.84863916e+01 -2.94287182e+03 -5.10983524e+02 -2.81985692e+03 -8.69697279e+02  4.14833144e+03  1.27830756e+03 
 8.51138038e+06  4.15861645e+03  1.25036334e+03 -4.74795765e+02 -3.43641320e+01  5.79532525e+02  4.17166196e+01  5.66369563e+02  9.63055830e+01 -2.94583504e+03 -4.99660064e+02 -2.82765668e+03 -8.51180177e+02  4.15980536e+03  1.25104222e+03 
 8.70963590e+06  4.16959612e+03  1.22359174e+03 -4.74906318e+02 -3.35886081e+01  5.79666150e+02  4.07726209e+01  5.66916957e+02  9.41700050e+01 -2.94866806e+03 -4.88571455e+02 -2.83512267e+03 -8.32998726e+02  4.17078828e+03  1.22427006e+03 
