 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 3.31131121e+06  3.40708809e+03  3.09429732e+03 -4.61417885e+02 -8.58924534e+01  6.09275185e+02  1.12930241e+02  5.43584806e+02  2.47569182e+02 -3.00496958e+03 -1.36537996e+03 -2.31661456e+03 -2.10446590e+03  3.40804939e+03  3.09534182e+03 
 3.38844156e+06  3.47072249e+03  3.05180678e+03 -4.62108247e+02 -8.40624473e+01  6.10178482e+02  1.10521173e+02  5.47015207e+02  2.42928934e+02 -3.02384752e+03 -1.33975411e+03 -2.35988461e+03 -2.07558392e+03  3.47170254e+03  3.05284220e+03 
 3.46736850e+06  3.53235135e+03  3.00872322e+03 -4.62769487e+02 -8.22660514e+01  6.11043634e+02  1.08156457e+02  5.50313684e+02  2.38333501e+02 -3.04199858e+03 -1.31437774e+03 -2.40179093e+03 -2.04629892e+03  3.53334957e+03  3.00974947e+03 
 3.54813389e+06  3.59200183e+03  2.96513458e+03 -4.63402751e+02 -8.05030005e+01  6.11872145e+02  1.05835733e+02  5.53484376e+02  2.33785332e+02 -3.05944562e+03 -1.28926424e+03 -2.44235201e+03 -2.01667070e+03  3.59301764e+03  2.96615158e+03 
 3.63078055e+06  3.64970403e+03  2.92112452e+03 -4.64009148e+02 -7.87730056e+01  6.12665472e+02  1.03558612e+02  5.56531371e+02  2.29286646e+02 -3.07621124e+03 -1.26442573e+03 -2.48158831e+03 -1.98675614e+03  3.65073686e+03  2.92213221e+03 
 3.71535229e+06  3.70549062e+03  2.87677239e+03 -4.64589750e+02 -7.70757564e+01  6.13425020e+02  1.01324676e+02  5.59458702e+02  2.24839444e+02 -3.09231771e+03 -1.23987314e+03 -2.51952203e+03 -1.95660922e+03  3.70653990e+03  2.87777076e+03 
 3.80189396e+06  3.75939651e+03  2.83215336e+03 -4.65145591e+02 -7.54109232e+01  6.14152147e+02  9.91334820e+01  5.62270336e+02  2.20445519e+02 -3.10778695e+03 -1.21561624e+03 -2.55617692e+03 -1.92628105e+03  3.76046169e+03  2.83314240e+03 
 3.89045145e+06  3.81145858e+03  2.78733842e+03 -4.65677669e+02 -7.37781587e+01  6.14848161e+02  9.69845653e+01  5.64970175e+02  2.16106469e+02 -3.12264051e+03 -1.19166376e+03 -2.59157805e+03 -1.89581991e+03  3.81253911e+03  2.78831815e+03 
 3.98107171e+06  3.86171535e+03  2.74239450e+03 -4.66186947e+02 -7.21770998e+01  6.15514327e+02  9.48774402e+01  5.67562046e+02  2.11823706e+02 -3.13689949e+03 -1.16802336e+03 -2.62575162e+03 -1.86527133e+03  3.86281071e+03  2.74336497e+03 
 4.07380278e+06  3.91020673e+03  2.69738457e+03 -4.66674355e+02 -7.06073694e+01  6.16151862e+02  9.28116032e+01  5.70049698e+02  2.07598468e+02 -3.15058461e+03 -1.14470179e+03 -2.65872477e+03 -1.83467811e+03  3.91131640e+03  2.69834583e+03 
 4.16869383e+06  3.95697380e+03  2.65236769e+03 -4.67140786e+02 -6.90685780e+01  6.16761940e+02  9.07865346e+01  5.72436799e+02  2.03431826e+02 -3.16371610e+03 -1.12170487e+03 -2.69052542e+03 -1.80408044e+03  3.95809727e+03  2.65331984e+03 
 4.26579519e+06  4.00205851e+03  2.60739918e+03 -4.67587104e+02 -6.75603251e+01  6.17345690e+02  8.88017008e+01  5.74726934e+02  1.99324699e+02 -3.17631373e+03 -1.09903755e+03 -2.72118211e+03 -1.77351593e+03  4.00319528e+03  2.60834233e+03 
 4.36515832e+06  4.04550353e+03  2.56253073e+03 -4.68014138e+02 -6.60822004e+01  6.17904202e+02  8.68565560e+01  5.76923601e+02  1.95277858e+02 -3.18839681e+03 -1.07670402e+03 -2.75072385e+03 -1.74301973e+03  4.04665313e+03  2.56346498e+03 
 4.46683592e+06  4.08735203e+03  2.51781047e+03 -4.68422688e+02 -6.46337856e+01  6.18438522e+02  8.49505436e+01  5.79030211e+02  1.91291938e+02 -3.19998413e+03 -1.05470769e+03 -2.77917998e+03 -1.71262460e+03  4.08851398e+03  2.51873597e+03 
 4.57088190e+06  4.12764750e+03  2.47328318e+03 -4.68813522e+02 -6.32146550e+01  6.18949659e+02  8.30830983e+01  5.81050083e+02  1.87367447e+02 -3.21109402e+03 -1.03305129e+03 -2.80658009e+03 -1.68236097e+03  4.12882133e+03  2.47420007e+03 
 4.67735141e+06  4.16643357e+03  2.42899035e+03 -4.69187381e+02 -6.18243773e+01  6.19438581e+02  8.12536470e+01  5.82986449e+02  1.83504772e+02 -3.22174428e+03 -1.01173687e+03 -2.83295384e+03 -1.65225708e+03  4.16761886e+03  2.42989881e+03 
 4.78630092e+06  4.20375391e+03  2.38497036e+03 -4.69544976e+02 -6.04625161e+01  6.19906221e+02  7.94616109e+01  5.84842448e+02  1.79704192e+02 -3.23195222e+03 -9.90765902e+02 -2.85833092e+03 -1.62233902e+03  4.20495021e+03  2.38587056e+03 
 4.89778819e+06  4.23965203e+03  2.34125860e+03 -4.69886989e+02 -5.91286312e+01  6.20353474e+02  7.77064059e+01  5.86621129e+02  1.75965877e+02 -3.24173465e+03 -9.70139261e+02 -2.88274093e+03 -1.59263087e+03  4.24085893e+03  2.34215074e+03 
 5.01187234e+06  4.27417122e+03  2.29788759e+03 -4.70214080e+02 -5.78222794e+01  6.20781202e+02  7.59874446e+01  5.88325450e+02  1.72289907e+02 -3.25110786e+03 -9.49857307e+02 -2.90621330e+03 -1.56315475e+03  4.27538831e+03  2.29877187e+03 
 5.12861384e+06  4.30735440e+03  2.25488712e+03 -4.70526878e+02 -5.65430152e+01  6.21190230e+02  7.43041368e+01  5.89958279e+02  1.68676267e+02 -3.26008766e+03 -9.29919911e+02 -2.92877720e+03 -1.53393093e+03  4.30858128e+03  2.25576377e+03 
 5.24807460e+06  4.33924403e+03  2.21228441e+03 -4.70825990e+02 -5.52903921e+01  6.21581353e+02  7.26558910e+01  5.91522394e+02  1.65124863e+02 -3.26868936e+03 -9.10326487e+02 -2.95046152e+03 -1.50497792e+03  4.34048033e+03  2.21315365e+03 
 5.37031796e+06  4.36988206e+03  2.17010419e+03 -4.71111998e+02 -5.40639627e+01  6.21955334e+02  7.10421150e+01  5.93020485e+02  1.61635523e+02 -3.27692777e+03 -8.91076034e+02 -2.97129478e+03 -1.47631255e+03  4.37112741e+03  2.17096626e+03 
 5.49540874e+06  4.39930979e+03  2.12836887e+03 -4.71385461e+02 -5.28632798e+01  6.22312904e+02  6.94622168e+01  5.94455152e+02  1.58208005e+02 -3.28481722e+03 -8.72167163e+02 -2.99130506e+03 -1.44795005e+03  4.40056383e+03  2.12922402e+03 
 5.62341325e+06  4.42756788e+03  2.08709863e+03 -4.71646915e+02 -5.16878967e+01  6.22654764e+02  6.79156057e+01  5.95828911e+02  1.54842002e+02 -3.29237156e+03 -8.53598130e+02 -3.01052001e+03 -1.41990418e+03  4.42883026e+03  2.08794712e+03 
 5.75439937e+06  4.45469621e+03  2.04631158e+03 -4.71896875e+02 -5.05373682e+01  6.22981590e+02  6.64016926e+01  5.97144192e+02  1.51537148e+02 -3.29960419e+03 -8.35366869e+02 -3.02896675e+03 -1.39218724e+03  4.45596661e+03  2.04715367e+03 
 5.88843655e+06  4.48073393e+03  2.00602383e+03 -4.72135835e+02 -4.94112506e+01  6.23294028e+02  6.49198910e+01  5.98403343e+02  1.48293021e+02 -3.30652803e+03 -8.17471013e+02 -3.04667189e+03 -1.36481021e+03  4.48201201e+03  2.00685980e+03 
 6.02559586e+06  4.50571931e+03  1.96624966e+03 -4.72364268e+02 -4.83091026e+01  6.23592696e+02  6.34696176e+01  5.99608628e+02  1.45109152e+02 -3.31315554e+03 -7.99907925e+02 -3.06366147e+03 -1.33778280e+03  4.50700478e+03  1.96707978e+03 
 6.16595002e+06  4.52968980e+03  1.92700157e+03 -4.72582628e+02 -4.72304857e+01  6.23878189e+02  6.20502925e+01  6.00762233e+02  1.41985024e+02 -3.31949876e+03 -7.82674722e+02 -3.07996095e+03 -1.31111352e+03  4.53098235e+03  1.92782614e+03 
 6.30957344e+06  4.55268196e+03  1.88829045e+03 -4.72791351e+02 -4.61749641e+01  6.24151078e+02  6.06613404e+01  6.01866264e+02  1.38920082e+02 -3.32556929e+03 -7.65768298e+02 -3.09559518e+03 -1.28480978e+03  4.55398130e+03  1.88910974e+03 
 6.45654229e+06  4.57473142e+03  1.85012560e+03 -4.72990853e+02 -4.51421057e+01  6.24411908e+02  5.93021903e+01  6.02922751e+02  1.35913731e+02 -3.33137830e+03 -7.49185342e+02 -3.11058839e+03 -1.25887793e+03  4.57603728e+03  1.85093993e+03 
 6.60693448e+06  4.59587291e+03  1.81251492e+03 -4.73181535e+02 -4.41314823e+01  6.24661203e+02  5.79722765e+01  6.03933651e+02  1.32965346e+02 -3.33693657e+03 -7.32922365e+02 -3.12496421e+03 -1.23332334e+03  4.59718502e+03  1.81332459e+03 
 6.76082975e+06  4.61614023e+03  1.77546494e+03 -4.73363779e+02 -4.31426694e+01  6.24899463e+02  5.66710386e+01  6.04900847e+02  1.30074269e+02 -3.34225446e+03 -7.16975714e+02 -3.13874561e+03 -1.20815046e+03  4.61745833e+03  1.77627026e+03 
 6.91830971e+06  4.63556621e+03  1.73898094e+03 -4.73537953e+02 -4.21752470e+01  6.25127170e+02  5.53979222e+01  6.05826153e+02  1.27239818e+02 -3.34734195e+03 -7.01341593e+02 -3.15195491e+03 -1.18336289e+03  4.63689005e+03  1.73978222e+03 
 7.07945784e+06  4.65418276e+03  1.70306700e+03 -4.73704409e+02 -4.12287999e+01  6.25344784e+02  5.41523788e+01  6.06711311e+02  1.24461285e+02 -3.35220864e+03 -6.86016077e+02 -3.16461382e+03 -1.15896343e+03  4.65551210e+03  1.70386457e+03 
 7.24435960e+06  4.67202083e+03  1.66772613e+03 -4.73863484e+02 -4.03029173e+01  6.25552745e+02  5.29338663e+01  6.07558002e+02  1.21737945e+02 -3.35686376e+03 -6.70995130e+02 -3.17674338e+03 -1.13495413e+03  4.67335545e+03  1.66852031e+03 
 7.41310241e+06  4.68911044e+03  1.63296031e+03 -4.74015500e+02 -3.93971935e+01  6.25751475e+02  5.17418495e+01  6.08367837e+02  1.19069051e+02 -3.36131619e+03 -6.56274617e+02 -3.18836401e+03 -1.11133635e+03  4.69045012e+03  1.63375144e+03 
 7.58577575e+06  4.70548067e+03  1.59877060e+03 -4.74160765e+02 -3.85112280e+01  6.25941379e+02  5.05757996e+01  6.09142367e+02  1.16453843e+02 -3.36557447e+03 -6.41850322e+02 -3.19949547e+03 -1.08811080e+03  4.70682520e+03  1.59955900e+03 
 7.76247117e+06  4.72115968e+03  1.56515716e+03 -4.74299577e+02 -3.76446255e+01  6.26122844e+02  4.94351952e+01  6.09883084e+02  1.13891549e+02 -3.36964680e+03 -6.27717956e+02 -3.21015692e+03 -1.06527763e+03  4.72250885e+03  1.56594317e+03 
 7.94328235e+06  4.73617471e+03  1.53211934e+03 -4.74432217e+02 -3.67969962e+01  6.26296240e+02  4.83195218e+01  6.10591418e+02  1.11381383e+02 -3.37354105e+03 -6.13873170e+02 -3.22036687e+03 -1.04283641e+03  4.73752831e+03  1.53290331e+03 
 8.12830516e+06  4.75055208e+03  1.49965579e+03 -4.74558958e+02 -3.59679558e+01  6.26461922e+02  4.72282723e+01  6.11268744e+02  1.08922551e+02 -3.37726478e+03 -6.00311570e+02 -3.23014324e+03 -1.02078621e+03  4.75190994e+03  1.50043805e+03 
 8.31763771e+06  4.76431726e+03  1.46776442e+03 -4.74680058e+02 -3.51571254e+01  6.26620228e+02  4.61609472e+01  6.11916383e+02  1.06514253e+02 -3.38082527e+03 -5.87028719e+02 -3.23950332e+03 -9.99125649e+02  4.76567919e+03  1.46854533e+03 
 8.51138038e+06  4.77749480e+03  1.43644254e+03 -4.74795766e+02 -3.43641319e+01  6.26771485e+02  4.51170541e+01  6.12535601e+02  1.04155682e+02 -3.38422948e+03 -5.74020154e+02 -3.24846383e+03 -9.77852897e+02  4.77886065e+03  1.43722245e+03 
 8.70963590e+06  4.79010845e+03  1.40568688e+03 -4.74906319e+02 -3.35886080e+01  6.26916002e+02  4.40961086e+01  6.13127615e+02  1.01846029e+02 -3.38748410e+03 -5.61281392e+02 -3.25704089e+03 -9.56965748e+02  4.79147803e+03  1.40646615e+03 
