 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.65065041e+00  2.65065041e+00 
 5.00000000e-15  1.80000628e+00  1.79999372e+00  2.65065344e+00  2.65064739e+00 
 1.00000000e-14  1.80001257e+00  1.79998743e+00  2.65065568e+00  2.65064514e+00 
 2.00000000e-14  1.80002513e+00  1.79997487e+00  2.65065899e+00  2.65064183e+00 
 4.00000000e-14  1.80005027e+00  1.79994973e+00  2.65066130e+00  2.65063953e+00 
 8.00000000e-14  1.80010053e+00  1.79989947e+00  2.65066019e+00  2.65064064e+00 
 1.60000000e-13  1.80020106e+00  1.79979894e+00  2.65065158e+00  2.65064924e+00 
 3.20000000e-13  1.80040212e+00  1.79959788e+00  2.65061800e+00  2.65068282e+00 
 6.40000000e-13  1.80080425e+00  1.79919575e+00  2.65050142e+00  2.65079939e+00 
 1.14000000e-12  1.80143255e+00  1.79856745e+00  2.65023472e+00  2.65106599e+00 
 1.64000000e-12  1.80206085e+00  1.79793915e+00  2.64990378e+00  2.65139672e+00 
 2.14000000e-12  1.80268912e+00  1.79731088e+00  2.64953054e+00  2.65176971e+00 
 2.64000000e-12  1.80331737e+00  1.79668263e+00  2.64912295e+00  2.65217696e+00 
 3.14000000e-12  1.80394558e+00  1.79605442e+00  2.64868502e+00  2.65261442e+00 
 3.64000000e-12  1.80457376e+00  1.79542624e+00  2.64821919e+00  2.65307967e+00 
 4.14000000e-12  1.80520189e+00  1.79479811e+00  2.64772759e+00  2.65357057e+00 
 4.64000000e-12  1.80582997e+00  1.79417003e+00  2.64721192e+00  2.65408542e+00 
 5.14000000e-12  1.80645799e+00  1.79354201e+00  2.64667392e+00  2.65462249e+00 
 5.64000000e-12  1.80708595e+00  1.79291405e+00  2.64611504e+00  2.65518033e+00 
 6.14000000e-12  1.80771384e+00  1.79228616e+00  2.64553675e+00  2.65575746e+00 
 6.64000000e-12  1.80834165e+00  1.79165835e+00  2.64494033e+00  2.65635261e+00 
 7.14000000e-12  1.80896938e+00  1.79103062e+00  2.64432707e+00  2.65696450e+00 
 7.64000000e-12  1.80959702e+00  1.79040298e+00  2.64369806e+00  2.65759203e+00 
 8.14000000e-12  1.81022457e+00  1.78977543e+00  2.64305442e+00  2.65823408e+00 
 8.64000000e-12  1.81085201e+00  1.78914799e+00  2.64239713e+00  2.65888970e+00 
 9.14000000e-12  1.81147935e+00  1.78852065e+00  2.64172714e+00  2.65955791e+00 
 9.64000000e-12  1.81210658e+00  1.78789342e+00  2.64104530e+00  2.66023788e+00 
 1.01400000e-11  1.81273368e+00  1.78726632e+00  2.64035245e+00  2.66092878e+00 
 1.06400000e-11  1.81336066e+00  1.78663934e+00  2.63964932e+00  2.66162986e+00 
 1.11400000e-11  1.81398751e+00  1.78601249e+00  2.63893666e+00  2.66234041e+00 
 1.16400000e-11  1.81461422e+00  1.78538578e+00  2.63821509e+00  2.66305979e+00 
 1.21400000e-11  1.81524078e+00  1.78475922e+00  2.63748526e+00  2.66378735e+00 
 1.26400000e-11  1.81586720e+00  1.78413280e+00  2.63674772e+00  2.66452256e+00 
 1.31400000e-11  1.81649346e+00  1.78350654e+00  2.63600303e+00  2.66526485e+00 
 1.36400000e-11  1.81711955e+00  1.78288045e+00  2.63525167e+00  2.66601375e+00 
 1.41400000e-11  1.81774548e+00  1.78225452e+00  2.63449414e+00  2.66676877e+00 
 1.46400000e-11  1.81837123e+00  1.78162877e+00  2.63373085e+00  2.66752950e+00 
 1.51400000e-11  1.81899680e+00  1.78100320e+00  2.63296222e+00  2.66829551e+00 
 1.56400000e-11  1.81962219e+00  1.78037781e+00  2.63218863e+00  2.66906643e+00 
 1.61400000e-11  1.82024738e+00  1.77975262e+00  2.63141044e+00  2.66984191e+00 
 1.66400000e-11  1.82087237e+00  1.77912763e+00  2.63062798e+00  2.67062162e+00 
 1.71400000e-11  1.82149715e+00  1.77850285e+00  2.62984157e+00  2.67140525e+00 
