 time            v(finalp)       v(finaln)      
 1.30050000e-10  2.72688832e+00  2.72736647e+00 
 1.31050000e-10  2.72660950e+00  2.72763069e+00 
 1.32050000e-10  2.72611006e+00  2.72812009e+00 
 1.33050000e-10  2.72526909e+00  2.72895640e+00 
 1.34050000e-10  2.72393272e+00  2.73029365e+00 
 1.35050000e-10  2.72191870e+00  2.73231305e+00 
 1.36050000e-10  2.71902605e+00  2.73521237e+00 
 1.37050000e-10  2.71504962e+00  2.73919011e+00 
 1.38050000e-10  2.70979691e+00  2.74442474e+00 
 1.39050000e-10  2.70311012e+00  2.75105449e+00 
 1.40050000e-10  2.69488458e+00  2.75915440e+00 
 1.41050000e-10  2.68508520e+00  2.76871805e+00 
 1.42050000e-10  2.67375790e+00  2.77964674e+00 
 1.43050000e-10  2.66103351e+00  2.79174829e+00 
 1.44050000e-10  2.64712394e+00  2.80474650e+00 
 1.45050000e-10  2.63230884e+00  2.81830657e+00 
 1.46050000e-10  2.61691778e+00  2.83205974e+00 
 1.47050000e-10  2.60131401e+00  2.84563742e+00 
 1.48050000e-10  2.58587504e+00  2.85870647e+00 
 1.49050000e-10  2.57097494e+00  2.87098764e+00 
 1.50050000e-10  2.55696885e+00  2.88226577e+00 
 1.51050000e-10  2.54417778e+00  2.89239148e+00 
 1.52050000e-10  2.53287352e+00  2.90127662e+00 
 1.53050000e-10  2.52326458e+00  2.90888633e+00 
 1.54050000e-10  2.51548555e+00  2.91522925e+00 
 1.55050000e-10  2.50959204e+00  2.92034596e+00 
 1.56050000e-10  2.50556230e+00  2.92429638e+00 
 1.57050000e-10  2.50330827e+00  2.92714484e+00 
 1.58050000e-10  2.50268073e+00  2.92896340e+00 
 1.59000000e-10  2.50341949e+00  2.92979212e+00 
 1.59100000e-10  2.50357789e+00  2.92982401e+00 
 1.59300000e-10  2.50392317e+00  2.92986609e+00 
 1.59650000e-10  2.50463221e+00  2.92985714e+00 
 1.60000000e-10  2.50547053e+00  2.92974147e+00 
 1.60070000e-10  2.50565590e+00  2.92970350e+00 
 1.60210000e-10  2.50603800e+00  2.92961763e+00 
 1.60490000e-10  2.50685423e+00  2.92939843e+00 
 1.61050000e-10  2.50868118e+00  2.92877345e+00 
 1.62050000e-10  2.51246552e+00  2.92709309e+00 
 1.63050000e-10  2.51673572e+00  2.92478594e+00 
 1.64050000e-10  2.52128828e+00  2.92197896e+00 
 1.65050000e-10  2.52592661e+00  2.91881938e+00 
