 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -1.93272249e+03 -4.58953590e+02 
 1.02329299e+06 -1.93641322e+03 -4.49091666e+02 
 1.04712855e+06 -1.93994606e+03 -4.39414534e+02 
 1.07151931e+06 -1.94332742e+03 -4.29920461e+02 
 1.09647820e+06 -1.94656348e+03 -4.20607600e+02 
 1.12201845e+06 -1.94966018e+03 -4.11474003e+02 
 1.14815362e+06 -1.95262326e+03 -4.02517632e+02 
 1.17489755e+06 -1.95545822e+03 -3.93736367e+02 
 1.20226443e+06 -1.95817040e+03 -3.85128017e+02 
 1.23026877e+06 -1.96076489e+03 -3.76690327e+02 
 1.25892541e+06 -1.96324661e+03 -3.68420988e+02 
 1.28824955e+06 -1.96562030e+03 -3.60317644e+02 
 1.31825674e+06 -1.96789049e+03 -3.52377898e+02 
 1.34896288e+06 -1.97006155e+03 -3.44599319e+02 
 1.38038426e+06 -1.97213768e+03 -3.36979449e+02 
 1.41253754e+06 -1.97412290e+03 -3.29515807e+02 
 1.44543977e+06 -1.97602109e+03 -3.22205897e+02 
 1.47910839e+06 -1.97783595e+03 -3.15047210e+02 
 1.51356125e+06 -1.97957104e+03 -3.08037228e+02 
 1.54881662e+06 -1.98122980e+03 -3.01173434e+02 
 1.58489319e+06 -1.98281548e+03 -2.94453306e+02 
 1.62181010e+06 -1.98433125e+03 -2.87874331e+02 
 1.65958691e+06 -1.98578011e+03 -2.81434000e+02 
 1.69824365e+06 -1.98716495e+03 -2.75129815e+02 
 1.73780083e+06 -1.98848856e+03 -2.68959292e+02 
 1.77827941e+06 -1.98975357e+03 -2.62919960e+02 
 1.81970086e+06 -1.99096254e+03 -2.57009367e+02 
 1.86208714e+06 -1.99211789e+03 -2.51225081e+02 
 1.90546072e+06 -1.99322198e+03 -2.45564690e+02 
 1.94984460e+06 -1.99427703e+03 -2.40025806e+02 
 1.99526231e+06 -1.99528518e+03 -2.34606065e+02 
 2.04173794e+06 -1.99624849e+03 -2.29303129e+02 
 2.08929613e+06 -1.99716891e+03 -2.24114687e+02 
 2.13796209e+06 -1.99804832e+03 -2.19038456e+02 
 2.18776162e+06 -1.99888853e+03 -2.14072181e+02 
 2.23872114e+06 -1.99969126e+03 -2.09213638e+02 
 2.29086765e+06 -2.00045814e+03 -2.04460632e+02 
 2.34422882e+06 -2.00119076e+03 -1.99811001e+02 
 2.39883292e+06 -2.00189062e+03 -1.95262612e+02 
 2.45470892e+06 -2.00255917e+03 -1.90813365e+02 
 2.51188643e+06 -2.00319778e+03 -1.86461193e+02 
 2.57039578e+06 -2.00380777e+03 -1.82204059e+02 
 2.63026799e+06 -2.00439041e+03 -1.78039960e+02 
 2.69153480e+06 -2.00494690e+03 -1.73966927e+02 
 2.75422870e+06 -2.00547839e+03 -1.69983020e+02 
 2.81838293e+06 -2.00598599e+03 -1.66086336e+02 
 2.88403150e+06 -2.00647075e+03 -1.62275001e+02 
 2.95120923e+06 -2.00693368e+03 -1.58547176e+02 
 3.01995172e+06 -2.00737575e+03 -1.54901052e+02 
 3.09029543e+06 -2.00779786e+03 -1.51334855e+02 
 3.16227766e+06 -2.00820091e+03 -1.47846842e+02 
 3.23593657e+06 -2.00858573e+03 -1.44435300e+02 
 3.31131121e+06 -2.00895313e+03 -1.41098550e+02 
 3.38844156e+06 -2.00930387e+03 -1.37834942e+02 
 3.46736850e+06 -2.00963869e+03 -1.34642860e+02 
 3.54813389e+06 -2.00995829e+03 -1.31520715e+02 
 3.63078055e+06 -2.01026334e+03 -1.28466950e+02 
 3.71535229e+06 -2.01055447e+03 -1.25480039e+02 
 3.80189396e+06 -2.01083229e+03 -1.22558483e+02 
 3.89045145e+06 -2.01109740e+03 -1.19700813e+02 
 3.98107171e+06 -2.01135034e+03 -1.16905591e+02 
 4.07380278e+06 -2.01159165e+03 -1.14171404e+02 
 4.16869383e+06 -2.01182183e+03 -1.11496867e+02 
 4.26579519e+06 -2.01204137e+03 -1.08880626e+02 
 4.36515832e+06 -2.01225072e+03 -1.06321350e+02 
 4.46683592e+06 -2.01245033e+03 -1.03817737e+02 
 4.57088190e+06 -2.01264063e+03 -1.01368510e+02 
 4.67735141e+06 -2.01282200e+03 -9.89724181e+01 
 4.78630092e+06 -2.01299483e+03 -9.66282357e+01 
 4.89778819e+06 -2.01315949e+03 -9.43347618e+01 
 5.01187234e+06 -2.01331632e+03 -9.20908200e+01 
 5.12861384e+06 -2.01346565e+03 -8.98952579e+01 
 5.24807460e+06 -2.01360780e+03 -8.77469465e+01 
 5.37031796e+06 -2.01374308e+03 -8.56447798e+01 
 5.49540874e+06 -2.01387175e+03 -8.35876747e+01 
 5.62341325e+06 -2.01399410e+03 -8.15745701e+01 
 5.75439937e+06 -2.01411039e+03 -7.96044268e+01 
 5.88843655e+06 -2.01422086e+03 -7.76762271e+01 
 6.02559586e+06 -2.01432575e+03 -7.57889739e+01 
 6.16595002e+06 -2.01442527e+03 -7.39416912e+01 
 6.30957344e+06 -2.01451964e+03 -7.21334227e+01 
 6.45654229e+06 -2.01460906e+03 -7.03632320e+01 
 6.60693448e+06 -2.01469371e+03 -6.86302023e+01 
 6.76082975e+06 -2.01477379e+03 -6.69334355e+01 
 6.91830971e+06 -2.01484946e+03 -6.52720521e+01 
 7.07945784e+06 -2.01492087e+03 -6.36451911e+01 
 7.24435960e+06 -2.01498819e+03 -6.20520090e+01 
 7.41310241e+06 -2.01505156e+03 -6.04916802e+01 
 7.58577575e+06 -2.01511111e+03 -5.89633959e+01 
 7.76247117e+06 -2.01516697e+03 -5.74663643e+01 
 7.94328235e+06 -2.01521927e+03 -5.59998101e+01 
 8.12830516e+06 -2.01526811e+03 -5.45629740e+01 
 8.31763771e+06 -2.01531360e+03 -5.31551126e+01 
 8.51138038e+06 -2.01535584e+03 -5.17754980e+01 
 8.70963590e+06 -2.01539492e+03 -5.04234176e+01 
 8.91250938e+06 -2.01543093e+03 -4.90981734e+01 
 9.12010839e+06 -2.01546395e+03 -4.77990824e+01 
 9.33254301e+06 -2.01549405e+03 -4.65254757e+01 
 9.54992586e+06 -2.01552131e+03 -4.52766984e+01 
 9.77237221e+06 -2.01554578e+03 -4.40521097e+01 
 1.00000000e+07 -2.01556752e+03 -4.28510820e+01 
 1.02329299e+07 -2.01558658e+03 -4.16730012e+01 
 1.04712855e+07 -2.01560302e+03 -4.05172662e+01 
 1.07151931e+07 -2.01561687e+03 -3.93832887e+01 
 1.09647820e+07 -2.01562817e+03 -3.82704931e+01 
 1.12201845e+07 -2.01563695e+03 -3.71783162e+01 
 1.14815362e+07 -2.01564325e+03 -3.61062067e+01 
 1.17489755e+07 -2.01564707e+03 -3.50536258e+01 
 1.20226443e+07 -2.01564846e+03 -3.40200462e+01 
 1.23026877e+07 -2.01564741e+03 -3.30049522e+01 
 1.25892541e+07 -2.01564394e+03 -3.20078399e+01 
 1.28824955e+07 -2.01563806e+03 -3.10282165e+01 
 1.31825674e+07 -2.01562976e+03 -3.00656003e+01 
 1.34896288e+07 -2.01561906e+03 -2.91195210e+01 
 1.38038426e+07 -2.01560595e+03 -2.81895187e+01 
 1.41253754e+07 -2.01559041e+03 -2.72751449e+01 
 1.44543977e+07 -2.01557244e+03 -2.63759614e+01 
 1.47910839e+07 -2.01555202e+03 -2.54915406e+01 
 1.51356125e+07 -2.01552914e+03 -2.46214655e+01 
 1.54881662e+07 -2.01550378e+03 -2.37653296e+01 
 1.58489319e+07 -2.01547591e+03 -2.29227365e+01 
 1.62181010e+07 -2.01544550e+03 -2.20933003e+01 
 1.65958691e+07 -2.01541253e+03 -2.12766452e+01 
 1.69824365e+07 -2.01537697e+03 -2.04724053e+01 
 1.73780083e+07 -2.01533879e+03 -1.96802253e+01 
 1.77827941e+07 -2.01529794e+03 -1.88997594e+01 
 1.81970086e+07 -2.01525439e+03 -1.81306722e+01 
 1.86208714e+07 -2.01520811e+03 -1.73726380e+01 
 1.90546072e+07 -2.01515905e+03 -1.66253412e+01 
 1.94984460e+07 -2.01510716e+03 -1.58884758e+01 
 1.99526231e+07 -2.01505242e+03 -1.51617459e+01 
 2.04173794e+07 -2.01499476e+03 -1.44448652e+01 
 2.08929613e+07 -2.01493416e+03 -1.37375574e+01 
 2.13796209e+07 -2.01487055e+03 -1.30395557e+01 
 2.18776162e+07 -2.01480391e+03 -1.23506028e+01 
 2.23872114e+07 -2.01473418e+03 -1.16704514e+01 
 2.29086765e+07 -2.01466131e+03 -1.09988634e+01 
 2.34422882e+07 -2.01458528e+03 -1.03356101e+01 
 2.39883292e+07 -2.01450602e+03 -9.68047242e+00 
 2.45470892e+07 -2.01442351e+03 -9.03324021e+00 
 2.51188643e+07 -2.01433770e+03 -8.39371254e+00 
 2.57039578e+07 -2.01424856e+03 -7.76169741e+00 
 2.63026799e+07 -2.01415605e+03 -7.13701157e+00 
 2.69153480e+07 -2.01406015e+03 -6.51948036e+00 
 2.75422870e+07 -2.01396082e+03 -5.90893747e+00 
 2.81838293e+07 -2.01385804e+03 -5.30522469e+00 
 2.88403150e+07 -2.01375180e+03 -4.70819161e+00 
 2.95120923e+07 -2.01364207e+03 -4.11769538e+00 
 3.01995172e+07 -2.01352886e+03 -3.53360027e+00 
 3.09029543e+07 -2.01341215e+03 -2.95577736e+00 
 3.16227766e+07 -2.01329195e+03 -2.38410410e+00 
 3.23593657e+07 -2.01316826e+03 -1.81846384e+00 
 3.31131121e+07 -2.01304112e+03 -1.25874537e+00 
 3.38844156e+07 -2.01291052e+03 -7.04842387e-01 
 3.46736850e+07 -2.01277652e+03 -1.56652903e-01 
 3.54813389e+07 -2.01263914e+03  3.85921330e-01 
 3.63078055e+07 -2.01249844e+03  9.22975469e-01 
 3.71535229e+07 -2.01235446e+03  1.45460225e+00 
 3.80189396e+07 -2.01220727e+03  1.98089270e+00 
 3.89045145e+07 -2.01205695e+03  2.50193684e+00 
 3.98107171e+07 -2.01190357e+03  3.01782450e+00 
 4.07380278e+07 -2.01174723e+03  3.52864604e+00 
 4.16869383e+07 -2.01158802e+03  4.03449319e+00 
 4.26579519e+07 -2.01142606e+03  4.53545983e+00 
 4.36515832e+07 -2.01126146e+03  5.03164286e+00 
 4.46683592e+07 -2.01109434e+03  5.52314296e+00 
 4.57088190e+07 -2.01092485e+03  6.01006546e+00 
 4.67735141e+07 -2.01075312e+03  6.49252112e+00 
 4.78630092e+07 -2.01057930e+03  6.97062693e+00 
 4.89778819e+07 -2.01040356e+03  7.44450689e+00 
 5.01187234e+07 -2.01022606e+03  7.91429275e+00 
 5.12861384e+07 -2.01004698e+03  8.38012470e+00 
 5.24807460e+07 -2.00986648e+03  8.84215205e+00 
 5.37031796e+07 -2.00968476e+03  9.30053385e+00 
 5.49540874e+07 -2.00950200e+03  9.75543944e+00 
 5.62341325e+07 -2.00931839e+03  1.02070490e+01 
 5.75439937e+07 -2.00913413e+03  1.06555538e+01 
 5.88843655e+07 -2.00894943e+03  1.11011570e+01 
 6.02559586e+07 -2.00876446e+03  1.15440735e+01 
 6.16595002e+07 -2.00857945e+03  1.19845304e+01 
 6.30957344e+07 -2.00839458e+03  1.24227672e+01 
 6.45654229e+07 -2.00821006e+03  1.28590358e+01 
 6.60693448e+07 -2.00802609e+03  1.32936005e+01 
 6.76082975e+07 -2.00784285e+03  1.37267381e+01 
 6.91830971e+07 -2.00766055e+03  1.41587376e+01 
 7.07945784e+07 -2.00747936e+03  1.45899001e+01 
 7.24435960e+07 -2.00729948e+03  1.50205387e+01 
 7.41310241e+07 -2.00712108e+03  1.54509778e+01 
 7.58577575e+07 -2.00694433e+03  1.58815531e+01 
 7.76247117e+07 -2.00676939e+03  1.63126111e+01 
 7.94328235e+07 -2.00659644e+03  1.67445086e+01 
 8.12830516e+07 -2.00642560e+03  1.71776123e+01 
 8.31763771e+07 -2.00625704e+03  1.76122983e+01 
 8.51138038e+07 -2.00609087e+03  1.80489512e+01 
 8.70963590e+07 -2.00592723e+03  1.84879643e+01 
 8.91250938e+07 -2.00576623e+03  1.89297382e+01 
 9.12010839e+07 -2.00560797e+03  1.93746810e+01 
 9.33254301e+07 -2.00545256e+03  1.98232072e+01 
 9.54992586e+07 -2.00530009e+03  2.02757373e+01 
 9.77237221e+07 -2.00515063e+03  2.07326975e+01 
 1.00000000e+08 -2.00500424e+03  2.11945188e+01 
 1.02329299e+08 -2.00486101e+03  2.16616371e+01 
 1.04712855e+08 -2.00472096e+03  2.21344919e+01 
 1.07151931e+08 -2.00458415e+03  2.26135266e+01 
 1.09647820e+08 -2.00445062e+03  2.30991878e+01 
 1.12201845e+08 -2.00432038e+03  2.35919251e+01 
 1.14815362e+08 -2.00419346e+03  2.40921905e+01 
 1.17489755e+08 -2.00406987e+03  2.46004386e+01 
 1.20226443e+08 -2.00394961e+03  2.51171257e+01 
 1.23026877e+08 -2.00383267e+03  2.56427102e+01 
 1.25892541e+08 -2.00371906e+03  2.61776523e+01 
 1.28824955e+08 -2.00360875e+03  2.67224138e+01 
 1.31825674e+08 -2.00350172e+03  2.72774578e+01 
 1.34896288e+08 -2.00339794e+03  2.78432494e+01 
 1.38038426e+08 -2.00329739e+03  2.84202549e+01 
 1.41253754e+08 -2.00320003e+03  2.90089423e+01 
 1.44543977e+08 -2.00310582e+03  2.96097813e+01 
 1.47910839e+08 -2.00301471e+03  3.02232433e+01 
 1.51356125e+08 -2.00292667e+03  3.08498018e+01 
 1.54881662e+08 -2.00284163e+03  3.14899324e+01 
 1.58489319e+08 -2.00275956e+03  3.21441128e+01 
 1.62181010e+08 -2.00268038e+03  3.28128236e+01 
 1.65958691e+08 -2.00260406e+03  3.34965481e+01 
 1.69824365e+08 -2.00253053e+03  3.41957726e+01 
 1.73780083e+08 -2.00245973e+03  3.49109869e+01 
 1.77827941e+08 -2.00239160e+03  3.56426846e+01 
 1.81970086e+08 -2.00232609e+03  3.63913632e+01 
 1.86208714e+08 -2.00226313e+03  3.71575248e+01 
 1.90546072e+08 -2.00220266e+03  3.79416761e+01 
 1.94984460e+08 -2.00214463e+03  3.87443291e+01 
 1.99526231e+08 -2.00208897e+03  3.95660014e+01 
 2.04173794e+08 -2.00203562e+03  4.04072164e+01 
 2.08929613e+08 -2.00198452e+03  4.12685040e+01 
 2.13796209e+08 -2.00193561e+03  4.21504008e+01 
 2.18776162e+08 -2.00188884e+03  4.30534507e+01 
 2.23872114e+08 -2.00184415e+03  4.39782051e+01 
 2.29086765e+08 -2.00180149e+03  4.49252236e+01 
 2.34422882e+08 -2.00176079e+03  4.58950745e+01 
 2.39883292e+08 -2.00172201e+03  4.68883346e+01 
 2.45470892e+08 -2.00168510e+03  4.79055907e+01 
 2.51188643e+08 -2.00165000e+03  4.89474390e+01 
 2.57039578e+08 -2.00161668e+03  5.00144864e+01 
 2.63026799e+08 -2.00158507e+03  5.11073505e+01 
 2.69153480e+08 -2.00155514e+03  5.22266601e+01 
 2.75422870e+08 -2.00152685e+03  5.33730560e+01 
 2.81838293e+08 -2.00150015e+03  5.45471910e+01 
 2.88403150e+08 -2.00147500e+03  5.57497308e+01 
 2.95120923e+08 -2.00145137e+03  5.69813543e+01 
 3.01995172e+08 -2.00142922e+03  5.82427541e+01 
 3.09029543e+08 -2.00140852e+03  5.95346369e+01 
 3.16227766e+08 -2.00138924e+03  6.08577243e+01 
 3.23593657e+08 -2.00137134e+03  6.22127531e+01 
