 time            v(detp)         v(detn)        
 0.00000000e+00  2.01622196e+00  2.01622194e+00 
 1.00000000e-14  2.01625158e+00  2.01625156e+00 
 2.00000000e-14  2.01627526e+00  2.01627523e+00 
 4.00000000e-14  2.01631130e+00  2.01631128e+00 
 8.00000000e-14  2.01634354e+00  2.01634352e+00 
 1.60000000e-13  2.01635247e+00  2.01635244e+00 
 3.20000000e-13  2.01634547e+00  2.01634548e+00 
 6.40000000e-13  2.01642018e+00  2.01642032e+00 
 1.28000000e-12  2.01674599e+00  2.01674717e+00 
 2.28000000e-12  2.01701530e+00  2.01710666e+00 
 3.28000000e-12  2.01640890e+00  2.01692708e+00 
 4.28000000e-12  2.01492134e+00  2.01617083e+00 
 5.28000000e-12  2.01335210e+00  2.01491530e+00 
 6.28000000e-12  2.01297443e+00  2.01314710e+00 
 7.28000000e-12  2.01488951e+00  2.01076789e+00 
 8.28000000e-12  2.01956625e+00  2.00772683e+00 
 9.28000000e-12  2.02682949e+00  2.00408422e+00 
 1.02800000e-11  2.03610669e+00  1.99997184e+00 
 1.12800000e-11  2.04668450e+00  1.99553690e+00 
 1.22800000e-11  2.05786269e+00  1.99091033e+00 
 1.32800000e-11  2.06899752e+00  1.98619394e+00 
 1.42800000e-11  2.07944863e+00  1.98146160e+00 
 1.52800000e-11  2.08852687e+00  1.97687583e+00 
 1.62800000e-11  2.09557407e+00  1.97297426e+00 
 1.72800000e-11  2.09993847e+00  1.97056692e+00 
 1.82800000e-11  2.10108437e+00  1.97007842e+00 
 1.92800000e-11  2.09909419e+00  1.97113886e+00 
 2.02800000e-11  2.09485731e+00  1.97291146e+00 
 2.12800000e-11  2.08974579e+00  1.97462062e+00 
 2.22800000e-11  2.08522208e+00  1.97574782e+00 
 2.32800000e-11  2.08252178e+00  1.97599085e+00 
 2.42800000e-11  2.08234520e+00  1.97522940e+00 
 2.52800000e-11  2.08476047e+00  1.97353252e+00 
 2.62800000e-11  2.08937055e+00  1.97110326e+00 
 2.72800000e-11  2.09555267e+00  1.96817984e+00 
 2.82800000e-11  2.10261616e+00  1.96496239e+00 
 2.92800000e-11  2.10982542e+00  1.96158874e+00 
 3.02800000e-11  2.11639154e+00  1.95826472e+00 
 3.12800000e-11  2.12155443e+00  1.95555879e+00 
 3.22800000e-11  2.12453774e+00  1.95426535e+00 
 3.32800000e-11  2.12469370e+00  1.95475852e+00 
 3.42800000e-11  2.12203270e+00  1.95664694e+00 
 3.52800000e-11  2.11740038e+00  1.95911473e+00 
 3.62800000e-11  2.11214679e+00  1.96140929e+00 
 3.72800000e-11  2.10771903e+00  1.96302026e+00 
 3.82800000e-11  2.10528976e+00  1.96365403e+00 
 3.92800000e-11  2.10544004e+00  1.96321961e+00 
 4.02800000e-11  2.10812422e+00  1.96182399e+00 
 4.12800000e-11  2.11287706e+00  1.95969331e+00 
 4.22800000e-11  2.11905276e+00  1.95707214e+00 
 4.32800000e-11  2.12596215e+00  1.95415799e+00 
 4.42800000e-11  2.13287672e+00  1.95108676e+00 
 4.52800000e-11  2.13902128e+00  1.94808278e+00 
 4.62800000e-11  2.14365331e+00  1.94574620e+00 
 4.72800000e-11  2.14601099e+00  1.94486353e+00 
 4.82800000e-11  2.14549415e+00  1.94575141e+00 
 4.92800000e-11  2.14219533e+00  1.94796698e+00 
 5.02800000e-11  2.13702909e+00  1.95068643e+00 
 5.12800000e-11  2.13138405e+00  1.95317453e+00 
 5.22800000e-11  2.12671851e+00  1.95493685e+00 
 5.32800000e-11  2.12417611e+00  1.95569146e+00 
 5.42800000e-11  2.12427674e+00  1.95536397e+00 
 5.52800000e-11  2.12691606e+00  1.95407827e+00 
 5.62800000e-11  2.13159198e+00  1.95206838e+00 
 5.72800000e-11  2.13764274e+00  1.94957818e+00 
 5.82800000e-11  2.14437288e+00  1.94679998e+00 
