 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  2.23500000e+00  2.23500000e+00  2.78113194e+00  2.78113194e+00 
 2.00000000e-14  2.23502309e+00  2.23497691e+00  2.78115199e+00  2.78111189e+00 
 4.00000000e-14  2.23504618e+00  2.23495382e+00  2.78117039e+00  2.78109349e+00 
 8.00000000e-14  2.23509236e+00  2.23490764e+00  2.78120494e+00  2.78105894e+00 
 1.60000000e-13  2.23518473e+00  2.23481527e+00  2.78126783e+00  2.78099605e+00 
 3.20000000e-13  2.23536945e+00  2.23463055e+00  2.78137182e+00  2.78089205e+00 
 6.40000000e-13  2.23573890e+00  2.23426110e+00  2.78146128e+00  2.78080251e+00 
 1.28000000e-12  2.23647779e+00  2.23352221e+00  2.78107292e+00  2.78118982e+00 
 2.56000000e-12  2.23795548e+00  2.23204452e+00  2.77841362e+00  2.78384113e+00 
 4.56000000e-12  2.24026396e+00  2.22973604e+00  2.77141179e+00  2.79081524e+00 
 6.56000000e-12  2.24257161e+00  2.22742839e+00  2.76285074e+00  2.79933427e+00 
 8.56000000e-12  2.24487806e+00  2.22512194e+00  2.75380776e+00  2.80832436e+00 
 1.05600000e-11  2.24718295e+00  2.22281705e+00  2.74470280e+00  2.81736852e+00 
 1.25600000e-11  2.24948592e+00  2.22051408e+00  2.73564219e+00  2.82636323e+00 
 1.45600000e-11  2.25178660e+00  2.21821340e+00  2.72662846e+00  2.83530810e+00 
 1.65600000e-11  2.25408463e+00  2.21591537e+00  2.71764597e+00  2.84421990e+00 
 1.85600000e-11  2.25637964e+00  2.21362036e+00  2.70868447e+00  2.85310927e+00 
 2.05600000e-11  2.25867128e+00  2.21132872e+00  2.69974072e+00  2.86197950e+00 
 2.25600000e-11  2.26095918e+00  2.20904082e+00  2.69081553e+00  2.87082966e+00 
 2.45600000e-11  2.26324298e+00  2.20675702e+00  2.68191141e+00  2.87965714e+00 
 2.65600000e-11  2.26552232e+00  2.20447768e+00  2.67303134e+00  2.88845891e+00 
 2.85600000e-11  2.26779685e+00  2.20220315e+00  2.66417829e+00  2.89723189e+00 
 3.05600000e-11  2.27006619e+00  2.19993381e+00  2.65535519e+00  2.90597314e+00 
 3.25600000e-11  2.27233000e+00  2.19767000e+00  2.64656485e+00  2.91467977e+00 
 3.45600000e-11  2.27458791e+00  2.19541209e+00  2.63781008e+00  2.92334892e+00 
 3.65600000e-11  2.27683957e+00  2.19316043e+00  2.62909363e+00  2.93197779e+00 
 3.85600000e-11  2.27908462e+00  2.19091538e+00  2.62041825e+00  2.94056358e+00 
 4.05600000e-11  2.28132271e+00  2.18867729e+00  2.61178667e+00  2.94910349e+00 
 4.25600000e-11  2.28355349e+00  2.18644651e+00  2.60320162e+00  2.95759475e+00 
 4.45600000e-11  2.28577660e+00  2.18422340e+00  2.59466583e+00  2.96603458e+00 
 4.65600000e-11  2.28799169e+00  2.18200831e+00  2.58618200e+00  2.97442021e+00 
 4.85600000e-11  2.29019841e+00  2.17980159e+00  2.57775286e+00  2.98274888e+00 
 5.05600000e-11  2.29239642e+00  2.17760358e+00  2.56938111e+00  2.99101781e+00 
 5.25600000e-11  2.29458536e+00  2.17541464e+00  2.56106949e+00  2.99922423e+00 
 5.45600000e-11  2.29676489e+00  2.17323511e+00  2.55282070e+00  3.00736536e+00 
 5.65600000e-11  2.29893467e+00  2.17106533e+00  2.54463748e+00  3.01543842e+00 
 5.85600000e-11  2.30109436e+00  2.16890564e+00  2.53652257e+00  3.02344061e+00 
 6.05600000e-11  2.30324360e+00  2.16675640e+00  2.52847870e+00  3.03136913e+00 
 6.25600000e-11  2.30538207e+00  2.16461793e+00  2.52050863e+00  3.03922118e+00 
 6.45600000e-11  2.30750943e+00  2.16249057e+00  2.51261511e+00  3.04699392e+00 
 6.65600000e-11  2.30962534e+00  2.16037466e+00  2.50480093e+00  3.05468453e+00 
 6.85600000e-11  2.31172946e+00  2.15827054e+00  2.49706886e+00  3.06229015e+00 
 7.05600000e-11  2.31382147e+00  2.15617853e+00  2.48942171e+00  3.06980792e+00 
