 frequency       v(finalp,finaln) v(finalp,finaln)
 2.29086765e+08 -1.14744315e+04 -7.98645873e+01 
 2.34422882e+08 -1.14760223e+04 -5.46872237e+01 
 2.39883292e+08 -1.14773304e+04 -2.95770082e+01 
 2.45470892e+08 -1.14783634e+04 -4.52887706e+00 
 2.51188643e+08 -1.14791288e+04  2.04624486e+01 
 2.57039578e+08 -1.14796340e+04  4.54024612e+01 
 2.63026799e+08 -1.14798861e+04  7.02968680e+01 
 2.69153480e+08 -1.14798923e+04  9.51515928e+01 
 2.75422870e+08 -1.14796594e+04  1.19972780e+02 
 2.81838293e+08 -1.14791943e+04  1.44766798e+02 
 2.88403150e+08 -1.14785038e+04  1.69540247e+02 
 2.95120923e+08 -1.14775945e+04  1.94299967e+02 
 3.01995172e+08 -1.14764728e+04  2.19053042e+02 
 3.09029543e+08 -1.14751454e+04  2.43806813e+02 
 3.16227766e+08 -1.14736184e+04  2.68568885e+02 
 3.23593657e+08 -1.14718983e+04  2.93347137e+02 
 3.31131121e+08 -1.14699910e+04  3.18149736e+02 
 3.38844156e+08 -1.14679027e+04  3.42985143e+02 
 3.46736850e+08 -1.14656394e+04  3.67862128e+02 
 3.54813389e+08 -1.14632068e+04  3.92789776e+02 
 3.63078055e+08 -1.14606107e+04  4.17777503e+02 
 3.71535229e+08 -1.14578568e+04  4.42835062e+02 
 3.80189396e+08 -1.14549504e+04  4.67972554e+02 
 3.89045145e+08 -1.14518969e+04  4.93200437e+02 
 3.98107171e+08 -1.14487015e+04  5.18529535e+02 
 4.07380278e+08 -1.14453691e+04  5.43971043e+02 
 4.16869383e+08 -1.14419046e+04  5.69536538e+02 
 4.26579519e+08 -1.14383125e+04  5.95237979e+02 
 4.36515832e+08 -1.14345972e+04  6.21087715e+02 
 4.46683592e+08 -1.14307628e+04  6.47098488e+02 
 4.57088190e+08 -1.14268133e+04  6.73283432e+02 
 4.67735141e+08 -1.14227522e+04  6.99656079e+02 
 4.78630092e+08 -1.14185828e+04  7.26230354e+02 
 4.89778819e+08 -1.14143082e+04  7.53020577e+02 
 5.01187234e+08 -1.14099311e+04  7.80041458e+02 
 5.12861384e+08 -1.14054537e+04  8.07308096e+02 
 5.24807460e+08 -1.14008782e+04  8.34835973e+02 
 5.37031796e+08 -1.13962061e+04  8.62640947e+02 
 5.49540874e+08 -1.13914387e+04  8.90739251e+02 
 5.62341325e+08 -1.13865767e+04  9.19147481e+02 
 5.75439937e+08 -1.13816206e+04  9.47882590e+02 
 5.88843655e+08 -1.13765703e+04  9.76961881e+02 
 6.02559586e+08 -1.13714254e+04  1.00640300e+03 
 6.16595002e+08 -1.13661848e+04  1.03622392e+03 
 6.30957344e+08 -1.13608472e+04  1.06644294e+03 
 6.45654229e+08 -1.13554107e+04  1.09707867e+03 
 6.60693448e+08 -1.13498728e+04  1.12815004e+03 
 6.76082975e+08 -1.13442305e+04  1.15967626e+03 
 6.91830971e+08 -1.13384806e+04  1.19167683e+03 
 7.07945784e+08 -1.13326188e+04  1.22417153e+03 
 7.24435960e+08 -1.13266408e+04  1.25718042e+03 
 7.41310241e+08 -1.13205415e+04  1.29072381e+03 
 7.58577575e+08 -1.13143152e+04  1.32482228e+03 
 7.76247117e+08 -1.13079557e+04  1.35949665e+03 
 7.94328235e+08 -1.13014563e+04  1.39476798e+03 
 8.12830516e+08 -1.12948094e+04  1.43065757e+03 
 8.31763771e+08 -1.12880073e+04  1.46718697e+03 
 8.51138038e+08 -1.12810412e+04  1.50437793e+03 
 8.70963590e+08 -1.12739020e+04  1.54225244e+03 
 8.91250938e+08 -1.12665799e+04  1.58083271e+03 
 9.12010839e+08 -1.12590642e+04  1.62014115e+03 
 9.33254301e+08 -1.12513440e+04  1.66020040e+03 
 9.54992586e+08 -1.12434073e+04  1.70103330e+03 
 9.77237221e+08 -1.12352417e+04  1.74266292e+03 
 1.00000000e+09 -1.12268339e+04  1.78511250e+03 
