 time            v(detp)         v(detn)        
 0.00000000e+00  7.17023642e-01  7.17023642e-01 
 1.00000000e-14  7.17266091e-01  7.17081224e-01 
 2.00000000e-14  7.17497033e-01  7.17124743e-01 
 4.00000000e-14  7.17929429e-01  7.17171676e-01 
 8.00000000e-14  7.18691623e-01  7.17104970e-01 
 1.60000000e-13  7.20175801e-01  7.16733643e-01 
 3.20000000e-13  7.23094525e-01  7.15487710e-01 
 6.40000000e-13  7.28448415e-01  7.12103625e-01 
 1.00735564e-12  7.33762350e-01  7.08186067e-01 
 1.74206691e-12  7.41535222e-01  7.04020433e-01 
 2.42131047e-12  7.45537668e-01  7.07623208e-01 
 2.98203219e-12  7.46258609e-01  7.20536715e-01 
 3.56234595e-12  7.44361425e-01  7.45817893e-01 
 4.17811355e-12  7.40283513e-01  7.81342477e-01 
 4.93902533e-12  7.32955827e-01  8.31596771e-01 
 5.68439664e-12  7.23582551e-01  8.84500353e-01 
 6.35714757e-12  7.13345403e-01  9.34001162e-01 
 7.13399596e-12  6.99334440e-01  9.91958589e-01 
 7.94800708e-12  6.82401261e-01  1.05211442e+00 
 8.94800708e-12  6.59556957e-01  1.12124722e+00 
 9.94800708e-12  6.36999219e-01  1.17766895e+00 
 1.09480071e-11  6.17804458e-01  1.21196562e+00 
 1.19480071e-11  6.04518705e-01  1.21641630e+00 
 1.29480071e-11  5.98717623e-01  1.18739782e+00 
 1.38866860e-11  6.00744758e-01  1.13069183e+00 
 1.48866860e-11  6.10914280e-01  1.04451493e+00 
 1.58866860e-11  6.27901009e-01  9.50420032e-01 
 1.68866860e-11  6.50746219e-01  8.76303270e-01 
 1.76002777e-11  6.78030865e-01  8.38253059e-01 
 1.82920503e-11  7.21147674e-01  8.10428913e-01 
 1.90631782e-11  7.76847613e-01  7.87694939e-01 
 2.00631782e-11  8.52387447e-01  7.64710513e-01 
 2.09867025e-11  9.23840434e-01  7.45385059e-01 
 2.18665232e-11  9.92879304e-01  7.26082332e-01 
 2.28188150e-11  1.06817273e+00  7.02709550e-01 
 2.38188150e-11  1.14664675e+00  6.75183739e-01 
 2.48188150e-11  1.22012694e+00  6.46079376e-01 
 2.58188150e-11  1.27819736e+00  6.18957555e-01 
 2.68188150e-11  1.30847227e+00  5.97792946e-01 
 2.76860212e-11  1.30597835e+00  5.86339649e-01 
 2.85126327e-11  1.27702646e+00  5.82153359e-01 
 2.93155530e-11  1.22555129e+00  5.84451063e-01 
 3.03155530e-11  1.13562590e+00  5.95518774e-01 
 3.10644605e-11  1.05504106e+00  6.09825004e-01 
 3.19414078e-11  9.63138896e-01  6.31999299e-01 
 3.29414078e-11  8.83319597e-01  6.70904963e-01 
 3.39414078e-11  8.27517062e-01  7.38613741e-01 
 3.49414078e-11  7.89600158e-01  8.14921099e-01 
 3.59414078e-11  7.60615390e-01  8.93316485e-01 
 3.69258957e-11  7.34578774e-01  9.71520196e-01 
 3.78989348e-11  7.08075464e-01  1.04925017e+00 
 3.88989348e-11  6.79006260e-01  1.12788888e+00 
 3.98989348e-11  6.49480722e-01  1.19958490e+00 
 4.08989348e-11  6.23082897e-01  1.25306294e+00 
 4.18989348e-11  6.03443624e-01  1.27678058e+00 
 4.28989348e-11  5.92763637e-01  1.26427539e+00 
 4.38989348e-11  5.91873077e-01  1.21540874e+00 
 4.47132729e-11  5.98591189e-01  1.15209168e+00 
 4.56565209e-11  6.14585195e-01  1.06016187e+00 
 4.65310532e-11  6.37289872e-01  9.72057584e-01 
 4.75310532e-11  6.85690480e-01  8.91522495e-01 
 4.84828910e-11  7.52534580e-01  8.37279383e-01 
 4.94828910e-11  8.28275982e-01  7.98250438e-01 
 5.04828910e-11  9.05655706e-01  7.69014775e-01 
 5.12375106e-11  9.64757414e-01  7.49690159e-01 
 5.20862840e-11  1.03182130e+00  7.27817894e-01 
 5.29907340e-11  1.10374188e+00  7.02842230e-01 
 5.39907340e-11  1.18284423e+00  6.72810396e-01 
 5.47255561e-11  1.23883850e+00  6.49882446e-01 
 5.53761709e-11  1.28380680e+00  6.30076852e-01 
 5.60759851e-11  1.32227557e+00  6.10816901e-01 
 5.70759851e-11  1.34941840e+00  5.89805152e-01 
 5.77609755e-11  1.34613895e+00  5.81109655e-01 
 5.82768487e-11  1.33134089e+00  5.78040033e-01 
 5.88235255e-11  1.30447012e+00  5.77928825e-01 
 5.94174219e-11  1.26347913e+00  5.81295848e-01 
 6.00998698e-11  1.20377379e+00  5.89516959e-01 
 6.08098939e-11  1.13121491e+00  6.03114241e-01 
 6.15457505e-11  1.05016412e+00  6.23212495e-01 
 6.24099052e-11  9.62050027e-01  6.61025550e-01 
 6.33627778e-11  8.86565339e-01  7.26586851e-01 
 6.43627778e-11  8.31056646e-01  8.02673357e-01 
 6.53440958e-11  7.91828378e-01  8.79140822e-01 
