 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -7.26805074e+03 -4.86540895e+03 
 1.02329299e+06 -7.34643747e+03 -4.78469406e+03 
 1.04712855e+06 -7.42190535e+03 -4.70439697e+03 
 1.07151931e+06 -7.49453840e+03 -4.62459700e+03 
 1.09647820e+06 -7.56442053e+03 -4.54536757e+03 
 1.12201845e+06 -7.63163529e+03 -4.46677641e+03 
 1.14815362e+06 -7.69626565e+03 -4.38888584e+03 
 1.17489755e+06 -7.75839378e+03 -4.31175306e+03 
 1.20226443e+06 -7.81810094e+03 -4.23543037e+03 
 1.23026877e+06 -7.87546724e+03 -4.15996542e+03 
 1.25892541e+06 -7.93057157e+03 -4.08540152e+03 
 1.28824955e+06 -7.98349146e+03 -4.01177781e+03 
 1.31825674e+06 -8.03430298e+03 -3.93912952e+03 
 1.34896288e+06 -8.08308068e+03 -3.86748822e+03 
 1.38038426e+06 -8.12989747e+03 -3.79688202e+03 
 1.41253754e+06 -8.17482462e+03 -3.72733576e+03 
 1.44543977e+06 -8.21793167e+03 -3.65887126e+03 
 1.47910839e+06 -8.25928643e+03 -3.59150748e+03 
 1.51356125e+06 -8.29895495e+03 -3.52526073e+03 
 1.54881662e+06 -8.33700148e+03 -3.46014481e+03 
 1.58489319e+06 -8.37348847e+03 -3.39617123e+03 
 1.62181010e+06 -8.40847661e+03 -3.33334936e+03 
 1.65958691e+06 -8.44202477e+03 -3.27168654e+03 
 1.69824365e+06 -8.47419008e+03 -3.21118830e+03 
 1.73780083e+06 -8.50502788e+03 -3.15185843e+03 
 1.77827941e+06 -8.53459180e+03 -3.09369917e+03 
 1.81970086e+06 -8.56293375e+03 -3.03671128e+03 
 1.86208714e+06 -8.59010395e+03 -2.98089422e+03 
 1.90546072e+06 -8.61615099e+03 -2.92624620e+03 
 1.94984460e+06 -8.64112181e+03 -2.87276432e+03 
 1.99526231e+06 -8.66506179e+03 -2.82044468e+03 
 2.04173794e+06 -8.68801477e+03 -2.76928243e+03 
 2.08929613e+06 -8.71002307e+03 -2.71927190e+03 
 2.13796209e+06 -8.73112756e+03 -2.67040667e+03 
 2.18776162e+06 -8.75136768e+03 -2.62267962e+03 
 2.23872114e+06 -8.77078149e+03 -2.57608304e+03 
 2.29086765e+06 -8.78940570e+03 -2.53060868e+03 
 2.34422882e+06 -8.80727575e+03 -2.48624782e+03 
 2.39883292e+06 -8.82442579e+03 -2.44299132e+03 
 2.45470892e+06 -8.84088879e+03 -2.40082967e+03 
 2.51188643e+06 -8.85669653e+03 -2.35975306e+03 
 2.57039578e+06 -8.87187969e+03 -2.31975143e+03 
 2.63026799e+06 -8.88646785e+03 -2.28081448e+03 
 2.69153480e+06 -8.90048953e+03 -2.24293174e+03 
 2.75422870e+06 -8.91397229e+03 -2.20609261e+03 
 2.81838293e+06 -8.92694269e+03 -2.17028638e+03 
 2.88403150e+06 -8.93942639e+03 -2.13550226e+03 
 2.95120923e+06 -8.95144817e+03 -2.10172945e+03 
 3.01995172e+06 -8.96303196e+03 -2.06895709e+03 
 3.09029543e+06 -8.97420088e+03 -2.03717437e+03 
 3.16227766e+06 -8.98497731e+03 -2.00637051e+03 
 3.23593657e+06 -8.99538286e+03 -1.97653476e+03 
 3.31131121e+06 -9.00543848e+03 -1.94765646e+03 
 3.38844156e+06 -9.01516443e+03 -1.91972506e+03 
 3.46736850e+06 -9.02458038e+03 -1.89273009e+03 
 3.54813389e+06 -9.03370538e+03 -1.86666122e+03 
 3.63078055e+06 -9.04255792e+03 -1.84150824e+03 
 3.71535229e+06 -9.05115598e+03 -1.81726109e+03 
 3.80189396e+06 -9.05951704e+03 -1.79390987e+03 
 3.89045145e+06 -9.06765811e+03 -1.77144485e+03 
 3.98107171e+06 -9.07559577e+03 -1.74985643e+03 
 4.07380278e+06 -9.08334619e+03 -1.72913524e+03 
 4.16869383e+06 -9.09092516e+03 -1.70927205e+03 
 4.26579519e+06 -9.09834815e+03 -1.69025782e+03 
 4.36515832e+06 -9.10563027e+03 -1.67208371e+03 
 4.46683592e+06 -9.11278637e+03 -1.65474106e+03 
 4.57088190e+06 -9.11983101e+03 -1.63822139e+03 
 4.67735141e+06 -9.12677852e+03 -1.62251642e+03 
 4.78630092e+06 -9.13364301e+03 -1.60761802e+03 
 4.89778819e+06 -9.14043841e+03 -1.59351829e+03 
 5.01187234e+06 -9.14717847e+03 -1.58020948e+03 
 5.12861384e+06 -9.15387681e+03 -1.56768401e+03 
 5.24807460e+06 -9.16054691e+03 -1.55593448e+03 
 5.37031796e+06 -9.16720217e+03 -1.54495365e+03 
 5.49540874e+06 -9.17385593e+03 -1.53473443e+03 
 5.62341325e+06 -9.18052145e+03 -1.52526988e+03 
 5.75439937e+06 -9.18721197e+03 -1.51655318e+03 
 5.88843655e+06 -9.19394072e+03 -1.50857767e+03 
 6.02559586e+06 -9.20072095e+03 -1.50133676e+03 
 6.16595002e+06 -9.20756593e+03 -1.49482401e+03 
 6.30957344e+06 -9.21448899e+03 -1.48903304e+03 
 6.45654229e+06 -9.22150351e+03 -1.48395754e+03 
 6.60693448e+06 -9.22862299e+03 -1.47959129e+03 
 6.76082975e+06 -9.23586100e+03 -1.47592808e+03 
 6.91830971e+06 -9.24323127e+03 -1.47296176e+03 
 7.07945784e+06 -9.25074763e+03 -1.47068616e+03 
 7.24435960e+06 -9.25842410e+03 -1.46909511e+03 
 7.41310241e+06 -9.26627486e+03 -1.46818240e+03 
 7.58577575e+06 -9.27431427e+03 -1.46794177e+03 
 7.76247117e+06 -9.28255688e+03 -1.46836689e+03 
 7.94328235e+06 -9.29101748e+03 -1.46945131e+03 
 8.12830516e+06 -9.29971106e+03 -1.47118846e+03 
 8.31763771e+06 -9.30865285e+03 -1.47357161e+03 
 8.51138038e+06 -9.31785833e+03 -1.47659385e+03 
 8.70963590e+06 -9.32734322e+03 -1.48024805e+03 
 8.91250938e+06 -9.33712350e+03 -1.48452684e+03 
 9.12010839e+06 -9.34721543e+03 -1.48942255e+03 
 9.33254301e+06 -9.35763550e+03 -1.49492722e+03 
 9.54992586e+06 -9.36840051e+03 -1.50103254e+03 
 9.77237221e+06 -9.37952751e+03 -1.50772981e+03 
 1.00000000e+07 -9.39103380e+03 -1.51500989e+03 
 1.02329299e+07 -9.40293696e+03 -1.52286321e+03 
 1.04712855e+07 -9.41525483e+03 -1.53127967e+03 
