 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  2.23500000e+00  2.23500000e+00  2.70519415e+00  2.70519415e+00 
 2.00000000e-14  2.23502309e+00  2.23497691e+00  2.70521217e+00  2.70517613e+00 
 4.00000000e-14  2.23504618e+00  2.23495382e+00  2.70522729e+00  2.70516101e+00 
 8.00000000e-14  2.23509236e+00  2.23490764e+00  2.70525345e+00  2.70513485e+00 
 1.60000000e-13  2.23518473e+00  2.23481527e+00  2.70529490e+00  2.70509341e+00 
 3.20000000e-13  2.23536945e+00  2.23463055e+00  2.70534809e+00  2.70504021e+00 
 6.40000000e-13  2.23573890e+00  2.23426110e+00  2.70534494e+00  2.70504335e+00 
 1.28000000e-12  2.23647779e+00  2.23352221e+00  2.70498098e+00  2.70540707e+00 
 2.56000000e-12  2.23795548e+00  2.23204452e+00  2.70348475e+00  2.70690165e+00 
 4.56000000e-12  2.24026396e+00  2.22973604e+00  2.70046399e+00  2.70991669e+00 
 6.56000000e-12  2.24257161e+00  2.22742839e+00  2.69727121e+00  2.71310010e+00 
 8.56000000e-12  2.24487806e+00  2.22512194e+00  2.69409876e+00  2.71625961e+00 
 1.05600000e-11  2.24718295e+00  2.22281705e+00  2.69095818e+00  2.71938367e+00 
 1.25600000e-11  2.24948592e+00  2.22051408e+00  2.68783134e+00  2.72249048e+00 
 1.45600000e-11  2.25178660e+00  2.21821340e+00  2.68470815e+00  2.72559009e+00 
 1.65600000e-11  2.25408463e+00  2.21591537e+00  2.68158629e+00  2.72868483e+00 
 1.85600000e-11  2.25637964e+00  2.21362036e+00  2.67846630e+00  2.73177415e+00 
 2.05600000e-11  2.25867128e+00  2.21132872e+00  2.67534914e+00  2.73485710e+00 
 2.25600000e-11  2.26095918e+00  2.20904082e+00  2.67223564e+00  2.73793283e+00 
 2.45600000e-11  2.26324298e+00  2.20675702e+00  2.66912649e+00  2.74100064e+00 
 2.65600000e-11  2.26552232e+00  2.20447768e+00  2.66602279e+00  2.74405955e+00 
 2.85600000e-11  2.26779685e+00  2.20220315e+00  2.66292470e+00  2.74710927e+00 
 3.05600000e-11  2.27006619e+00  2.19993381e+00  2.65983218e+00  2.75014974e+00 
 3.25600000e-11  2.27233000e+00  2.19767000e+00  2.65674709e+00  2.75317936e+00 
 3.45600000e-11  2.27458791e+00  2.19541209e+00  2.65366912e+00  2.75619817e+00 
 3.65600000e-11  2.27683957e+00  2.19316043e+00  2.65059927e+00  2.75920531e+00 
 3.85600000e-11  2.27908462e+00  2.19091538e+00  2.64753842e+00  2.76219995e+00 
 4.05600000e-11  2.28132271e+00  2.18867729e+00  2.64448780e+00  2.76518103e+00 
 4.25600000e-11  2.28355349e+00  2.18644651e+00  2.64144641e+00  2.76814909e+00 
 4.45600000e-11  2.28577660e+00  2.18422340e+00  2.63841540e+00  2.77110320e+00 
 4.65600000e-11  2.28799169e+00  2.18200831e+00  2.63539665e+00  2.77404184e+00 
 4.85600000e-11  2.29019841e+00  2.17980159e+00  2.63238979e+00  2.77696506e+00 
 5.05600000e-11  2.29239642e+00  2.17760358e+00  2.62939499e+00  2.77987260e+00 
 5.25600000e-11  2.29458536e+00  2.17541464e+00  2.62641302e+00  2.78276376e+00 
 5.45600000e-11  2.29676489e+00  2.17323511e+00  2.62344461e+00  2.78563784e+00 
 5.65600000e-11  2.29893467e+00  2.17106533e+00  2.62049041e+00  2.78849422e+00 
 5.85600000e-11  2.30109436e+00  2.16890564e+00  2.61755100e+00  2.79133233e+00 
