 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.69783080e+00  2.69783080e+00 
 5.00000000e-15  1.80000491e+00  1.79999509e+00  2.69783218e+00  2.69782941e+00 
 1.00000000e-14  1.80000982e+00  1.79999018e+00  2.69783324e+00  2.69782835e+00 
 2.00000000e-14  1.80001963e+00  1.79998037e+00  2.69783490e+00  2.69782669e+00 
 4.00000000e-14  1.80003927e+00  1.79996073e+00  2.69783660e+00  2.69782499e+00 
 8.00000000e-14  1.80007854e+00  1.79992146e+00  2.69783716e+00  2.69782443e+00 
 1.60000000e-13  1.80015708e+00  1.79984292e+00  2.69783267e+00  2.69782892e+00 
 3.20000000e-13  1.80031416e+00  1.79968584e+00  2.69781189e+00  2.69784970e+00 
 6.40000000e-13  1.80062832e+00  1.79937168e+00  2.69774239e+00  2.69791919e+00 
 1.14000000e-12  1.80111918e+00  1.79888082e+00  2.69759292e+00  2.69806858e+00 
 1.64000000e-12  1.80161004e+00  1.79838996e+00  2.69741620e+00  2.69824517e+00 
 2.14000000e-12  1.80210088e+00  1.79789912e+00  2.69721788e+00  2.69844337e+00 
 2.64000000e-12  1.80259170e+00  1.79740830e+00  2.69699502e+00  2.69866611e+00 
 3.14000000e-12  1.80308249e+00  1.79691751e+00  2.69674407e+00  2.69891694e+00 
 3.64000000e-12  1.80357325e+00  1.79642675e+00  2.69646284e+00  2.69919811e+00 
 4.14000000e-12  1.80406398e+00  1.79593602e+00  2.69615034e+00  2.69951065e+00 
 4.64000000e-12  1.80455466e+00  1.79544534e+00  2.69580665e+00  2.69985449e+00 
 5.14000000e-12  1.80504531e+00  1.79495469e+00  2.69543252e+00  2.70022889e+00 
 5.64000000e-12  1.80553590e+00  1.79446410e+00  2.69502927e+00  2.70063258e+00 
 6.14000000e-12  1.80602644e+00  1.79397356e+00  2.69459844e+00  2.70106398e+00 
 6.64000000e-12  1.80651691e+00  1.79348309e+00  2.69414181e+00  2.70152133e+00 
 7.14000000e-12  1.80700733e+00  1.79299267e+00  2.69366118e+00  2.70200278e+00 
 7.64000000e-12  1.80749767e+00  1.79250233e+00  2.69315840e+00  2.70250645e+00 
 8.14000000e-12  1.80798794e+00  1.79201206e+00  2.69263526e+00  2.70303050e+00 
 8.64000000e-12  1.80847813e+00  1.79152187e+00  2.69209349e+00  2.70357316e+00 
 9.14000000e-12  1.80896824e+00  1.79103176e+00  2.69153474e+00  2.70413273e+00 
 9.64000000e-12  1.80945826e+00  1.79054174e+00  2.69096054e+00  2.70470762e+00 
 1.01400000e-11  1.80994819e+00  1.79005181e+00  2.69037232e+00  2.70529636e+00 
 1.06400000e-11  1.81043802e+00  1.78956198e+00  2.68977141e+00  2.70589754e+00 
 1.11400000e-11  1.81092774e+00  1.78907226e+00  2.68915903e+00  2.70650993e+00 
 1.16400000e-11  1.81141736e+00  1.78858264e+00  2.68853630e+00  2.70713234e+00 
 1.21400000e-11  1.81190686e+00  1.78809314e+00  2.68790425e+00  2.70776372e+00 
 1.26400000e-11  1.81239625e+00  1.78760375e+00  2.68726381e+00  2.70840310e+00 
 1.31400000e-11  1.81288551e+00  1.78711449e+00  2.68661582e+00  2.70904961e+00 
