 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.69455771e+00  2.69455771e+00 
 5.00000000e-15  1.80000314e+00  1.79999686e+00  2.69455766e+00  2.69455776e+00 
 1.00000000e-14  1.80000628e+00  1.79999372e+00  2.69455760e+00  2.69455782e+00 
 2.00000000e-14  1.80001257e+00  1.79998743e+00  2.69455745e+00  2.69455797e+00 
 4.00000000e-14  1.80002513e+00  1.79997487e+00  2.69455716e+00  2.69455826e+00 
 8.00000000e-14  1.80005027e+00  1.79994973e+00  2.69455672e+00  2.69455870e+00 
 1.60000000e-13  1.80010053e+00  1.79989947e+00  2.69455673e+00  2.69455869e+00 
 3.20000000e-13  1.80020106e+00  1.79979894e+00  2.69456201e+00  2.69455341e+00 
 6.40000000e-13  1.80040212e+00  1.79959788e+00  2.69459870e+00  2.69451671e+00 
 1.14000000e-12  1.80071628e+00  1.79928372e+00  2.69472320e+00  2.69439216e+00 
 1.64000000e-12  1.80103042e+00  1.79896958e+00  2.69491240e+00  2.69420286e+00 
 2.14000000e-12  1.80134456e+00  1.79865544e+00  2.69514591e+00  2.69396920e+00 
 2.64000000e-12  1.80165868e+00  1.79834132e+00  2.69541153e+00  2.69370337e+00 
 3.14000000e-12  1.80197279e+00  1.79802721e+00  2.69570284e+00  2.69341178e+00 
 3.64000000e-12  1.80228688e+00  1.79771312e+00  2.69601593e+00  2.69309835e+00 
 4.14000000e-12  1.80260095e+00  1.79739905e+00  2.69634792e+00  2.69276595e+00 
 4.64000000e-12  1.80291499e+00  1.79708501e+00  2.69669649e+00  2.69241690e+00 
 5.14000000e-12  1.80322900e+00  1.79677100e+00  2.69705963e+00  2.69205321e+00 
 5.64000000e-12  1.80354297e+00  1.79645703e+00  2.69743559e+00  2.69167664e+00 
 6.14000000e-12  1.80385692e+00  1.79614308e+00  2.69782282e+00  2.69128872e+00 
 6.64000000e-12  1.80417082e+00  1.79582918e+00  2.69821998e+00  2.69089081e+00 
 7.14000000e-12  1.80448469e+00  1.79551531e+00  2.69862585e+00  2.69048412e+00 
 7.64000000e-12  1.80479851e+00  1.79520149e+00  2.69903939e+00  2.69006970e+00 
 8.14000000e-12  1.80511228e+00  1.79488772e+00  2.69945966e+00  2.68964848e+00 
 8.64000000e-12  1.80542601e+00  1.79457399e+00  2.69988583e+00  2.68922129e+00 
 9.14000000e-12  1.80573968e+00  1.79426032e+00  2.70031720e+00  2.68878884e+00 
 9.64000000e-12  1.80605329e+00  1.79394671e+00  2.70075312e+00  2.68835177e+00 
 1.01400000e-11  1.80636684e+00  1.79363316e+00  2.70119303e+00  2.68791065e+00 
 1.06400000e-11  1.80668033e+00  1.79331967e+00  2.70163644e+00  2.68746598e+00 
 1.11400000e-11  1.80699375e+00  1.79300625e+00  2.70208291e+00  2.68701818e+00 
 1.16400000e-11  1.80730711e+00  1.79269289e+00  2.70253206e+00  2.68656765e+00 
 1.21400000e-11  1.80762039e+00  1.79237961e+00  2.70298356e+00  2.68611472e+00 
 1.26400000e-11  1.80793360e+00  1.79206640e+00  2.70343709e+00  2.68565969e+00 
 1.31400000e-11  1.80824673e+00  1.79175327e+00  2.70389241e+00  2.68520283e+00 
 1.36400000e-11  1.80855978e+00  1.79144022e+00  2.70434929e+00  2.68474438e+00 
 1.41400000e-11  1.80887274e+00  1.79112726e+00  2.70480750e+00  2.68428453e+00 
 1.46400000e-11  1.80918562e+00  1.79081438e+00  2.70526689e+00  2.68382347e+00 
 1.51400000e-11  1.80949840e+00  1.79050160e+00  2.70572728e+00  2.68336136e+00 
 1.56400000e-11  1.80981109e+00  1.79018891e+00  2.70618854e+00  2.68289834e+00 
 1.61400000e-11  1.81012369e+00  1.78987631e+00  2.70665054e+00  2.68243454e+00 
 1.66400000e-11  1.81043618e+00  1.78956382e+00  2.70711318e+00  2.68197007e+00 
 1.71400000e-11  1.81074857e+00  1.78925143e+00  2.70757635e+00  2.68150503e+00 
 1.76400000e-11  1.81106086e+00  1.78893914e+00  2.70803997e+00  2.68103950e+00 
 1.81400000e-11  1.81137304e+00  1.78862696e+00  2.70850396e+00  2.68057357e+00 
 1.86400000e-11  1.81168510e+00  1.78831490e+00  2.70896826e+00  2.68010729e+00 
 1.91400000e-11  1.81199705e+00  1.78800295e+00  2.70943281e+00  2.67964074e+00 
 1.96400000e-11  1.81230888e+00  1.78769112e+00  2.70989755e+00  2.67917397e+00 
 2.01400000e-11  1.81262059e+00  1.78737941e+00  2.71036243e+00  2.67870702e+00 
 2.06400000e-11  1.81293217e+00  1.78706783e+00  2.71082742e+00  2.67823994e+00 
 2.11400000e-11  1.81324363e+00  1.78675637e+00  2.71129247e+00  2.67777277e+00 
 2.16400000e-11  1.81355496e+00  1.78644504e+00  2.71175756e+00  2.67730555e+00 
 2.21400000e-11  1.81386615e+00  1.78613385e+00  2.71222264e+00  2.67683830e+00 
 2.26400000e-11  1.81417720e+00  1.78582280e+00  2.71268770e+00  2.67637105e+00 
 2.31400000e-11  1.81448812e+00  1.78551188e+00  2.71315272e+00  2.67590383e+00 
 2.36400000e-11  1.81479889e+00  1.78520111e+00  2.71361766e+00  2.67543667e+00 
 2.41400000e-11  1.81510952e+00  1.78489048e+00  2.71408250e+00  2.67496958e+00 
 2.46400000e-11  1.81542000e+00  1.78458000e+00  2.71454724e+00  2.67450258e+00 
 2.51400000e-11  1.81573032e+00  1.78426968e+00  2.71501186e+00  2.67403569e+00 
 2.56400000e-11  1.81604049e+00  1.78395951e+00  2.71547633e+00  2.67356892e+00 
 2.61400000e-11  1.81635050e+00  1.78364950e+00  2.71594065e+00  2.67310230e+00 
 2.66400000e-11  1.81666035e+00  1.78333965e+00  2.71640480e+00  2.67263583e+00 
 2.71400000e-11  1.81697004e+00  1.78302996e+00  2.71686878e+00  2.67216952e+00 
 2.76400000e-11  1.81727956e+00  1.78272044e+00  2.71733256e+00  2.67170340e+00 
 2.81400000e-11  1.81758891e+00  1.78241109e+00  2.71779615e+00  2.67123746e+00 
 2.86400000e-11  1.81789808e+00  1.78210192e+00  2.71825952e+00  2.67077172e+00 
 2.91400000e-11  1.81820708e+00  1.78179292e+00  2.71872268e+00  2.67030619e+00 
 2.96400000e-11  1.81851590e+00  1.78148410e+00  2.71918561e+00  2.66984088e+00 
 3.01400000e-11  1.81882453e+00  1.78117547e+00  2.71964831e+00  2.66937579e+00 
 3.06400000e-11  1.81913298e+00  1.78086702e+00  2.72011077e+00  2.66891094e+00 
 3.11400000e-11  1.81944124e+00  1.78055876e+00  2.72057297e+00  2.66844633e+00 
 3.16400000e-11  1.81974931e+00  1.78025069e+00  2.72103493e+00  2.66798197e+00 
 3.21400000e-11  1.82005718e+00  1.77994282e+00  2.72149662e+00  2.66751786e+00 
 3.26400000e-11  1.82036486e+00  1.77963514e+00  2.72195804e+00  2.66705402e+00 
 3.31400000e-11  1.82067233e+00  1.77932767e+00  2.72241918e+00  2.66659045e+00 
 3.36400000e-11  1.82097960e+00  1.77902040e+00  2.72288005e+00  2.66612716e+00 
 3.41400000e-11  1.82128667e+00  1.77871333e+00  2.72334063e+00  2.66566414e+00 
 3.46400000e-11  1.82159352e+00  1.77840648e+00  2.72380092e+00  2.66520142e+00 
 3.51400000e-11  1.82190016e+00  1.77809984e+00  2.72426090e+00  2.66473899e+00 
 3.56400000e-11  1.82220659e+00  1.77779341e+00  2.72472059e+00  2.66427686e+00 
 3.61400000e-11  1.82251279e+00  1.77748721e+00  2.72517997e+00  2.66381504e+00 
 3.66400000e-11  1.82281877e+00  1.77718123e+00  2.72563903e+00  2.66335352e+00 
 3.71400000e-11  1.82312453e+00  1.77687547e+00  2.72609777e+00  2.66289233e+00 
 3.76400000e-11  1.82343006e+00  1.77656994e+00  2.72655619e+00  2.66243146e+00 
 3.81400000e-11  1.82373536e+00  1.77626464e+00  2.72701428e+00  2.66197091e+00 
 3.86400000e-11  1.82404042e+00  1.77595958e+00  2.72747204e+00  2.66151070e+00 
 3.91400000e-11  1.82434525e+00  1.77565475e+00  2.72792945e+00  2.66105083e+00 
 3.96400000e-11  1.82464984e+00  1.77535016e+00  2.72838652e+00  2.66059130e+00 
 4.01400000e-11  1.82495418e+00  1.77504582e+00  2.72884325e+00  2.66013212e+00 
 4.06400000e-11  1.82525828e+00  1.77474172e+00  2.72929961e+00  2.65967330e+00 
 4.11400000e-11  1.82556212e+00  1.77443788e+00  2.72975562e+00  2.65921483e+00 
 4.16400000e-11  1.82586572e+00  1.77413428e+00  2.73021127e+00  2.65875673e+00 
 4.21400000e-11  1.82616906e+00  1.77383094e+00  2.73066654e+00  2.65829899e+00 
 4.26400000e-11  1.82647214e+00  1.77352786e+00  2.73112144e+00  2.65784164e+00 
 4.31400000e-11  1.82677496e+00  1.77322504e+00  2.73157597e+00  2.65738466e+00 
 4.36400000e-11  1.82707752e+00  1.77292248e+00  2.73203011e+00  2.65692806e+00 
 4.41400000e-11  1.82737981e+00  1.77262019e+00  2.73248386e+00  2.65647185e+00 
 4.46400000e-11  1.82768183e+00  1.77231817e+00  2.73293722e+00  2.65601604e+00 
 4.51400000e-11  1.82798357e+00  1.77201643e+00  2.73339018e+00  2.65556063e+00 
 4.56400000e-11  1.82828504e+00  1.77171496e+00  2.73384274e+00  2.65510562e+00 
 4.61400000e-11  1.82858623e+00  1.77141377e+00  2.73429489e+00  2.65465102e+00 
 4.66400000e-11  1.82888714e+00  1.77111286e+00  2.73474664e+00  2.65419683e+00 
 4.71400000e-11  1.82918776e+00  1.77081224e+00  2.73519796e+00  2.65374306e+00 
 4.76400000e-11  1.82948810e+00  1.77051190e+00  2.73564887e+00  2.65328972e+00 
 4.81400000e-11  1.82978814e+00  1.77021186e+00  2.73609935e+00  2.65283680e+00 
 4.86400000e-11  1.83008789e+00  1.76991211e+00  2.73654940e+00  2.65238432e+00 
 4.91400000e-11  1.83038734e+00  1.76961266e+00  2.73699902e+00  2.65193227e+00 
 4.96400000e-11  1.83068650e+00  1.76931350e+00  2.73744820e+00  2.65148067e+00 
 5.01400000e-11  1.83098535e+00  1.76901465e+00  2.73789694e+00  2.65102951e+00 
 5.06400000e-11  1.83128389e+00  1.76871611e+00  2.73834523e+00  2.65057881e+00 
 5.11400000e-11  1.83158213e+00  1.76841787e+00  2.73879306e+00  2.65012857e+00 
 5.16400000e-11  1.83188005e+00  1.76811995e+00  2.73924044e+00  2.64967878e+00 
 5.21400000e-11  1.83217766e+00  1.76782234e+00  2.73968736e+00  2.64922947e+00 
 5.26400000e-11  1.83247495e+00  1.76752505e+00  2.74013381e+00  2.64878062e+00 
 5.31400000e-11  1.83277192e+00  1.76722808e+00  2.74057979e+00  2.64833226e+00 
 5.36400000e-11  1.83306857e+00  1.76693143e+00  2.74102530e+00  2.64788437e+00 
 5.41400000e-11  1.83336489e+00  1.76663511e+00  2.74147032e+00  2.64743697e+00 
 5.46400000e-11  1.83366088e+00  1.76633912e+00  2.74191486e+00  2.64699006e+00 
 5.51400000e-11  1.83395654e+00  1.76604346e+00  2.74235892e+00  2.64654365e+00 
 5.56400000e-11  1.83425187e+00  1.76574813e+00  2.74280248e+00  2.64609773e+00 
 5.61400000e-11  1.83454685e+00  1.76545315e+00  2.74324555e+00  2.64565233e+00 
 5.66400000e-11  1.83484150e+00  1.76515850e+00  2.74368811e+00  2.64520743e+00 
 5.71400000e-11  1.83513580e+00  1.76486420e+00  2.74413017e+00  2.64476304e+00 
 5.76400000e-11  1.83542976e+00  1.76457024e+00  2.74457171e+00  2.64431918e+00 
 5.81400000e-11  1.83572336e+00  1.76427664e+00  2.74501274e+00  2.64387584e+00 
 5.86400000e-11  1.83601661e+00  1.76398339e+00  2.74545326e+00  2.64343303e+00 
 5.91400000e-11  1.83630951e+00  1.76369049e+00  2.74589324e+00  2.64299075e+00 
 5.96400000e-11  1.83660205e+00  1.76339795e+00  2.74633270e+00  2.64254901e+00 
 6.01400000e-11  1.83689423e+00  1.76310577e+00  2.74677163e+00  2.64210781e+00 
 6.06400000e-11  1.83718604e+00  1.76281396e+00  2.74721002e+00  2.64166716e+00 
 6.11400000e-11  1.83747749e+00  1.76252251e+00  2.74764787e+00  2.64122707e+00 
 6.16400000e-11  1.83776857e+00  1.76223143e+00  2.74808517e+00  2.64078753e+00 
 6.21400000e-11  1.83805927e+00  1.76194073e+00  2.74852193e+00  2.64034855e+00 
 6.26400000e-11  1.83834960e+00  1.76165040e+00  2.74895813e+00  2.63991013e+00 
 6.31400000e-11  1.83863955e+00  1.76136045e+00  2.74939377e+00  2.63947229e+00 
 6.36400000e-11  1.83892912e+00  1.76107088e+00  2.74982884e+00  2.63903502e+00 
 6.41400000e-11  1.83921830e+00  1.76078170e+00  2.75026335e+00  2.63859834e+00 
 6.46400000e-11  1.83950710e+00  1.76049290e+00  2.75069729e+00  2.63816223e+00 
 6.51400000e-11  1.83979550e+00  1.76020450e+00  2.75113065e+00  2.63772672e+00 
 6.56400000e-11  1.84008352e+00  1.75991648e+00  2.75156343e+00  2.63729180e+00 
 6.61400000e-11  1.84037114e+00  1.75962886e+00  2.75199563e+00  2.63685748e+00 
 6.66400000e-11  1.84065836e+00  1.75934164e+00  2.75242723e+00  2.63642376e+00 
 6.71400000e-11  1.84094518e+00  1.75905482e+00  2.75285825e+00  2.63599065e+00 
 6.76400000e-11  1.84123159e+00  1.75876841e+00  2.75328866e+00  2.63555815e+00 
 6.81400000e-11  1.84151760e+00  1.75848240e+00  2.75371848e+00  2.63512626e+00 
 6.86400000e-11  1.84180320e+00  1.75819680e+00  2.75414768e+00  2.63469500e+00 
 6.91400000e-11  1.84208838e+00  1.75791162e+00  2.75457628e+00  2.63426436e+00 
 6.96400000e-11  1.84237315e+00  1.75762685e+00  2.75500426e+00  2.63383435e+00 
 7.01400000e-11  1.84265751e+00  1.75734249e+00  2.75543162e+00  2.63340498e+00 
 7.06400000e-11  1.84294144e+00  1.75705856e+00  2.75585836e+00  2.63297624e+00 
 7.11400000e-11  1.84322494e+00  1.75677506e+00  2.75628447e+00  2.63254815e+00 
 7.16400000e-11  1.84350802e+00  1.75649198e+00  2.75670994e+00  2.63212071e+00 
 7.21400000e-11  1.84379068e+00  1.75620932e+00  2.75713479e+00  2.63169391e+00 
 7.26400000e-11  1.84407289e+00  1.75592711e+00  2.75755899e+00  2.63126778e+00 
 7.31400000e-11  1.84435468e+00  1.75564532e+00  2.75798254e+00  2.63084230e+00 
 7.36400000e-11  1.84463602e+00  1.75536398e+00  2.75840545e+00  2.63041749e+00 
 7.41400000e-11  1.84491693e+00  1.75508307e+00  2.75882770e+00  2.62999335e+00 
 7.46400000e-11  1.84519739e+00  1.75480261e+00  2.75924930e+00  2.62956988e+00 
 7.51400000e-11  1.84547741e+00  1.75452259e+00  2.75967023e+00  2.62914709e+00 
 7.56400000e-11  1.84575698e+00  1.75424302e+00  2.76009050e+00  2.62872499e+00 
 7.61400000e-11  1.84603609e+00  1.75396391e+00  2.76051010e+00  2.62830357e+00 
 7.66400000e-11  1.84631475e+00  1.75368525e+00  2.76092902e+00  2.62788284e+00 
 7.71400000e-11  1.84659296e+00  1.75340704e+00  2.76134727e+00  2.62746281e+00 
 7.76400000e-11  1.84687070e+00  1.75312930e+00  2.76176483e+00  2.62704348e+00 
 7.81400000e-11  1.84714799e+00  1.75285201e+00  2.76218170e+00  2.62662485e+00 
 7.86400000e-11  1.84742480e+00  1.75257520e+00  2.76259789e+00  2.62620693e+00 
 7.91400000e-11  1.84770115e+00  1.75229885e+00  2.76301338e+00  2.62578972e+00 
 7.96400000e-11  1.84797703e+00  1.75202297e+00  2.76342817e+00  2.62537323e+00 
 8.01400000e-11  1.84825243e+00  1.75174757e+00  2.76384226e+00  2.62495746e+00 
 8.06400000e-11  1.84852736e+00  1.75147264e+00  2.76425564e+00  2.62454242e+00 
 8.11400000e-11  1.84880181e+00  1.75119819e+00  2.76466830e+00  2.62412811e+00 
 8.16400000e-11  1.84907578e+00  1.75092422e+00  2.76508026e+00  2.62371453e+00 
 8.21400000e-11  1.84934926e+00  1.75065074e+00  2.76549149e+00  2.62330169e+00 
 8.26400000e-11  1.84962226e+00  1.75037774e+00  2.76590200e+00  2.62288959e+00 
 8.31400000e-11  1.84989476e+00  1.75010524e+00  2.76631178e+00  2.62247824e+00 
 8.36400000e-11  1.85016678e+00  1.74983322e+00  2.76672083e+00  2.62206764e+00 
 8.41400000e-11  1.85043830e+00  1.74956170e+00  2.76712914e+00  2.62165779e+00 
 8.46400000e-11  1.85070932e+00  1.74929068e+00  2.76753672e+00  2.62124871e+00 
 8.51400000e-11  1.85097984e+00  1.74902016e+00  2.76794355e+00  2.62084039e+00 
 8.56400000e-11  1.85124985e+00  1.74875015e+00  2.76834963e+00  2.62043283e+00 
 8.61400000e-11  1.85151937e+00  1.74848063e+00  2.76875496e+00  2.62002605e+00 
 8.66400000e-11  1.85178837e+00  1.74821163e+00  2.76915953e+00  2.61962004e+00 
 8.71400000e-11  1.85205686e+00  1.74794314e+00  2.76956335e+00  2.61921481e+00 
 8.76400000e-11  1.85232484e+00  1.74767516e+00  2.76996640e+00  2.61881037e+00 
 8.81400000e-11  1.85259230e+00  1.74740770e+00  2.77036868e+00  2.61840672e+00 
 8.86400000e-11  1.85285924e+00  1.74714076e+00  2.77077020e+00  2.61800386e+00 
 8.91400000e-11  1.85312566e+00  1.74687434e+00  2.77117093e+00  2.61760179e+00 
 8.96400000e-11  1.85339156e+00  1.74660844e+00  2.77157089e+00  2.61720053e+00 
 9.01400000e-11  1.85365693e+00  1.74634307e+00  2.77197006e+00  2.61680007e+00 
