 time            v(detp)         v(detn)        
 0.00000000e+00  3.21607260e+00  3.21607260e+00 
 2.00000000e-15  3.21607260e+00  3.21607260e+00 
 4.00000000e-15  3.21607260e+00  3.21607260e+00 
 8.00000000e-15  3.21607260e+00  3.21607260e+00 
 1.60000000e-14  3.21607263e+00  3.21607264e+00 
 3.20000000e-14  3.21607309e+00  3.21607316e+00 
 6.40000000e-14  3.21607836e+00  3.21607903e+00 
 1.28000000e-13  3.21612208e+00  3.21612860e+00 
 2.56000000e-13  3.21635847e+00  3.21642279e+00 
 4.56000000e-13  3.21692092e+00  3.21735071e+00 
 6.56000000e-13  3.21734364e+00  3.21873200e+00 
 8.56000000e-13  3.21720191e+00  3.22047269e+00 
 1.05600000e-12  3.21607965e+00  3.22248962e+00 
 1.25600000e-12  3.21359935e+00  3.22471557e+00 
 1.45600000e-12  3.20944631e+00  3.22709193e+00 
 1.65600000e-12  3.20339601e+00  3.22956534e+00 
 1.85600000e-12  3.19533662e+00  3.23208199e+00 
 2.05600000e-12  3.18528418e+00  3.23458671e+00 
 2.25600000e-12  3.17338495e+00  3.23702282e+00 
 2.45600000e-12  3.15990249e+00  3.23933472e+00 
 2.65600000e-12  3.14519983e+00  3.24146863e+00 
 2.85600000e-12  3.12970456e+00  3.24337594e+00 
 3.05600000e-12  3.11386209e+00  3.24501698e+00 
 3.25600000e-12  3.09810878e+00  3.24636115e+00 
 3.45600000e-12  3.08284546e+00  3.24738787e+00 
 3.65600000e-12  3.06840974e+00  3.24808684e+00 
 3.85600000e-12  3.05506200e+00  3.24845641e+00 
 4.05600000e-12  3.04298140e+00  3.24850191e+00 
 4.25600000e-12  3.03227040e+00  3.24823334e+00 
 4.45600000e-12  3.02296540e+00  3.24766380e+00 
 4.65600000e-12  3.01505018e+00  3.24680795e+00 
 4.85600000e-12  3.00846985e+00  3.24568135e+00 
 5.05600000e-12  3.00314336e+00  3.24429981e+00 
 5.25600000e-12  2.99897397e+00  3.24267921e+00 
 5.45600000e-12  2.99585727e+00  3.24083529e+00 
 5.65600000e-12  2.99368713e+00  3.23878365e+00 
 5.85600000e-12  2.99235976e+00  3.23653960e+00 
 6.05600000e-12  2.99177648e+00  3.23411824e+00 
 6.25600000e-12  2.99184526e+00  3.23153430e+00 
 6.45600000e-12  2.99248163e+00  3.22880226e+00 
 6.65600000e-12  2.99360898e+00  3.22593620e+00 
 6.85600000e-12  2.99515851e+00  3.22294989e+00 
 7.05600000e-12  2.99706895e+00  3.21985669e+00 
 7.25600000e-12  2.99928617e+00  3.21666966e+00 
 7.45600000e-12  3.00176258e+00  3.21340143e+00 
 7.65600000e-12  3.00445675e+00  3.21006439e+00 
 7.85600000e-12  3.00733275e+00  3.20667054e+00 
 8.05600000e-12  3.01035978e+00  3.20323168e+00 
 8.25600000e-12  3.01351160e+00  3.19975939e+00 
 8.45600000e-12  3.01676632e+00  3.19626519e+00 
 8.65600000e-12  3.02010596e+00  3.19276059e+00 
 8.85600000e-12  3.02351642e+00  3.18925739e+00 
 9.05600000e-12  3.02698740e+00  3.18576789e+00 
 9.25600000e-12  3.03051267e+00  3.18230539e+00 
