 time            v(finalp)       v(finaln)      
 0.00000000e+00  2.69950407e+00  2.69950407e+00 
 2.50000000e-15  2.69950407e+00  2.69950407e+00 
 5.00000000e-15  2.69950407e+00  2.69950407e+00 
 1.00000000e-14  2.69950407e+00  2.69950407e+00 
 2.00000000e-14  2.69950407e+00  2.69950407e+00 
 4.00000000e-14  2.69950407e+00  2.69950407e+00 
 8.00000000e-14  2.69950407e+00  2.69950407e+00 
 1.60000000e-13  2.69950407e+00  2.69950407e+00 
 3.20000000e-13  2.69950407e+00  2.69950407e+00 
 5.70000000e-13  2.69950407e+00  2.69950407e+00 
 8.20000000e-13  2.69950407e+00  2.69950407e+00 
 1.07000000e-12  2.69950407e+00  2.69950407e+00 
 1.32000000e-12  2.69950407e+00  2.69950407e+00 
 1.57000000e-12  2.69950407e+00  2.69950407e+00 
 1.82000000e-12  2.69950407e+00  2.69950407e+00 
 2.07000000e-12  2.69950407e+00  2.69950407e+00 
 2.32000000e-12  2.69950407e+00  2.69950407e+00 
 2.57000000e-12  2.69950407e+00  2.69950407e+00 
 2.82000000e-12  2.69950407e+00  2.69950407e+00 
 3.07000000e-12  2.69950407e+00  2.69950407e+00 
 3.32000000e-12  2.69950407e+00  2.69950407e+00 
 3.57000000e-12  2.69950407e+00  2.69950407e+00 
 3.82000000e-12  2.69950407e+00  2.69950407e+00 
 4.07000000e-12  2.69950407e+00  2.69950407e+00 
 4.32000000e-12  2.69950407e+00  2.69950407e+00 
 4.57000000e-12  2.69950407e+00  2.69950407e+00 
 4.82000000e-12  2.69950407e+00  2.69950407e+00 
 5.07000000e-12  2.69950407e+00  2.69950407e+00 
 5.32000000e-12  2.69950407e+00  2.69950407e+00 
 5.57000000e-12  2.69950407e+00  2.69950407e+00 
 5.82000000e-12  2.69950407e+00  2.69950407e+00 
 6.07000000e-12  2.69950407e+00  2.69950407e+00 
 6.32000000e-12  2.69950407e+00  2.69950407e+00 
 6.57000000e-12  2.69950407e+00  2.69950407e+00 
 6.82000000e-12  2.69950407e+00  2.69950407e+00 
 7.07000000e-12  2.69950407e+00  2.69950407e+00 
 7.32000000e-12  2.69950407e+00  2.69950407e+00 
 7.57000000e-12  2.69950407e+00  2.69950407e+00 
 7.82000000e-12  2.69950407e+00  2.69950407e+00 
 8.07000000e-12  2.69950407e+00  2.69950407e+00 
 8.32000000e-12  2.69950407e+00  2.69950407e+00 
 8.57000000e-12  2.69950407e+00  2.69950407e+00 
 8.82000000e-12  2.69950407e+00  2.69950407e+00 
