 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -3.02607867e+03 -1.95244098e+03 
 1.02329299e+06 -3.05662635e+03 -1.91957485e+03 
 1.04712855e+06 -3.08602314e+03 -1.88692413e+03 
 1.07151931e+06 -3.11430341e+03 -1.85451808e+03 
 1.09647820e+06 -3.14150134e+03 -1.82238371e+03 
 1.12201845e+06 -3.16765088e+03 -1.79054585e+03 
 1.14815362e+06 -3.19278559e+03 -1.75902722e+03 
 1.17489755e+06 -3.21693865e+03 -1.72784862e+03 
 1.20226443e+06 -3.24014273e+03 -1.69702896e+03 
 1.23026877e+06 -3.26243002e+03 -1.66658539e+03 
 1.25892541e+06 -3.28383210e+03 -1.63653342e+03 
 1.28824955e+06 -3.30437996e+03 -1.60688695e+03 
 1.31825674e+06 -3.32410393e+03 -1.57765845e+03 
 1.34896288e+06 -3.34303369e+03 -1.54885896e+03 
 1.38038426e+06 -3.36119823e+03 -1.52049825e+03 
 1.41253754e+06 -3.37862582e+03 -1.49258486e+03 
 1.44543977e+06 -3.39534402e+03 -1.46512618e+03 
 1.47910839e+06 -3.41137965e+03 -1.43812854e+03 
 1.51356125e+06 -3.42675881e+03 -1.41159728e+03 
 1.54881662e+06 -3.44150686e+03 -1.38553683e+03 
 1.58489319e+06 -3.45564843e+03 -1.35995072e+03 
 1.62181010e+06 -3.46920742e+03 -1.33484173e+03 
 1.65958691e+06 -3.48220698e+03 -1.31021188e+03 
 1.69824365e+06 -3.49466958e+03 -1.28606250e+03 
 1.73780083e+06 -3.50661695e+03 -1.26239432e+03 
 1.77827941e+06 -3.51807014e+03 -1.23920747e+03 
 1.81970086e+06 -3.52904950e+03 -1.21650155e+03 
 1.86208714e+06 -3.53957473e+03 -1.19427569e+03 
 1.90546072e+06 -3.54966485e+03 -1.17252856e+03 
 1.94984460e+06 -3.55933824e+03 -1.15125844e+03 
 1.99526231e+06 -3.56861265e+03 -1.13046324e+03 
 2.04173794e+06 -3.57750523e+03 -1.11014055e+03 
 2.08929613e+06 -3.58603253e+03 -1.09028763e+03 
 2.13796209e+06 -3.59421052e+03 -1.07090150e+03 
 2.18776162e+06 -3.60205460e+03 -1.05197895e+03 
 2.23872114e+06 -3.60957964e+03 -1.03351654e+03 
 2.29086765e+06 -3.61679997e+03 -1.01551064e+03 
 2.34422882e+06 -3.62372944e+03 -9.97957493e+02 
 2.39883292e+06 -3.63038137e+03 -9.80853161e+02 
 2.45470892e+06 -3.63676863e+03 -9.64193612e+02 
 2.51188643e+06 -3.64290363e+03 -9.47974706e+02 
 2.57039578e+06 -3.64879834e+03 -9.32192223e+02 
 2.63026799e+06 -3.65446431e+03 -9.16841876e+02 
 2.69153480e+06 -3.65991268e+03 -9.01919328e+02 
 2.75422870e+06 -3.66515421e+03 -8.87420206e+02 
 2.81838293e+06 -3.67019926e+03 -8.73340112e+02 
 2.88403150e+06 -3.67505788e+03 -8.59674637e+02 
 2.95120923e+06 -3.67973974e+03 -8.46419374e+02 
 3.01995172e+06 -3.68425420e+03 -8.33569922e+02 
 3.09029543e+06 -3.68861031e+03 -8.21121901e+02 
 3.16227766e+06 -3.69281682e+03 -8.09070957e+02 
 3.23593657e+06 -3.69688220e+03 -7.97412773e+02 
 3.31131121e+06 -3.70081466e+03 -7.86143071e+02 
 3.38844156e+06 -3.70462216e+03 -7.75257624e+02 
 3.46736850e+06 -3.70831240e+03 -7.64752256e+02 
 3.54813389e+06 -3.71189288e+03 -7.54622851e+02 
 3.63078055e+06 -3.71537087e+03 -7.44865356e+02 
 3.71535229e+06 -3.71875345e+03 -7.35475784e+02 
 3.80189396e+06 -3.72204751e+03 -7.26450220e+02 
 3.89045145e+06 -3.72525977e+03 -7.17784819e+02 
 3.98107171e+06 -3.72839677e+03 -7.09475814e+02 
 4.07380278e+06 -3.73146493e+03 -7.01519513e+02 
 4.16869383e+06 -3.73447050e+03 -6.93912303e+02 
 4.26579519e+06 -3.73741962e+03 -6.86650650e+02 
 4.36515832e+06 -3.74031831e+03 -6.79731102e+02 
 4.46683592e+06 -3.74317247e+03 -6.73150283e+02 
 4.57088190e+06 -3.74598791e+03 -6.66904899e+02 
 4.67735141e+06 -3.74877038e+03 -6.60991737e+02 
 4.78630092e+06 -3.75152553e+03 -6.55407657e+02 
 4.89778819e+06 -3.75425893e+03 -6.50149600e+02 
 5.01187234e+06 -3.75697614e+03 -6.45214579e+02 
 5.12861384e+06 -3.75968263e+03 -6.40599681e+02 
 5.24807460e+06 -3.76238385e+03 -6.36302062e+02 
 5.37031796e+06 -3.76508523e+03 -6.32318946e+02 
 5.49540874e+06 -3.76779217e+03 -6.28647619e+02 
 5.62341325e+06 -3.77051008e+03 -6.25285430e+02 
 5.75439937e+06 -3.77324434e+03 -6.22229781e+02 
 5.88843655e+06 -3.77600035e+03 -6.19478126e+02 
 6.02559586e+06 -3.77878355e+03 -6.17027968e+02 
 6.16595002e+06 -3.78159937e+03 -6.14876849e+02 
 6.30957344e+06 -3.78445329e+03 -6.13022348e+02 
 6.45654229e+06 -3.78735082e+03 -6.11462071e+02 
 6.60693448e+06 -3.79029753e+03 -6.10193651e+02 
 6.76082975e+06 -3.79329903e+03 -6.09214735e+02 
 6.91830971e+06 -3.79636102e+03 -6.08522978e+02 
 7.07945784e+06 -3.79948923e+03 -6.08116036e+02 
 7.24435960e+06 -3.80268949e+03 -6.07991557e+02 
 7.41310241e+06 -3.80596771e+03 -6.08147174e+02 
 7.58577575e+06 -3.80932988e+03 -6.08580491e+02 
 7.76247117e+06 -3.81278209e+03 -6.09289078e+02 
 7.94328235e+06 -3.81633053e+03 -6.10270456e+02 
 8.12830516e+06 -3.81998148e+03 -6.11522092e+02 
 8.31763771e+06 -3.82374134e+03 -6.13041379e+02 
 8.51138038e+06 -3.82761663e+03 -6.14825631e+02 
 8.70963590e+06 -3.83161395e+03 -6.16872068e+02 
 8.91250938e+06 -3.83574006e+03 -6.19177801e+02 
 9.12010839e+06 -3.84000182e+03 -6.21739819e+02 
 9.33254301e+06 -3.84440620e+03 -6.24554975e+02 
 9.54992586e+06 -3.84896031e+03 -6.27619971e+02 
 9.77237221e+06 -3.85367137e+03 -6.30931343e+02 
 1.00000000e+07 -3.85854674e+03 -6.34485440e+02 
 1.02329299e+07 -3.86359387e+03 -6.38278416e+02 
 1.04712855e+07 -3.86882035e+03 -6.42306202e+02 
 1.07151931e+07 -3.87423388e+03 -6.46564497e+02 
 1.09647820e+07 -3.87984225e+03 -6.51048747e+02 
 1.12201845e+07 -3.88565335e+03 -6.55754124e+02 
 1.14815362e+07 -3.89167519e+03 -6.60675510e+02 
 1.17489755e+07 -3.89791584e+03 -6.65807475e+02 
 1.20226443e+07 -3.90438345e+03 -6.71144260e+02 
 1.23026877e+07 -3.91108622e+03 -6.76679758e+02 
 1.25892541e+07 -3.91803241e+03 -6.82407489e+02 
 1.28824955e+07 -3.92523030e+03 -6.88320589e+02 
 1.31825674e+07 -3.93268818e+03 -6.94411781e+02 
 1.34896288e+07 -3.94041434e+03 -7.00673364e+02 
 1.38038426e+07 -3.94841705e+03 -7.07097191e+02 
 1.41253754e+07 -3.95670449e+03 -7.13674649e+02 
 1.44543977e+07 -3.96528481e+03 -7.20396648e+02 
 1.47910839e+07 -3.97416601e+03 -7.27253598e+02 
 1.51356125e+07 -3.98335598e+03 -7.34235400e+02 
 1.54881662e+07 -3.99286243e+03 -7.41331429e+02 
 1.58489319e+07 -4.00269286e+03 -7.48530524e+02 
 1.62181010e+07 -4.01285454e+03 -7.55820980e+02 
 1.65958691e+07 -4.02335446e+03 -7.63190535e+02 
 1.69824365e+07 -4.03419928e+03 -7.70626372e+02 
 1.73780083e+07 -4.04539529e+03 -7.78115111e+02 
 1.77827941e+07 -4.05694840e+03 -7.85642815e+02 
 1.81970086e+07 -4.06886404e+03 -7.93194987e+02 
 1.86208714e+07 -4.08114714e+03 -8.00756587e+02 
 1.90546072e+07 -4.09380209e+03 -8.08312034e+02 
 1.94984460e+07 -4.10683267e+03 -8.15845228e+02 
 1.99526231e+07 -4.12024203e+03 -8.23339568e+02 
 2.04173794e+07 -4.13403259e+03 -8.30777975e+02 
 2.08929613e+07 -4.14820604e+03 -8.38142922e+02 
 2.13796209e+07 -4.16276327e+03 -8.45416470e+02 
 2.18776162e+07 -4.17770432e+03 -8.52580303e+02 
 2.23872114e+07 -4.19302833e+03 -8.59615775e+02 
 2.29086765e+07 -4.20873352e+03 -8.66503958e+02 
 2.34422882e+07 -4.22481712e+03 -8.73225694e+02 
 2.39883292e+07 -4.24127533e+03 -8.79761659e+02 
 2.45470892e+07 -4.25810333e+03 -8.86092422e+02 
 2.51188643e+07 -4.27529519e+03 -8.92198515e+02 
 2.57039578e+07 -4.29284389e+03 -8.98060504e+02 
 2.63026799e+07 -4.31074129e+03 -9.03659067e+02 
 2.69153480e+07 -4.32897809e+03 -9.08975074e+02 
 2.75422870e+07 -4.34754388e+03 -9.13989666e+02 
 2.81838293e+07 -4.36642706e+03 -9.18684342e+02 
 2.88403150e+07 -4.38561494e+03 -9.23041045e+02 
 2.95120923e+07 -4.40509369e+03 -9.27042249e+02 
 3.01995172e+07 -4.42484838e+03 -9.30671044e+02 
 3.09029543e+07 -4.44486301e+03 -9.33911225e+02 
 3.16227766e+07 -4.46512057e+03 -9.36747374e+02 
 3.23593657e+07 -4.48560306e+03 -9.39164945e+02 
 3.31131121e+07 -4.50629156e+03 -9.41150340e+02 
 3.38844156e+07 -4.52716629e+03 -9.42690985e+02 
 3.46736850e+07 -4.54820668e+03 -9.43775400e+02 
 3.54813389e+07 -4.56939145e+03 -9.44393262e+02 
 3.63078055e+07 -4.59069868e+03 -9.44535463e+02 
 3.71535229e+07 -4.61210593e+03 -9.44194157e+02 
 3.80189396e+07 -4.63359029e+03 -9.43362809e+02 
 3.89045145e+07 -4.65512851e+03 -9.42036221e+02 
 3.98107171e+07 -4.67669708e+03 -9.40210563e+02 
 4.07380278e+07 -4.69827237e+03 -9.37883383e+02 
 4.16869383e+07 -4.71983067e+03 -9.35053621e+02 
 4.26579519e+07 -4.74134836e+03 -9.31721601e+02 
 4.36515832e+07 -4.76280196e+03 -9.27889020e+02 
 4.46683592e+07 -4.78416828e+03 -9.23558929e+02 
 4.57088190e+07 -4.80542446e+03 -9.18735702e+02 
 4.67735141e+07 -4.82654813e+03 -9.13424996e+02 
 4.78630092e+07 -4.84751745e+03 -9.07633708e+02 
 4.89778819e+07 -4.86831122e+03 -9.01369920e+02 
 5.01187234e+07 -4.88890895e+03 -8.94642836e+02 
 5.12861384e+07 -4.90929095e+03 -8.87462719e+02 
 5.24807460e+07 -4.92943837e+03 -8.79840819e+02 
 5.37031796e+07 -4.94933327e+03 -8.71789294e+02 
 5.49540874e+07 -4.96895868e+03 -8.63321134e+02 
 5.62341325e+07 -4.98829863e+03 -8.54450073e+02 
 5.75439937e+07 -5.00733821e+03 -8.45190511e+02 
 5.88843655e+07 -5.02606356e+03 -8.35557422e+02 
 6.02559586e+07 -5.04446191e+03 -8.25566274e+02 
 6.16595002e+07 -5.06252161e+03 -8.15232936e+02 
 6.30957344e+07 -5.08023211e+03 -8.04573602e+02 
 6.45654229e+07 -5.09758395e+03 -7.93604700e+02 
 6.60693448e+07 -5.11456879e+03 -7.82342818e+02 
 6.76082975e+07 -5.13117935e+03 -7.70804622e+02 
 6.91830971e+07 -5.14740942e+03 -7.59006787e+02 
 7.07945784e+07 -5.16325385e+03 -7.46965921e+02 
 7.24435960e+07 -5.17870844e+03 -7.34698504e+02 
 7.41310241e+07 -5.19377002e+03 -7.22220823e+02 
 7.58577575e+07 -5.20843632e+03 -7.09548918e+02 
 7.76247117e+07 -5.22270596e+03 -6.96698526e+02 
 7.94328235e+07 -5.23657843e+03 -6.83685038e+02 
 8.12830516e+07 -5.25005400e+03 -6.70523453e+02 
 8.31763771e+07 -5.26313371e+03 -6.57228340e+02 
 8.51138038e+07 -5.27581930e+03 -6.43813810e+02 
 8.70963590e+07 -5.28811317e+03 -6.30293479e+02 
 8.91250938e+07 -5.30001834e+03 -6.16680455e+02 
 9.12010839e+07 -5.31153838e+03 -6.02987308e+02 
 9.33254301e+07 -5.32267738e+03 -5.89226061e+02 
 9.54992586e+07 -5.33343989e+03 -5.75408177e+02 
 9.77237221e+07 -5.34383088e+03 -5.61544551e+02 
 1.00000000e+08 -5.35385571e+03 -5.47645502e+02 
 1.02329299e+08 -5.36352004e+03 -5.33720779e+02 
 1.04712855e+08 -5.37282986e+03 -5.19779557e+02 
 1.07151931e+08 -5.38179136e+03 -5.05830441e+02 
 1.09647820e+08 -5.39041100e+03 -4.91881476e+02 
 1.12201845e+08 -5.39869536e+03 -4.77940153e+02 
 1.14815362e+08 -5.40665119e+03 -4.64013422e+02 
 1.17489755e+08 -5.41428536e+03 -4.50107699e+02 
 1.20226443e+08 -5.42160480e+03 -4.36228888e+02 
 1.23026877e+08 -5.42861649e+03 -4.22382387e+02 
 1.25892541e+08 -5.43532745e+03 -4.08573112e+02 
 1.28824955e+08 -5.44174470e+03 -3.94805507e+02 
 1.31825674e+08 -5.44787524e+03 -3.81083566e+02 
 1.34896288e+08 -5.45372604e+03 -3.67410848e+02 
 1.38038426e+08 -5.45930400e+03 -3.53790497e+02 
 1.41253754e+08 -5.46461597e+03 -3.40225261e+02 
 1.44543977e+08 -5.46966870e+03 -3.26717507e+02 
 1.47910839e+08 -5.47446885e+03 -3.13269242e+02 
 1.51356125e+08 -5.47902298e+03 -2.99882133e+02 
 1.54881662e+08 -5.48333753e+03 -2.86557521e+02 
 1.58489319e+08 -5.48741882e+03 -2.73296441e+02 
 1.62181010e+08 -5.49127303e+03 -2.60099638e+02 
 1.65958691e+08 -5.49490623e+03 -2.46967585e+02 
 1.69824365e+08 -5.49832434e+03 -2.33900497e+02 
 1.73780083e+08 -5.50153314e+03 -2.20898349e+02 
 1.77827941e+08 -5.50453829e+03 -2.07960890e+02 
 1.81970086e+08 -5.50734529e+03 -1.95087654e+02 
 1.86208714e+08 -5.50995951e+03 -1.82277977e+02 
 1.90546072e+08 -5.51238618e+03 -1.69531010e+02 
 1.94984460e+08 -5.51463041e+03 -1.56845725e+02 
 1.99526231e+08 -5.51669716e+03 -1.44220933e+02 
 2.04173794e+08 -5.51859128e+03 -1.31655288e+02 
 2.08929613e+08 -5.52031748e+03 -1.19147299e+02 
 2.13796209e+08 -5.52188037e+03 -1.06695336e+02 
 2.18776162e+08 -5.52328442e+03 -9.42976425e+01 
 2.23872114e+08 -5.52453403e+03 -8.19523332e+01 
 2.29086765e+08 -5.52563345e+03 -6.96574063e+01 
 2.34422882e+08 -5.52658688e+03 -5.74107449e+01 
 2.39883292e+08 -5.52739838e+03 -4.52101213e+01 
 2.45470892e+08 -5.52807196e+03 -3.30531998e+01 
 2.51188643e+08 -5.52861153e+03 -2.09375379e+01 
 2.57039578e+08 -5.52902094e+03 -8.86058822e+00 
 2.63026799e+08 -5.52930393e+03  3.18030192e+00 
 2.69153480e+08 -5.52946423e+03  1.51878907e+01 
 2.75422870e+08 -5.52950545e+03  2.71650429e+01 
 2.81838293e+08 -5.52943118e+03  3.91147321e+01 
 2.88403150e+08 -5.52924493e+03  5.10400428e+01 
 2.95120923e+08 -5.52895018e+03  6.29441735e+01 
 3.01995172e+08 -5.52855034e+03  7.48304402e+01 
 3.09029543e+08 -5.52804878e+03  8.67022801e+01 
 3.16227766e+08 -5.52744880e+03  9.85632564e+01 
 3.23593657e+08 -5.52675369e+03  1.10417062e+02 
 3.31131121e+08 -5.52596666e+03  1.22267524e+02 
 3.38844156e+08 -5.52509089e+03  1.34118611e+02 
 3.46736850e+08 -5.52412948e+03  1.45974435e+02 
 3.54813389e+08 -5.52308551e+03  1.57839256e+02 
 3.63078055e+08 -5.52196197e+03  1.69717491e+02 
 3.71535229e+08 -5.52076182e+03  1.81613714e+02 
 3.80189396e+08 -5.51948793e+03  1.93532661e+02 
 3.89045145e+08 -5.51814312e+03  2.05479239e+02 
 3.98107171e+08 -5.51673010e+03  2.17458523e+02 
 4.07380278e+08 -5.51525153e+03  2.29475764e+02 
 4.16869383e+08 -5.51370997e+03  2.41536388e+02 
 4.26579519e+08 -5.51210788e+03  2.53646004e+02 
 4.36515832e+08 -5.51044762e+03  2.65810401e+02 
 4.46683592e+08 -5.50873143e+03  2.78035551e+02 
 4.57088190e+08 -5.50696146e+03  2.90327611e+02 
 4.67735141e+08 -5.50513969e+03  3.02692921e+02 
 4.78630092e+08 -5.50326799e+03  3.15138006e+02 
 4.89778819e+08 -5.50134810e+03  3.27669575e+02 
 5.01187234e+08 -5.49938159e+03  3.40294517e+02 
 5.12861384e+08 -5.49736987e+03  3.53019905e+02 
 5.24807460e+08 -5.49531420e+03  3.65852985e+02 
 5.37031796e+08 -5.49321565e+03  3.78801184e+02 
 5.49540874e+08 -5.49107513e+03  3.91872097e+02 
 5.62341325e+08 -5.48889333e+03  4.05073491e+02 
 5.75439937e+08 -5.48667079e+03  4.18413297e+02 
 5.88843655e+08 -5.48440781e+03  4.31899608e+02 
 6.02559586e+08 -5.48210450e+03  4.45540675e+02 
 6.16595002e+08 -5.47976076e+03  4.59344902e+02 
 6.30957344e+08 -5.47737628e+03  4.73320843e+02 
 6.45654229e+08 -5.47495050e+03  4.87477195e+02 
 6.60693448e+08 -5.47248266e+03  5.01822797e+02 
 6.76082975e+08 -5.46997175e+03  5.16366625e+02 
 6.91830971e+08 -5.46741655e+03  5.31117787e+02 
 7.07945784e+08 -5.46481556e+03  5.46085518e+02 
 7.24435960e+08 -5.46216707e+03  5.61279179e+02 
 7.41310241e+08 -5.45946910e+03  5.76708252e+02 
 7.58577575e+08 -5.45671944e+03  5.92382337e+02 
 7.76247117e+08 -5.45391560e+03  6.08311148e+02 
 7.94328235e+08 -5.45105486e+03  6.24504513e+02 
 8.12830516e+08 -5.44813421e+03  6.40972367e+02 
 8.31763771e+08 -5.44515038e+03  6.57724753e+02 
 8.51138038e+08 -5.44209985e+03  6.74771821e+02 
 8.70963590e+08 -5.43897880e+03  6.92123823e+02 
 8.91250938e+08 -5.43578315e+03  7.09791114e+02 
 9.12010839e+08 -5.43250851e+03  7.27784150e+02 
 9.33254301e+08 -5.42915024e+03  7.46113488e+02 
 9.54992586e+08 -5.42570338e+03  7.64789784e+02 
 9.77237221e+08 -5.42216267e+03  7.83823794e+02 
 1.00000000e+09 -5.41852256e+03  8.03226373e+02 
 1.02329299e+09 -5.41477717e+03  8.23008474e+02 
 1.04712855e+09 -5.41092031e+03  8.43181150e+02 
 1.07151931e+09 -5.40694545e+03  8.63755553e+02 
 1.09647820e+09 -5.40284575e+03  8.84742932e+02 
 1.12201845e+09 -5.39861398e+03  9.06154637e+02 
 1.14815362e+09 -5.39424259e+03  9.28002117e+02 
 1.17489755e+09 -5.38972365e+03  9.50296920e+02 
 1.20226443e+09 -5.38504885e+03  9.73050693e+02 
 1.23026877e+09 -5.38020949e+03  9.96275181e+02 
 1.25892541e+09 -5.37519647e+03  1.01998223e+03 
 1.28824955e+09 -5.37000025e+03  1.04418377e+03 
 1.31825674e+09 -5.36461089e+03  1.06889185e+03 
 1.34896288e+09 -5.35901797e+03  1.09411860e+03 
 1.38038426e+09 -5.35321062e+03  1.11987624e+03 
 1.41253754e+09 -5.34717749e+03  1.14617709e+03 
 1.44543977e+09 -5.34090671e+03  1.17303354e+03 
 1.47910839e+09 -5.33438591e+03  1.20045808e+03 
 1.51356125e+09 -5.32760214e+03  1.22846329e+03 
 1.54881662e+09 -5.32054193e+03  1.25706178e+03 
