 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  1.80000000e+00  1.80000000e+00  2.71959726e+00  2.71959726e+00 
 5.00000000e-15  1.80000471e+00  1.79999529e+00  2.71960063e+00  2.71959389e+00 
 1.00000000e-14  1.80000942e+00  1.79999058e+00  2.71960471e+00  2.71958981e+00 
 2.00000000e-14  1.80001885e+00  1.79998115e+00  2.71961334e+00  2.71958118e+00 
 4.00000000e-14  1.80003770e+00  1.79996230e+00  2.71963074e+00  2.71956377e+00 
 8.00000000e-14  1.80007540e+00  1.79992460e+00  2.71966271e+00  2.71953180e+00 
 1.60000000e-13  1.80015080e+00  1.79984920e+00  2.71971642e+00  2.71947810e+00 
 3.20000000e-13  1.80030159e+00  1.79969841e+00  2.71978273e+00  2.71941178e+00 
 6.40000000e-13  1.80060318e+00  1.79939682e+00  2.71977021e+00  2.71942419e+00 
 1.14000000e-12  1.80107442e+00  1.79892558e+00  2.71946781e+00  2.71972602e+00 
 1.64000000e-12  1.80154564e+00  1.79845436e+00  2.71897416e+00  2.72021832e+00 
 2.14000000e-12  1.80201684e+00  1.79798316e+00  2.71843145e+00  2.72075869e+00 
 2.64000000e-12  1.80248803e+00  1.79751197e+00  2.71791048e+00  2.72127630e+00 
 3.14000000e-12  1.80295919e+00  1.79704081e+00  2.71742145e+00  2.72176101e+00 
 3.64000000e-12  1.80343032e+00  1.79656968e+00  2.71694106e+00  2.72223624e+00 
 4.14000000e-12  1.80390142e+00  1.79609858e+00  2.71643626e+00  2.72273513e+00 
 4.64000000e-12  1.80437248e+00  1.79562752e+00  2.71588061e+00  2.72328421e+00 
 5.14000000e-12  1.80484349e+00  1.79515651e+00  2.71526048e+00  2.72389728e+00 
 5.64000000e-12  1.80531446e+00  1.79468554e+00  2.71457552e+00  2.72457497e+00 
 6.14000000e-12  1.80578538e+00  1.79421462e+00  2.71383444e+00  2.72530887e+00 
 6.64000000e-12  1.80625624e+00  1.79374376e+00  2.71305083e+00  2.72608575e+00 
 7.14000000e-12  1.80672703e+00  1.79327297e+00  2.71223854e+00  2.72689203e+00 
 7.64000000e-12  1.80719777e+00  1.79280223e+00  2.71140955e+00  2.72771590e+00 
 8.14000000e-12  1.80766843e+00  1.79233157e+00  2.71057229e+00  2.72854895e+00 
 8.64000000e-12  1.80813901e+00  1.79186099e+00  2.70973217e+00  2.72938576e+00 
 9.14000000e-12  1.80860951e+00  1.79139049e+00  2.70889168e+00  2.73022380e+00 
 9.64000000e-12  1.80907993e+00  1.79092007e+00  2.70805184e+00  2.73106204e+00 
 1.01400000e-11  1.80955026e+00  1.79044974e+00  2.70721248e+00  2.73190067e+00 
 1.06400000e-11  1.81002050e+00  1.78997950e+00  2.70637338e+00  2.73273996e+00 
 1.11400000e-11  1.81049063e+00  1.78950937e+00  2.70553408e+00  2.73358037e+00 
 1.16400000e-11  1.81096066e+00  1.78903934e+00  2.70469451e+00  2.73442192e+00 
 1.21400000e-11  1.81143059e+00  1.78856941e+00  2.70385460e+00  2.73526461e+00 
 1.26400000e-11  1.81190040e+00  1.78809960e+00  2.70301457e+00  2.73610808e+00 
 1.31400000e-11  1.81237009e+00  1.78762991e+00  2.70217455e+00  2.73695211e+00 
 1.36400000e-11  1.81283967e+00  1.78716033e+00  2.70133482e+00  2.73779629e+00 
 1.41400000e-11  1.81330911e+00  1.78669089e+00  2.70049546e+00  2.73864048e+00 
 1.46400000e-11  1.81377842e+00  1.78622158e+00  2.69965668e+00  2.73948441e+00 
 1.51400000e-11  1.81424760e+00  1.78575240e+00  2.69881844e+00  2.74032807e+00 
 1.56400000e-11  1.81471664e+00  1.78528336e+00  2.69798083e+00  2.74117130e+00 
 1.61400000e-11  1.81518553e+00  1.78481447e+00  2.69714372e+00  2.74201416e+00 
 1.66400000e-11  1.81565427e+00  1.78434573e+00  2.69630716e+00  2.74285653e+00 
 1.71400000e-11  1.81612286e+00  1.78387714e+00  2.69547100e+00  2.74369847e+00 
 1.76400000e-11  1.81659129e+00  1.78340871e+00  2.69463529e+00  2.74453990e+00 
 1.81400000e-11  1.81705956e+00  1.78294044e+00  2.69379993e+00  2.74538087e+00 
 1.86400000e-11  1.81752765e+00  1.78247235e+00  2.69296498e+00  2.74622129e+00 
 1.91400000e-11  1.81799557e+00  1.78200443e+00  2.69213035e+00  2.74706121e+00 
