 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.51356125e+06  1.60424815e+02  2.13320971e+03 -4.09954676e+02 -1.66971011e+02  4.19030382e+02  1.70015955e+02  2.49998095e+02  3.05116924e+02 -1.13352454e+03 -1.37948607e+03 -1.09008476e+02 -1.45062550e+03  1.60447208e+02  2.13386703e+03 
 1.54881662e+06  2.24355290e+02  2.16162766e+03 -4.12569844e+02 -1.64210819e+02  4.21684903e+02  1.67195271e+02  2.57449969e+02  3.03182110e+02 -1.16719219e+03 -1.37065277e+03 -1.52479227e+02 -1.46995289e+03  2.24396328e+02  2.16229458e+03 
 1.58489319e+06  2.89185649e+02  2.18757430e+03 -4.15098973e+02 -1.61456303e+02  4.24251726e+02  1.64380939e+02  2.64771079e+02  3.01075487e+02 -1.20026496e+03 -1.36104524e+03 -1.96561917e+02 -1.48759991e+03  2.89245611e+02  2.18825012e+03 
 1.62181010e+06  3.54763601e+02  2.21103525e+03 -4.17543687e+02 -1.58710013e+02  4.26732534e+02  1.61575542e+02  2.71955976e+02  2.98806059e+02 -1.23271842e+03 -1.35070436e+03 -2.41152991e+02 -1.50355677e+03  3.54842718e+02  2.21171925e+03 
 1.65958691e+06  4.20939016e+02  2.23200682e+03 -4.19905679e+02 -1.55974361e+02  4.29129077e+02  1.58781521e+02  2.78999845e+02  2.96382894e+02 -1.26453104e+03 -1.33967125e+03 -2.86150363e+02 -1.51782097e+03  4.21037476e+02  2.23269829e+03 
 1.69824365e+06  4.87564735e+02  2.25049558e+03 -4.22186701e+02 -1.53251620e+02  4.31443160e+02  1.56001175e+02  2.85898490e+02  2.93815078e+02 -1.29568411e+03 -1.32798712e+03 -3.31453965e+02 -1.53039698e+03  4.87682681e+02  2.25119380e+03 
 1.73780083e+06  5.54497300e+02  2.26651778e+03 -4.24388549e+02 -1.50543925e+02  4.33676634e+02  1.53236661e+02  2.92648317e+02  2.91111675e+02 -1.32616160e+03 -1.31569304e+03 -3.76966250e+02 -1.54129584e+03  5.54634834e+02  2.26722205e+03 
 1.77827941e+06  6.21597616e+02  2.28009879e+03 -4.26513060e+02 -1.47853277e+02  4.35831390e+02  1.50490002e+02  2.99246309e+02  2.88281690e+02 -1.35595012e+03 -1.30282980e+03 -4.22592632e+02 -1.55053482e+03  6.21754797e+02  2.28080842e+03 
 1.81970086e+06  6.88731532e+02  2.29127251e+03 -4.28562103e+02 -1.45181548e+02  4.37909351e+02  1.47763084e+02  3.05690005e+02  2.85334031e+02 -1.38503877e+03 -1.28943773e+03 -4.68241892e+02 -1.55813695e+03  6.88908380e+02  2.29198680e+03 
 1.86208714e+06  7.55770345e+02  2.30008067e+03 -4.30537570e+02 -1.42530476e+02  4.39912460e+02  1.45057660e+02  3.11977475e+02  2.82277482e+02 -1.41341906e+03 -1.27555658e+03 -5.13826514e+02 -1.56413061e+03  7.55966842e+02  2.30079894e+03 
 1.90546072e+06  8.22591232e+02  2.30657217e+03 -4.32441371e+02 -1.39901678e+02  4.41842677e+02  1.42375359e+02  3.18107290e+02  2.79120668e+02 -1.44108477e+03 -1.26122538e+03 -5.59262977e+02 -1.56854906e+03  8.22807321e+02  2.30729377e+03 
 1.94984460e+06  8.89077598e+02  2.31080244e+03 -4.34275426e+02 -1.37296648e+02  4.43701971e+02  1.39717683e+02  3.24078502e+02  2.75872036e+02 -1.46803182e+03 -1.24648232e+03 -6.04471999e+02 -1.57143000e+03  8.89313190e+02  2.31152673e+03 
 1.99526231e+06  9.55119362e+02  2.31283272e+03 -4.36041659e+02 -1.34716761e+02  4.45492314e+02  1.37086015e+02  3.29890609e+02  2.72539827e+02 -1.49425817e+03 -1.23136466e+03 -6.49378726e+02 -1.57281506e+03  9.55374334e+02  2.31355906e+03 
 2.04173794e+06  1.02061317e+03  2.31272939e+03 -4.37741994e+02 -1.32163280e+02  4.47215677e+02  1.34481622e+02  3.35543530e+02  2.69132062e+02 -1.51976365e+03 -1.21590863e+03 -6.93912874e+02 -1.57274938e+03  1.02088736e+03  2.31345718e+03 
 2.08929613e+06  1.08546252e+03  2.31056330e+03 -4.39378346e+02 -1.29637358e+02  4.48874020e+02  1.31905660e+02  3.41037575e+02  2.65656519e+02 -1.54454988e+03 -1.20014937e+03 -7.38008830e+02 -1.57128114e+03  1.08575576e+03  2.31129196e+03 
 2.13796209e+06  1.14957787e+03  2.30640913e+03 -4.40952622e+02 -1.27140042e+02  4.50469295e+02  1.29359177e+02  3.46373420e+02  2.62120725e+02 -1.56862009e+03 -1.18412087e+03 -7.81605708e+02 -1.56846113e+03  1.14988995e+03  2.30713810e+03 
 2.18776162e+06  1.21287667e+03  2.30034474e+03 -4.42466713e+02 -1.24672277e+02  4.52003432e+02  1.26843119e+02  3.51552075e+02  2.58531940e+02 -1.59197904e+03 -1.16785589e+03 -8.24647364e+02 -1.56434228e+03  1.21320735e+03  2.30107348e+03 
 2.23872114e+06  1.27528331e+03  2.29245056e+03 -4.43922490e+02 -1.22234915e+02  4.53478347e+02  1.24358334e+02  3.56574860e+02  2.54897151e+02 -1.61463286e+03 -1.15138596e+03 -8.67082382e+02 -1.55897929e+03  1.27563232e+03  2.29317855e+03 
 2.29086765e+06  1.33672903e+03  2.28280904e+03 -4.45321803e+02 -1.19828710e+02  4.54895926e+02  1.21905576e+02  3.61443375e+02  2.51223063e+02 -1.63658895e+03 -1.13474133e+03 -9.08864022e+02 -1.55242823e+03  1.33709611e+03  2.28353580e+03 
 2.34422882e+06  1.39715188e+03  2.27150408e+03 -4.46666475e+02 -1.17454334e+02  4.56258031e+02  1.19485510e+02  3.66159475e+02  2.47516095e+02 -1.65785585e+03 -1.11795093e+03 -9.49950140e+02 -1.54474615e+03  1.39753672e+03  2.27222913e+03 
 2.39883292e+06  1.45649647e+03  2.25862050e+03 -4.47958301e+02 -1.15112372e+02  4.57566495e+02  1.17098716e+02  3.70725246e+02  2.43782379e+02 -1.67844313e+03 -1.10104240e+03 -9.90303082e+02 -1.53599073e+03  1.45689877e+03  2.25934342e+03 
 2.45470892e+06  1.51471385e+03  2.24424362e+03 -4.49199046e+02 -1.12803330e+02  4.58823117e+02  1.14745695e+02  3.75142980e+02  2.40027754e+02 -1.69836129e+03 -1.08404206e+03 -1.02988956e+03 -1.52621998e+03  1.51513328e+03  2.24496399e+03 
 2.51188643e+06  1.57176127e+03  2.22845875e+03 -4.50390442e+02 -1.10527640e+02  4.60029664e+02  1.12426870e+02  3.79415151e+02  2.36257772e+02 -1.71762164e+03 -1.06697490e+03 -1.06868051e+03 -1.51549191e+03  1.57219749e+03  2.22917619e+03 
 2.57039578e+06  1.62760196e+03  2.21135083e+03 -4.51534187e+02 -1.08285662e+02  4.61187864e+02  1.10142593e+02  3.83544394e+02  2.32477696e+02 -1.73623619e+03 -1.04986463e+03 -1.10665091e+03 -1.50386430e+03  1.62805460e+03  2.21206498e+03 
 2.63026799e+06  1.68220482e+03  2.19300406e+03 -4.52631941e+02 -1.06077690e+02  4.62299411e+02  1.07893149e+02  3.87533483e+02  2.28692504e+02 -1.75421760e+03 -1.03273365e+03 -1.14377963e+03 -1.49139439e+03  1.68267354e+03  2.19371458e+03 
 2.69153480e+06  1.73554423e+03  2.17350153e+03 -4.53685330e+02 -1.03903953e+02  4.63365958e+02  1.05678760e+02  3.91385314e+02  2.24906893e+02 -1.77157905e+03 -1.01560310e+03 -1.18004923e+03 -1.47813869e+03  1.73602865e+03  2.17420811e+03 
 2.75422870e+06  1.78759970e+03  2.15292497e+03 -4.54695938e+02 -1.01764623e+02  4.64389121e+02  1.03499585e+02  3.95102881e+02  2.21125286e+02 -1.78833417e+03 -9.98492873e+02 -1.21544579e+03 -1.46415277e+03  1.78809945e+03  2.15362733e+03 
 2.81838293e+06  1.83835560e+03  2.13135446e+03 -4.55665312e+02 -9.96598166e+01  4.65370472e+02  1.01355731e+02  3.98689264e+02  2.17351835e+02 -1.80449694e+03 -9.81421634e+02 -1.24995868e+03 -1.44949109e+03  1.83887029e+03  2.13205234e+03 
 2.88403150e+06  1.88780087e+03  2.10886820e+03 -4.56594960e+02 -9.75895965e+01  4.66311546e+02  9.92472503e+01  4.02147609e+02  2.13590430e+02 -1.82008167e+03 -9.64406866e+02 -1.28358039e+03 -1.43420683e+03  1.88833013e+03  2.10956137e+03 
 2.95120923e+06  1.93592873e+03  2.08554234e+03 -4.57486347e+02 -9.55539781e+01  4.67213834e+02  9.71741463e+01  4.05481116e+02  2.09844705e+02 -1.83510288e+03 -9.47464898e+02 -1.31630629e+03 -1.41835176e+03  1.93647217e+03  2.08623057e+03 
 3.01995172e+06  1.98273638e+03  2.06145076e+03 -4.58340900e+02 -9.35529315e+01  4.68078787e+02  9.51363778e+01  4.08693022e+02  2.06118047e+02 -1.84957525e+03 -9.30610939e+02 -1.34813447e+03 -1.40197614e+03  1.98329361e+03  2.06213388e+03 
 3.09029543e+06  2.02822466e+03  2.03666499e+03 -4.59160005e+02 -9.15863846e+01  4.68907813e+02  9.31338606e+01  4.11786590e+02  2.02413602e+02 -1.86351359e+03 -9.13859115e+02 -1.37906552e+03 -1.38512861e+03  2.02879530e+03  2.03734283e+03 
 3.16227766e+06  2.07239786e+03  2.01125405e+03 -4.59945007e+02 -8.96542264e+01  4.69702279e+02  9.11664718e+01  4.14765096e+02  1.98734287e+02 -1.87693275e+03 -8.97222511e+02 -1.40910235e+03 -1.36785609e+03  2.07298151e+03  2.01192647e+03 
 3.23593657e+06  2.11526334e+03  1.98528441e+03 -4.60697211e+02 -8.77563097e+01  4.70463512e+02  8.92340517e+01  4.17631818e+02  1.95082794e+02 -1.88984757e+03 -8.80713207e+02 -1.43824996e+03 -1.35020379e+03  2.11585963e+03  1.98595127e+03 
 3.31131121e+06  2.15683132e+03  1.95881985e+03 -4.61417882e+02 -8.58924539e+01  4.71192796e+02  8.73364076e+01  4.20390030e+02  1.91461605e+02 -1.90227288e+03 -8.64342321e+02 -1.46651531e+03 -1.33221509e+03  2.15743986e+03  1.95948106e+03 
 3.38844156e+06  2.19711460e+03  1.93192150e+03 -4.62108244e+02 -8.40624477e+01  4.71891375e+02  8.54733155e+01  4.23042986e+02  1.87872994e+02 -1.91422342e+03 -8.48120050e+02 -1.49390708e+03 -1.31393155e+03  2.19773501e+03  1.93257696e+03 
 3.46736850e+06  2.23612828e+03  1.90464774e+03 -4.62769484e+02 -8.22660518e+01  4.72560454e+02  8.36445236e+01  4.25593917e+02  1.84319041e+02 -1.92571381e+03 -8.32055709e+02 -1.52043557e+03 -1.29539288e+03  2.23676020e+03  1.90529740e+03 
 3.54813389e+06  2.27388956e+03  1.87705425e+03 -4.63402748e+02 -8.05030009e+01  4.73201197e+02  8.18497540e+01  4.28046023e+02  1.80801641e+02 -1.93675853e+03 -8.16157774e+02 -1.54611245e+03 -1.27663693e+03  2.27453262e+03  1.87769805e+03 
 3.63078055e+06  2.31041751e+03  1.84919398e+03 -4.64009145e+02 -7.87730060e+01  4.73814729e+02  8.00887050e+01  4.30402466e+02  1.77322509e+02 -1.94737188e+03 -8.00433919e+02 -1.57095069e+03 -1.25769972e+03  2.31107133e+03  1.84983189e+03 
 3.71535229e+06  2.34573278e+03  1.82111716e+03 -4.64589747e+02 -7.70757568e+01  4.74402138e+02  7.83610539e+01  4.32666365e+02  1.73883193e+02 -1.95756796e+03 -7.84891059e+02 -1.59496434e+03 -1.23861542e+03  2.34639702e+03  1.82174917e+03 
 3.80189396e+06  2.37985750e+03  1.79287138e+03 -4.65145588e+02 -7.54109236e+01  4.74964473e+02  7.66664583e+01  4.34840788e+02  1.70485080e+02 -1.96736065e+03 -7.69535389e+02 -1.61816845e+03 -1.21941637e+03  2.38053181e+03  1.79349748e+03 
 3.89045145e+06  2.41281500e+03  1.76450158e+03 -4.65677666e+02 -7.37781590e+01  4.75502747e+02  7.50045583e+01  4.36928752e+02  1.67129406e+02 -1.97676358e+03 -7.54372421e+02 -1.64057887e+03 -1.20013315e+03  2.41349903e+03  1.76512179e+03 
 3.98107171e+06  2.44462967e+03  1.73605014e+03 -4.66186945e+02 -7.21771001e+01  4.76017937e+02  7.33749786e+01  4.38933217e+02  1.63817261e+02 -1.98579012e+03 -7.39407022e+02 -1.66221219e+03 -1.18079457e+03  2.44532308e+03  1.73666448e+03 
 4.07380278e+06  2.47532677e+03  1.70755689e+03 -4.66674352e+02 -7.06073698e+01  4.76510985e+02  7.17773296e+01  4.40857083e+02  1.60549605e+02 -1.99445338e+03 -7.24643450e+02 -1.68308559e+03 -1.16142774e+03  2.47602924e+03  1.70816542e+03 
 4.16869383e+06  2.50493231e+03  1.67905926e+03 -4.67140784e+02 -6.90685784e+01  4.76982799e+02  7.02112096e+01  4.42703187e+02  1.57327265e+02 -2.00276617e+03 -7.10085390e+02 -1.70321675e+03 -1.14205808e+03  2.50564351e+03  1.67966201e+03 
 4.26579519e+06  2.53347285e+03  1.65059224e+03 -4.67587101e+02 -6.75603254e+01  4.77434252e+02  6.86762058e+01  4.44474300e+02  1.54150952e+02 -2.01074101e+03 -6.95735988e+02 -1.72262374e+03 -1.12270942e+03  2.53419247e+03  1.65118929e+03 
 4.36515832e+06  2.56097539e+03  1.62218856e+03 -4.68014136e+02 -6.60822007e+01  4.77866185e+02  6.71718961e+01  4.46173128e+02  1.51021261e+02 -2.01839011e+03 -6.81597884e+02 -1.74132491e+03 -1.10340401e+03  2.56170313e+03  1.62277998e+03 
 4.46683592e+06  2.58746727e+03  1.59387869e+03 -4.68422685e+02 -6.46337859e+01  4.78279411e+02  6.56978500e+01  4.47802309e+02  1.47938685e+02 -2.02572538e+03 -6.67673243e+02 -1.75933885e+03 -1.08416257e+03  2.58820283e+03  1.59446457e+03 
 4.57088190e+06  2.61297601e+03  1.56569098e+03 -4.68813520e+02 -6.32146553e+01  4.78674706e+02  6.42536304e+01  4.49364410e+02  1.44903616e+02 -2.03275841e+03 -6.53963787e+02 -1.77668428e+03 -1.06500437e+03  2.61371910e+03  1.56627141e+03 
 4.67735141e+06  2.63752924e+03  1.53765169e+03 -4.69187379e+02 -6.18243776e+01  4.79052822e+02  6.28387942e+01  4.50861930e+02  1.41916354e+02 -2.03950048e+03 -6.40470825e+02 -1.79337999e+03 -1.04594730e+03  2.63827957e+03  1.53822678e+03 
 4.78630092e+06  2.66115460e+03  1.50978512e+03 -4.69544973e+02 -6.04625164e+01  4.79414479e+02  6.14528935e+01  4.52297297e+02  1.38977113e+02 -2.04596254e+03 -6.27195275e+02 -1.80944476e+03 -1.02700787e+03  2.66191190e+03  1.51035499e+03 
 4.89778819e+06  2.68387963e+03  1.48211367e+03 -4.69886987e+02 -5.91286315e+01  4.79760370e+02  6.00954767e+01  4.53672869e+02  1.36086026e+02 -2.05215523e+03 -6.14137701e+02 -1.82489733e+03 -1.00820131e+03  2.68464365e+03  1.48267843e+03 
 5.01187234e+06  2.70573174e+03  1.45465793e+03 -4.70214077e+02 -5.78222797e+01  4.80091160e+02  5.87660896e+01  4.54990933e+02  1.33243155e+02 -2.05808887e+03 -6.01298327e+02 -1.83975633e+03 -9.89541641e+02  2.70650221e+03  1.45521772e+03 
 5.12861384e+06  2.72673810e+03  1.42743675e+03 -4.70526875e+02 -5.65430155e+01  4.80407489e+02  5.74642757e+01  4.56253708e+02  1.30448487e+02 -2.06377347e+03 -5.88677072e+02 -1.85404024e+03 -9.71041686e+02  2.72751477e+03  1.42799171e+03 
 5.24807460e+06  2.74692560e+03  1.40046737e+03 -4.70825987e+02 -5.52903924e+01  4.80709970e+02  5.61895775e+01  4.57463342e+02  1.27701951e+02 -2.06921871e+03 -5.76273566e+02 -1.86776734e+03 -9.52713162e+02  2.74770823e+03  1.40101764e+03 
 5.37031796e+06  2.76632077e+03  1.37376545e+03 -4.71111995e+02 -5.40639630e+01  4.80999194e+02  5.49415371e+01  4.58621914e+02  1.25003413e+02 -2.07443397e+03 -5.64087173e+02 -1.88095568e+03 -9.34566725e+02  2.76710913e+03  1.37431118e+03 
 5.49540874e+06  2.78494977e+03  1.34734516e+03 -4.71385458e+02 -5.28632800e+01  4.81275726e+02  5.37196966e+01  4.59731438e+02  1.22352686e+02 -2.07942833e+03 -5.52117015e+02 -1.89362303e+03 -9.16612024e+02  2.78574363e+03  1.34788651e+03 
 5.62341325e+06  2.80283834e+03  1.32121929e+03 -4.71646913e+02 -5.16878970e+01  4.81540110e+02  5.25235992e+01  4.60793856e+02  1.19749532e+02 -2.08421055e+03 -5.40361989e+02 -1.90578691e+03 -8.98857755e+02  2.80363748e+03  1.32175642e+03 
 5.75439937e+06  2.82001173e+03  1.29539929e+03 -4.71896873e+02 -5.05373684e+01  4.81792866e+02  5.13527893e+01  4.61811051e+02  1.17193669e+02 -2.08878912e+03 -5.28820785e+02 -1.91746448e+03 -8.81311715e+02  2.82081594e+03  1.29593237e+03 
 5.88843655e+06  2.83649471e+03  1.26989538e+03 -4.72135833e+02 -4.94112509e+01  4.82034494e+02  5.02068134e+01  4.62784836e+02  1.14684771e+02 -2.09317220e+03 -5.17491906e+02 -1.92867259e+03 -8.63980850e+02  2.83730379e+03  1.27042458e+03 
 6.02559586e+06  2.85231151e+03  1.24471657e+03 -4.72364266e+02 -4.83091029e+01  4.82265474e+02  4.90852202e+01  4.63716962e+02  1.12222473e+02 -2.09736769e+03 -5.06373682e+02 -1.93942771e+03 -8.46871307e+02  2.85312527e+03  1.24524207e+03 
 6.16595002e+06  2.86748585e+03  1.21987080e+03 -4.72582626e+02 -4.72304859e+01  4.82486265e+02  4.79875615e+01  4.64609121e+02  1.09806378e+02 -2.10138322e+03 -4.95464288e+02 -1.94974597e+03 -8.29988478e+02  2.86830409e+03  1.22039278e+03 
 6.30957344e+06  2.88204086e+03  1.19536495e+03 -4.72791348e+02 -4.61749643e+01  4.82697308e+02  4.69133921e+01  4.65462941e+02  1.07436055e+02 -2.10522613e+03 -4.84761758e+02 -1.95964310e+03 -8.13337048e+02  2.88286340e+03  1.19588360e+03 
 6.45654229e+06  2.89599911e+03  1.17120491e+03 -4.72990850e+02 -4.51421060e+01  4.82899025e+02  4.58622706e+01  4.66279993e+02  1.05111044e+02 -2.10890348e+03 -4.74263996e+02 -1.96913445e+03 -7.96921039e+02  2.89682578e+03  1.17172042e+03 
 6.60693448e+06  2.90938257e+03  1.14739569e+03 -4.73181532e+02 -4.41314825e+01  4.83091821e+02  4.48337595e+01  4.67061789e+02  1.02830862e+02 -2.11242210e+03 -4.63968793e+02 -1.97823495e+03 -7.80743851e+02  2.91021320e+03  1.14790824e+03 
 6.76082975e+06  2.92221264e+03  1.12394141e+03 -4.73363777e+02 -4.31426696e+01  4.83276084e+02  4.38274253e+01  4.67809786e+02  1.00595000e+02 -2.11578855e+03 -4.53873837e+02 -1.98695916e+03 -7.64808303e+02  2.92304706e+03  1.12445121e+03 
 6.91830971e+06  2.93451011e+03  1.10084541e+03 -4.73537951e+02 -4.21752473e+01  4.83452185e+02  4.28428392e+01  4.68525386e+02  9.84029304e+01 -2.11900915e+03 -4.43976724e+02 -1.99532121e+03 -7.49116671e+02  2.93534816e+03  1.10135265e+03 
 7.07945784e+06  2.94629518e+03  1.07811028e+03 -4.73704407e+02 -4.12288001e+01  4.83620480e+02  4.18795772e+01  4.69209938e+02  9.62541065e+01 -2.12208997e+03 -4.34274970e+02 -2.00333484e+03 -7.33670724e+02  2.94713671e+03  1.07861518e+03 
 7.24435960e+06  2.95758744e+03  1.05573794e+03 -4.73863481e+02 -4.03029175e+01  4.83781310e+02  4.09372200e+01  4.69864739e+02  9.41479662e+01 -2.12503686e+03 -4.24766020e+02 -2.01101336e+03 -7.18471764e+02  2.95843231e+03  1.05624069e+03 
 7.41310241e+06  2.96840589e+03  1.03372962e+03 -4.74015497e+02 -3.93971937e+01  4.83935001e+02  4.00153536e+01  4.70491039e+02  9.20839332e+01 -2.12785544e+03 -4.15447256e+02 -2.01836971e+03 -7.03520651e+02  2.96925396e+03  1.03423044e+03 
 7.58577575e+06  2.97876894e+03  1.01208600e+03 -4.74160763e+02 -3.85112282e+01  4.84081867e+02  3.91135691e+01  4.71090034e+02  9.00614194e+01 -2.13055111e+03 -4.06316010e+02 -2.02541640e+03 -6.88817842e+02  2.97962008e+03  1.01258509e+03 
 7.76247117e+06  2.98869442e+03  9.90807179e+02 -4.74299574e+02 -3.76446257e+01  4.84222205e+02  3.82314632e+01  4.71662880e+02  8.80798266e+01 -2.13312906e+03 -3.97369565e+02 -2.03216555e+03 -6.74363419e+02  2.98954850e+03  9.91304757e+02 
 7.94328235e+06  2.99819957e+03  9.69892757e+02 -4.74432215e+02 -3.67969965e+01  4.84356304e+02  3.73686382e+01  4.72210681e+02  8.61385479e+01 -2.13559429e+03 -3.88605170e+02 -2.03862888e+03 -6.60157116e+02  2.99905646e+03  9.70389040e+02 
 8.12830516e+06  3.00730105e+03  9.49341860e+02 -4.74558955e+02 -3.59679560e+01  4.84484437e+02  3.65247018e+01  4.72734503e+02  8.42369695e+01 -2.13795157e+03 -3.80020042e+02 -2.04481774e+03 -6.46198345e+02  3.00816064e+03  9.49837065e+02 
 8.31763771e+06  3.01601499e+03  9.29153179e+02 -4.74680055e+02 -3.51571256e+01  4.84606865e+02  3.56992676e+01  4.73235364e+02  8.23744723e+01 -2.14020551e+03 -3.71611372e+02 -2.05074307e+03 -6.32486227e+02  3.01687716e+03  9.29647529e+02 
 8.51138038e+06  3.02435694e+03  9.09325010e+02 -4.74795763e+02 -3.43641321e+01  4.84723842e+02  3.48919549e+01  4.73714247e+02  8.05504326e+01 -2.14236052e+03 -3.63376336e+02 -2.05641545e+03 -6.19019610e+02  3.02522158e+03  9.09818727e+02 
 8.70963590e+06  3.03234191e+03  8.89855282e+02 -4.74906317e+02 -3.35886082e+01  4.84835607e+02  3.41023891e+01  4.74172091e+02  7.87642240e+01 -2.14442083e+03 -3.55312095e+02 -2.06184510e+03 -6.05797094e+02  3.03320892e+03  8.90348590e+02 
