 time            v(detp)         v(detn)        
 0.00000000e+00  2.73787842e+00  2.73787842e+00 
 1.00000000e-14  2.73787647e+00  2.73787647e+00 
 2.00000000e-14  2.73787358e+00  2.73787359e+00 
 4.00000000e-14  2.73786718e+00  2.73786718e+00 
 8.00000000e-14  2.73785618e+00  2.73785620e+00 
 1.60000000e-13  2.73784270e+00  2.73784307e+00 
 3.20000000e-13  2.73779913e+00  2.73780914e+00 
 6.40000000e-13  2.73714309e+00  2.73734952e+00 
 1.14812564e-12  2.73158149e+00  2.73309825e+00 
 2.14812564e-12  2.70106452e+00  2.69982915e+00 
 3.14812564e-12  2.66892689e+00  2.64223554e+00 
 4.14812564e-12  2.65722951e+00  2.57689208e+00 
 5.14812564e-12  2.67001010e+00  2.51423051e+00 
 6.14812564e-12  2.69976281e+00  2.45927869e+00 
 7.14812564e-12  2.73694609e+00  2.41510107e+00 
 8.14812564e-12  2.77464899e+00  2.38422349e+00 
 9.14812564e-12  2.80893439e+00  2.36857122e+00 
 1.01481256e-11  2.83769780e+00  2.36913309e+00 
 1.11481256e-11  2.86031224e+00  2.38582503e+00 
 1.21481256e-11  2.87779970e+00  2.41759174e+00 
 1.31481256e-11  2.89211620e+00  2.46270041e+00 
 1.41481256e-11  2.90418392e+00  2.51958944e+00 
 1.51481256e-11  2.89760901e+00  2.59381332e+00 
 1.61481256e-11  2.84484993e+00  2.69128218e+00 
 1.71481256e-11  2.76997117e+00  2.77831403e+00 
 1.81481256e-11  2.71385892e+00  2.79127968e+00 
 1.91481256e-11  2.69401668e+00  2.72762014e+00 
 2.01481256e-11  2.70638625e+00  2.63198690e+00 
 2.11481256e-11  2.73846744e+00  2.54164253e+00 
 2.21481256e-11  2.77808077e+00  2.47281029e+00 
 2.31481256e-11  2.81708623e+00  2.42810253e+00 
 2.41481256e-11  2.85121948e+00  2.40545450e+00 
 2.51481256e-11  2.87859576e+00  2.40234851e+00 
 2.61481256e-11  2.89907390e+00  2.41668692e+00 
 2.71481256e-11  2.91414167e+00  2.44652028e+00 
 2.81481256e-11  2.92603219e+00  2.48980780e+00 
 2.91481256e-11  2.93548240e+00  2.54505723e+00 
 3.01481256e-11  2.92379970e+00  2.61871842e+00 
 3.11481256e-11  2.86591168e+00  2.71482183e+00 
 3.21481256e-11  2.78926768e+00  2.79646309e+00 
 3.31481256e-11  2.73392453e+00  2.80083822e+00 
 3.41481256e-11  2.71524495e+00  2.73114088e+00 
 3.51481256e-11  2.72811784e+00  2.63318915e+00 
 3.61481256e-11  2.75979749e+00  2.54267928e+00 
 3.71481256e-11  2.79831772e+00  2.47439411e+00 
 3.81481256e-11  2.83586880e+00  2.43031052e+00 
 3.91481256e-11  2.86842345e+00  2.40821317e+00 
 4.01481256e-11  2.89423918e+00  2.40558490e+00 
 4.11481256e-11  2.91330856e+00  2.42033194e+00 
 4.21481256e-11  2.92721372e+00  2.45048872e+00 
 4.31481256e-11  2.93818533e+00  2.49400189e+00 
 4.41481256e-11  2.94651226e+00  2.54955925e+00 
 4.51481256e-11  2.93101145e+00  2.62452611e+00 
 4.61481256e-11  2.86970458e+00  2.72077510e+00 
 4.71481256e-11  2.79294341e+00  2.79836400e+00 
 4.81481256e-11  2.73970251e+00  2.79610781e+00 
 4.91481256e-11  2.72335519e+00  2.72234813e+00 
 5.01481256e-11  2.73779318e+00  2.62358775e+00 
 5.11481256e-11  2.77008866e+00  2.53408913e+00 
 5.21481256e-11  2.80851672e+00  2.46733156e+00 
 5.31481256e-11  2.84558390e+00  2.42472826e+00 
 5.41481256e-11  2.87747570e+00  2.40394788e+00 
 5.51481256e-11  2.90258027e+00  2.40249255e+00 
 5.61481256e-11  2.92102072e+00  2.41828515e+00 
 5.71481256e-11  2.93446950e+00  2.44935376e+00 
 5.81481256e-11  2.94515189e+00  2.49364132e+00 
 5.91481256e-11  2.95280973e+00  2.55006542e+00 
 6.01481256e-11  2.93389894e+00  2.62683266e+00 
 6.11481256e-11  2.86983480e+00  2.72338278e+00 
 6.21481256e-11  2.79361248e+00  2.79671877e+00 
 6.31481256e-11  2.74290915e+00  2.78789793e+00 
 6.41481256e-11  2.72917566e+00  2.71076777e+00 
 6.51481256e-11  2.74537589e+00  2.61183361e+00 
 6.61481256e-11  2.77844417e+00  2.52373509e+00 
 6.71481256e-11  2.81692622e+00  2.45874211e+00 
 6.81481256e-11  2.85365409e+00  2.41779614e+00 
