 time            v(finalp)       v(finaln)      
 8.01432900e-11  2.68832047e+00  2.69629134e+00 
 8.02866500e-11  2.68838416e+00  2.69623028e+00 
 8.05366500e-11  2.68871637e+00  2.69590130e+00 
 8.07866500e-11  2.68931745e+00  2.69530078e+00 
 8.10366500e-11  2.69015719e+00  2.69445837e+00 
 8.12866500e-11  2.69118806e+00  2.69342191e+00 
 8.15366500e-11  2.69234763e+00  2.69225496e+00 
 8.17866500e-11  2.69356213e+00  2.69103297e+00 
 8.20366500e-11  2.69475090e+00  2.68983848e+00 
 8.22866500e-11  2.69583139e+00  2.68875552e+00 
 8.25366500e-11  2.69672466e+00  2.68786372e+00 
 8.27866500e-11  2.69736093e+00  2.68723252e+00 
 8.30366500e-11  2.69768482e+00  2.68691594e+00 
 8.32866500e-11  2.69765991e+00  2.68694827e+00 
 8.35366500e-11  2.69727223e+00  2.68734109e+00 
 8.37866500e-11  2.69653241e+00  2.68808177e+00 
 8.40366500e-11  2.69547611e+00  2.68913364e+00 
 8.42866500e-11  2.69416282e+00  2.69043763e+00 
 8.45366500e-11  2.69267272e+00  2.69191537e+00 
 8.47866500e-11  2.69110193e+00  2.69347353e+00 
 8.50366500e-11  2.68955634e+00  2.69500928e+00 
 8.52866500e-11  2.68814443e+00  2.69641663e+00 
 8.55366500e-11  2.68696962e+00  2.69759340e+00 
 8.57866500e-11  2.68612277e+00  2.69844832e+00 
 8.60366500e-11  2.68567523e+00  2.69890791e+00 
 8.62866500e-11  2.68567327e+00  2.69892249e+00 
 8.65366500e-11  2.68613411e+00  2.69847083e+00 
 8.67866500e-11  2.68704401e+00  2.69756321e+00 
 8.70366500e-11  2.68835840e+00  2.69624227e+00 
 8.72866500e-11  2.69000406e+00  2.69458168e+00 
 8.75366500e-11  2.69188287e+00  2.69268243e+00 
 8.77866500e-11  2.69387718e+00  2.69066683e+00 
 8.80366500e-11  2.69585639e+00  2.68867061e+00 
 8.82866500e-11  2.69768484e+00  2.68683368e+00 
 8.85366500e-11  2.69923062e+00  2.68529022e+00 
 8.87866500e-11  2.70037473e+00  2.68415881e+00 
 8.90366500e-11  2.70101997e+00  2.68353345e+00 
 8.92866500e-11  2.70109892e+00  2.68347608e+00 
 8.95366500e-11  2.70058016e+00  2.68401148e+00 
 8.97866500e-11  2.69947245e+00  2.68512474e+00 
 9.00366500e-11  2.69782627e+00  2.68676166e+00 
 9.02866500e-11  2.69573249e+00  2.68883165e+00 
 9.05366500e-11  2.69331801e+00  2.69121243e+00 
 9.07866500e-11  2.69073817e+00  2.69375642e+00 
 9.10366500e-11  2.68816670e+00  2.69629856e+00 
 9.12866500e-11  2.68578370e+00  2.69866598e+00 
 9.15366500e-11  2.68376287e+00  2.70068901e+00 
 9.17866500e-11  2.68225859e+00  2.70221297e+00 
 9.20366500e-11  2.68139413e+00  2.70310990e+00 
 9.22866500e-11  2.68125178e+00  2.70328890e+00 
 9.25366500e-11  2.68186602e+00  2.70270448e+00 
 9.27866500e-11  2.68322042e+00  2.70136217e+00 
 9.30366500e-11  2.68524862e+00  2.69932097e+00 
 9.32866500e-11  2.68783871e+00  2.69669238e+00 
 9.35366500e-11  2.69083938e+00  2.69363528e+00 
 9.37866500e-11  2.69406712e+00  2.69034653e+00 
 9.40366500e-11  2.69731501e+00  2.68704788e+00 
 9.42866500e-11  2.70036412e+00  2.68397049e+00 
 9.45366500e-11  2.70299735e+00  2.68133837e+00 
 9.47866500e-11  2.70501474e+00  2.67935167e+00 
 9.50366500e-11  2.70624874e+00  2.67817113e+00 
 9.52866500e-11  2.70657797e+00  2.67790495e+00 
 9.55366500e-11  2.70593809e+00  2.67859951e+00 
 9.57866500e-11  2.70432900e+00  2.68023534e+00 
 9.60366500e-11  2.70181841e+00  2.68272960e+00 
 9.62866500e-11  2.69854168e+00  2.68594389e+00 
 9.65366500e-11  2.69469674e+00  2.68969320e+00 
 9.67866500e-11  2.69053215e+00  2.69375302e+00 
 9.70366500e-11  2.68632970e+00  2.69786743e+00 
 9.72866500e-11  2.68238444e+00  2.70176198e+00 
 9.75366500e-11  2.67898348e+00  2.70516102e+00 
 9.77866500e-11  2.67638448e+00  2.70780779e+00 
 9.80366500e-11  2.67479535e+00  2.70948485e+00 
 9.82866500e-11  2.67435664e+00  2.71003241e+00 
 9.85366500e-11  2.67512834e+00  2.70936241e+00 
 9.87866500e-11  2.67708360e+00  2.70746688e+00 
 9.90366500e-11  2.68011355e+00  2.70442136e+00 
 9.92866500e-11  2.68404463e+00  2.70038670e+00 
 9.95366500e-11  2.68865600e+00  2.69560719e+00 
 9.97866500e-11  2.69368280e+00  2.69039542e+00 
 1.00036650e-10  2.69881665e+00  2.68510682e+00 
 1.00286650e-10  2.70371937e+00  2.68011397e+00 
 1.00536650e-10  2.70804518e+00  2.67578068e+00 
 1.00786650e-10  2.71146743e+00  2.67243451e+00 
 1.01036650e-10  2.71370738e+00  2.67034075e+00 
 1.01286650e-10  2.71455934e+00  2.66967910e+00 
 1.01536650e-10  2.71390971e+00  2.67052427e+00 
 1.01786650e-10  2.71174461e+00  2.67283180e+00 
 1.02036650e-10  2.70814561e+00  2.67644212e+00 
 1.02286650e-10  2.70329737e+00  2.68112713e+00 
 1.02536650e-10  2.69748864e+00  2.68662219e+00 
 1.02786650e-10  2.69111059e+00  2.69264895e+00 
 1.03036650e-10  2.68461324e+00  2.69887387e+00 
 1.03286650e-10  2.67845348e+00  2.70488626e+00 
 1.03536650e-10  2.67307984e+00  2.71025609e+00 
 1.03786650e-10  2.66889840e+00  2.71456941e+00 
 1.04036650e-10  2.66623976e+00  2.71747357e+00 
 1.04286650e-10  2.66532923e+00  2.71871305e+00 
 1.04536650e-10  2.66625871e+00  2.71815860e+00 
 1.04786650e-10  2.66894667e+00  2.71580855e+00 
 1.05036650e-10  2.67312485e+00  2.71175352e+00 
 1.05286650e-10  2.67845316e+00  2.70618598e+00 
 1.05536650e-10  2.68462747e+00  2.69943203e+00 
 1.05786650e-10  2.69139637e+00  2.69195625e+00 
 1.06036650e-10  2.69848425e+00  2.68431883e+00 
 1.06286650e-10  2.70546995e+00  2.67708443e+00 
 1.06536650e-10  2.71183819e+00  2.67078275e+00 
 1.06786650e-10  2.71706083e+00  2.66588640e+00 
 1.07036650e-10  2.72065788e+00  2.66277437e+00 
 1.07286650e-10  2.72232111e+00  2.66171997e+00 
 1.07536650e-10  2.72193982e+00  2.66283501e+00 
 1.07786650e-10  2.71952307e+00  2.66592161e+00 
 1.08036650e-10  2.71517371e+00  2.67055531e+00 
 1.08286650e-10  2.70912216e+00  2.67630893e+00 
 1.08536650e-10  2.70172512e+00  2.68282395e+00 
 1.08786650e-10  2.69346055e+00  2.68985010e+00 
 1.09036650e-10  2.68498753e+00  2.69726187e+00 
 1.09286650e-10  2.67700280e+00  2.70475591e+00 
 1.09536650e-10  2.67010639e+00  2.71176111e+00 
 1.09786650e-10  2.66481073e+00  2.71762807e+00 
 1.10036650e-10  2.66153856e+00  2.72176762e+00 
 1.10286650e-10  2.66059608e+00  2.72378322e+00 
 1.10536650e-10  2.66206676e+00  2.72355142e+00 
