 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.25892541e+06 -2.50749042e+02  5.69220712e+03 -5.21119191e+02 -1.50186223e+02  1.37627158e+03  3.94868477e+02  1.16006825e+03  7.28256330e+02 -4.63083199e+03 -2.89570357e+03  1.73154209e+02 -3.92658023e+03 -2.50749141e+02  5.69220711e+03 
 1.28824955e+06 -7.34610211e+01  5.78527120e+03 -5.22924639e+02 -1.47275031e+02  1.38100136e+03  3.87201588e+02  1.17285506e+03  7.16604015e+02 -4.68152198e+03 -2.84919566e+03  5.08650213e+01 -3.99078318e+03 -7.34611240e+01  5.78527120e+03 
 1.31825674e+06  1.06819826e+02  5.87109000e+03 -5.24660545e+02 -1.44399362e+02  1.38554871e+03  3.79628908e+02  1.18520619e+03  7.04934634e+02 -4.73047844e+03 -2.80263083e+03 -7.34886751e+01 -4.04998856e+03  1.06819719e+02  5.87109000e+03 
 1.34896288e+06  2.89639945e+02  5.94961508e+03 -5.26329115e+02 -1.41560133e+02  1.38991944e+03  3.72152808e+02  1.19713075e+03  6.93262864e+02 -4.77773804e+03 -2.75606710e+03 -1.99594021e+02 -4.10416297e+03  2.89639834e+02  5.94961508e+03 
 1.38038426e+06  4.74552702e+02  6.02082936e+03 -5.27932524e+02 -1.38758160e+02  1.39411928e+03  3.64775385e+02  1.20863815e+03  6.81602515e+02 -4.82333864e+03 -2.70955905e+03 -3.27142932e+02 -4.15329464e+03  4.74552587e+02  6.02082937e+03 
 1.41253754e+06  6.61120622e+02  6.08474571e+03 -5.29472915e+02 -1.35994155e+02  1.39815385e+03  3.57498473e+02  1.21973804e+03  6.69966546e+02 -4.86731911e+03 -2.66315786e+03 -4.55833638e+02 -4.19739241e+03  6.61120503e+02  6.08474572e+03 
 1.44543977e+06  8.48917410e+02  6.14140527e+03 -5.30952391e+02 -1.33268739e+02  1.40202869e+03  3.50323659e+02  1.23044030e+03  6.58367091e+02 -4.90971906e+03 -2.61691139e+03 -5.85372086e+02 -4.23648470e+03  8.48917288e+02  6.14140528e+03 
 1.47910839e+06  1.03752977e+03  6.19087580e+03 -5.32373018e+02 -1.30582439e+02  1.40574924e+03  3.43252297e+02  1.24075495e+03  6.46815476e+02 -4.95057873e+03 -2.57086434e+03 -7.15473188e+02 -4.27061822e+03  1.03752965e+03  6.19087582e+03 
 1.51356125e+06  1.22655902e+03  6.23324981e+03 -5.33736822e+02 -1.27935701e+02  1.40932081e+03  3.36285515e+02  1.25069213e+03  6.35322252e+02 -4.98993874e+03 -2.52505829e+03 -8.45861927e+02 -4.29985681e+03  1.22655889e+03  6.23324984e+03 
 1.54881662e+06  1.41562244e+03  6.26864273e+03 -5.35045783e+02 -1.25328887e+02  1.41274863e+03  3.29424234e+02  1.26026205e+03  6.23897216e+02 -5.02784000e+03 -2.47953182e+03 -9.76274315e+02 -4.32428007e+03  1.41562231e+03  6.26864276e+03 
 1.58489319e+06  1.60435450e+03  6.29719094e+03 -5.36301839e+02 -1.22762286e+02  1.41603776e+03  3.22669180e+02  1.26947496e+03  6.12549443e+02 -5.06432351e+03 -2.43432064e+03 -1.10645820e+03 -4.34398208e+03  1.60435436e+03  6.29719097e+03 
 1.62181010e+06  1.79240779e+03  6.31904981e+03 -5.37506880e+02 -1.20236116e+02  1.41919319e+03  3.16020889e+02  1.27834110e+03  6.01287308e+02 -5.09943027e+03 -2.38945770e+03 -1.23617395e+03 -4.35907003e+03  1.79240765e+03  6.31904985e+03 
 1.65958691e+06  1.97945381e+03  6.33439179e+03 -5.38662752e+02 -1.17750528e+02  1.42221975e+03  3.09479730e+02  1.28687070e+03  5.90118521e+02 -5.13320113e+03 -2.34497329e+03 -1.36519497e+03 -4.36966287e+03  1.97945367e+03  6.33439184e+03 
 1.69824365e+06  2.16518354e+03  6.34340446e+03 -5.39771251e+02 -1.15305610e+02  1.42512218e+03  3.03045903e+02  1.29507393e+03  5.79050150e+02 -5.16567668e+03 -2.30089516e+03 -1.49330808e+03 -4.37588997e+03  2.16518339e+03  6.34340451e+03 
 1.73780083e+06  2.34930785e+03  6.34628857e+03 -5.40834126e+02 -1.12901393e+02  1.42790505e+03  2.96719463e+02  1.30296086e+03  5.68088655e+02 -5.19689719e+03 -2.25724864e+03 -1.62031385e+03 -4.37788984e+03  2.34930769e+03  6.34628863e+03 
 1.77827941e+06  2.53155770e+03  6.34325625e+03 -5.41853080e+02 -1.10537853e+02  1.43057283e+03  2.90500318e+02  1.31054148e+03  5.57239910e+02 -5.22690249e+03 -2.21405675e+03 -1.74602670e+03 -4.37580879e+03  2.53155754e+03  6.34325631e+03 
 1.81970086e+06  2.71168425e+03  6.33452915e+03 -5.42829763e+02 -1.08214916e+02  1.43312987e+03  2.84388248e+02  1.31782564e+03  5.46509238e+02 -5.25573188e+03 -2.17134032e+03 -1.87027498e+03 -4.36979973e+03  2.71168409e+03  6.33452922e+03 
 1.86208714e+06  2.88945878e+03  6.32033676e+03 -5.43765781e+02 -1.05932460e+02  1.43558037e+03  2.78382912e+02  1.32482306e+03  5.35901435e+02 -5.28342409e+03 -2.12911809e+03 -1.99290091e+03 -4.36002094e+03  2.88945862e+03  6.32033683e+03 
 1.90546072e+06  3.06467246e+03  6.30091471e+03 -5.44662689e+02 -1.03690323e+02  1.43792842e+03  2.72483854e+02  1.33154330e+03  5.25420797e+02 -5.31001724e+03 -2.08740684e+03 -2.11376045e+03 -4.34663498e+03  3.06467229e+03  6.30091479e+03 
 1.94984460e+06  3.23713604e+03  6.27650324e+03 -5.45521997e+02 -1.01488299e+02  1.44017796e+03  2.66690514e+02  1.33799576e+03  5.15071151e+02 -5.33554873e+03 -2.04622146e+03 -2.23272305e+03 -4.32980756e+03  3.23713587e+03  6.27650333e+03 
 1.99526231e+06  3.40667944e+03  6.24734572e+03 -5.46345164e+02 -9.93261472e+01  1.44233284e+03  2.61002238e+02  1.34418965e+03  5.04855874e+02 -5.36005524e+03 -2.00557510e+03 -2.34967139e+03 -4.30970656e+03  3.40667927e+03  6.24734581e+03 
 2.04173794e+06  3.57315123e+03  6.21368726e+03 -5.47133604e+02 -9.72035925e+01  1.44439676e+03  2.55418283e+02  1.35013398e+03  4.94777924e+02 -5.38357266e+03 -1.96547923e+03 -2.46450101e+03 -4.28650106e+03  3.57315106e+03  6.21368736e+03 
 2.08929613e+06  3.73641801e+03  6.17577347e+03 -5.47888687e+02 -9.51203289e+01  1.44637332e+03  2.49937825e+02  1.35583758e+03  4.84839864e+02 -5.40613611e+03 -1.92594376e+03 -2.57711989e+03 -4.26036049e+03  3.73641783e+03  6.17577358e+03 
 2.13796209e+06  3.89636376e+03  6.13384926e+03 -5.48611733e+02 -9.30760216e+01  1.44826596e+03  2.44559966e+02  1.36130907e+03  4.75043883e+02 -5.42777985e+03 -1.88697714e+03 -2.68744800e+03 -4.23145377e+03  3.89636358e+03  6.13384937e+03 
 2.18776162e+06  4.05288912e+03  6.08815777e+03 -5.49304020e+02 -9.10703105e+01  1.45007806e+03  2.39283743e+02  1.36655686e+03  4.65391822e+02 -5.44853733e+03 -1.84858643e+03 -2.79541681e+03 -4.19994865e+03  4.05288894e+03  6.08815789e+03 
 2.23872114e+06  4.20591065e+03  6.03893943e+03 -5.49966782e+02 -8.91028118e+01  1.45181283e+03  2.34108131e+02  1.37158913e+03  4.55885192e+02 -5.46844111e+03 -1.81077740e+03 -2.90096874e+03 -4.16601096e+03  4.20591046e+03  6.03893956e+03 
 2.29086765e+06  4.35536000e+03  5.98643105e+03 -5.50601210e+02 -8.71731206e+01  1.45347341e+03  2.29032050e+02  1.37641387e+03  4.46525202e+02 -5.48752287e+03 -1.77355462e+03 -3.00405666e+03 -4.12980407e+03  4.35535981e+03  5.98643119e+03 
 2.34422882e+06  4.50118312e+03  5.93086508e+03 -5.51208452e+02 -8.52808131e+01  1.45506280e+03  2.24054372e+02  1.38103883e+03  4.37312770e+02 -5.50581345e+03 -1.73692152e+03 -3.10464328e+03 -4.09148830e+03  4.50118293e+03  5.93086522e+03 
 2.39883292e+06  4.64333941e+03  5.87246889e+03 -5.51789615e+02 -8.34254483e+01  1.45658390e+03  2.19173923e+02  1.38547155e+03  4.28248550e+02 -5.52334277e+03 -1.70088050e+03 -3.20270059e+03 -4.05122053e+03  4.64333921e+03  5.87246904e+03 
 2.45470892e+06  4.78180088e+03  5.81146423e+03 -5.52345766e+02 -8.16065704e+01  1.45803951e+03  2.14389494e+02  1.38971934e+03  4.19332950e+02 -5.54013988e+03 -1.66543296e+03 -3.29820928e+03 -4.00915370e+03  4.78180068e+03  5.81146439e+03 
 2.51188643e+06  4.91655133e+03  5.74806667e+03 -5.52877934e+02 -7.98237102e+01  1.45943233e+03  2.09699837e+02  1.39378930e+03  4.10566143e+02 -5.55623297e+03 -1.63057942e+03 -3.39115818e+03 -3.96543653e+03  4.91655112e+03  5.74806684e+03 
 2.57039578e+06  5.04758549e+03  5.68248521e+03 -5.53387109e+02 -7.80763866e+01  1.46076494e+03  2.05103677e+02  1.39768831e+03  4.01948091e+02 -5.57164931e+03 -1.59631954e+03 -3.48154366e+03 -3.92021319e+03  5.04758528e+03  5.68248539e+03 
 2.63026799e+06  5.17490823e+03  5.61492191e+03 -5.53874243e+02 -7.63641088e+01  1.46203986e+03  2.00599714e+02  1.40142303e+03  3.93478560e+02 -5.58641536e+03 -1.56265220e+03 -3.56936906e+03 -3.87362306e+03  5.17490802e+03  5.61492210e+03 
 2.69153480e+06  5.29853372e+03  5.54557163e+03 -5.54340254e+02 -7.46863771e+01  1.46325947e+03  1.96186622e+02  1.40499991e+03  3.85157129e+02 -5.60055668e+03 -1.52957559e+03 -3.65464416e+03 -3.82580055e+03  5.29853351e+03  5.54557182e+03 
 2.75422870e+06  5.41848467e+03  5.47462176e+03 -5.54786023e+02 -7.30426846e+01  1.46442609e+03  1.91863059e+02  1.40842518e+03  3.76983212e+02 -5.61409802e+03 -1.49708722e+03 -3.73738463e+03 -3.77687496e+03  5.41848446e+03  5.47462196e+03 
 2.81838293e+06  5.53479158e+03  5.40225214e+03 -5.55212399e+02 -7.14325184e+01  1.46554194e+03  1.87627669e+02  1.41170487e+03  3.68956068e+02 -5.62706326e+03 -1.46518399e+03 -3.81761149e+03 -3.72697032e+03  5.53479136e+03  5.40225235e+03 
 2.88403150e+06  5.64749198e+03  5.32863491e+03 -5.55620198e+02 -6.98553607e+01  1.46660915e+03  1.83479081e+02  1.41484480e+03  3.61074813e+02 -5.63947550e+03 -1.43386225e+03 -3.89535065e+03 -3.67620539e+03  5.64749176e+03  5.32863514e+03 
 2.95120923e+06  5.75662976e+03  5.25393447e+03 -5.56010202e+02 -6.83106902e+01  1.46762979e+03  1.79415916e+02  1.41785060e+03  3.53338436e+02 -5.65135703e+03 -1.40311786e+03 -3.97063237e+03 -3.62469357e+03  5.75662954e+03  5.25393470e+03 
 3.01995172e+06  5.86225448e+03  5.17830746e+03 -5.56383164e+02 -6.67979826e+01  1.46860582e+03  1.75436788e+02  1.42072768e+03  3.45745804e+02 -5.66272934e+03 -1.37294618e+03 -4.04349084e+03 -3.57254292e+03  5.86225425e+03  5.17830770e+03 
 3.09029543e+06  5.96442074e+03  5.10190282e+03 -5.56739808e+02 -6.53167119e+01  1.46953913e+03  1.71540307e+02  1.42348129e+03  3.38295678e+02 -5.67361316e+03 -1.34334218e+03 -4.11396373e+03 -3.51985620e+03  5.96442052e+03  5.10190307e+03 
 3.16227766e+06  6.06318759e+03  5.02486185e+03 -5.57080827e+02 -6.38663512e+01  1.47043154e+03  1.67725081e+02  1.42611645e+03  3.30986724e+02 -5.68402849e+03 -1.31430044e+03 -4.18209175e+03 -3.46673087e+03  6.06318737e+03  5.02486211e+03 
 3.23593657e+06  6.15861795e+03  4.94731830e+03 -5.57406888e+02 -6.24463737e+01  1.47128480e+03  1.63989718e+02  1.42863804e+03  3.23817516e+02 -5.69399458e+03 -1.28581520e+03 -4.24791831e+03 -3.41325920e+03  6.15861772e+03  4.94731857e+03 
 3.31131121e+06  6.25077805e+03  4.86939851e+03 -5.57718630e+02 -6.10562528e+01  1.47210058e+03  1.60332828e+02  1.43105073e+03  3.16786551e+02 -5.70352997e+03 -1.25788038e+03 -4.31148910e+03 -3.35952835e+03  6.25077783e+03  4.86939879e+03 
 3.38844156e+06  6.33973700e+03  4.79122157e+03 -5.58016667e+02 -5.96954637e+01  1.47288050e+03  1.56753024e+02  1.43335904e+03  3.09892255e+02 -5.71265251e+03 -1.23048965e+03 -4.37285178e+03 -3.30562048e+03  6.33973676e+03  4.79122187e+03 
 3.46736850e+06  6.42556623e+03  4.71289948e+03 -5.58301587e+02 -5.83634832e+01  1.47362608e+03  1.53248925e+02  1.43556729e+03  3.03132992e+02 -5.72137937e+03 -1.20363640e+03 -4.43205563e+03 -3.25161284e+03  6.42556599e+03  4.71289978e+03 
 3.54813389e+06  6.50833913e+03  4.63453734e+03 -5.58573956e+02 -5.70597907e+01  1.47433880e+03  1.49819158e+02  1.43767966e+03  2.96507068e+02 -5.72972709e+03 -1.17731383e+03 -4.48915127e+03 -3.19757796e+03  6.50833890e+03  4.63453765e+03 
 3.63078055e+06  6.58813064e+03  4.55623356e+03 -5.58834315e+02 -5.57838688e+01  1.47502010e+03  1.46462356e+02  1.43970016e+03  2.90012742e+02 -5.73771155e+03 -1.15151495e+03 -4.54419039e+03 -3.14358371e+03  6.58813040e+03  4.55623389e+03 
 3.71535229e+06  6.66501683e+03  4.47808009e+03 -5.59083182e+02 -5.45352034e+01  1.47567132e+03  1.43177164e+02  1.44163266e+03  2.83648231e+02 -5.74534803e+03 -1.12623259e+03 -4.59722546e+03 -3.08969354e+03  6.66501659e+03  4.47808042e+03 
 3.80189396e+06  6.73907461e+03  4.40016261e+03 -5.59321055e+02 -5.33132845e+01  1.47629376e+03  1.39962235e+02  1.44348086e+03  2.77411713e+02 -5.75265121e+03 -1.10145946e+03 -4.64830954e+03 -3.03596655e+03  6.73907437e+03  4.40016295e+03 
 3.89045145e+06  6.81038140e+03  4.32256079e+03 -5.59548411e+02 -5.21176064e+01  1.47688868e+03  1.36816236e+02  1.44524832e+03  2.71301338e+02 -5.75963518e+03 -1.07718813e+03 -4.69749603e+03 -2.98245772e+03  6.81038116e+03  4.32256115e+03 
 3.98107171e+06  6.87901483e+03  4.24534852e+03 -5.59765706e+02 -5.09476680e+01  1.47745727e+03  1.33737845e+02  1.44693846e+03  2.65315226e+02 -5.76631350e+03 -1.05341109e+03 -4.74483847e+03 -2.92921802e+03  6.87901459e+03  4.24534889e+03 
 4.07380278e+06  6.94505252e+03  4.16859415e+03 -5.59973380e+02 -4.98029735e+01  1.47800068e+03  1.30725753e+02  1.44855458e+03  2.59451481e+02 -5.77269916e+03 -1.03012074e+03 -4.79039041e+03 -2.87629461e+03  6.94505228e+03  4.16859453e+03 
 4.16869383e+06  7.00857181e+03  4.09236070e+03 -5.60171850e+02 -4.86830320e+01  1.47852001e+03  1.27778667e+02  1.45009983e+03  2.53708186e+02 -5.77880466e+03 -1.00730941e+03 -4.83420519e+03 -2.82373097e+03  7.00857157e+03  4.09236110e+03 
 4.26579519e+06  7.06964957e+03  4.01670615e+03 -5.60361519e+02 -4.75873585e+01  1.47901630e+03  1.24895307e+02  1.45157723e+03  2.48083412e+02 -5.78464198e+03 -9.84969402e+02 -4.87633584e+03 -2.77156711e+03  7.06964932e+03  4.01670656e+03 
 4.36515832e+06  7.12836200e+03  3.94168363e+03 -5.60542772e+02 -4.65154737e+01  1.47949057e+03  1.22074409e+02  1.45298969e+03  2.42575224e+02 -5.79022261e+03 -9.63092963e+02 -4.91683492e+03 -2.71983969e+03  7.12836175e+03  3.94168405e+03 
 4.46683592e+06  7.18478446e+03  3.86734169e+03 -5.60715976e+02 -4.54669043e+01  1.47994377e+03  1.19314725e+02  1.45434000e+03  2.37181676e+02 -5.79555758e+03 -9.41672337e+02 -4.95575441e+03 -2.66858220e+03  7.18478421e+03  3.86734212e+03 
 4.57088190e+06  7.23899135e+03  3.79372449e+03 -5.60881485e+02 -4.44411830e+01  1.48037684e+03  1.16615024e+02  1.45563083e+03  2.31900826e+02 -5.80065747e+03 -9.20699756e+02 -4.99314564e+03 -2.61782512e+03  7.23899110e+03  3.79372494e+03 
 4.67735141e+06  7.29105595e+03  3.72087208e+03 -5.61039635e+02 -4.34378490e+01  1.48079065e+03  1.13974089e+02  1.45686475e+03  2.26730727e+02 -5.80553243e+03 -9.00167460e+02 -5.02905914e+03 -2.56759610e+03  7.29105570e+03  3.72087254e+03 
 4.78630092e+06  7.34105032e+03  3.64882056e+03 -5.61190751e+02 -4.24564479e+01  1.48118605e+03  1.11390724e+02  1.45804421e+03  2.21669440e+02 -5.81019217e+03 -8.80067703e+02 -5.06354463e+03 -2.51792004e+03  7.34105007e+03  3.64882104e+03 
 4.89778819e+06  7.38904520e+03  3.57760235e+03 -5.61335142e+02 -4.14965318e+01  1.48156386e+03  1.08863746e+02  1.45917158e+03  2.16715028e+02 -5.81464601e+03 -8.60392764e+02 -5.09665089e+03 -2.46881931e+03  7.38904494e+03  3.57760284e+03 
 5.01187234e+06  7.43510991e+03  3.50724635e+03 -5.61473103e+02 -4.05576595e+01  1.48192484e+03  1.06391993e+02  1.46024911e+03  2.11865565e+02 -5.81890290e+03 -8.41134959e+02 -5.12842576e+03 -2.42031388e+03  7.43510965e+03  3.50724686e+03 
 5.12861384e+06  7.47931233e+03  3.43777819e+03 -5.61604918e+02 -3.96393965e+01  1.48226973e+03  1.03974319e+02  1.46127897e+03  2.07119133e+02 -5.82297139e+03 -8.22286643e+02 -5.15891604e+03 -2.37242142e+03  7.47931207e+03  3.43777871e+03 
 5.24807460e+06  7.52171877e+03  3.36922037e+03 -5.61730858e+02 -3.87413150e+01  1.48259925e+03  1.01609596e+02  1.46226322e+03  2.02473829e+02 -5.82685968e+03 -8.03840226e+02 -5.18816748e+03 -2.32515748e+03  7.52171851e+03  3.36922090e+03 
 5.37031796e+06  7.56239399e+03  3.30159249e+03 -5.61851182e+02 -3.78629942e+01  1.48291408e+03  9.92967142e+01  1.46320386e+03  1.97927760e+02 -5.83057562e+03 -7.85788169e+02 -5.21622475e+03 -2.27853559e+03  7.56239372e+03  3.30159305e+03 
 5.49540874e+06  7.60140112e+03  3.23491143e+03 -5.61966139e+02 -3.70040200e+01  1.48321486e+03  9.70345822e+01  1.46410279e+03  1.93479051e+02 -5.83412675e+03 -7.68122999e+02 -5.24313140e+03 -2.23256740e+03  7.60140085e+03  3.23491200e+03 
 5.62341325e+06  7.63880165e+03  3.16919150e+03 -5.62075966e+02 -3.61639851e+01  1.48350222e+03  9.48221260e+01  1.46496184e+03  1.89125842e+02 -5.83752027e+03 -7.50837311e+02 -5.26892984e+03 -2.18726280e+03  7.63880139e+03  3.16919208e+03 
 5.75439937e+06  7.67465542e+03  3.10444460e+03 -5.62180890e+02 -3.53424893e+01  1.48377675e+03  9.26582899e+01  1.46578274e+03  1.84866294e+02 -5.84076307e+03 -7.33923773e+02 -5.29366134e+03 -2.14263002e+03  7.67465515e+03  3.10444520e+03 
 5.88843655e+06  7.70902058e+03  3.04068043e+03 -5.62281128e+02 -3.45391390e+01  1.48403902e+03  9.05420363e+01  1.46656717e+03  1.80698583e+02 -5.84386177e+03 -7.17375128e+02 -5.31736602e+03 -2.09867576e+03  7.70902030e+03  3.04068104e+03 
 6.02559586e+06  7.74195360e+03  2.97790656e+03 -5.62376888e+02 -3.37535477e+01  1.48428956e+03  8.84723455e+01  1.46731673e+03  1.76620908e+02 -5.84682269e+03 -7.01184204e+02 -5.34008284e+03 -2.05540527e+03  7.74195332e+03  2.97790720e+03 
 6.16595002e+06  7.77350929e+03  2.91612867e+03 -5.62468368e+02 -3.29853354e+01  1.48452892e+03  8.64482160e+01  1.46803294e+03  1.72631487e+02 -5.84965188e+03 -6.85343911e+02 -5.36184959e+03 -2.01282246e+03  7.77350901e+03  2.91612932e+03 
 6.30957344e+06  7.80374078e+03  2.85535060e+03 -5.62555758e+02 -3.22341293e+01  1.48475756e+03  8.44686637e+01  1.46871729e+03  1.68728563e+02 -5.85235514e+03 -6.69847247e+02 -5.38270293e+03 -1.97093001e+03  7.80374050e+03  2.85535127e+03 
 6.45654229e+06  7.83269954e+03  2.79557453e+03 -5.62639241e+02 -3.14995630e+01  1.48497599e+03  8.25327226e+01  1.46937116e+03  1.64910399e+02 -5.85493801e+03 -6.54687302e+02 -5.40267836e+03 -1.92972945e+03  7.83269926e+03  2.79557522e+03 
 6.60693448e+06  7.86043541e+03  2.73680110e+03 -5.62718989e+02 -3.07812770e+01  1.48518464e+03  8.06394442e+01  1.46999591e+03  1.61175280e+02 -5.85740580e+03 -6.39857258e+02 -5.42181025e+03 -1.88922121e+03  7.86043513e+03  2.73680181e+03 
 6.76082975e+06  7.88699659e+03  2.67902949e+03 -5.62795169e+02 -3.00789183e+01  1.48538396e+03  7.87878974e+01  1.47059281e+03  1.57521517e+02 -5.85976359e+03 -6.25350391e+02 -5.44013187e+03 -1.84940477e+03  7.88699630e+03  2.67903022e+03 
 6.91830971e+06  7.91242968e+03  2.62225759e+03 -5.62867939e+02 -2.93921408e+01  1.48557435e+03  7.69771686e+01  1.47116310e+03  1.53947444e+02 -5.86201622e+03 -6.11160074e+02 -5.45767535e+03 -1.81027868e+03  7.91242940e+03  2.62225834e+03 
 7.07945784e+06  7.93677973e+03  2.56648206e+03 -5.62937452e+02 -2.87206046e+01  1.48575622e+03  7.52063611e+01  1.47170795e+03  1.50451420e+02 -5.86416836e+03 -5.97279778e+02 -5.47447175e+03 -1.77184065e+03  7.93677944e+03  2.56648282e+03 
 7.24435960e+06  7.96009022e+03  2.51169842e+03 -5.63003851e+02 -2.80639764e+01  1.48592994e+03  7.34745954e+01  1.47222848e+03  1.47031828e+02 -5.86622445e+03 -5.83703072e+02 -5.49055109e+03 -1.73408763e+03  7.96008993e+03  2.51169921e+03 
 7.41310241e+06  7.98240311e+03  2.45790121e+03 -5.63067277e+02 -2.74219293e+01  1.48609589e+03  7.17810085e+01  1.47272578e+03  1.43687076e+02 -5.86818873e+03 -5.70423626e+02 -5.50594231e+03 -1.69701585e+03  7.98240282e+03  2.45790201e+03 
 7.58577575e+06  8.00375891e+03  2.40508399e+03 -5.63127861e+02 -2.67941428e+01  1.48625439e+03  7.01247543e+01  1.47320086e+03  1.40415597e+02 -5.87006528e+03 -5.57435208e+02 -5.52067333e+03 -1.66062089e+03  8.00375862e+03  2.40508482e+03 
 7.76247117e+06  8.02419665e+03  2.35323949e+03 -5.63185731e+02 -2.61803024e+01  1.48640580e+03  6.85050029e+01  1.47365472e+03  1.37215850e+02 -5.87185798e+03 -5.44731691e+02 -5.53477109e+03 -1.62489777e+03  8.02419635e+03  2.35324034e+03 
 7.94328235e+06  8.04375394e+03  2.30235965e+03 -5.63241006e+02 -2.55801002e+01  1.48655041e+03  6.69209405e+01  1.47408830e+03  1.34086318e+02 -5.87357055e+03 -5.32307044e+02 -5.54826153e+03 -1.58984094e+03  8.04375364e+03  2.30236052e+03 
 8.12830516e+06  8.06246703e+03  2.25243572e+03 -5.63293804e+02 -2.49932339e+01  1.48668855e+03  6.53717693e+01  1.47450250e+03  1.31025511e+02 -5.87520656e+03 -5.20155340e+02 -5.56116966e+03 -1.55544437e+03  8.06246673e+03  2.25243661e+03 
 8.31763771e+06  8.08037083e+03  2.20345828e+03 -5.63344235e+02 -2.44194076e+01  1.48682049e+03  6.38567073e+01  1.47489817e+03  1.28031962e+02 -5.87676939e+03 -5.08270755e+02 -5.57351955e+03 -1.52170162e+03  8.08037053e+03  2.20345919e+03 
 8.51138038e+06  8.09749891e+03  2.15541737e+03 -5.63392403e+02 -2.38583310e+01  1.48694651e+03  6.23749878e+01  1.47527614e+03  1.25104232e+02 -5.87826231e+03 -4.96647560e+02 -5.58533437e+03 -1.48860581e+03  8.09749861e+03  2.15541831e+03 
 8.70963590e+06  8.11388360e+03  2.10830251e+03 -5.63438412e+02 -2.33097198e+01  1.48706688e+03  6.09258594e+01  1.47563721e+03  1.22240906e+02 -5.87968843e+03 -4.85280133e+02 -5.59663641e+03 -1.45614975e+03  8.11388329e+03  2.10830347e+03 
