 time            v(detp)         v(detn)        
 0.00000000e+00  2.89648133e+00  2.89648133e+00 
 1.00000000e-14  2.89648133e+00  2.89648133e+00 
 2.00000000e-14  2.89648133e+00  2.89648133e+00 
 4.00000000e-14  2.89648133e+00  2.89648133e+00 
 8.00000000e-14  2.89648133e+00  2.89648133e+00 
 1.60000000e-13  2.89648133e+00  2.89648133e+00 
 3.20000000e-13  2.89648133e+00  2.89648133e+00 
 6.40000000e-13  2.89648133e+00  2.89648133e+00 
 1.28000000e-12  2.89648133e+00  2.89648133e+00 
 2.28000000e-12  2.89648133e+00  2.89648133e+00 
 3.28000000e-12  2.89648132e+00  2.89648133e+00 
 4.28000000e-12  2.89648132e+00  2.89648133e+00 
 5.28000000e-12  2.89648130e+00  2.89648134e+00 
 6.28000000e-12  2.89648128e+00  2.89648137e+00 
 7.28000000e-12  2.89648124e+00  2.89648142e+00 
 8.28000000e-12  2.89648117e+00  2.89648149e+00 
 9.28000000e-12  2.89648109e+00  2.89648159e+00 
 1.02800000e-11  2.89648098e+00  2.89648172e+00 
 1.12800000e-11  2.89648085e+00  2.89648187e+00 
 1.22800000e-11  2.89648070e+00  2.89648205e+00 
 1.32800000e-11  2.89648053e+00  2.89648225e+00 
 1.42800000e-11  2.89648034e+00  2.89648245e+00 
 1.52800000e-11  2.89648015e+00  2.89648267e+00 
 1.62800000e-11  2.89647995e+00  2.89648288e+00 
 1.72800000e-11  2.89647975e+00  2.89648310e+00 
 1.82800000e-11  2.89647955e+00  2.89648331e+00 
 1.92800000e-11  2.89647934e+00  2.89648352e+00 
 2.02800000e-11  2.89647912e+00  2.89648375e+00 
 2.12800000e-11  2.89647889e+00  2.89648399e+00 
 2.22800000e-11  2.89647864e+00  2.89648424e+00 
 2.32800000e-11  2.89647837e+00  2.89648453e+00 
 2.42800000e-11  2.89647808e+00  2.89648484e+00 
 2.52800000e-11  2.89647776e+00  2.89648518e+00 
 2.62800000e-11  2.89647743e+00  2.89648554e+00 
 2.72800000e-11  2.89647707e+00  2.89648593e+00 
 2.82800000e-11  2.89647669e+00  2.89648634e+00 
 2.92800000e-11  2.89647631e+00  2.89648675e+00 
 3.02800000e-11  2.89647591e+00  2.89648717e+00 
 3.12800000e-11  2.89647551e+00  2.89648759e+00 
 3.22800000e-11  2.89647510e+00  2.89648801e+00 
 3.32800000e-11  2.89647470e+00  2.89648843e+00 
 3.42800000e-11  2.89647428e+00  2.89648886e+00 
 3.52800000e-11  2.89647386e+00  2.89648929e+00 
 3.62800000e-11  2.89647343e+00  2.89648973e+00 
 3.72800000e-11  2.89647298e+00  2.89649019e+00 
 3.82800000e-11  2.89647251e+00  2.89649068e+00 
 3.92800000e-11  2.89647201e+00  2.89649120e+00 
 4.02800000e-11  2.89647150e+00  2.89649175e+00 
 4.12800000e-11  2.89647096e+00  2.89649232e+00 
 4.22800000e-11  2.89647040e+00  2.89649291e+00 
 4.32800000e-11  2.89646983e+00  2.89649352e+00 
 4.42800000e-11  2.89646924e+00  2.89649414e+00 
 4.52800000e-11  2.89646865e+00  2.89649476e+00 
 4.62800000e-11  2.89646805e+00  2.89649538e+00 
 4.72800000e-11  2.89646744e+00  2.89649600e+00 
 4.82800000e-11  2.89646684e+00  2.89649662e+00 
 4.92800000e-11  2.89646623e+00  2.89649724e+00 
 5.02800000e-11  2.89646561e+00  2.89649788e+00 
 5.12800000e-11  2.89646498e+00  2.89649852e+00 
 5.22800000e-11  2.89646433e+00  2.89649919e+00 
 5.32800000e-11  2.89646366e+00  2.89649988e+00 
 5.42800000e-11  2.89646297e+00  2.89650060e+00 
 5.52800000e-11  2.89646225e+00  2.89650134e+00 
 5.62800000e-11  2.89646152e+00  2.89650212e+00 
 5.72800000e-11  2.89646076e+00  2.89650291e+00 
 5.82800000e-11  2.89645999e+00  2.89650372e+00 
 5.92800000e-11  2.89645921e+00  2.89650453e+00 
 6.02800000e-11  2.89645842e+00  2.89650536e+00 
 6.12800000e-11  2.89645762e+00  2.89650618e+00 
 6.22800000e-11  2.89645682e+00  2.89650700e+00 
 6.32800000e-11  2.89645602e+00  2.89650781e+00 
 6.42800000e-11  2.89645522e+00  2.89650864e+00 
 6.52800000e-11  2.89645440e+00  2.89650947e+00 
 6.62800000e-11  2.89645357e+00  2.89651031e+00 
 6.72800000e-11  2.89645273e+00  2.89651117e+00 
 6.82800000e-11  2.89645187e+00  2.89651206e+00 
 6.92800000e-11  2.89645098e+00  2.89651298e+00 
 7.02800000e-11  2.89645007e+00  2.89651392e+00 
 7.12800000e-11  2.89644914e+00  2.89651489e+00 
 7.22800000e-11  2.89644819e+00  2.89651588e+00 
 7.32800000e-11  2.89644722e+00  2.89651688e+00 
 7.42800000e-11  2.89644625e+00  2.89651790e+00 
 7.52800000e-11  2.89644527e+00  2.89651891e+00 
 7.62800000e-11  2.89644428e+00  2.89651992e+00 
 7.72800000e-11  2.89644329e+00  2.89652094e+00 
 7.82800000e-11  2.89644230e+00  2.89652195e+00 
 7.92800000e-11  2.89644130e+00  2.89652296e+00 
 8.02800000e-11  2.89644029e+00  2.89652398e+00 
 8.12800000e-11  2.89643927e+00  2.89652502e+00 
 8.22800000e-11  2.89643824e+00  2.89652608e+00 
 8.32800000e-11  2.89643718e+00  2.89652716e+00 
 8.42800000e-11  2.89643610e+00  2.89652827e+00 
 8.52800000e-11  2.89643500e+00  2.89652941e+00 
 8.62800000e-11  2.89643388e+00  2.89653058e+00 
 8.72800000e-11  2.89643274e+00  2.89653176e+00 
 8.82800000e-11  2.89643158e+00  2.89653295e+00 
 8.92800000e-11  2.89643041e+00  2.89653416e+00 
 9.02800000e-11  2.89642924e+00  2.89653536e+00 
 9.12800000e-11  2.89642806e+00  2.89653657e+00 
 9.22800000e-11  2.89642688e+00  2.89653777e+00 
 9.32800000e-11  2.89642570e+00  2.89653898e+00 
 9.42800000e-11  2.89642451e+00  2.89654018e+00 
 9.52800000e-11  2.89642332e+00  2.89654140e+00 
 9.62800000e-11  2.89642211e+00  2.89654263e+00 
 9.72800000e-11  2.89642088e+00  2.89654388e+00 
 9.82800000e-11  2.89641963e+00  2.89654515e+00 
 9.92800000e-11  2.89641837e+00  2.89654645e+00 
 1.00280000e-10  2.89641707e+00  2.89654778e+00 
 1.01280000e-10  2.89641576e+00  2.89654913e+00 
 1.02280000e-10  2.89641443e+00  2.89655051e+00 
 1.03280000e-10  2.89641309e+00  2.89655189e+00 
 1.04280000e-10  2.89641173e+00  2.89655328e+00 
 1.05280000e-10  2.89641037e+00  2.89655468e+00 
 1.06280000e-10  2.89640901e+00  2.89655607e+00 
 1.07280000e-10  2.89640764e+00  2.89655746e+00 
 1.08280000e-10  2.89640627e+00  2.89655885e+00 
 1.09280000e-10  2.89640490e+00  2.89656024e+00 
 1.10280000e-10  2.89640352e+00  2.89656164e+00 
 1.11280000e-10  2.89640212e+00  2.89656306e+00 
 1.12280000e-10  2.89640071e+00  2.89656450e+00 
 1.13280000e-10  2.89639927e+00  2.89656596e+00 
 1.14280000e-10  2.89639782e+00  2.89656745e+00 
 1.15280000e-10  2.89639634e+00  2.89656897e+00 
 1.16280000e-10  2.89639484e+00  2.89657051e+00 
 1.17280000e-10  2.89639332e+00  2.89657207e+00 
 1.18280000e-10  2.89639179e+00  2.89657364e+00 
 1.19280000e-10  2.89639025e+00  2.89657522e+00 
 1.20280000e-10  2.89638871e+00  2.89657680e+00 
 1.21280000e-10  2.89638716e+00  2.89657838e+00 
 1.22280000e-10  2.89638561e+00  2.89657996e+00 
