 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -4.74279369e+03 -8.92211273e+01 
 1.02329299e+06 -4.74287063e+03 -8.71154190e+01 
 1.04712855e+06 -4.74294400e+03 -8.50557715e+01 
 1.07151931e+06 -4.74301394e+03 -8.30411017e+01 
 1.09647820e+06 -4.74308060e+03 -8.10703497e+01 
 1.12201845e+06 -4.74314413e+03 -7.91424785e+01 
 1.14815362e+06 -4.74320466e+03 -7.72564733e+01 
 1.17489755e+06 -4.74326232e+03 -7.54113410e+01 
 1.20226443e+06 -4.74331722e+03 -7.36061099e+01 
 1.23026877e+06 -4.74336950e+03 -7.18398287e+01 
 1.25892541e+06 -4.74341925e+03 -7.01115668e+01 
 1.28824955e+06 -4.74346658e+03 -6.84204132e+01 
 1.31825674e+06 -4.74351159e+03 -6.67654762e+01 
 1.34896288e+06 -4.74355438e+03 -6.51458833e+01 
 1.38038426e+06 -4.74359504e+03 -6.35607802e+01 
 1.41253754e+06 -4.74363365e+03 -6.20093306e+01 
 1.44543977e+06 -4.74367030e+03 -6.04907162e+01 
 1.47910839e+06 -4.74370507e+03 -5.90041355e+01 
 1.51356125e+06 -4.74373802e+03 -5.75488039e+01 
 1.54881662e+06 -4.74376923e+03 -5.61239533e+01 
 1.58489319e+06 -4.74379876e+03 -5.47288317e+01 
 1.62181010e+06 -4.74382668e+03 -5.33627023e+01 
 1.65958691e+06 -4.74385305e+03 -5.20248441e+01 
 1.69824365e+06 -4.74387791e+03 -5.07145505e+01 
 1.73780083e+06 -4.74390133e+03 -4.94311298e+01 
 1.77827941e+06 -4.74392336e+03 -4.81739042e+01 
 1.81970086e+06 -4.74394403e+03 -4.69422098e+01 
 1.86208714e+06 -4.74396340e+03 -4.57353963e+01 
 1.90546072e+06 -4.74398151e+03 -4.45528265e+01 
 1.94984460e+06 -4.74399839e+03 -4.33938758e+01 
 1.99526231e+06 -4.74401408e+03 -4.22579324e+01 
 2.04173794e+06 -4.74402862e+03 -4.11443966e+01 
 2.08929613e+06 -4.74404202e+03 -4.00526805e+01 
 2.13796209e+06 -4.74405434e+03 -3.89822080e+01 
 2.18776162e+06 -4.74406558e+03 -3.79324140e+01 
 2.23872114e+06 -4.74407577e+03 -3.69027447e+01 
 2.29086765e+06 -4.74408494e+03 -3.58926568e+01 
 2.34422882e+06 -4.74409310e+03 -3.49016176e+01 
 2.39883292e+06 -4.74410028e+03 -3.39291045e+01 
 2.45470892e+06 -4.74410648e+03 -3.29746049e+01 
 2.51188643e+06 -4.74411173e+03 -3.20376158e+01 
 2.57039578e+06 -4.74411602e+03 -3.11176436e+01 
 2.63026799e+06 -4.74411938e+03 -3.02142039e+01 
 2.69153480e+06 -4.74412181e+03 -2.93268212e+01 
 2.75422870e+06 -4.74412331e+03 -2.84550288e+01 
 2.81838293e+06 -4.74412389e+03 -2.75983682e+01 
 2.88403150e+06 -4.74412355e+03 -2.67563894e+01 
 2.95120923e+06 -4.74412229e+03 -2.59286502e+01 
 3.01995172e+06 -4.74412011e+03 -2.51147164e+01 
 3.09029543e+06 -4.74411700e+03 -2.43141612e+01 
 3.16227766e+06 -4.74411296e+03 -2.35265654e+01 
 3.23593657e+06 -4.74410798e+03 -2.27515167e+01 
 3.31131121e+06 -4.74410204e+03 -2.19886101e+01 
 3.38844156e+06 -4.74409515e+03 -2.12374471e+01 
 3.46736850e+06 -4.74408728e+03 -2.04976361e+01 
 3.54813389e+06 -4.74407842e+03 -1.97687917e+01 
 3.63078055e+06 -4.74406855e+03 -1.90505350e+01 
 3.71535229e+06 -4.74405765e+03 -1.83424931e+01 
 3.80189396e+06 -4.74404570e+03 -1.76442989e+01 
 3.89045145e+06 -4.74403268e+03 -1.69555913e+01 
 3.98107171e+06 -4.74401855e+03 -1.62760148e+01 
 4.07380278e+06 -4.74400330e+03 -1.56052193e+01 
 4.16869383e+06 -4.74398689e+03 -1.49428601e+01 
 4.26579519e+06 -4.74396928e+03 -1.42885978e+01 
 4.36515832e+06 -4.74395045e+03 -1.36420978e+01 
 4.46683592e+06 -4.74393035e+03 -1.30030308e+01 
 4.57088190e+06 -4.74390895e+03 -1.23710722e+01 
 4.67735141e+06 -4.74388620e+03 -1.17459022e+01 
 4.78630092e+06 -4.74386206e+03 -1.11272055e+01 
 4.89778819e+06 -4.74383648e+03 -1.05146715e+01 
 5.01187234e+06 -4.74380941e+03 -9.90799397e+00 
 5.12861384e+06 -4.74378080e+03 -9.30687109e+00 
 5.24807460e+06 -4.74375058e+03 -8.71100532e+00 
 5.37031796e+06 -4.74371871e+03 -8.12010334e+00 
 5.49540874e+06 -4.74368512e+03 -7.53387602e+00 
 5.62341325e+06 -4.74364974e+03 -6.95203835e+00 
 5.75439937e+06 -4.74361251e+03 -6.37430937e+00 
 5.88843655e+06 -4.74357335e+03 -5.80041221e+00 
 6.02559586e+06 -4.74353219e+03 -5.23007397e+00 
 6.16595002e+06 -4.74348895e+03 -4.66302580e+00 
 6.30957344e+06 -4.74344355e+03 -4.09900282e+00 
 6.45654229e+06 -4.74339590e+03 -3.53774417e+00 
 6.60693448e+06 -4.74334592e+03 -2.97899302e+00 
 6.76082975e+06 -4.74329350e+03 -2.42249656e+00 
 6.91830971e+06 -4.74323855e+03 -1.86800611e+00 
 7.07945784e+06 -4.74318098e+03 -1.31527710e+00 
 7.24435960e+06 -4.74312066e+03 -7.64069159e-01 
 7.41310241e+06 -4.74305750e+03 -2.14146220e-01 
 7.58577575e+06 -4.74299138e+03  3.34723432e-01 
 7.76247117e+06 -4.74292218e+03  8.82767037e-01 
 7.94328235e+06 -4.74284977e+03  1.43020725e+00 
 8.12830516e+06 -4.74277403e+03  1.97726198e+00 
 8.31763771e+06 -4.74269482e+03  2.52414431e+00 
 8.51138038e+06 -4.74261201e+03  3.07106224e+00 
 8.70963590e+06 -4.74252545e+03  3.61821859e+00 
 8.91250938e+06 -4.74243499e+03  4.16581075e+00 
 9.12010839e+06 -4.74234048e+03  4.71403050e+00 
 9.33254301e+06 -4.74224176e+03  5.26306376e+00 
 9.54992586e+06 -4.74213867e+03  5.81309035e+00 
 9.77237221e+06 -4.74203104e+03  6.36428373e+00 
 1.00000000e+07 -4.74191869e+03  6.91681068e+00 
 1.02329299e+07 -4.74180145e+03  7.47083107e+00 
 1.04712855e+07 -4.74167913e+03  8.02649747e+00 
 1.07151931e+07 -4.74155154e+03  8.58395485e+00 
 1.09647820e+07 -4.74141848e+03  9.14334021e+00 
 1.12201845e+07 -4.74127976e+03  9.70478223e+00 
 1.14815362e+07 -4.74113517e+03  1.02684008e+01 
 1.17489755e+07 -4.74098450e+03  1.08343069e+01 
 1.20226443e+07 -4.74082754e+03  1.14026016e+01 
 1.23026877e+07 -4.74066407e+03  1.19733763e+01 
 1.25892541e+07 -4.74049386e+03  1.25467118e+01 
 1.28824955e+07 -4.74031669e+03  1.31226780e+01 
 1.31825674e+07 -4.74013232e+03  1.37013337e+01 
 1.34896288e+07 -4.73994053e+03  1.42827256e+01 
 1.38038426e+07 -4.73974107e+03  1.48668882e+01 
 1.41253754e+07 -4.73953371e+03  1.54538432e+01 
 1.44543977e+07 -4.73931820e+03  1.60435989e+01 
 1.47910839e+07 -4.73909431e+03  1.66361502e+01 
 1.51356125e+07 -4.73886179e+03  1.72314774e+01 
 1.54881662e+07 -4.73862039e+03  1.78295464e+01 
 1.58489319e+07 -4.73836987e+03  1.84303079e+01 
 1.62181010e+07 -4.73810999e+03  1.90336971e+01 
 1.65958691e+07 -4.73784050e+03  1.96396332e+01 
