 frequency       v(finalp,finaln) v(finalp,finaln)
 1.00000000e+06 -2.02447414e+03 -9.87665189e+00 
 1.02329299e+06 -2.02447643e+03 -9.63935065e+00 
 1.04712855e+06 -2.02447861e+03 -9.40715931e+00 
 1.07151931e+06 -2.02448070e+03 -9.17995484e+00 
 1.09647820e+06 -2.02448269e+03 -8.95761681e+00 
 1.12201845e+06 -2.02448459e+03 -8.74002742e+00 
 1.14815362e+06 -2.02448641e+03 -8.52707133e+00 
 1.17489755e+06 -2.02448815e+03 -8.31863570e+00 
 1.20226443e+06 -2.02448980e+03 -8.11461005e+00 
 1.23026877e+06 -2.02449138e+03 -7.91488626e+00 
 1.25892541e+06 -2.02449290e+03 -7.71935846e+00 
 1.28824955e+06 -2.02449434e+03 -7.52792302e+00 
 1.31825674e+06 -2.02449572e+03 -7.34047849e+00 
 1.34896288e+06 -2.02449703e+03 -7.15692550e+00 
 1.38038426e+06 -2.02449829e+03 -6.97716676e+00 
 1.41253754e+06 -2.02449949e+03 -6.80110700e+00 
 1.44543977e+06 -2.02450063e+03 -6.62865290e+00 
 1.47910839e+06 -2.02450173e+03 -6.45971303e+00 
 1.51356125e+06 -2.02450277e+03 -6.29419786e+00 
 1.54881662e+06 -2.02450377e+03 -6.13201964e+00 
 1.58489319e+06 -2.02450472e+03 -5.97309241e+00 
 1.62181010e+06 -2.02450563e+03 -5.81733192e+00 
 1.65958691e+06 -2.02450650e+03 -5.66465560e+00 
 1.69824365e+06 -2.02450733e+03 -5.51498252e+00 
 1.73780083e+06 -2.02450812e+03 -5.36823334e+00 
 1.77827941e+06 -2.02450887e+03 -5.22433026e+00 
 1.81970086e+06 -2.02450959e+03 -5.08319699e+00 
 1.86208714e+06 -2.02451028e+03 -4.94475873e+00 
 1.90546072e+06 -2.02451094e+03 -4.80894207e+00 
 1.94984460e+06 -2.02451157e+03 -4.67567502e+00 
 1.99526231e+06 -2.02451216e+03 -4.54488693e+00 
 2.04173794e+06 -2.02451274e+03 -4.41650847e+00 
 2.08929613e+06 -2.02451328e+03 -4.29047156e+00 
 2.13796209e+06 -2.02451380e+03 -4.16670941e+00 
 2.18776162e+06 -2.02451430e+03 -4.04515639e+00 
 2.23872114e+06 -2.02451477e+03 -3.92574806e+00 
 2.29086765e+06 -2.02451522e+03 -3.80842111e+00 
 2.34422882e+06 -2.02451565e+03 -3.69311336e+00 
 2.39883292e+06 -2.02451607e+03 -3.57976365e+00 
 2.45470892e+06 -2.02451646e+03 -3.46831191e+00 
 2.51188643e+06 -2.02451683e+03 -3.35869903e+00 
 2.57039578e+06 -2.02451719e+03 -3.25086692e+00 
 2.63026799e+06 -2.02451753e+03 -3.14475839e+00 
 2.69153480e+06 -2.02451786e+03 -3.04031720e+00 
 2.75422870e+06 -2.02451816e+03 -2.93748797e+00 
 2.81838293e+06 -2.02451846e+03 -2.83621618e+00 
 2.88403150e+06 -2.02451874e+03 -2.73644814e+00 
 2.95120923e+06 -2.02451901e+03 -2.63813096e+00 
 3.01995172e+06 -2.02451926e+03 -2.54121251e+00 
 3.09029543e+06 -2.02451951e+03 -2.44564140e+00 
 3.16227766e+06 -2.02451974e+03 -2.35136697e+00 
 3.23593657e+06 -2.02451996e+03 -2.25833923e+00 
 3.31131121e+06 -2.02452017e+03 -2.16650885e+00 
 3.38844156e+06 -2.02452036e+03 -2.07582716e+00 
 3.46736850e+06 -2.02452055e+03 -1.98624608e+00 
 3.54813389e+06 -2.02452073e+03 -1.89771810e+00 
 3.63078055e+06 -2.02452090e+03 -1.81019629e+00 
 3.71535229e+06 -2.02452106e+03 -1.72363425e+00 
 3.80189396e+06 -2.02452122e+03 -1.63798608e+00 
 3.89045145e+06 -2.02452136e+03 -1.55320637e+00 
 3.98107171e+06 -2.02452150e+03 -1.46925017e+00 
 4.07380278e+06 -2.02452163e+03 -1.38607297e+00 
 4.16869383e+06 -2.02452175e+03 -1.30363067e+00 
 4.26579519e+06 -2.02452187e+03 -1.22187956e+00 
 4.36515832e+06 -2.02452198e+03 -1.14077629e+00 
 4.46683592e+06 -2.02452208e+03 -1.06027786e+00 
 4.57088190e+06 -2.02452218e+03 -9.80341587e-01 
 4.67735141e+06 -2.02452227e+03 -9.00925095e-01 
 4.78630092e+06 -2.02452235e+03 -8.21986275e-01 
 4.89778819e+06 -2.02452243e+03 -7.43483271e-01 
 5.01187234e+06 -2.02452251e+03 -6.65374463e-01 
 5.12861384e+06 -2.02452257e+03 -5.87618435e-01 
 5.24807460e+06 -2.02452264e+03 -5.10173961e-01 
 5.37031796e+06 -2.02452269e+03 -4.32999980e-01 
 5.49540874e+06 -2.02452275e+03 -3.56055572e-01 
 5.62341325e+06 -2.02452280e+03 -2.79299943e-01 
 5.75439937e+06 -2.02452284e+03 -2.02692395e-01 
 5.88843655e+06 -2.02452288e+03 -1.26192310e-01 
 6.02559586e+06 -2.02452291e+03 -4.97591268e-02 
 6.16595002e+06 -2.02452294e+03  2.66476797e-02 
 6.30957344e+06 -2.02452297e+03  1.03068621e-01 
 6.45654229e+06 -2.02452299e+03  1.79544218e-01 
 6.60693448e+06 -2.02452301e+03  2.56115016e-01 
 6.76082975e+06 -2.02452302e+03  3.32821616e-01 
 6.91830971e+06 -2.02452303e+03  4.09704688e-01 
 7.07945784e+06 -2.02452303e+03  4.86804997e-01 
 7.24435960e+06 -2.02452303e+03  5.64163421e-01 
 7.41310241e+06 -2.02452303e+03  6.41820977e-01 
 7.58577575e+06 -2.02452302e+03  7.19818841e-01 
 7.76247117e+06 -2.02452301e+03  7.98198368e-01 
 7.94328235e+06 -2.02452299e+03  8.77001115e-01 
 8.12830516e+06 -2.02452297e+03  9.56268866e-01 
 8.31763771e+06 -2.02452294e+03  1.03604365e+00 
 8.51138038e+06 -2.02452291e+03  1.11636776e+00 
