 time            v(detp)         v(detn)        
 0.00000000e+00  2.73787842e+00  2.73787842e+00 
 1.00000000e-14  2.73787647e+00  2.73787647e+00 
 2.00000000e-14  2.73787358e+00  2.73787358e+00 
 4.00000000e-14  2.73786717e+00  2.73786717e+00 
 8.00000000e-14  2.73785617e+00  2.73785617e+00 
 1.60000000e-13  2.73784340e+00  2.73784341e+00 
 3.20000000e-13  2.73782740e+00  2.73782748e+00 
 6.40000000e-13  2.73779761e+00  2.73779924e+00 
 1.14817206e-12  2.73777190e+00  2.73778513e+00 
 2.14817206e-12  2.73765588e+00  2.73764325e+00 
 3.14817206e-12  2.73740626e+00  2.73692884e+00 
 4.14817206e-12  2.73727917e+00  2.73546103e+00 
 5.14817206e-12  2.73761536e+00  2.73335567e+00 
 6.14817206e-12  2.73862086e+00  2.73093650e+00 
 7.14817206e-12  2.74027270e+00  2.72860400e+00 
 8.14817206e-12  2.74236378e+00  2.72676334e+00 
 9.14817206e-12  2.74456349e+00  2.72572027e+00 
 1.01481721e-11  2.74650790e+00  2.72564232e+00 
 1.11481721e-11  2.74787451e+00  2.72654379e+00 
 1.21481721e-11  2.74843379e+00  2.72823985e+00 
 1.31481721e-11  2.74810923e+00  2.73042556e+00 
 1.41481721e-11  2.74698029e+00  2.73271407e+00 
 1.51481721e-11  2.74526164e+00  2.73470507e+00 
 1.61481721e-11  2.74326205e+00  2.73605724e+00 
 1.71481721e-11  2.74133116e+00  2.73654343e+00 
 1.81481721e-11  2.73980394e+00  2.73608282e+00 
 1.91481721e-11  2.73894880e+00  2.73475214e+00 
 2.01481721e-11  2.73892322e+00  2.73277600e+00 
 2.11481721e-11  2.73974350e+00  2.73049325e+00 
 2.21481721e-11  2.74127480e+00  2.72829272e+00 
 2.31481721e-11  2.74326467e+00  2.72657047e+00 
 2.41481721e-11  2.74536820e+00  2.72562995e+00 
 2.51481721e-11  2.74721643e+00  2.72563777e+00 
 2.61481721e-11  2.74848549e+00  2.72660468e+00 
 2.71481721e-11  2.74894883e+00  2.72834032e+00 
 2.81481721e-11  2.74853650e+00  2.73053475e+00 
 2.91481721e-11  2.74733610e+00  2.73279972e+00 
 3.01481721e-11  2.74556942e+00  2.73473836e+00 
 3.11481721e-11  2.74354934e+00  2.73601705e+00 
 3.21481721e-11  2.74162576e+00  2.73641920e+00 
 3.31481721e-11  2.74013002e+00  2.73587586e+00 
 3.41481721e-11  2.73932339e+00  2.73447553e+00 
 3.51481721e-11  2.73935341e+00  2.73245288e+00 
 3.61481721e-11  2.74022502e+00  2.73015328e+00 
 3.71481721e-11  2.74179261e+00  2.72796691e+00 
 3.81481721e-11  2.74379570e+00  2.72628633e+00 
 3.91481721e-11  2.74588540e+00  2.72540653e+00 
 4.01481721e-11  2.74769364e+00  2.72548232e+00 
 4.11481721e-11  2.74890226e+00  2.72651109e+00 
 4.21481721e-11  2.74929455e+00  2.72829044e+00 
 4.31481721e-11  2.74881230e+00  2.73050187e+00 
 4.41481721e-11  2.74755435e+00  2.73275385e+00 
 4.51481721e-11  2.74575121e+00  2.73465195e+00 
 4.61481721e-11  2.74372057e+00  2.73586972e+00 
 4.71481721e-11  2.74181288e+00  2.73620069e+00 
 4.81481721e-11  2.74035601e+00  2.73558751e+00 
 4.91481721e-11  2.73960411e+00  2.73413019e+00 
 5.01481721e-11  2.73969483e+00  2.73207313e+00 
 5.11481721e-11  2.74062190e+00  2.72976783e+00 
 5.21481721e-11  2.74222918e+00  2.72760543e+00 
 5.31481721e-11  2.74424851e+00  2.72597460e+00 
 5.41481721e-11  2.74632736e+00  2.72516166e+00 
 5.51481721e-11  2.74809894e+00  2.72530954e+00 
 5.61481721e-11  2.74925109e+00  2.72640233e+00 
 5.71481721e-11  2.74957715e+00  2.72822598e+00 
 5.81481721e-11  2.74903059e+00  2.73045387e+00 
 5.91481721e-11  2.74772135e+00  2.73269180e+00 
 6.01481721e-11  2.74588827e+00  2.73454832e+00 
 6.11481721e-11  2.74385350e+00  2.73570452e+00 
 6.21481721e-11  2.74196768e+00  2.73596438e+00 
 6.31481721e-11  2.74055485e+00  2.73528223e+00 
 6.41481721e-11  2.73986178e+00  2.73376960e+00 
 6.51481721e-11  2.74001606e+00  2.73168049e+00 
 6.61481721e-11  2.74100017e+00  2.72937221e+00 
 6.71481721e-11  2.74264762e+00  2.72723651e+00 
 6.81481721e-11  2.74468279e+00  2.72565780e+00 
