 time            v(detp)         v(detn)        
 0.00000000e+00  7.17023642e-01  7.17023642e-01 
 1.00000000e-14  7.17209535e-01  7.17142312e-01 
 2.00000000e-14  7.17380622e-01  7.17245245e-01 
 4.00000000e-14  7.17689986e-01  7.17414440e-01 
 8.00000000e-14  7.18188367e-01  7.17611404e-01 
 1.60000000e-13  7.19082107e-01  7.17830414e-01 
 3.20000000e-13  7.20672873e-01  7.17906770e-01 
 6.40000000e-13  7.23212347e-01  7.17269238e-01 
 1.25495106e-12  7.26643351e-01  7.15550167e-01 
 2.25495106e-12  7.29324143e-01  7.14843465e-01 
 3.25495106e-12  7.29106603e-01  7.18114906e-01 
 4.06930012e-12  7.27253570e-01  7.24212963e-01 
 4.98551069e-12  7.23666187e-01  7.35234588e-01 
 5.98551069e-12  7.18139936e-01  7.52462061e-01 
 6.86825276e-12  7.12258999e-01  7.70812492e-01 
 7.85236140e-12  7.05178779e-01  7.91548043e-01 
 8.85236140e-12  6.98146417e-01  8.09617113e-01 
 9.85236140e-12  6.91984844e-01  8.22042826e-01 
 1.08523614e-11  6.87304459e-01  8.27032993e-01 
 1.18523614e-11  6.84559488e-01  8.23854642e-01 
 1.28523614e-11  6.83926567e-01  8.13510130e-01 
 1.38523614e-11  6.85275203e-01  7.98978464e-01 
 1.48523614e-11  6.88470706e-01  7.83552077e-01 
 1.58523614e-11  6.93632339e-01  7.69335884e-01 
 1.68523614e-11  7.01195744e-01  7.57123254e-01 
 1.78523614e-11  7.12041180e-01  7.46792209e-01 
 1.88523614e-11  7.27962779e-01  7.37577040e-01 
 1.98523614e-11  7.51222845e-01  7.28367018e-01 
 2.08523614e-11  7.80254364e-01  7.18744347e-01 
 2.18523614e-11  8.10760831e-01  7.08990549e-01 
 2.28523614e-11  8.39085068e-01  6.99543841e-01 
 2.38523614e-11  8.62488572e-01  6.90907860e-01 
 2.48523614e-11  8.78825972e-01  6.83614408e-01 
 2.58066550e-11  8.86334884e-01  6.78391579e-01 
 2.64133227e-11  8.86569259e-01  6.76295109e-01 
 2.69230487e-11  8.83887223e-01  6.75379210e-01 
 2.75050901e-11  8.77626640e-01  6.75157585e-01 
 2.80348168e-11  8.69107213e-01  6.75777545e-01 
 2.87514272e-11  8.54006163e-01  6.77715973e-01 
 2.96365113e-11  8.32122943e-01  6.81728253e-01 
 3.06365113e-11  8.07498485e-01  6.88202277e-01 
 3.16245097e-11  7.86187054e-01  6.96766438e-01 
 3.26245097e-11  7.68478620e-01  7.08356177e-01 
 3.36245097e-11  7.53915188e-01  7.24641260e-01 
 3.46245097e-11  7.40965186e-01  7.48258652e-01 
 3.55118528e-11  7.30092509e-01  7.74599191e-01 
 3.64568444e-11  7.19007093e-01  8.04574841e-01 
 3.73354224e-11  7.09305121e-01  8.31380135e-01 
 3.82983708e-11  6.99566495e-01  8.57084115e-01 
 3.92077244e-11  6.91583403e-01  8.76061492e-01 
 4.02077244e-11  6.84545932e-01  8.89257556e-01 
 4.12077244e-11  6.79773868e-01  8.93131278e-01 
 4.22077244e-11  6.77661449e-01  8.87024555e-01 
 4.32077244e-11  6.78495210e-01  8.71218875e-01 
 4.40729059e-11  6.81695096e-01  8.51214744e-01 
 4.50238238e-11  6.87554294e-01  8.26440045e-01 
 4.60238238e-11  6.96206309e-01  8.01826313e-01 
 4.70238238e-11  7.08076888e-01  7.80893227e-01 
 4.80238238e-11  7.25304861e-01  7.63511436e-01 
 4.88870618e-11  7.47065371e-01  7.50270554e-01 
 4.97978482e-11  7.76338117e-01  7.37212930e-01 
 5.07978482e-11  8.11591928e-01  7.23732906e-01 
 5.17978482e-11  8.46285059e-01  7.11199463e-01 
 5.27978482e-11  8.77572061e-01  6.99800025e-01 
 5.37869000e-11  9.02894729e-01  6.89942905e-01 
 5.44053825e-11  9.15107665e-01  6.84800104e-01 
 5.50592971e-11  9.24373648e-01  6.80262165e-01 
 5.57516160e-11  9.29654299e-01  6.76514859e-01 
 5.64040528e-11  9.30110684e-01  6.74126832e-01 
 5.68530213e-11  9.27796947e-01  6.73314106e-01 
 5.73101229e-11  9.23238082e-01  6.73156817e-01 
 5.78115074e-11  9.15751179e-01  6.73696862e-01 
 5.82862524e-11  9.06372623e-01  6.74948695e-01 
 5.89521585e-11  8.89877817e-01  6.77839684e-01 
 5.99521585e-11  8.60070599e-01  6.84732426e-01 
 6.09156688e-11  8.30342714e-01  6.94308624e-01 
 6.19156688e-11  8.02760041e-01  7.07899393e-01 
 6.29156688e-11  7.79546285e-01  7.27838104e-01 
 6.37466193e-11  7.62753900e-01  7.51752605e-01 
 6.45413171e-11  7.48261279e-01  7.79661370e-01 
 6.54838655e-11  7.32673913e-01  8.15275392e-01 
 6.64238779e-11  7.18673769e-01  8.50412625e-01 
 6.70339731e-11  7.10496085e-01  8.72018092e-01 
 6.75342811e-11  7.04368567e-01  8.88542067e-01 
 6.80595098e-11  6.98429763e-01  9.04357198e-01 
 6.86670394e-11  6.92141521e-01  9.20282121e-01 
 6.92889038e-11  6.86451265e-01  9.33533681e-01 
 7.01148416e-11  6.80155761e-01  9.45681419e-01 
 7.11148416e-11  6.74817754e-01  9.51186060e-01 
 7.17686468e-11  6.73016395e-01  9.49055759e-01 
 7.22826689e-11  6.72680311e-01  9.44135632e-01 
 7.28255064e-11  6.73308549e-01  9.35903614e-01 
 7.34363820e-11  6.75190346e-01  9.23121974e-01 
 7.41305949e-11  6.78903982e-01  9.04544930e-01 
 7.51305949e-11  6.87323341e-01  8.72379294e-01 
 7.61091171e-11  6.99337794e-01  8.39519226e-01 
 7.71091171e-11  7.17021373e-01  8.09102589e-01 
 7.81091171e-11  7.44496259e-01  7.82750004e-01 
 7.90071702e-11  7.77216125e-01  7.62098597e-01 
 7.99094089e-11  8.13656439e-01  7.43902365e-01 
 8.07856325e-11  8.49445467e-01  7.28320408e-01 
 8.15817557e-11  8.80635922e-01  7.15735422e-01 
 8.21174850e-11  9.00332578e-01  7.08151186e-01 
 8.26500272e-11  9.18448948e-01  7.01257546e-01 
 8.32978705e-11  9.38008132e-01  6.93608273e-01 
 8.39496786e-11  9.54429952e-01  6.86808542e-01 
 8.49213199e-11  9.71755076e-01  6.78415432e-01 
 8.59093438e-11  9.79544339e-01  6.72442199e-01 
 8.69093438e-11  9.76678870e-01  6.69401307e-01 
 8.75942796e-11  9.68411219e-01  6.69335857e-01 
 8.82846244e-11  9.55091560e-01  6.70987061e-01 
 8.89442968e-11  9.38051331e-01  6.74234948e-01 
 8.98691445e-11  9.08277241e-01  6.81589779e-01 
 9.08691445e-11  8.71457631e-01  6.93635647e-01 
 9.18691445e-11  8.35351674e-01  7.11126482e-01 
 9.28691445e-11  8.03111659e-01  7.38312208e-01 
 9.37370217e-11  7.78639511e-01  7.70488875e-01 
 9.46961359e-11  7.55341218e-01  8.10581321e-01 
 9.56961359e-11  7.34680871e-01  8.53035446e-01 
 9.66447242e-11  7.17976425e-01  8.91254105e-01 
 9.73075169e-11  7.07874134e-01  9.15766165e-01 
 9.78954552e-11  6.99930484e-01  9.35380875e-01 
 9.85670836e-11  6.91895339e-01  9.54712090e-01 
 9.92090864e-11  6.85298071e-01  9.69616459e-01 
 1.00209086e-10  6.77101563e-01  9.84813585e-01 
 1.01209086e-10  6.71828570e-01  9.89367478e-01 
 1.01944713e-10  6.70116821e-01  9.85652193e-01 
 1.02514839e-10  6.70199632e-01  9.78644660e-01 
 1.03164769e-10  6.71745198e-01  9.66454344e-01 
 1.03767290e-10  6.74632577e-01  9.51431963e-01 
 1.04682379e-10  6.81772131e-01  9.22784580e-01 
 1.05682379e-10  6.93998564e-01  8.85781618e-01 
 1.06682379e-10  7.12476912e-01  8.47746010e-01 
 1.07682379e-10  7.41913555e-01  8.12585352e-01 
 1.08534807e-10  7.75475131e-01  7.86065306e-01 
 1.09500183e-10  8.17780998e-01  7.60272241e-01 
 1.10500183e-10  8.62172219e-01  7.37778851e-01 
 1.11456541e-10  9.02567732e-01  7.19639864e-01 
 1.12113834e-10  9.28196621e-01  7.08923017e-01 
 1.12664990e-10  9.47803274e-01  7.00965701e-01 
 1.13239434e-10  9.65957355e-01  6.93558565e-01 
 1.13875979e-10  9.82885132e-01  6.86342409e-01 
 1.14660179e-10  9.98478261e-01  6.78897900e-01 
 1.15660179e-10  1.00899448e+00  6.71927284e-01 
 1.16536263e-10  1.00907164e+00  6.68469249e-01 
 1.17148026e-10  1.00397279e+00  6.67741234e-01 
 1.17745256e-10  9.94994066e-01  6.68398690e-01 
 1.18414516e-10  9.80523346e-01  6.70719038e-01 
 1.19155897e-10  9.59588561e-01  6.75344102e-01 
 1.20155897e-10  9.24641682e-01  6.85398597e-01 
 1.21155897e-10  8.84693160e-01  7.01019615e-01 
 1.22155897e-10  8.44535542e-01  7.25787851e-01 
 1.23155897e-10  8.07693149e-01  7.63081809e-01 
 1.24155897e-10  7.76092589e-01  8.07477836e-01 
 1.25125422e-10  7.50514670e-01  8.52179342e-01 
 1.26017580e-10  7.30799756e-01  8.92065511e-01 
 1.26762237e-10  7.16762986e-01  9.23158321e-01 
 1.27292766e-10  7.08026163e-01  9.43571960e-01 
 1.27833092e-10  7.00074848e-01  9.62462007e-01 
 1.28479881e-10  6.91649599e-01  9.82064550e-01 
 1.29133608e-10  6.84367815e-01  9.98066008e-01 
 1.30133608e-10  6.75603871e-01  1.01411421e+00 
 1.31133608e-10  6.70041223e-01  1.01913499e+00 
 1.31839613e-10  6.68307667e-01  1.01581308e+00 
 1.32408324e-10  6.68348540e-01  1.00901442e+00 
 1.33065512e-10  6.69938078e-01  9.96795810e-01 
 1.33684499e-10  6.73028588e-01  9.81317421e-01 
 1.34652833e-10  6.81136909e-01  9.50502230e-01 
 1.35652833e-10  6.94682865e-01  9.12018122e-01 
 1.36652833e-10  7.16344333e-01  8.70115038e-01 
 1.37652833e-10  7.51094343e-01  8.29369477e-01 
 1.38519070e-10  7.89154967e-01  7.97750033e-01 
 1.39447445e-10  8.33084458e-01  7.68779299e-01 
 1.40447445e-10  8.80198822e-01  7.42862793e-01 
 1.41377995e-10  9.21591812e-01  7.22915657e-01 
 1.42000919e-10  9.47147905e-01  7.11577549e-01 
 1.42564051e-10  9.68220197e-01  7.02559971e-01 
 1.43159836e-10  9.87937143e-01  6.94135949e-01 
 1.43794717e-10  1.00555747e+00  6.86350819e-01 
 1.44688213e-10  1.02357933e+00  6.77395451e-01 
 1.45688213e-10  1.03341267e+00  6.70379037e-01 
 1.46524277e-10  1.03283549e+00  6.67214973e-01 
 1.47131144e-10  1.02734722e+00  6.66635205e-01 
 1.47753814e-10  1.01742431e+00  6.67546608e-01 
 1.48399902e-10  1.00283410e+00  6.70127928e-01 
 1.49207371e-10  9.79142077e-01  6.75804639e-01 
 1.50207371e-10  9.42848355e-01  6.87233007e-01 
 1.51207371e-10  9.00906888e-01  7.05506024e-01 
 1.52207371e-10  8.56928372e-01  7.35866840e-01 
 1.53207371e-10  8.15937492e-01  7.78305366e-01 
 1.54154813e-10  7.82531733e-01  8.23675625e-01 
 1.55154813e-10  7.53306278e-01  8.72201388e-01 
 1.56145905e-10  7.29645799e-01  9.17990765e-01 
 1.56847476e-10  7.15679817e-01  9.47878904e-01 
 1.57408568e-10  7.05995506e-01  9.69685994e-01 
 1.57980290e-10  6.97311610e-01  9.89519043e-01 
 1.58621654e-10  6.88849707e-01  1.00840900e+00 
 1.59416561e-10  6.80165238e-01  1.02620849e+00 
 1.60416561e-10  6.72172571e-01  1.03882132e+00 
 1.61416561e-10  6.67705041e-01  1.03991159e+00 
 1.62090030e-10  6.66914787e-01  1.03407797e+00 
 1.62746630e-10  6.67919876e-01  1.02346202e+00 
 1.63372138e-10  6.70559041e-01  1.00911825e+00 
 1.64218486e-10  6.76831825e-01  9.83934848e-01 
 1.65218486e-10  6.89002876e-01  9.47088858e-01 
 1.66218486e-10  7.08826664e-01  9.04400614e-01 
 1.67218486e-10  7.41967619e-01  8.59163429e-01 
 1.68218486e-10  7.86449340e-01  8.16976876e-01 
 1.69132496e-10  8.31411854e-01  7.83781736e-01 
 1.70132496e-10  8.80850741e-01  7.53686652e-01 
 1.71105841e-10  9.26534207e-01  7.29824995e-01 
 1.71777602e-10  9.55641893e-01  7.16088509e-01 
 1.72339746e-10  9.77902308e-01  7.06106233e-01 
 1.72919655e-10  9.98385873e-01  6.97061930e-01 
 1.73558312e-10  1.01754041e+00  6.88435935e-01 
 1.74371520e-10  1.03604867e+00  6.79375652e-01 
 1.75371520e-10  1.04881868e+00  6.71279494e-01 
 1.76371520e-10  1.04995449e+00  6.66779418e-01 
 1.77048099e-10  1.04405835e+00  6.65998100e-01 
 1.77713011e-10  1.03320063e+00  6.67062993e-01 
 1.78335669e-10  1.01878548e+00  6.69765778e-01 
 1.79204706e-10  9.92661095e-01  6.76393341e-01 
 1.80204706e-10  9.55414188e-01  6.88967531e-01 
 1.81204706e-10  9.12085776e-01  7.09624123e-01 
 1.82204706e-10  8.65461840e-01  7.44170319e-01 
 1.83097239e-10  8.25838568e-01  7.84703433e-01 
 1.84074185e-10  7.88294957e-01  8.33431661e-01 
 1.85074185e-10  7.56725802e-01  8.83611830e-01 
 1.86049770e-10  7.31781106e-01  9.30074221e-01 
 1.86718139e-10  7.17596833e-01  9.59451648e-01 
 1.87287623e-10  7.07135860e-01  9.82308418e-01 
 1.87874012e-10  6.97717001e-01  1.00326004e+00 
 1.88512108e-10  6.88880158e-01  1.02258819e+00 
 1.89353015e-10  6.79343307e-01  1.04176861e+00 
 1.90353015e-10  6.71208338e-01  1.05431495e+00 
 1.91230858e-10  6.67145029e-01  1.05565829e+00 
 1.91849625e-10  6.66181864e-01  1.05110474e+00 
 1.92465863e-10  6.66802261e-01  1.04217398e+00 
 1.93126865e-10  6.69229946e-01  1.02803369e+00 
 1.93907263e-10  6.74571709e-01  1.00590207e+00 
 1.94907263e-10  6.85998396e-01  9.70319564e-01 
 1.95907263e-10  7.04897842e-01  9.28080810e-01 
 1.96907263e-10  7.37204097e-01  8.80953893e-01 
 1.97907263e-10  7.81949820e-01  8.34794321e-01 
 1.98879412e-10  8.30873721e-01  7.95498155e-01 
 1.99879058e-10  8.81911143e-01  7.62100215e-01 
 2.00879058e-10  9.30620151e-01  7.35121933e-01 
 2.01593472e-10  9.62763888e-01  7.19259354e-01 
 2.02154499e-10  9.85845109e-01  7.08554931e-01 
 2.02722525e-10  1.00679606e+00  6.99071207e-01 
 2.03364777e-10  1.02705144e+00  6.89799368e-01 
 2.04146745e-10  1.04612343e+00  6.80468335e-01 
 2.05146745e-10  1.06060158e+00  6.71676877e-01 
 2.06146745e-10  1.06330618e+00  6.66606337e-01 
 2.06814208e-10  1.05847097e+00  6.65502474e-01 
 2.07456642e-10  1.04893521e+00  6.66213417e-01 
 2.08106140e-10  1.03474511e+00  6.68730258e-01 
 2.08917250e-10  1.01132584e+00  6.74526969e-01 
 2.09917250e-10  9.75157197e-01  6.86471613e-01 
 2.10917250e-10  9.32292296e-01  7.06337715e-01 
 2.11917250e-10  8.84215835e-01  7.40232716e-01 
 2.12917250e-10  8.36998157e-01  7.86150047e-01 
 2.13853808e-10  7.98126369e-01  8.34009761e-01 
 2.14853808e-10  7.63762357e-01  8.85614868e-01 
 2.15845901e-10  7.36296475e-01  9.34359353e-01 
 2.16542868e-10  7.20429192e-01  9.65987472e-01 
 2.17103935e-10  7.09452545e-01  9.89272726e-01 
 2.17676998e-10  6.99664895e-01  1.01056544e+00 
 2.18318547e-10  6.90222303e-01  1.03091537e+00 
 2.19114681e-10  6.80584378e-01  1.05035337e+00 
 2.20114681e-10  6.71739629e-01  1.06468386e+00 
 2.21114681e-10  6.66699108e-01  1.06715875e+00 
 2.21787744e-10  6.65649261e-01  1.06207632e+00 
 2.22443345e-10  6.66486192e-01  1.05206806e+00 
 2.23071447e-10  6.69059037e-01  1.03810483e+00 
 2.23914728e-10  6.75353865e-01  1.01342973e+00 
 2.24914728e-10  6.87904022e-01  9.76781921e-01 
 2.25914728e-10  7.09034415e-01  9.33342556e-01 
 2.26914728e-10  7.44812528e-01  8.84507659e-01 
 2.27914728e-10  7.91966564e-01  8.36702572e-01 
 2.28826402e-10  8.39231930e-01  7.98408643e-01 
 2.29826402e-10  8.91321894e-01  7.63625740e-01 
 2.30802552e-10  9.39647015e-01  7.36286281e-01 
 2.31480918e-10  9.70684307e-01  7.20635273e-01 
 2.32044414e-10  9.94274438e-01  7.09448743e-01 
 2.32623881e-10  1.01596494e+00  6.99422160e-01 
 2.33263251e-10  1.03637670e+00  6.89909303e-01 
 2.34077557e-10  1.05630066e+00  6.79980539e-01 
 2.35077557e-10  1.07050315e+00  6.71138339e-01 
 2.36077557e-10  1.07277912e+00  6.66149805e-01 
 2.36754438e-10  1.06748964e+00  6.65155438e-01 
 2.37420257e-10  1.05708867e+00  6.66098949e-01 
