 time            v(vinp)         v(vout)        
 1.61937075e-07  1.25000000e+00  1.23844039e+00 
 1.61962075e-07  1.25000000e+00  1.23844487e+00 
 1.61987075e-07  1.25000000e+00  1.23844932e+00 
 1.62012075e-07  1.25000000e+00  1.23845376e+00 
 1.62037075e-07  1.25000000e+00  1.23845818e+00 
 1.62062075e-07  1.25000000e+00  1.23846258e+00 
 1.62087075e-07  1.25000000e+00  1.23846696e+00 
 1.62112075e-07  1.25000000e+00  1.23847133e+00 
 1.62137075e-07  1.25000000e+00  1.23847568e+00 
 1.62162075e-07  1.25000000e+00  1.23848001e+00 
 1.62187075e-07  1.25000000e+00  1.23848433e+00 
 1.62212075e-07  1.25000000e+00  1.23848863e+00 
 1.62237075e-07  1.25000000e+00  1.23849291e+00 
 1.62262075e-07  1.25000000e+00  1.23849718e+00 
 1.62287075e-07  1.25000000e+00  1.23850143e+00 
 1.62312075e-07  1.25000000e+00  1.23850567e+00 
 1.62337075e-07  1.25000000e+00  1.23850989e+00 
 1.62362075e-07  1.25000000e+00  1.23851410e+00 
 1.62387075e-07  1.25000000e+00  1.23851829e+00 
 1.62412075e-07  1.25000000e+00  1.23852246e+00 
 1.62437075e-07  1.25000000e+00  1.23852662e+00 
 1.62462075e-07  1.25000000e+00  1.23853077e+00 
 1.62487075e-07  1.25000000e+00  1.23853490e+00 
 1.62512075e-07  1.25000000e+00  1.23853902e+00 
 1.62537075e-07  1.25000000e+00  1.23854313e+00 
 1.62562075e-07  1.25000000e+00  1.23854722e+00 
 1.62587075e-07  1.25000000e+00  1.23855130e+00 
 1.62612075e-07  1.25000000e+00  1.23855536e+00 
 1.62637075e-07  1.25000000e+00  1.23855941e+00 
 1.62662075e-07  1.25000000e+00  1.23856345e+00 
 1.62687075e-07  1.25000000e+00  1.23856747e+00 
 1.62712075e-07  1.25000000e+00  1.23857149e+00 
 1.62737075e-07  1.25000000e+00  1.23857549e+00 
 1.62762075e-07  1.25000000e+00  1.23857947e+00 
 1.62787075e-07  1.25000000e+00  1.23858345e+00 
 1.62812075e-07  1.25000000e+00  1.23858741e+00 
 1.62837075e-07  1.25000000e+00  1.23859137e+00 
 1.62862075e-07  1.25000000e+00  1.23859531e+00 
 1.62887075e-07  1.25000000e+00  1.23859923e+00 
 1.62912075e-07  1.25000000e+00  1.23860315e+00 
 1.62937075e-07  1.25000000e+00  1.23860706e+00 
 1.62962075e-07  1.25000000e+00  1.23861095e+00 
 1.62987075e-07  1.25000000e+00  1.23861483e+00 
 1.63012075e-07  1.25000000e+00  1.23861871e+00 
 1.63037075e-07  1.25000000e+00  1.23862257e+00 
