 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 0.00000000e+00  2.23500000e+00  2.23500000e+00  2.66442025e+00  2.66442025e+00 
 2.00000000e-14  2.23501398e+00  2.23498602e+00  2.66443205e+00  2.66440846e+00 
 4.00000000e-14  2.23502796e+00  2.23497204e+00  2.66444262e+00  2.66439788e+00 
 8.00000000e-14  2.23505592e+00  2.23494408e+00  2.66446197e+00  2.66437853e+00 
 1.60000000e-13  2.23511184e+00  2.23488816e+00  2.66449550e+00  2.66434501e+00 
 3.20000000e-13  2.23522368e+00  2.23477632e+00  2.66454617e+00  2.66429434e+00 
 6.40000000e-13  2.23544736e+00  2.23455264e+00  2.66457762e+00  2.66426287e+00 
 1.28000000e-12  2.23589472e+00  2.23410528e+00  2.66438161e+00  2.66445868e+00 
 2.56000000e-12  2.23678937e+00  2.23321063e+00  2.66340827e+00  2.66543046e+00 
 4.31617784e-12  2.23801666e+00  2.23198334e+00  2.66174127e+00  2.66709283e+00 
 6.31617784e-12  2.23941388e+00  2.23058612e+00  2.65994369e+00  2.66888255e+00 
 8.31617784e-12  2.24081040e+00  2.22918960e+00  2.65829401e+00  2.67052296e+00 
 1.03161778e-11  2.24220600e+00  2.22779400e+00  2.65668547e+00  2.67212197e+00 
 1.23161778e-11  2.24360047e+00  2.22639953e+00  2.65506030e+00  2.67373766e+00 
 1.43161778e-11  2.24499358e+00  2.22500642e+00  2.65341922e+00  2.67536914e+00 
 1.63161778e-11  2.24638511e+00  2.22361489e+00  2.65177673e+00  2.67700170e+00 
 1.83161778e-11  2.24777485e+00  2.22222515e+00  2.65013840e+00  2.67862977e+00 
 2.03161778e-11  2.24916256e+00  2.22083744e+00  2.64850274e+00  2.68025494e+00 
 2.23161778e-11  2.25054804e+00  2.21945196e+00  2.64686780e+00  2.68187923e+00 
 2.43161778e-11  2.25193107e+00  2.21806893e+00  2.64523257e+00  2.68350365e+00 
 2.63161778e-11  2.25331142e+00  2.21668858e+00  2.64359480e+00  2.68513044e+00 
 2.83161778e-11  2.25468888e+00  2.21531112e+00  2.64194903e+00  2.68676501e+00 
 3.03161778e-11  2.25606322e+00  2.21393678e+00  2.64028596e+00  2.68841665e+00 
 3.23161778e-11  2.25743425e+00  2.21256575e+00  2.63859256e+00  2.69009830e+00 
 3.43161778e-11  2.25880173e+00  2.21119827e+00  2.63685308e+00  2.69182563e+00 
 3.63161778e-11  2.26016545e+00  2.20983455e+00  2.63505135e+00  2.69361463e+00 
 3.83161778e-11  2.26152520e+00  2.20847480e+00  2.63317501e+00  2.69547752e+00 
 4.03161778e-11  2.26288076e+00  2.20711924e+00  2.63122027e+00  2.69741787e+00 
 4.23161778e-11  2.26423192e+00  2.20576808e+00  2.62919554e+00  2.69942716e+00 
 4.43161778e-11  2.26557846e+00  2.20442154e+00  2.62712163e+00  2.70148450e+00 
 4.63161778e-11  2.26692017e+00  2.20307983e+00  2.62502777e+00  2.70356078e+00 
 4.83161778e-11  2.26825684e+00  2.20174316e+00  2.62294415e+00  2.70562603e+00 
 5.03161778e-11  2.26958827e+00  2.20041173e+00  2.62089371e+00  2.70765766e+00 
 5.23161778e-11  2.27091422e+00  2.19908578e+00  2.61888653e+00  2.70964597e+00 
 5.43161778e-11  2.27223451e+00  2.19776549e+00  2.61691912e+00  2.71159468e+00 
 5.63161778e-11  2.27354892e+00  2.19645108e+00  2.61497917e+00  2.71351621e+00 
 5.83161778e-11  2.27485724e+00  2.19514276e+00  2.61305314e+00  2.71542403e+00 
 6.03161778e-11  2.27615927e+00  2.19384073e+00  2.61113337e+00  2.71732557e+00 
 6.23161778e-11  2.27745479e+00  2.19254521e+00  2.60922162e+00  2.71921889e+00 
 6.43161778e-11  2.27874361e+00  2.19125639e+00  2.60732808e+00  2.72109368e+00 
 6.63161778e-11  2.28002553e+00  2.18997447e+00  2.60546718e+00  2.72293553e+00 
 6.83161778e-11  2.28130033e+00  2.18869967e+00  2.60365278e+00  2.72473075e+00 
 7.03161778e-11  2.28256783e+00  2.18743217e+00  2.60189472e+00  2.72646969e+00 
 7.23161778e-11  2.28382781e+00  2.18617219e+00  2.60019770e+00  2.72814781e+00 
 7.43161778e-11  2.28508008e+00  2.18491992e+00  2.59856172e+00  2.72976521e+00 
 7.63161778e-11  2.28632445e+00  2.18367555e+00  2.59698287e+00  2.73132582e+00 
 7.83161778e-11  2.28756070e+00  2.18243930e+00  2.59545378e+00  2.73283700e+00 
 8.03161778e-11  2.28878866e+00  2.18121134e+00  2.59396383e+00  2.73430936e+00 
 8.23161778e-11  2.29000813e+00  2.17999187e+00  2.59249975e+00  2.73575612e+00 
